ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
210	Gar nicht	03.png	1	methexp32	2017-04-18_13.11.47.217000
210	Schon mal gesehen	14.png	2	methexp32	2017-04-18_13.11.47.217000
210	Gar nicht	04.png	3	methexp32	2017-04-18_13.11.47.217000
210	Schon mal gesehen	51.png	4	methexp32	2017-04-18_13.11.47.217000
210	Gar nicht	22.png	5	methexp32	2017-04-18_13.11.47.217000
210	Gar nicht	20.png	6	methexp32	2017-04-18_13.11.47.217000
210	Schon mal gesehen	08.png	7	methexp32	2017-04-18_13.11.47.217000
210	Gar nicht	50.png	8	methexp32	2017-04-18_13.11.47.217000
