ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
245	Gar nicht	22.png	1	methexp32	2017-04-26_12.16.30.316000
245	Gar nicht	20.png	2	methexp32	2017-04-26_12.16.30.316000
245	Gar nicht	50.png	3	methexp32	2017-04-26_12.16.30.316000
245	Schon mal gesehen	08.png	4	methexp32	2017-04-26_12.16.30.316000
245	Schon mal gesehen	03.png	5	methexp32	2017-04-26_12.16.30.316000
245	Schon mal gesehen	51.png	6	methexp32	2017-04-26_12.16.30.316000
245	Schon mal gesehen	14.png	7	methexp32	2017-04-26_12.16.30.316000
245	Gar nicht	04.png	8	methexp32	2017-04-26_12.16.30.316000
