ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
264	Gar nicht	04.png	1	methexp32	2017-05-02_13.23.36.481000
264	Kenne ich sehr gut	14.png	2	methexp32	2017-05-02_13.23.36.481000
264	Schon mal gesehen	08.png	3	methexp32	2017-05-02_13.23.36.481000
264	Gar nicht	22.png	4	methexp32	2017-05-02_13.23.36.481000
264	Kenne ich	51.png	5	methexp32	2017-05-02_13.23.36.481000
264	Schon mal gesehen	03.png	6	methexp32	2017-05-02_13.23.36.481000
264	Gar nicht	20.png	7	methexp32	2017-05-02_13.23.36.481000
264	Gar nicht	50.png	8	methexp32	2017-05-02_13.23.36.481000
