ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
99	08.png	p91.wav	250	1	270	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	14.png	n11.wav	250	2	0	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	50.png	n13.wav	152	3	180	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	50.png	n11.wav	152	4	0	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	20.png	p36.wav	152	5	270	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	03.png	p53.wav	250	6	270	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	04.png	p21.wav	152	7	270	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	50.png	n45.wav	152	8	270	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	51.png	n30.wav	152	9	180	0	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	51.png	n50.wav	152	10	270	0	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	14.png	n30.wav	250	11	0	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	MotivationCS27.png	neu6.wav	170	12	90	180	Space	methexp32	2017-01-30_15.34.49.321000	
99	51.png	n31.wav	152	13	0	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	20.png	p23.wav	152	14	270	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	04.png	p91.wav	152	15	90	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	22.png	n13.wav	250	16	90	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	22.png	n25.wav	250	17	180	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	20.png	p91.wav	152	18	90	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	MotivationCS27.png	neu5.wav	170	19	180	0	Space	methexp32	2017-01-30_15.34.49.321000	
99	MotivationCS33.png	neu7.wav	158	20	90	0	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	03.png	p89.wav	250	21	180	270	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	MotivationCS27.png	neu1.wav	170	22	180	90	Space	methexp32	2017-01-30_15.34.49.321000	
99	08.png	p52.wav	250	23	0	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	MotivationCS27.png	neu4.wav	170	24	90	270	Space	methexp32	2017-01-30_15.34.49.321000	
99	20.png	p21.wav	152	25	270	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	14.png	n31.wav	250	26	90	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	14.png	n25.wav	250	27	180	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	03.png	p21.wav	250	28	90	270	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	14.png	n46.wav	250	29	0	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	03.png	p23.wav	250	30	90	270	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	04.png	p23.wav	152	31	0	270	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	03.png	p73.wav	250	32	270	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	20.png	p73.wav	152	33	90	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	14.png	n50.wav	250	34	90	270	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	04.png	p89.wav	152	35	0	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	MotivationCS33.png	neu9.wav	158	36	180	0	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	50.png	n30.wav	152	37	0	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	50.png	n25.wav	152	38	0	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	22.png	n45.wav	250	39	90	270	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	20.png	p52.wav	152	40	90	0	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	20.png	p53.wav	152	41	90	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	MotivationCS27.png	neu3.wav	170	42	270	180	Space	methexp32	2017-01-30_15.34.49.321000	
99	14.png	n45.wav	250	43	90	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	04.png	p52.wav	152	44	0	270	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	MotivationCS33.png	neu8.wav	158	45	0	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	20.png	p45.wav	152	46	0	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	03.png	p91.wav	250	47	90	270	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	MotivationCS33.png	neu4.wav	158	48	180	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	04.png	p22.wav	152	49	90	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	50.png	n50.wav	152	50	0	180	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	MotivationCS33.png	neu1.wav	158	51	90	270	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	03.png	p22.wav	250	52	0	270	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	08.png	p36.wav	250	53	0	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	22.png	n14.wav	250	54	0	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	04.png	p45.wav	152	55	270	90	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	22.png	n50.wav	250	56	0	270	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	MotivationCS27.png	neu8.wav	170	57	270	90	Space	methexp32	2017-01-30_15.34.49.321000	
99	08.png	p89.wav	250	58	180	0	NoSpace	methexp32	2017-01-30_15.34.49.321000	
99	MotivationCS33.png	neu3.wav	158	59	270	0	NoSpace	methexp32	2017-01-30_15.34.49.321000	
