ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
352	Schon mal gesehen	03.png	1	methexp32	2017-05-16_14.08.06.895000
352	Schon mal gesehen	04.png	2	methexp32	2017-05-16_14.08.06.895000
352	Schon mal gesehen	08.png	3	methexp32	2017-05-16_14.08.06.895000
352	Kenne ich	51.png	4	methexp32	2017-05-16_14.08.06.895000
352	Kenne ich	20.png	5	methexp32	2017-05-16_14.08.06.895000
352	Schon mal gesehen	50.png	6	methexp32	2017-05-16_14.08.06.895000
352	Gar nicht	14.png	7	methexp32	2017-05-16_14.08.06.895000
352	Kenne ich	22.png	8	methexp32	2017-05-16_14.08.06.895000
