ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
278	Kenne ich	51.png	1	methexp32	2017-05-03_11.45.54.835000
278	Schon mal gesehen	04.png	2	methexp32	2017-05-03_11.45.54.835000
278	Gar nicht	20.png	3	methexp32	2017-05-03_11.45.54.835000
278	Gar nicht	08.png	4	methexp32	2017-05-03_11.45.54.835000
278	Schon mal gesehen	03.png	5	methexp32	2017-05-03_11.45.54.835000
278	Schon mal gesehen	14.png	6	methexp32	2017-05-03_11.45.54.835000
278	Schon mal gesehen	22.png	7	methexp32	2017-05-03_11.45.54.835000
278	Gar nicht	50.png	8	methexp32	2017-05-03_11.45.54.835000
