ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
17	Gar nicht	51.png	1	methexp32	2017-01-10_11.13.53.775000
17	Gar nicht	22.png	2	methexp32	2017-01-10_11.13.53.775000
17	Gar nicht	50.png	3	methexp32	2017-01-10_11.13.53.775000
17	Schon mal gesehen	03.png	4	methexp32	2017-01-10_11.13.53.775000
17	Gar nicht	08.png	5	methexp32	2017-01-10_11.13.53.775000
17	Schon mal gesehen	14.png	6	methexp32	2017-01-10_11.13.53.775000
17	Gar nicht	04.png	7	methexp32	2017-01-10_11.13.53.775000
17	Gar nicht	20.png	8	methexp32	2017-01-10_11.13.53.775000
