phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,78,1,1,1,NA,NA,NA,5720.JPG,empty.png,0,None,None,None,None
trials,78,1,2,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,3,1,1,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,78,1,4,1,1,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,78,1,5,1,1,positive,acquisition,20.png,1500.JPG,0,None,None,None,None
trials,78,1,6,1,1,neutral,acquisition,21.png,7004.JPG,0,None,None,None,None
trials,78,1,7,1,NA,NA,NA,13.png,22.png,0,None,None,None,None
trials,78,1,8,1,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,78,1,9,1,NA,NA,NA,2.png,27.png,0,None,None,None,None
trials,78,1,10,1,2,positive,acquisition,20.png,1500.JPG,0,None,None,None,None
trials,78,1,11,1,1,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,78,1,12,1,2,neutral,acquisition,21.png,7004.JPG,0,None,None,None,None
trials,78,1,13,1,1,negative,acquisition,10.png,9432.JPG,0,None,None,None,None
trials,78,1,14,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,15,1,1,negative,acquisition,17.png,9041.JPG,0,None,None,None,None
trials,78,1,16,1,1,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,78,1,17,1,NA,NA,NA,empty.png,15.png,0,None,None,None,None
trials,78,1,18,1,1,neutral,acquisition,14.png,7090.JPG,0,None,None,None,None
trials,78,1,19,1,NA,NA,NA,13.png,22.png,0,None,None,None,None
trials,78,1,20,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,21,1,2,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,78,1,22,1,NA,NA,NA,16.png,6.png,0,None,None,None,None
trials,78,1,23,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,24,1,2,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,78,1,25,1,1,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,78,1,26,1,NA,NA,NA,2.png,27.png,0,None,None,None,None
trials,78,1,27,1,1,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,78,1,28,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,29,1,2,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,78,1,30,1,1,positive,acquisition,12.png,1610.JPG,0,None,None,None,None
trials,78,1,31,1,NA,NA,NA,9000.JPG,5250.JPG,0,None,None,None,None
trials,78,1,32,1,1,positive,acquisition,1.png,1540.JPG,0,None,None,None,None
trials,78,1,33,1,1,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,78,1,34,1,2,positive,acquisition,1.png,1540.JPG,0,None,None,None,None
trials,78,1,35,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,36,1,1,neutral,acquisition,11.png,7705.JPG,0,None,None,None,None
trials,78,1,37,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,78,1,38,1,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,78,1,39,1,2,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,78,1,40,1,1,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,78,1,41,1,3,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,78,1,42,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,43,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,78,1,44,1,2,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,78,1,45,1,4,positive,extinction,5.png,empty.png,1,0,0,0,None
trials,78,1,46,1,2,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,78,1,47,1,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,78,1,48,1,2,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,78,1,49,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,50,1,3,positive,acquisition,20.png,1500.JPG,0,None,None,None,None
trials,78,1,51,1,3,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,78,1,52,1,1,negative,acquisition,9.png,2399.JPG,0,None,None,None,None
trials,78,1,53,1,NA,NA,NA,5970.JPG,empty.png,0,None,None,None,None
trials,78,1,54,1,2,neutral,acquisition,11.png,7705.JPG,0,None,None,None,None
trials,78,1,55,1,1,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,78,1,56,1,2,negative,acquisition,17.png,9041.JPG,0,None,None,None,None
trials,78,1,57,1,NA,NA,NA,5720.JPG,empty.png,0,None,None,None,None
trials,78,1,58,1,2,negative,acquisition,10.png,9432.JPG,0,None,None,None,None
trials,78,1,59,1,4,positive,acquisition,20.png,1500.JPG,1,0,10,0,None
trials,78,1,60,1,2,neutral,acquisition,14.png,7090.JPG,0,None,None,None,None
trials,78,1,61,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,62,1,3,negative,acquisition,10.png,9432.JPG,0,None,None,None,None
trials,78,1,63,1,2,negative,acquisition,9.png,2399.JPG,0,None,None,None,None
trials,78,1,64,1,NA,NA,NA,9000.JPG,5250.JPG,0,None,None,None,None
trials,78,1,65,1,3,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,78,1,66,1,NA,NA,NA,5870.JPG,5660.JPG,0,None,None,None,None
trials,78,1,67,1,4,negative,acquisition,10.png,9432.JPG,1,0,0,0,None
trials,78,1,68,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,69,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,78,1,70,1,2,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,78,1,71,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,72,1,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,78,1,73,1,2,positive,acquisition,12.png,1610.JPG,0,None,None,None,None
trials,78,1,74,1,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,78,1,75,1,3,neutral,acquisition,11.png,7705.JPG,0,None,None,None,None
trials,78,1,76,1,3,positive,acquisition,1.png,1540.JPG,0,None,None,None,None
trials,78,1,77,1,NA,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,78,1,78,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,79,1,NA,NA,NA,5870.JPG,5660.JPG,0,None,None,None,None
trials,78,1,80,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,81,1,3,neutral,acquisition,21.png,7004.JPG,0,None,None,None,None
trials,78,1,82,1,3,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,78,1,83,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,84,1,4,neutral,extinction,24.png,empty.png,1,0,5,0,None
trials,78,1,85,1,NA,NA,NA,13.png,22.png,0,None,None,None,None
trials,78,1,86,1,3,negative,acquisition,9.png,2399.JPG,0,None,None,None,None
trials,78,1,87,1,3,positive,acquisition,12.png,1610.JPG,0,None,None,None,None
trials,78,1,88,1,NA,NA,NA,9000.JPG,5250.JPG,0,None,None,None,None
trials,78,1,89,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,78,1,90,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,91,1,3,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,78,1,92,1,4,neutral,acquisition,11.png,7705.JPG,1,0,0,10,None
trials,78,1,93,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,94,1,3,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,78,1,95,1,3,neutral,acquisition,14.png,7090.JPG,0,None,None,None,None
trials,78,1,96,1,2,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,78,1,97,1,NA,NA,NA,empty.png,15.png,0,None,None,None,None
trials,78,1,98,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,99,1,NA,NA,NA,empty.png,15.png,0,None,None,None,None
trials,78,1,100,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,78,1,101,1,NA,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,78,1,102,1,NA,NA,NA,5870.JPG,5660.JPG,0,None,None,None,None
trials,78,1,103,1,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,78,1,104,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,1,105,1,3,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,78,1,106,1,NA,NA,NA,16.png,6.png,0,None,None,None,None
trials,78,1,107,1,3,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,78,1,108,1,3,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,78,1,109,1,4,negative,extinction,23.png,empty.png,1,0,0,0,None
trials,78,1,110,1,NA,NA,NA,16.png,6.png,0,None,None,None,None
trials,78,1,111,1,3,negative,acquisition,17.png,9041.JPG,0,None,None,None,None
trials,78,1,112,1,NA,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,78,1,113,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,78,1,114,1,NA,NA,NA,2.png,27.png,0,None,None,None,None
trials,78,2,1,1,NA,NA,NA,9000.JPG,5250.JPG,0,None,None,None,None
trials,78,2,2,1,NA,NA,NA,5720.JPG,empty.png,0,None,None,None,None
trials,78,2,3,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,2,4,1,NA,NA,NA,5970.JPG,empty.png,0,None,None,None,None
trials,78,2,5,1,4,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,78,2,6,1,4,negative,acquisition,17.png,9041.JPG,0,None,None,None,None
trials,78,2,7,1,4,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,78,2,8,1,NA,NA,NA,5870.JPG,5660.JPG,0,None,None,None,None
trials,78,2,9,1,4,positive,acquisition,12.png,1610.JPG,0,None,None,None,None
trials,78,2,10,1,NA,NA,NA,16.png,6.png,0,None,None,None,None
trials,78,2,11,1,5,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,78,2,12,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,2,13,1,6,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,78,2,14,1,5,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,78,2,15,1,4,positive,acquisition,1.png,1540.JPG,0,None,None,None,None
trials,78,2,16,1,NA,NA,NA,9000.JPG,5250.JPG,0,None,None,None,None
trials,78,2,17,1,4,neutral,acquisition,14.png,7090.JPG,0,None,None,None,None
trials,78,2,18,1,NA,NA,NA,empty.png,15.png,0,None,None,None,None
trials,78,2,19,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,78,2,20,1,NA,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,78,2,21,1,4,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,78,2,22,1,5,positive,acquisition,1.png,1540.JPG,0,None,None,None,None
trials,78,2,23,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,2,24,1,5,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,78,2,25,1,5,neutral,acquisition,14.png,7090.JPG,0,None,None,None,None
trials,78,2,26,1,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,78,2,27,1,6,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,78,2,28,1,NA,NA,NA,5970.JPG,empty.png,0,None,None,None,None
trials,78,2,29,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,78,2,30,1,7,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,78,2,31,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,2,32,1,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,78,2,33,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,2,34,1,NA,NA,NA,16.png,6.png,0,None,None,None,None
trials,78,2,35,1,5,positive,acquisition,20.png,1500.JPG,0,None,None,None,None
trials,78,2,36,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,78,2,37,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,2,38,1,NA,NA,NA,13.png,22.png,0,None,None,None,None
trials,78,2,39,1,4,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,78,2,40,1,5,positive,acquisition,12.png,1610.JPG,0,None,None,None,None
trials,78,2,41,1,NA,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,78,2,42,1,4,negative,acquisition,9.png,2399.JPG,0,None,None,None,None
trials,78,2,43,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,2,44,1,5,negative,acquisition,17.png,9041.JPG,0,None,None,None,None
trials,78,2,45,1,4,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,78,2,46,1,NA,NA,NA,16.png,6.png,0,None,None,None,None
trials,78,2,47,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,2,48,1,NA,NA,NA,13.png,22.png,0,None,None,None,None
trials,78,2,49,1,NA,NA,NA,2.png,27.png,0,None,None,None,None
trials,78,2,50,1,6,negative,acquisition,17.png,9041.JPG,0,None,None,None,None
trials,78,2,51,1,NA,NA,NA,5720.JPG,empty.png,0,None,None,None,None
trials,78,2,52,1,5,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,78,2,53,1,4,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,78,2,54,1,5,negative,acquisition,9.png,2399.JPG,0,None,None,None,None
trials,78,2,55,1,5,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,78,2,56,1,6,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,78,2,57,1,6,positive,acquisition,1.png,1540.JPG,0,None,None,None,None
trials,78,2,58,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,78,2,59,1,5,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,78,2,60,1,5,negative,acquisition,10.png,9432.JPG,0,None,None,None,None
trials,78,2,61,1,NA,NA,NA,5720.JPG,empty.png,0,None,None,None,None
trials,78,2,62,1,NA,NA,NA,9000.JPG,5250.JPG,0,None,None,None,None
trials,78,2,63,1,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,78,2,64,1,NA,NA,NA,5870.JPG,5660.JPG,0,None,None,None,None
trials,78,2,65,1,5,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,78,2,66,1,6,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,78,2,67,1,5,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,78,2,68,1,6,neutral,acquisition,14.png,7090.JPG,0,None,None,None,None
trials,78,2,69,1,6,negative,acquisition,10.png,9432.JPG,0,None,None,None,None
