phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,87,1,1,1,1,negative,acquisition,17.png,3300.JPG,0,None,None,None,None
trials,87,1,2,1,1,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,87,1,3,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,87,1,4,1,1,neutral,acquisition,14.png,7175.JPG,0,None,None,None,None
trials,87,1,5,1,1,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,87,1,6,1,NA,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,87,1,7,1,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,87,1,8,1,2,negative,acquisition,17.png,3300.JPG,0,None,None,None,None
trials,87,1,9,1,NA,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,87,1,10,1,1,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,87,1,11,1,2,neutral,acquisition,14.png,7175.JPG,0,None,None,None,None
trials,87,1,12,1,NA,NA,NA,5870.JPG,9000.JPG,0,None,None,None,None
trials,87,1,13,1,1,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,87,1,14,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,87,1,15,1,1,negative,acquisition,9.png,2100.JPG,0,None,None,None,None
trials,87,1,16,1,1,positive,acquisition,20.png,1440.JPG,0,None,None,None,None
trials,87,1,17,1,1,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,87,1,18,1,2,positive,acquisition,20.png,1440.JPG,0,None,None,None,None
trials,87,1,19,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,87,1,20,1,2,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,87,1,21,1,1,positive,acquisition,12.png,1500.JPG,0,None,None,None,None
trials,87,1,22,1,1,neutral,acquisition,11.png,7006.JPG,0,None,None,None,None
trials,87,1,23,1,NA,NA,NA,5611.JPG,empty.png,0,None,None,None,None
trials,87,1,24,1,1,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,87,1,25,1,1,negative,acquisition,10.png,2276.JPG,0,None,None,None,None
trials,87,1,26,1,2,positive,acquisition,12.png,1500.JPG,0,None,None,None,None
trials,87,1,27,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,87,1,28,1,1,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,87,1,29,1,NA,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,87,1,30,1,2,negative,acquisition,9.png,2100.JPG,0,None,None,None,None
trials,87,1,31,1,1,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,87,1,32,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,87,1,33,1,2,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,87,1,34,1,NA,NA,NA,27.png,2.png,0,None,None,None,None
trials,87,1,35,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,87,1,36,1,1,positive,acquisition,1.png,1721.JPG,0,None,None,None,None
trials,87,1,37,1,NA,NA,NA,5870.JPG,9000.JPG,0,None,None,None,None
trials,87,1,38,1,NA,NA,NA,5250.JPG,9280.JPG,0,None,None,None,None
trials,87,1,39,1,2,positive,acquisition,1.png,1721.JPG,0,None,None,None,None
trials,87,1,40,1,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,87,1,41,1,NA,NA,NA,13.png,19.png,0,None,None,None,None
trials,87,1,42,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,87,1,43,1,2,negative,acquisition,10.png,2276.JPG,0,None,None,None,None
trials,87,1,44,1,1,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,87,1,45,1,3,neutral,acquisition,14.png,7175.JPG,0,None,None,None,None
trials,87,1,46,1,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,87,1,47,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,87,1,48,1,3,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,87,1,49,1,NA,NA,NA,5870.JPG,9000.JPG,0,None,None,None,None
trials,87,1,50,1,2,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,87,1,51,1,NA,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,87,1,52,1,3,negative,acquisition,10.png,2276.JPG,0,None,None,None,None
trials,87,1,53,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,87,1,54,1,NA,NA,NA,5720.JPG,5780.JPG,0,None,None,None,None
trials,87,1,55,1,2,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,87,1,56,1,2,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,87,1,57,1,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,87,1,58,1,4,neutral,extinction,24.png,empty.png,1,1,3,2,None
trials,87,1,59,1,NA,NA,NA,13.png,19.png,0,None,None,None,None
trials,87,1,60,1,3,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,87,1,61,1,3,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,87,1,62,1,2,neutral,acquisition,11.png,7006.JPG,0,None,None,None,None
trials,87,1,63,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,87,1,64,1,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,87,1,65,1,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,87,1,66,1,3,negative,acquisition,9.png,2100.JPG,0,None,None,None,None
trials,87,1,67,1,2,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,87,1,68,1,3,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,87,1,69,1,NA,NA,NA,5720.JPG,5780.JPG,0,None,None,None,None
trials,87,1,70,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,87,1,71,1,NA,NA,NA,15.png,22.png,0,None,None,None,None
trials,87,1,72,1,NA,NA,NA,27.png,2.png,0,None,None,None,None
trials,87,1,73,1,NA,NA,NA,5250.JPG,9280.JPG,0,None,None,None,None
trials,87,1,74,1,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,87,1,75,1,3,positive,acquisition,20.png,1440.JPG,0,None,None,None,None
trials,87,1,76,1,NA,NA,NA,5720.JPG,5780.JPG,0,None,None,None,None
trials,87,1,77,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,87,1,78,1,1,neutral,acquisition,21.png,7705.JPG,0,None,None,None,None
trials,87,1,79,1,NA,NA,NA,15.png,22.png,0,None,None,None,None
trials,87,1,80,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,87,1,81,1,2,neutral,acquisition,21.png,7705.JPG,0,None,None,None,None
trials,87,1,82,1,2,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,87,1,83,1,NA,NA,NA,13.png,19.png,0,None,None,None,None
trials,87,1,84,1,2,negative,extinction,8.png,empty.png,0,None,None,None,None
