phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,91,11.png,neutral,extinction,12
globalratings,91,9.png,negative,extinction,5
globalratings,91,26.png,extinction,positive,1
globalratings,91,10.png,negative,extinction,2
globalratings,91,21.png,neutral,extinction,11
globalratings,91,12.png,positive,extinction,17
globalratings,91,14.png,neutral,extinction,18
globalratings,91,20.png,positive,extinction,15
globalratings,91,4.png,extinction,neutral,3
globalratings,91,24.png,extinction,neutral,8
globalratings,91,3.png,extinction,positive,18
globalratings,91,8.png,extinction,negative,1
globalratings,91,5.png,extinction,positive,17
globalratings,91,1.png,positive,extinction,13
globalratings,91,17.png,negative,extinction,15
globalratings,91,18.png,extinction,negative,0
globalratings,91,23.png,extinction,negative,10
globalratings,91,7.png,extinction,neutral,11
c2ratings,91,12.png,positive,extinction,14
c2ratings,91,9.png,negative,extinction,8
c2ratings,91,18.png,extinction,negative,1
c2ratings,91,8.png,extinction,negative,1
c2ratings,91,7.png,extinction,neutral,10
c2ratings,91,23.png,extinction,negative,8
c2ratings,91,20.png,positive,extinction,11
c2ratings,91,11.png,neutral,extinction,13
c2ratings,91,4.png,extinction,neutral,6
c2ratings,91,21.png,neutral,extinction,8
c2ratings,91,14.png,neutral,extinction,16
c2ratings,91,3.png,extinction,positive,18
c2ratings,91,10.png,negative,extinction,6
c2ratings,91,24.png,extinction,neutral,16
c2ratings,91,5.png,extinction,positive,17
c2ratings,91,17.png,negative,extinction,17
c2ratings,91,26.png,extinction,positive,2
c2ratings,91,1.png,positive,extinction,13
c1ratings,91,9.png,negative,extinction,4
c1ratings,91,8.png,extinction,negative,1
c1ratings,91,23.png,extinction,negative,10
c1ratings,91,11.png,neutral,extinction,12
c1ratings,91,20.png,positive,extinction,13
c1ratings,91,3.png,extinction,positive,16
c1ratings,91,26.png,extinction,positive,0
c1ratings,91,21.png,neutral,extinction,15
c1ratings,91,7.png,extinction,neutral,14
c1ratings,91,14.png,neutral,extinction,18
c1ratings,91,10.png,negative,extinction,6
c1ratings,91,1.png,positive,extinction,6
c1ratings,91,12.png,positive,extinction,17
c1ratings,91,5.png,extinction,positive,17
c1ratings,91,18.png,extinction,negative,0
c1ratings,91,24.png,extinction,neutral,10
c1ratings,91,4.png,extinction,neutral,3
c1ratings,91,17.png,negative,extinction,17
