phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,80,1,1,2,1,negative,acquisition,9265.JPG,10.png,0,None,None,None,None
trials,80,1,2,2,1,neutral,acquisition,7009.JPG,21.png,0,None,None,None,None
trials,80,1,3,2,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,80,1,4,2,1,positive,acquisition,1440.JPG,20.png,0,None,None,None,None
trials,80,1,5,2,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,80,1,6,2,1,positive,acquisition,1610.JPG,12.png,0,None,None,None,None
trials,80,1,7,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,80,1,8,2,2,positive,acquisition,1440.JPG,20.png,0,None,None,None,None
trials,80,1,9,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,80,1,10,2,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,80,1,11,2,1,neutral,extinction,empty.png,7.png,0,None,None,None,None
trials,80,1,12,2,NA,NA,NA,5970.JPG,9280.JPG,0,None,None,None,None
trials,80,1,13,2,1,positive,extinction,empty.png,3.png,0,None,None,None,None
trials,80,1,14,2,1,negative,acquisition,2750.JPG,17.png,0,None,None,None,None
trials,80,1,15,2,NA,NA,NA,15.png,6.png,0,None,None,None,None
trials,80,1,16,2,NA,NA,NA,5970.JPG,9280.JPG,0,None,None,None,None
trials,80,1,17,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,80,1,18,2,NA,NA,NA,5250.JPG,9000.JPG,0,None,None,None,None
trials,80,1,19,2,1,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,80,1,20,2,NA,NA,NA,5250.JPG,9000.JPG,0,None,None,None,None
trials,80,1,21,2,2,neutral,acquisition,7009.JPG,21.png,0,None,None,None,None
trials,80,1,22,2,2,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,80,1,23,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,80,1,24,2,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,80,1,25,2,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,80,1,26,2,1,negative,extinction,empty.png,23.png,0,None,None,None,None
trials,80,1,27,2,3,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,80,1,28,2,NA,NA,NA,5660.JPG,5870.JPG,0,None,None,None,None
trials,80,1,29,2,1,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,80,1,30,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,80,1,31,2,1,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,80,1,32,2,1,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,80,1,33,2,2,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,80,1,34,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,80,1,35,2,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,80,1,36,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,80,1,37,2,2,neutral,extinction,empty.png,24.png,0,None,None,None,None
