phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,81,18.png,extinction,negative,5
globalratings,81,23.png,extinction,negative,14
globalratings,81,11.png,neutral,extinction,13
globalratings,81,14.png,neutral,extinction,9
globalratings,81,5.png,extinction,positive,15
globalratings,81,1.png,positive,extinction,0
globalratings,81,24.png,extinction,neutral,4
globalratings,81,7.png,extinction,neutral,11
globalratings,81,10.png,negative,extinction,4
globalratings,81,8.png,extinction,negative,0
globalratings,81,26.png,extinction,positive,11
globalratings,81,3.png,extinction,positive,5
globalratings,81,21.png,neutral,extinction,11
globalratings,81,12.png,positive,extinction,8
globalratings,81,20.png,positive,extinction,13
globalratings,81,4.png,extinction,neutral,7
globalratings,81,17.png,negative,extinction,4
globalratings,81,9.png,negative,extinction,0
c2ratings,81,4.png,extinction,neutral,14
c2ratings,81,5.png,extinction,positive,18
c2ratings,81,1.png,positive,extinction,5
c2ratings,81,10.png,negative,extinction,8
c2ratings,81,20.png,positive,extinction,16
c2ratings,81,21.png,neutral,extinction,16
c2ratings,81,7.png,extinction,neutral,16
c2ratings,81,18.png,extinction,negative,3
c2ratings,81,24.png,extinction,neutral,6
c2ratings,81,14.png,neutral,extinction,10
c2ratings,81,12.png,positive,extinction,8
c2ratings,81,23.png,extinction,negative,13
c2ratings,81,11.png,neutral,extinction,15
c2ratings,81,3.png,extinction,positive,4
c2ratings,81,9.png,negative,extinction,8
c2ratings,81,26.png,extinction,positive,12
c2ratings,81,17.png,negative,extinction,8
c2ratings,81,8.png,extinction,negative,3
c1ratings,81,8.png,extinction,negative,2
c1ratings,81,20.png,positive,extinction,16
c1ratings,81,10.png,negative,extinction,1
c1ratings,81,12.png,positive,extinction,13
c1ratings,81,9.png,negative,extinction,1
c1ratings,81,1.png,positive,extinction,7
c1ratings,81,21.png,neutral,extinction,14
c1ratings,81,23.png,extinction,negative,15
c1ratings,81,4.png,extinction,neutral,13
c1ratings,81,11.png,neutral,extinction,15
c1ratings,81,7.png,extinction,neutral,9
c1ratings,81,14.png,neutral,extinction,14
c1ratings,81,3.png,extinction,positive,2
c1ratings,81,24.png,extinction,neutral,5
c1ratings,81,17.png,negative,extinction,2
c1ratings,81,18.png,extinction,negative,8
c1ratings,81,26.png,extinction,positive,8
c1ratings,81,5.png,extinction,positive,8
