phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,51,1,1,2,1,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,51,1,2,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,51,1,3,2,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,51,1,4,2,1,positive,acquisition,1500.JPG,20.png,0,None,None,None,None
trials,51,1,5,2,1,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,51,1,6,2,1,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,51,1,7,2,1,neutral,acquisition,7006.JPG,14.png,0,None,None,None,None
trials,51,1,8,2,NA,NA,NA,22.png,13.png,0,None,None,None,None
trials,51,1,9,2,1,negative,extinction,empty.png,23.png,0,None,None,None,None
trials,51,1,10,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,11,2,1,negative,acquisition,9432.JPG,9.png,0,None,None,None,None
trials,51,1,12,2,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,51,1,13,2,1,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,51,1,14,2,2,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,51,1,15,2,2,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,51,1,16,2,1,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,51,1,17,2,2,negative,extinction,empty.png,23.png,0,None,None,None,None
trials,51,1,18,2,1,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,51,1,19,2,NA,NA,NA,empty.png,15.png,0,None,None,None,None
trials,51,1,20,2,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,51,1,21,2,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,51,1,22,2,2,negative,acquisition,9432.JPG,9.png,0,None,None,None,None
trials,51,1,23,2,3,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,51,1,24,2,NA,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,51,1,25,2,1,negative,acquisition,2141.JPG,10.png,0,None,None,None,None
trials,51,1,26,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,27,2,1,neutral,extinction,empty.png,7.png,0,None,None,None,None
trials,51,1,28,2,2,positive,acquisition,1500.JPG,20.png,0,None,None,None,None
trials,51,1,29,2,1,positive,extinction,empty.png,3.png,0,None,None,None,None
trials,51,1,30,2,2,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,51,1,31,2,2,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,51,1,32,2,3,positive,acquisition,1500.JPG,20.png,0,None,None,None,None
trials,51,1,33,2,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,51,1,34,2,3,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,51,1,35,2,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,51,1,36,2,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,51,1,37,2,1,neutral,acquisition,7080.JPG,21.png,0,None,None,None,None
trials,51,1,38,2,4,positive,extinction,empty.png,5.png,1,1,1,7,None
trials,51,1,39,2,NA,NA,NA,empty.png,9000.JPG,0,None,None,None,None
trials,51,1,40,2,1,neutral,acquisition,7705.JPG,11.png,0,None,None,None,None
trials,51,1,41,2,1,positive,acquisition,1610.JPG,1.png,0,None,None,None,None
trials,51,1,42,2,NA,NA,NA,empty.png,9000.JPG,0,None,None,None,None
trials,51,1,43,2,2,neutral,acquisition,7080.JPG,21.png,0,None,None,None,None
trials,51,1,44,2,NA,NA,NA,5870.JPG,5611.JPG,0,None,None,None,None
trials,51,1,45,2,2,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,51,1,46,2,2,neutral,extinction,empty.png,7.png,0,None,None,None,None
trials,51,1,47,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,48,2,2,neutral,acquisition,7705.JPG,11.png,0,None,None,None,None
trials,51,1,49,2,NA,NA,NA,5970.JPG,5660.JPG,0,None,None,None,None
trials,51,1,50,2,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,51,1,51,2,NA,NA,NA,27.png,19.png,0,None,None,None,None
trials,51,1,52,2,3,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,51,1,53,2,NA,NA,NA,5870.JPG,5611.JPG,0,None,None,None,None
trials,51,1,54,2,1,positive,acquisition,1460.JPG,12.png,0,None,None,None,None
trials,51,1,55,2,3,negative,extinction,empty.png,23.png,0,None,None,None,None
trials,51,1,56,2,2,positive,extinction,empty.png,3.png,0,None,None,None,None
trials,51,1,57,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,58,2,NA,NA,NA,27.png,19.png,0,None,None,None,None
trials,51,1,59,2,2,negative,acquisition,2141.JPG,10.png,0,None,None,None,None
trials,51,1,60,2,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,51,1,61,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,62,2,2,positive,acquisition,1610.JPG,1.png,0,None,None,None,None
trials,51,1,63,2,1,negative,acquisition,2276.JPG,17.png,0,None,None,None,None
trials,51,1,64,2,3,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,51,1,65,2,3,positive,acquisition,1610.JPG,1.png,0,None,None,None,None
trials,51,1,66,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,67,2,NA,NA,NA,5870.JPG,5611.JPG,0,None,None,None,None
trials,51,1,68,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,69,2,2,negative,acquisition,2276.JPG,17.png,0,None,None,None,None
trials,51,1,70,2,NA,NA,NA,5970.JPG,5660.JPG,0,None,None,None,None
trials,51,1,71,2,2,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,51,1,72,2,2,positive,acquisition,1460.JPG,12.png,0,None,None,None,None
trials,51,1,73,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,74,2,4,negative,extinction,empty.png,23.png,1,3,8,5,None
trials,51,1,75,2,3,positive,acquisition,1460.JPG,12.png,0,None,None,None,None
trials,51,1,76,2,3,negative,acquisition,2141.JPG,10.png,0,None,None,None,None
trials,51,1,77,2,NA,NA,NA,27.png,19.png,0,None,None,None,None
trials,51,1,78,2,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,51,1,79,2,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,51,1,80,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,81,2,3,neutral,acquisition,7080.JPG,21.png,0,None,None,None,None
trials,51,1,82,2,3,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,51,1,83,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,84,2,3,neutral,acquisition,7705.JPG,11.png,0,None,None,None,None
trials,51,1,85,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,86,2,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,51,1,87,2,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,51,1,88,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,89,2,3,negative,acquisition,9432.JPG,9.png,0,None,None,None,None
trials,51,1,90,2,3,negative,acquisition,2276.JPG,17.png,0,None,None,None,None
trials,51,1,91,2,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,51,1,92,2,3,neutral,extinction,empty.png,7.png,0,None,None,None,None
trials,51,1,93,2,4,neutral,extinction,empty.png,24.png,1,7,9,2,None
trials,51,1,94,2,2,neutral,acquisition,7006.JPG,14.png,0,None,None,None,None
trials,51,1,95,2,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,51,1,96,2,4,negative,acquisition,2141.JPG,10.png,1,0,0,4,None
trials,51,1,97,2,NA,NA,NA,22.png,13.png,0,None,None,None,None
trials,51,1,98,2,NA,NA,NA,5970.JPG,5660.JPG,0,None,None,None,None
trials,51,1,99,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,51,1,100,2,NA,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,51,1,101,2,3,neutral,acquisition,7006.JPG,14.png,0,None,None,None,None
trials,51,1,102,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,103,2,3,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,51,1,104,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,105,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,51,1,106,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,107,2,3,positive,extinction,empty.png,3.png,0,None,None,None,None
trials,51,1,108,2,4,neutral,acquisition,7705.JPG,11.png,1,0,6,4,None
trials,51,1,109,2,NA,NA,NA,empty.png,9000.JPG,0,None,None,None,None
trials,51,1,110,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,111,2,4,positive,acquisition,1500.JPG,20.png,1,1,7,4,None
trials,51,1,112,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,1,113,2,NA,NA,NA,22.png,13.png,0,None,None,None,None
trials,51,1,114,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,2,1,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,51,2,2,2,4,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,51,2,3,2,NA,NA,NA,22.png,13.png,0,None,None,None,None
trials,51,2,4,2,4,positive,acquisition,1610.JPG,1.png,0,None,None,None,None
trials,51,2,5,2,4,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,51,2,6,2,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,51,2,7,2,5,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,51,2,8,2,NA,NA,NA,5970.JPG,5660.JPG,0,None,None,None,None
trials,51,2,9,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,51,2,10,2,NA,NA,NA,5870.JPG,5611.JPG,0,None,None,None,None
trials,51,2,11,2,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,51,2,12,2,5,neutral,acquisition,7705.JPG,11.png,0,None,None,None,None
trials,51,2,13,2,4,neutral,acquisition,7006.JPG,14.png,0,None,None,None,None
trials,51,2,14,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,2,15,2,5,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,51,2,16,2,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,51,2,17,2,4,negative,acquisition,9432.JPG,9.png,0,None,None,None,None
trials,51,2,18,2,5,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,51,2,19,2,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,51,2,20,2,5,neutral,acquisition,7006.JPG,14.png,0,None,None,None,None
trials,51,2,21,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,2,22,2,NA,NA,NA,empty.png,9000.JPG,0,None,None,None,None
trials,51,2,23,2,NA,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,51,2,24,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,2,25,2,4,negative,acquisition,2276.JPG,17.png,0,None,None,None,None
trials,51,2,26,2,4,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,51,2,27,2,NA,NA,NA,22.png,13.png,0,None,None,None,None
trials,51,2,28,2,NA,NA,NA,empty.png,15.png,0,None,None,None,None
trials,51,2,29,2,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,51,2,30,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,2,31,2,4,neutral,extinction,empty.png,7.png,0,None,None,None,None
trials,51,2,32,2,NA,NA,NA,27.png,19.png,0,None,None,None,None
trials,51,2,33,2,5,negative,acquisition,9432.JPG,9.png,0,None,None,None,None
trials,51,2,34,2,5,negative,acquisition,2141.JPG,10.png,0,None,None,None,None
trials,51,2,35,2,NA,NA,NA,5970.JPG,5660.JPG,0,None,None,None,None
trials,51,2,36,2,5,negative,extinction,empty.png,23.png,0,None,None,None,None
trials,51,2,37,2,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,51,2,38,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,51,2,39,2,6,neutral,acquisition,7006.JPG,14.png,0,None,None,None,None
trials,51,2,40,2,6,negative,acquisition,2141.JPG,10.png,0,None,None,None,None
trials,51,2,41,2,4,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,51,2,42,2,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,51,2,43,2,6,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,51,2,44,2,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,51,2,45,2,6,neutral,acquisition,7705.JPG,11.png,0,None,None,None,None
trials,51,2,46,2,7,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,51,2,47,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
