phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,89,18.png,extinction,negative,1
globalratings,89,7.png,extinction,neutral,18
globalratings,89,11.png,neutral,extinction,18
globalratings,89,12.png,positive,extinction,13
globalratings,89,23.png,extinction,negative,10
globalratings,89,4.png,extinction,neutral,4
globalratings,89,9.png,negative,extinction,17
globalratings,89,8.png,extinction,negative,0
globalratings,89,14.png,neutral,extinction,14
globalratings,89,24.png,extinction,neutral,12
globalratings,89,21.png,neutral,extinction,17
globalratings,89,17.png,negative,extinction,5
globalratings,89,5.png,extinction,positive,17
globalratings,89,3.png,extinction,positive,12
globalratings,89,1.png,positive,extinction,14
globalratings,89,10.png,negative,extinction,10
globalratings,89,20.png,positive,extinction,12
globalratings,89,26.png,extinction,positive,13
c2ratings,89,3.png,extinction,positive,15
c2ratings,89,9.png,negative,extinction,9
c2ratings,89,17.png,negative,extinction,4
c2ratings,89,5.png,extinction,positive,15
c2ratings,89,8.png,extinction,negative,0
c2ratings,89,20.png,positive,extinction,11
c2ratings,89,24.png,extinction,neutral,10
c2ratings,89,23.png,extinction,negative,7
c2ratings,89,7.png,extinction,neutral,18
c2ratings,89,26.png,extinction,positive,15
c2ratings,89,21.png,neutral,extinction,18
c2ratings,89,18.png,extinction,negative,5
c2ratings,89,4.png,extinction,neutral,9
c2ratings,89,1.png,positive,extinction,11
c2ratings,89,14.png,neutral,extinction,14
c2ratings,89,12.png,positive,extinction,14
c2ratings,89,10.png,negative,extinction,9
c2ratings,89,11.png,neutral,extinction,15
c1ratings,89,23.png,extinction,negative,12
c1ratings,89,5.png,extinction,positive,14
c1ratings,89,8.png,extinction,negative,2
c1ratings,89,20.png,positive,extinction,12
c1ratings,89,7.png,extinction,neutral,18
c1ratings,89,24.png,extinction,neutral,11
c1ratings,89,18.png,extinction,negative,7
c1ratings,89,26.png,extinction,positive,13
c1ratings,89,17.png,negative,extinction,3
c1ratings,89,14.png,neutral,extinction,16
c1ratings,89,12.png,positive,extinction,14
c1ratings,89,4.png,extinction,neutral,9
c1ratings,89,10.png,negative,extinction,6
c1ratings,89,3.png,extinction,positive,12
c1ratings,89,1.png,positive,extinction,15
c1ratings,89,11.png,neutral,extinction,18
c1ratings,89,9.png,negative,extinction,15
c1ratings,89,21.png,neutral,extinction,18
