phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,63,1,1,1,1,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,63,1,2,1,NA,NA,NA,2.png,25.png,0,None,None,None,None
trials,63,1,3,1,1,neutral,acquisition,11.png,7233.JPG,0,None,None,None,None
trials,63,1,4,1,NA,NA,NA,6.png,19.png,0,None,None,None,None
trials,63,1,5,1,1,neutral,acquisition,21.png,7009.JPG,0,None,None,None,None
trials,63,1,6,1,1,negative,acquisition,17.png,2900.1.JPG,0,None,None,None,None
trials,63,1,7,1,1,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,63,1,8,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,63,1,9,1,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,63,1,10,1,1,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,63,1,11,1,2,neutral,acquisition,21.png,7009.JPG,0,None,None,None,None
trials,63,1,12,1,1,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,63,1,13,1,1,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,63,1,14,1,NA,NA,NA,5611.JPG,5780.JPG,0,None,None,None,None
trials,63,1,15,1,NA,NA,NA,15.png,16.png,0,None,None,None,None
trials,63,1,16,1,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,63,1,17,1,1,positive,acquisition,20.png,1440.JPG,0,None,None,None,None
trials,63,1,18,1,1,negative,acquisition,10.png,9041.JPG,0,None,None,None,None
trials,63,1,19,1,NA,NA,NA,9000.JPG,9280.JPG,0,None,None,None,None
trials,63,1,20,1,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,63,1,21,1,1,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,63,1,22,1,NA,NA,NA,27.png,empty.png,0,None,None,None,None
trials,63,1,23,1,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,63,1,24,1,NA,NA,NA,9000.JPG,9280.JPG,0,None,None,None,None
trials,63,1,25,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,63,1,26,1,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,63,1,27,1,1,negative,acquisition,9.png,2399.JPG,0,None,None,None,None
trials,63,1,28,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,63,1,29,1,NA,NA,NA,9000.JPG,9280.JPG,0,None,None,None,None
trials,63,1,30,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,63,1,31,1,NA,NA,NA,empty.png,27.png,0,None,None,None,None
trials,63,1,32,1,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,63,1,33,1,2,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,63,1,34,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,63,1,35,1,1,positive,acquisition,12.png,1610.JPG,0,None,None,None,None
trials,63,1,36,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,63,1,37,1,2,negative,acquisition,10.png,9041.JPG,0,None,None,None,None
trials,63,1,38,1,3,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,63,1,39,1,2,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,63,1,40,1,1,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,63,1,41,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,63,1,42,1,1,positive,acquisition,1.png,1460.JPG,0,None,None,None,None
trials,63,1,43,1,2,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,63,1,44,1,2,positive,acquisition,20.png,1440.JPG,0,None,None,None,None
trials,63,1,45,1,3,neutral,acquisition,21.png,7009.JPG,0,None,None,None,None
trials,63,1,46,1,2,positive,acquisition,1.png,1460.JPG,0,None,None,None,None
trials,63,1,47,1,NA,NA,NA,5870.JPG,empty.png,0,None,None,None,None
trials,63,1,48,1,2,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,63,1,49,1,NA,NA,NA,5720.JPG,5660.JPG,0,None,None,None,None
trials,63,1,50,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,63,1,51,1,NA,NA,NA,empty.png,27.png,0,None,None,None,None
