phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,54,1,1,2,NA,NA,NA,5870.JPG,5611.JPG,0,None,None,None,None
trials,54,1,2,2,NA,NA,NA,9280.JPG,5780.JPG,0,None,None,None,None
trials,54,1,3,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,4,2,1,positive,acquisition,1721.JPG,20.png,0,None,None,None,None
trials,54,1,5,2,1,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,54,1,6,2,1,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,54,1,7,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,8,2,NA,NA,NA,15.png,19.png,0,None,None,None,None
trials,54,1,9,2,2,positive,acquisition,1721.JPG,20.png,0,None,None,None,None
trials,54,1,10,2,NA,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,54,1,11,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,12,2,1,negative,acquisition,2399.JPG,17.png,0,None,None,None,None
trials,54,1,13,2,1,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,54,1,14,2,1,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,54,1,15,2,2,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,54,1,16,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,17,2,1,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,54,1,18,2,NA,NA,NA,empty.png,27.png,0,None,None,None,None
trials,54,1,19,2,1,negative,acquisition,9265.JPG,10.png,0,None,None,None,None
trials,54,1,20,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,21,2,2,negative,acquisition,9265.JPG,10.png,0,None,None,None,None
trials,54,1,22,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,23,2,1,positive,extinction,empty.png,3.png,0,None,None,None,None
trials,54,1,24,2,1,negative,acquisition,2900.1.JPG,9.png,0,None,None,None,None
trials,54,1,25,2,NA,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,54,1,26,2,2,positive,extinction,empty.png,3.png,0,None,None,None,None
trials,54,1,27,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,28,2,NA,NA,NA,empty.png,27.png,0,None,None,None,None
trials,54,1,29,2,NA,NA,NA,5660.JPG,5970.JPG,0,None,None,None,None
trials,54,1,30,2,1,neutral,extinction,empty.png,7.png,0,None,None,None,None
trials,54,1,31,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,32,2,NA,NA,NA,6.png,22.png,0,None,None,None,None
trials,54,1,33,2,1,positive,acquisition,1440.JPG,12.png,0,None,None,None,None
trials,54,1,34,2,NA,NA,NA,15.png,19.png,0,None,None,None,None
trials,54,1,35,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,36,2,1,neutral,acquisition,7000.JPG,11.png,0,None,None,None,None
trials,54,1,37,2,1,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,54,1,38,2,1,negative,extinction,empty.png,23.png,0,None,None,None,None
trials,54,1,39,2,2,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,54,1,40,2,3,negative,acquisition,9265.JPG,10.png,0,None,None,None,None
trials,54,1,41,2,1,neutral,acquisition,7035.JPG,21.png,0,None,None,None,None
trials,54,1,42,2,3,positive,extinction,empty.png,3.png,0,None,None,None,None
trials,54,1,43,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,44,2,2,neutral,acquisition,7000.JPG,11.png,0,None,None,None,None
trials,54,1,45,2,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,54,1,46,2,2,positive,acquisition,1440.JPG,12.png,0,None,None,None,None
trials,54,1,47,2,3,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,54,1,48,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,49,2,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,54,1,50,2,3,positive,acquisition,1721.JPG,20.png,0,None,None,None,None
trials,54,1,51,2,1,positive,acquisition,1620.JPG,1.png,0,None,None,None,None
trials,54,1,52,2,NA,NA,NA,2.png,16.png,0,None,None,None,None
trials,54,1,53,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,54,1,54,2,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,54,1,55,2,4,negative,acquisition,9265.JPG,10.png,1,9,1,2,None
trials,54,1,56,2,3,neutral,acquisition,7000.JPG,11.png,0,None,None,None,None
trials,54,1,57,2,4,neutral,extinction,empty.png,24.png,1,1,1,9,None
trials,54,1,58,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,59,2,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,54,1,60,2,NA,NA,NA,empty.png,9000.JPG,0,None,None,None,None
trials,54,1,61,2,2,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,54,1,62,2,NA,NA,NA,2.png,16.png,0,None,None,None,None
trials,54,1,63,2,2,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,54,1,64,2,1,neutral,acquisition,7080.JPG,14.png,0,None,None,None,None
trials,54,1,65,2,2,negative,extinction,empty.png,23.png,0,None,None,None,None
trials,54,1,66,2,NA,NA,NA,9280.JPG,5780.JPG,0,None,None,None,None
trials,54,1,67,2,2,negative,acquisition,2399.JPG,17.png,0,None,None,None,None
trials,54,1,68,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,54,1,69,2,3,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,54,1,70,2,2,negative,acquisition,2900.1.JPG,9.png,0,None,None,None,None
trials,54,1,71,2,NA,NA,NA,6.png,22.png,0,None,None,None,None
trials,54,1,72,2,2,neutral,acquisition,7080.JPG,14.png,0,None,None,None,None
trials,54,1,73,2,4,positive,acquisition,1721.JPG,20.png,1,0,10,0,None
trials,54,1,74,2,NA,NA,NA,5660.JPG,5970.JPG,0,None,None,None,None
trials,54,1,75,2,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,54,1,76,2,3,positive,acquisition,1440.JPG,12.png,0,None,None,None,None
trials,54,1,77,2,3,negative,acquisition,2399.JPG,17.png,0,None,None,None,None
trials,54,1,78,2,NA,NA,NA,6.png,22.png,0,None,None,None,None
trials,54,1,79,2,2,neutral,acquisition,7035.JPG,21.png,0,None,None,None,None
trials,54,1,80,2,NA,NA,NA,5870.JPG,5611.JPG,0,None,None,None,None
trials,54,1,81,2,3,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,54,1,82,2,NA,NA,NA,9000.JPG,empty.png,0,None,None,None,None
trials,54,1,83,2,3,negative,acquisition,2900.1.JPG,9.png,0,None,None,None,None
trials,54,1,84,2,2,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,54,1,85,2,NA,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,54,1,86,2,NA,NA,NA,2.png,16.png,0,None,None,None,None
trials,54,1,87,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,88,2,4,neutral,acquisition,7000.JPG,11.png,1,1,4,3,None
trials,54,1,89,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,90,2,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,54,1,91,2,NA,NA,NA,27.png,empty.png,0,None,None,None,None
trials,54,1,92,2,3,negative,extinction,empty.png,23.png,0,None,None,None,None
trials,54,1,93,2,NA,NA,NA,9000.JPG,empty.png,0,None,None,None,None
trials,54,1,94,2,2,neutral,extinction,empty.png,7.png,0,None,None,None,None
trials,54,1,95,2,NA,NA,NA,5660.JPG,5970.JPG,0,None,None,None,None
trials,54,1,96,2,3,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,54,1,97,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,98,2,3,neutral,acquisition,7035.JPG,21.png,0,None,None,None,None
trials,54,1,99,2,NA,NA,NA,15.png,19.png,0,None,None,None,None
trials,54,1,100,2,3,positive,extinction,empty.png,5.png,0,None,None,None,None
trials,54,1,101,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,102,2,2,positive,acquisition,1620.JPG,1.png,0,None,None,None,None
trials,54,1,103,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,104,2,3,positive,acquisition,1620.JPG,1.png,0,None,None,None,None
trials,54,1,105,2,2,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,54,1,106,2,4,positive,extinction,empty.png,5.png,1,0,0,0,None
trials,54,1,107,2,3,neutral,acquisition,7080.JPG,14.png,0,None,None,None,None
trials,54,1,108,2,NA,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,54,1,109,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,1,110,2,NA,NA,NA,9280.JPG,5780.JPG,0,None,None,None,None
trials,54,1,111,2,4,negative,extinction,empty.png,23.png,1,0,1,0,None
trials,54,1,112,2,3,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,54,1,113,2,3,neutral,extinction,empty.png,7.png,0,None,None,None,None
trials,54,1,114,2,NA,NA,NA,5870.JPG,5611.JPG,0,None,None,None,None
trials,54,2,1,2,4,positive,acquisition,1440.JPG,12.png,0,None,None,None,None
trials,54,2,2,2,4,neutral,acquisition,7035.JPG,21.png,0,None,None,None,None
trials,54,2,3,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,2,4,2,NA,NA,NA,15.png,19.png,0,None,None,None,None
trials,54,2,5,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,2,6,2,5,neutral,acquisition,7035.JPG,21.png,0,None,None,None,None
trials,54,2,7,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,54,2,8,2,NA,NA,NA,2.png,16.png,0,None,None,None,None
trials,54,2,9,2,4,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,54,2,10,2,5,negative,extinction,empty.png,23.png,0,None,None,None,None
trials,54,2,11,2,5,positive,acquisition,1721.JPG,20.png,0,None,None,None,None
trials,54,2,12,2,NA,NA,NA,5720.JPG,empty.png,0,None,None,None,None
trials,54,2,13,2,NA,NA,NA,empty.png,27.png,0,None,None,None,None
trials,54,2,14,2,4,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,54,2,15,2,5,neutral,acquisition,7000.JPG,11.png,0,None,None,None,None
trials,54,2,16,2,NA,NA,NA,6.png,22.png,0,None,None,None,None
trials,54,2,17,2,6,neutral,acquisition,7000.JPG,11.png,0,None,None,None,None
trials,54,2,18,2,NA,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,54,2,19,2,5,negative,extinction,empty.png,18.png,0,None,None,None,None
