phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,78,20.png,positive,extinction,17
globalratings,78,5.png,extinction,positive,18
globalratings,78,7.png,extinction,neutral,18
globalratings,78,10.png,negative,extinction,14
globalratings,78,4.png,extinction,neutral,18
globalratings,78,8.png,extinction,negative,9
globalratings,78,18.png,extinction,negative,16
globalratings,78,1.png,positive,extinction,18
globalratings,78,12.png,positive,extinction,18
globalratings,78,21.png,neutral,extinction,10
globalratings,78,14.png,neutral,extinction,18
globalratings,78,17.png,negative,extinction,18
globalratings,78,9.png,negative,extinction,18
globalratings,78,26.png,extinction,positive,9
globalratings,78,24.png,extinction,neutral,18
globalratings,78,23.png,extinction,negative,18
globalratings,78,11.png,neutral,extinction,17
globalratings,78,3.png,extinction,positive,16
c2ratings,78,11.png,neutral,extinction,18
c2ratings,78,21.png,neutral,extinction,14
c2ratings,78,8.png,extinction,negative,10
c2ratings,78,4.png,extinction,neutral,18
c2ratings,78,1.png,positive,extinction,18
c2ratings,78,18.png,extinction,negative,17
c2ratings,78,14.png,neutral,extinction,18
c2ratings,78,12.png,positive,extinction,18
c2ratings,78,7.png,extinction,neutral,18
c2ratings,78,9.png,negative,extinction,18
c2ratings,78,20.png,positive,extinction,15
c2ratings,78,24.png,extinction,neutral,18
c2ratings,78,17.png,negative,extinction,17
c2ratings,78,26.png,extinction,positive,12
c2ratings,78,10.png,negative,extinction,12
c2ratings,78,23.png,extinction,negative,18
c2ratings,78,5.png,extinction,positive,18
c2ratings,78,3.png,extinction,positive,16
c1ratings,78,8.png,extinction,negative,9
c1ratings,78,3.png,extinction,positive,10
c1ratings,78,5.png,extinction,positive,16
c1ratings,78,9.png,negative,extinction,18
c1ratings,78,10.png,negative,extinction,10
c1ratings,78,26.png,extinction,positive,4
c1ratings,78,24.png,extinction,neutral,15
c1ratings,78,4.png,extinction,neutral,18
c1ratings,78,7.png,extinction,neutral,18
c1ratings,78,17.png,negative,extinction,12
c1ratings,78,12.png,positive,extinction,18
c1ratings,78,23.png,extinction,negative,18
c1ratings,78,11.png,neutral,extinction,13
c1ratings,78,21.png,neutral,extinction,11
c1ratings,78,14.png,neutral,extinction,18
c1ratings,78,1.png,positive,extinction,18
c1ratings,78,18.png,extinction,negative,13
c1ratings,78,20.png,positive,extinction,11
