phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,58,14.png,neutral,extinction,4
globalratings,58,20.png,positive,extinction,14
globalratings,58,5.png,extinction,positive,2
globalratings,58,12.png,positive,extinction,13
globalratings,58,8.png,extinction,negative,0
globalratings,58,4.png,extinction,neutral,0
globalratings,58,21.png,neutral,extinction,12
globalratings,58,24.png,extinction,neutral,5
globalratings,58,3.png,extinction,positive,6
globalratings,58,9.png,negative,extinction,2
globalratings,58,23.png,extinction,negative,16
globalratings,58,10.png,negative,extinction,7
globalratings,58,11.png,neutral,extinction,6
globalratings,58,7.png,extinction,neutral,10
globalratings,58,26.png,extinction,positive,12
globalratings,58,17.png,negative,extinction,1
globalratings,58,1.png,positive,extinction,0
globalratings,58,18.png,extinction,negative,11
c2ratings,58,5.png,extinction,positive,4
c2ratings,58,10.png,negative,extinction,4
c2ratings,58,20.png,positive,extinction,14
c2ratings,58,8.png,extinction,negative,0
c2ratings,58,7.png,extinction,neutral,12
c2ratings,58,3.png,extinction,positive,3
c2ratings,58,26.png,extinction,positive,5
c2ratings,58,12.png,positive,extinction,10
c2ratings,58,4.png,extinction,neutral,0
c2ratings,58,11.png,neutral,extinction,3
c2ratings,58,14.png,neutral,extinction,1
c2ratings,58,17.png,negative,extinction,3
c2ratings,58,24.png,extinction,neutral,7
c2ratings,58,23.png,extinction,negative,17
c2ratings,58,21.png,neutral,extinction,12
c2ratings,58,9.png,negative,extinction,3
c2ratings,58,1.png,positive,extinction,0
c2ratings,58,18.png,extinction,negative,4
c1ratings,58,18.png,extinction,negative,10
c1ratings,58,7.png,extinction,neutral,11
c1ratings,58,3.png,extinction,positive,5
c1ratings,58,12.png,positive,extinction,13
c1ratings,58,23.png,extinction,negative,14
c1ratings,58,14.png,neutral,extinction,4
c1ratings,58,11.png,neutral,extinction,3
c1ratings,58,9.png,negative,extinction,5
c1ratings,58,1.png,positive,extinction,1
c1ratings,58,21.png,neutral,extinction,11
c1ratings,58,26.png,extinction,positive,13
c1ratings,58,10.png,negative,extinction,3
c1ratings,58,20.png,positive,extinction,13
c1ratings,58,24.png,extinction,neutral,3
c1ratings,58,17.png,negative,extinction,3
c1ratings,58,5.png,extinction,positive,8
c1ratings,58,4.png,extinction,neutral,2
c1ratings,58,8.png,extinction,negative,0
