phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,55,24.png,extinction,neutral,18
globalratings,55,3.png,extinction,positive,12
globalratings,55,4.png,extinction,neutral,7
globalratings,55,8.png,extinction,negative,5
globalratings,55,1.png,positive,extinction,7
globalratings,55,12.png,positive,extinction,16
globalratings,55,14.png,neutral,extinction,12
globalratings,55,18.png,extinction,negative,10
globalratings,55,7.png,extinction,neutral,12
globalratings,55,17.png,negative,extinction,9
globalratings,55,11.png,neutral,extinction,7
globalratings,55,10.png,negative,extinction,11
globalratings,55,5.png,extinction,positive,15
globalratings,55,23.png,extinction,negative,13
globalratings,55,20.png,positive,extinction,7
globalratings,55,26.png,extinction,positive,12
globalratings,55,9.png,negative,extinction,10
globalratings,55,21.png,neutral,extinction,11
c2ratings,55,3.png,extinction,positive,11
c2ratings,55,11.png,neutral,extinction,13
c2ratings,55,7.png,extinction,neutral,14
c2ratings,55,9.png,negative,extinction,13
c2ratings,55,8.png,extinction,negative,6
c2ratings,55,10.png,negative,extinction,14
c2ratings,55,23.png,extinction,negative,12
c2ratings,55,18.png,extinction,negative,6
c2ratings,55,14.png,neutral,extinction,10
c2ratings,55,4.png,extinction,neutral,10
c2ratings,55,21.png,neutral,extinction,10
c2ratings,55,5.png,extinction,positive,15
c2ratings,55,12.png,positive,extinction,18
c2ratings,55,24.png,extinction,neutral,17
c2ratings,55,20.png,positive,extinction,9
c2ratings,55,26.png,extinction,positive,11
c2ratings,55,17.png,negative,extinction,14
c2ratings,55,1.png,positive,extinction,14
c1ratings,55,24.png,extinction,neutral,9
c1ratings,55,12.png,positive,extinction,14
c1ratings,55,3.png,extinction,positive,10
c1ratings,55,21.png,neutral,extinction,9
c1ratings,55,23.png,extinction,negative,11
c1ratings,55,1.png,positive,extinction,9
c1ratings,55,20.png,positive,extinction,11
c1ratings,55,26.png,extinction,positive,9
c1ratings,55,8.png,extinction,negative,12
c1ratings,55,11.png,neutral,extinction,9
c1ratings,55,7.png,extinction,neutral,10
c1ratings,55,5.png,extinction,positive,12
c1ratings,55,10.png,negative,extinction,13
c1ratings,55,14.png,neutral,extinction,9
c1ratings,55,9.png,negative,extinction,8
c1ratings,55,18.png,extinction,negative,7
c1ratings,55,4.png,extinction,neutral,10
c1ratings,55,17.png,negative,extinction,9
