phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,81,1,1,1,1,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,81,1,2,1,1,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,81,1,3,1,1,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,81,1,4,1,1,negative,acquisition,10.png,2900.1.JPG,0,None,None,None,None
trials,81,1,5,1,NA,NA,NA,5780.JPG,5250.JPG,0,None,None,None,None
trials,81,1,6,1,1,neutral,acquisition,21.png,7000.JPG,0,None,None,None,None
trials,81,1,7,1,1,neutral,acquisition,14.png,7090.JPG,0,None,None,None,None
trials,81,1,8,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,81,1,9,1,1,positive,acquisition,20.png,1721.JPG,0,None,None,None,None
trials,81,1,10,1,1,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,81,1,11,1,1,positive,acquisition,12.png,1604.JPG,0,None,None,None,None
trials,81,1,12,1,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,81,1,13,1,1,neutral,acquisition,11.png,7002.JPG,0,None,None,None,None
trials,81,1,14,1,NA,NA,NA,5720.JPG,5970.JPG,0,None,None,None,None
trials,81,1,15,1,1,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,81,1,16,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,81,1,17,1,NA,NA,NA,5780.JPG,5250.JPG,0,None,None,None,None
trials,81,1,18,1,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,81,1,19,1,1,negative,acquisition,9.png,3181.JPG,0,None,None,None,None
trials,81,1,20,1,NA,NA,NA,5870.JPG,empty.png,0,None,None,None,None
trials,81,1,21,1,NA,NA,NA,27.png,13.png,0,None,None,None,None
trials,81,1,22,1,2,neutral,acquisition,14.png,7090.JPG,0,None,None,None,None
trials,81,1,23,1,2,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,81,1,24,1,1,negative,acquisition,17.png,2750.JPG,0,None,None,None,None
trials,81,1,25,1,2,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,81,1,26,1,1,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,81,1,27,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,81,1,28,1,NA,NA,NA,2.png,19.png,0,None,None,None,None
trials,81,1,29,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
