phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,59,8.png,extinction,negative,2
globalratings,59,12.png,positive,extinction,13
globalratings,59,9.png,negative,extinction,3
globalratings,59,11.png,neutral,extinction,9
globalratings,59,3.png,extinction,positive,2
globalratings,59,18.png,extinction,negative,2
globalratings,59,7.png,extinction,neutral,12
globalratings,59,23.png,extinction,negative,8
globalratings,59,1.png,positive,extinction,9
globalratings,59,10.png,negative,extinction,6
globalratings,59,5.png,extinction,positive,11
globalratings,59,21.png,neutral,extinction,10
globalratings,59,20.png,positive,extinction,14
globalratings,59,24.png,extinction,neutral,14
globalratings,59,4.png,extinction,neutral,6
globalratings,59,26.png,extinction,positive,13
globalratings,59,17.png,negative,extinction,5
globalratings,59,14.png,neutral,extinction,8
c2ratings,59,24.png,extinction,neutral,12
c2ratings,59,21.png,neutral,extinction,9
c2ratings,59,1.png,positive,extinction,9
c2ratings,59,3.png,extinction,positive,3
c2ratings,59,8.png,extinction,negative,3
c2ratings,59,9.png,negative,extinction,8
c2ratings,59,7.png,extinction,neutral,9
c2ratings,59,26.png,extinction,positive,12
c2ratings,59,23.png,extinction,negative,6
c2ratings,59,14.png,neutral,extinction,9
c2ratings,59,11.png,neutral,extinction,11
c2ratings,59,4.png,extinction,neutral,5
c2ratings,59,18.png,extinction,negative,0
c2ratings,59,20.png,positive,extinction,8
c2ratings,59,12.png,positive,extinction,11
c2ratings,59,10.png,negative,extinction,6
c2ratings,59,17.png,negative,extinction,10
c2ratings,59,5.png,extinction,positive,13
c1ratings,59,7.png,extinction,neutral,9
c1ratings,59,10.png,negative,extinction,4
c1ratings,59,23.png,extinction,negative,13
c1ratings,59,9.png,negative,extinction,3
c1ratings,59,1.png,positive,extinction,8
c1ratings,59,21.png,neutral,extinction,12
c1ratings,59,26.png,extinction,positive,7
c1ratings,59,24.png,extinction,neutral,13
c1ratings,59,3.png,extinction,positive,8
c1ratings,59,5.png,extinction,positive,15
c1ratings,59,4.png,extinction,neutral,4
c1ratings,59,17.png,negative,extinction,4
c1ratings,59,12.png,positive,extinction,14
c1ratings,59,8.png,extinction,negative,5
c1ratings,59,14.png,neutral,extinction,9
c1ratings,59,11.png,neutral,extinction,7
c1ratings,59,20.png,positive,extinction,15
c1ratings,59,18.png,extinction,negative,4
