phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,61,4.png,extinction,neutral,16
globalratings,61,10.png,negative,extinction,9
globalratings,61,26.png,extinction,positive,15
globalratings,61,20.png,positive,extinction,17
globalratings,61,11.png,neutral,extinction,18
globalratings,61,24.png,extinction,neutral,18
globalratings,61,14.png,neutral,extinction,18
globalratings,61,7.png,extinction,neutral,18
globalratings,61,21.png,neutral,extinction,15
globalratings,61,12.png,positive,extinction,17
globalratings,61,5.png,extinction,positive,18
globalratings,61,8.png,extinction,negative,6
globalratings,61,23.png,extinction,negative,18
globalratings,61,18.png,extinction,negative,10
globalratings,61,9.png,negative,extinction,12
globalratings,61,1.png,positive,extinction,15
globalratings,61,17.png,negative,extinction,5
globalratings,61,3.png,extinction,positive,9
c2ratings,61,4.png,extinction,neutral,10
c2ratings,61,7.png,extinction,neutral,15
c2ratings,61,5.png,extinction,positive,16
c2ratings,61,20.png,positive,extinction,17
c2ratings,61,14.png,neutral,extinction,18
c2ratings,61,24.png,extinction,neutral,16
c2ratings,61,1.png,positive,extinction,16
c2ratings,61,17.png,negative,extinction,7
c2ratings,61,18.png,extinction,negative,8
c2ratings,61,9.png,negative,extinction,11
c2ratings,61,11.png,neutral,extinction,18
c2ratings,61,3.png,extinction,positive,15
c2ratings,61,26.png,extinction,positive,14
c2ratings,61,21.png,neutral,extinction,12
c2ratings,61,23.png,extinction,negative,18
c2ratings,61,10.png,negative,extinction,8
c2ratings,61,8.png,extinction,negative,6
c2ratings,61,12.png,positive,extinction,16
c1ratings,61,11.png,neutral,extinction,14
c1ratings,61,26.png,extinction,positive,8
c1ratings,61,21.png,neutral,extinction,17
c1ratings,61,14.png,neutral,extinction,15
c1ratings,61,9.png,negative,extinction,12
c1ratings,61,20.png,positive,extinction,16
c1ratings,61,10.png,negative,extinction,13
c1ratings,61,18.png,extinction,negative,15
c1ratings,61,3.png,extinction,positive,15
c1ratings,61,1.png,positive,extinction,17
c1ratings,61,23.png,extinction,negative,18
c1ratings,61,12.png,positive,extinction,18
c1ratings,61,4.png,extinction,neutral,18
c1ratings,61,8.png,extinction,negative,6
c1ratings,61,17.png,negative,extinction,8
c1ratings,61,24.png,extinction,neutral,13
c1ratings,61,7.png,extinction,neutral,18
c1ratings,61,5.png,extinction,positive,18
