phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,69,24.png,extinction,neutral,3
globalratings,69,4.png,extinction,neutral,3
globalratings,69,20.png,positive,extinction,16
globalratings,69,3.png,extinction,positive,12
globalratings,69,10.png,negative,extinction,5
globalratings,69,1.png,positive,extinction,13
globalratings,69,8.png,extinction,negative,3
globalratings,69,9.png,negative,extinction,1
globalratings,69,17.png,negative,extinction,3
globalratings,69,18.png,extinction,negative,8
globalratings,69,21.png,neutral,extinction,4
globalratings,69,14.png,neutral,extinction,5
globalratings,69,26.png,extinction,positive,3
globalratings,69,12.png,positive,extinction,17
globalratings,69,7.png,extinction,neutral,16
globalratings,69,11.png,neutral,extinction,11
globalratings,69,23.png,extinction,negative,13
globalratings,69,5.png,extinction,positive,13
c2ratings,69,14.png,neutral,extinction,4
c2ratings,69,4.png,extinction,neutral,11
c2ratings,69,24.png,extinction,neutral,10
c2ratings,69,11.png,neutral,extinction,11
c2ratings,69,7.png,extinction,neutral,14
c2ratings,69,18.png,extinction,negative,9
c2ratings,69,26.png,extinction,positive,7
c2ratings,69,17.png,negative,extinction,4
c2ratings,69,10.png,negative,extinction,4
c2ratings,69,21.png,neutral,extinction,4
c2ratings,69,5.png,extinction,positive,14
c2ratings,69,1.png,positive,extinction,14
c2ratings,69,20.png,positive,extinction,16
c2ratings,69,8.png,extinction,negative,4
c2ratings,69,3.png,extinction,positive,9
c2ratings,69,23.png,extinction,negative,12
c2ratings,69,12.png,positive,extinction,17
c2ratings,69,9.png,negative,extinction,5
c1ratings,69,24.png,extinction,neutral,5
c1ratings,69,7.png,extinction,neutral,14
c1ratings,69,5.png,extinction,positive,14
c1ratings,69,3.png,extinction,positive,10
c1ratings,69,1.png,positive,extinction,14
c1ratings,69,14.png,neutral,extinction,9
c1ratings,69,4.png,extinction,neutral,5
c1ratings,69,26.png,extinction,positive,4
c1ratings,69,12.png,positive,extinction,17
c1ratings,69,20.png,positive,extinction,16
c1ratings,69,11.png,neutral,extinction,10
c1ratings,69,18.png,extinction,negative,8
c1ratings,69,9.png,negative,extinction,5
c1ratings,69,17.png,negative,extinction,4
c1ratings,69,23.png,extinction,negative,14
c1ratings,69,8.png,extinction,negative,4
c1ratings,69,21.png,neutral,extinction,6
c1ratings,69,10.png,negative,extinction,2
