phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,88,1,1,1,NA,NA,NA,13.png,16.png,0,None,None,None,None
trials,88,1,2,1,NA,NA,NA,6.png,19.png,0,None,None,None,None
trials,88,1,3,1,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,88,1,4,1,1,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,88,1,5,1,NA,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,88,1,6,1,1,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,88,1,7,1,1,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,88,1,8,1,2,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,88,1,9,1,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,88,1,10,1,NA,NA,NA,27.png,15.png,0,None,None,None,None
trials,88,1,11,1,1,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,88,1,12,1,2,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,88,1,13,1,2,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,88,1,14,1,NA,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,88,1,15,1,1,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,88,1,16,1,1,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,88,1,17,1,2,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,88,1,18,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,19,1,1,positive,acquisition,12.png,1620.JPG,0,None,None,None,None
trials,88,1,20,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,21,1,3,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,88,1,22,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,23,1,1,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,88,1,24,1,1,negative,acquisition,9.png,2100.JPG,0,None,None,None,None
trials,88,1,25,1,1,neutral,acquisition,21.png,7705.JPG,0,None,None,None,None
trials,88,1,26,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,27,1,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,88,1,28,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,29,1,NA,NA,NA,5870.JPG,empty.png,0,None,None,None,None
trials,88,1,30,1,1,negative,acquisition,17.png,9041.JPG,0,None,None,None,None
trials,88,1,31,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,32,1,1,positive,acquisition,20.png,1500.JPG,0,None,None,None,None
trials,88,1,33,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,34,1,2,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,88,1,35,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,36,1,3,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,88,1,37,1,2,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,88,1,38,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,39,1,NA,NA,NA,13.png,16.png,0,None,None,None,None
trials,88,1,40,1,2,negative,acquisition,17.png,9041.JPG,0,None,None,None,None
trials,88,1,41,1,1,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,88,1,42,1,1,positive,acquisition,1.png,1721.JPG,0,None,None,None,None
trials,88,1,43,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,44,1,NA,NA,NA,13.png,16.png,0,None,None,None,None
trials,88,1,45,1,1,negative,acquisition,10.png,3300.JPG,0,None,None,None,None
trials,88,1,46,1,NA,NA,NA,5780.JPG,5970.JPG,0,None,None,None,None
trials,88,1,47,1,NA,NA,NA,27.png,15.png,0,None,None,None,None
trials,88,1,48,1,2,negative,acquisition,10.png,3300.JPG,0,None,None,None,None
trials,88,1,49,1,3,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,88,1,50,1,2,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,88,1,51,1,4,neutral,extinction,24.png,empty.png,1,0,1,8,None
trials,88,1,52,1,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,88,1,53,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,54,1,4,negative,extinction,23.png,empty.png,1,0,8,5,None
trials,88,1,55,1,NA,NA,NA,6.png,19.png,0,None,None,None,None
trials,88,1,56,1,2,positive,acquisition,20.png,1500.JPG,0,None,None,None,None
trials,88,1,57,1,NA,NA,NA,5611.JPG,9000.JPG,0,None,None,None,None
trials,88,1,58,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,59,1,NA,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,88,1,60,1,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,88,1,61,1,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,88,1,62,1,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,88,1,63,1,1,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,88,1,64,1,NA,NA,NA,5611.JPG,9000.JPG,0,None,None,None,None
trials,88,1,65,1,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,88,1,66,1,1,neutral,acquisition,11.png,7035.JPG,0,None,None,None,None
trials,88,1,67,1,1,neutral,acquisition,14.png,7233.JPG,0,None,None,None,None
trials,88,1,68,1,3,negative,acquisition,10.png,3300.JPG,0,None,None,None,None
trials,88,1,69,1,3,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,88,1,70,1,NA,NA,NA,5780.JPG,5970.JPG,0,None,None,None,None
trials,88,1,71,1,3,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,88,1,72,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,73,1,2,neutral,acquisition,11.png,7035.JPG,0,None,None,None,None
trials,88,1,74,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,75,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,88,1,76,1,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,88,1,77,1,2,positive,acquisition,1.png,1721.JPG,0,None,None,None,None
trials,88,1,78,1,NA,NA,NA,27.png,15.png,0,None,None,None,None
trials,88,1,79,1,2,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,88,1,80,1,3,neutral,acquisition,11.png,7035.JPG,0,None,None,None,None
trials,88,1,81,1,2,positive,acquisition,12.png,1620.JPG,0,None,None,None,None
trials,88,1,82,1,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,88,1,83,1,3,negative,acquisition,17.png,9041.JPG,0,None,None,None,None
trials,88,1,84,1,NA,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,88,1,85,1,3,positive,acquisition,12.png,1620.JPG,0,None,None,None,None
trials,88,1,86,1,4,negative,acquisition,10.png,3300.JPG,1,0,8,4,None
trials,88,1,87,1,3,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,88,1,88,1,2,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,88,1,89,1,2,neutral,acquisition,14.png,7233.JPG,0,None,None,None,None
trials,88,1,90,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,91,1,NA,NA,NA,5780.JPG,5970.JPG,0,None,None,None,None
trials,88,1,92,1,2,negative,acquisition,9.png,2100.JPG,0,None,None,None,None
trials,88,1,93,1,2,neutral,acquisition,21.png,7705.JPG,0,None,None,None,None
trials,88,1,94,1,NA,NA,NA,5611.JPG,9000.JPG,0,None,None,None,None
trials,88,1,95,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,96,1,3,neutral,acquisition,21.png,7705.JPG,0,None,None,None,None
trials,88,1,97,1,NA,NA,NA,empty.png,5870.JPG,0,None,None,None,None
trials,88,1,98,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,99,1,3,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,88,1,100,1,3,positive,acquisition,20.png,1500.JPG,0,None,None,None,None
trials,88,1,101,1,3,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,88,1,102,1,3,negative,acquisition,9.png,2100.JPG,0,None,None,None,None
trials,88,1,103,1,NA,NA,NA,empty.png,5870.JPG,0,None,None,None,None
trials,88,1,104,1,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,88,1,105,1,3,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,88,1,106,1,4,neutral,acquisition,11.png,7035.JPG,1,0,8,1,None
trials,88,1,107,1,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,88,1,108,1,NA,NA,NA,6.png,19.png,0,None,None,None,None
trials,88,1,109,1,4,positive,acquisition,20.png,1500.JPG,1,0,9,1,None
trials,88,1,110,1,3,positive,acquisition,1.png,1721.JPG,0,None,None,None,None
trials,88,1,111,1,4,positive,extinction,5.png,empty.png,1,0,2,2,None
trials,88,1,112,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,1,113,1,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,88,1,114,1,3,neutral,acquisition,14.png,7233.JPG,0,None,None,None,None
trials,88,2,1,1,5,positive,acquisition,20.png,1500.JPG,0,None,None,None,None
trials,88,2,2,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,2,3,1,4,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,88,2,4,1,5,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,88,2,5,1,NA,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,88,2,6,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,2,7,1,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,88,2,8,1,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,88,2,9,1,4,positive,acquisition,1.png,1721.JPG,0,None,None,None,None
trials,88,2,10,1,NA,NA,NA,6.png,19.png,0,None,None,None,None
trials,88,2,11,1,5,negative,acquisition,10.png,3300.JPG,0,None,None,None,None
trials,88,2,12,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,2,13,1,5,positive,acquisition,1.png,1721.JPG,0,None,None,None,None
trials,88,2,14,1,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,88,2,15,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,2,16,1,4,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,88,2,17,1,NA,NA,NA,5870.JPG,empty.png,0,None,None,None,None
trials,88,2,18,1,4,negative,acquisition,17.png,9041.JPG,0,None,None,None,None
trials,88,2,19,1,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,88,2,20,1,5,negative,acquisition,17.png,9041.JPG,0,None,None,None,None
trials,88,2,21,1,5,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,88,2,22,1,4,neutral,acquisition,21.png,7705.JPG,0,None,None,None,None
trials,88,2,23,1,4,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,88,2,24,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,88,2,25,1,NA,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,88,2,26,1,NA,NA,NA,6.png,19.png,0,None,None,None,None
