phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,84,1,1,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,84,1,2,1,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,84,1,3,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,84,1,4,1,1,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,84,1,5,1,NA,NA,NA,empty.png,9000.JPG,0,None,None,None,None
trials,84,1,6,1,NA,NA,NA,25.png,19.png,0,None,None,None,None
trials,84,1,7,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,84,1,8,1,NA,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,84,1,9,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,84,1,10,1,1,positive,acquisition,1.png,1460.JPG,0,None,None,None,None
trials,84,1,11,1,1,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,84,1,12,1,NA,NA,NA,25.png,19.png,0,None,None,None,None
trials,84,1,13,1,1,negative,acquisition,9.png,2100.JPG,0,None,None,None,None
trials,84,1,14,1,1,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,84,1,15,1,1,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,84,1,16,1,1,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,84,1,17,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,84,1,18,1,2,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,84,1,19,1,2,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,84,1,20,1,2,negative,acquisition,9.png,2100.JPG,0,None,None,None,None
trials,84,1,21,1,1,positive,acquisition,20.png,1600.JPG,0,None,None,None,None
trials,84,1,22,1,1,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,84,1,23,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,84,1,24,1,NA,NA,NA,5780.JPG,5250.JPG,0,None,None,None,None
