Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,90.96272989996942,,,,,,,,,,,,90.95381799997995,91.44479719997616,,,1,2.455540700000711,,,,,,,,,,,,,,,,,,,,,91.4448071999941,97.4527557999827,Telefon,groß,"['Telefon', 'groß']",test_sub,2,"['Trommel', 'Kiste', 'Hammer', 'Uhr', 'Brille', 'Schlüssel', 'Telefon', 'Kette', 'Stift', 'Socke', 'Löffel', 'Tasse', 'Geige', 'Rucksack', 'Buch', 'Vase', 'Hut', 'Würfel', 'Fahrrad', 'Lampe', 'Blume', 'Ring', 'Kerze', 'Tasche', 'Eimer', 'Jacke', 'Schere', 'Flasche', 'Bürste', 'Kamera']","['strahlend', 'niedlich', 'nachhaltig', 'bunt', 'kalt', 'schmutzig', 'groß']",1,2.455540700000711,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_10h04.21.706,watkins1,2023.2.3,99.75470319832642,25,2023-11-28 10h04.33.790042 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,97.46232479996979,,,,,,,,,,,,97.45329609996406,97.94434469996486,,,1,2.3655893999966793,,,,,,,,,,,,,,,,,,,,,97.94435449998127,103.95485280000139,Kette,kurz,"['Kette', 'kurz']",test_sub,2,"['Trommel', 'Kiste', 'Hammer', 'Uhr', 'Brille', 'Schlüssel', 'Telefon', 'Kette', 'Stift', 'Socke', 'Löffel', 'Tasse', 'Geige', 'Rucksack', 'Buch', 'Vase', 'Hut', 'Würfel', 'Fahrrad', 'Lampe', 'Blume', 'Ring', 'Kerze', 'Tasche', 'Eimer', 'Jacke', 'Schere', 'Flasche', 'Bürste', 'Kamera']","['strahlend', 'niedlich', 'nachhaltig', 'bunt', 'kalt', 'schmutzig', 'groß', 'kurz']",1,2.3655893999966793,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_10h04.21.706,watkins1,2023.2.3,99.75470319832642,25,2023-11-28 10h04.33.790042 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,103.96434239996597,,,,,,,,,,,,103.95538369996939,104.44630849995883,,,1,1.9035235000192188,,,,,,,,,,,,,,,,,,,,,104.44631899998058,110.44710409996333,Stift,blass,"['Stift', 'blass']",test_sub,2,"['Trommel', 'Kiste', 'Hammer', 'Uhr', 'Brille', 'Schlüssel', 'Telefon', 'Kette', 'Stift', 'Socke', 'Löffel', 'Tasse', 'Geige', 'Rucksack', 'Buch', 'Vase', 'Hut', 'Würfel', 'Fahrrad', 'Lampe', 'Blume', 'Ring', 'Kerze', 'Tasche', 'Eimer', 'Jacke', 'Schere', 'Flasche', 'Bürste', 'Kamera']","['strahlend', 'niedlich', 'nachhaltig', 'bunt', 'kalt', 'schmutzig', 'groß', 'kurz', 'blass']",1,1.9035235000192188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_10h04.21.706,watkins1,2023.2.3,99.75470319832642,25,2023-11-28 10h04.33.790042 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,110.45669059996726,,,,,,,,,,,,110.44762900000205,110.93865019996883,,,1,1.315257400041446,,,,,,,,,,,,,,,,,,,,,110.93866109999362,116.94650869996985,Socke,matt,"['Socke', 'matt']",restudy,2,"['Trommel', 'Kiste', 'Hammer', 'Uhr', 'Brille', 'Schlüssel', 'Telefon', 'Kette', 'Stift', 'Socke', 'Löffel', 'Tasse', 'Geige', 'Rucksack', 'Buch', 'Vase', 'Hut', 'Würfel', 'Fahrrad', 'Lampe', 'Blume', 'Ring', 'Kerze', 'Tasche', 'Eimer', 'Jacke', 'Schere', 'Flasche', 'Bürste', 'Kamera']","['strahlend', 'niedlich', 'nachhaltig', 'bunt', 'kalt', 'schmutzig', 'groß', 'kurz', 'blass', 'matt']",1,1.315257400041446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_10h04.21.706,watkins1,2023.2.3,99.75470319832642,25,2023-11-28 10h04.33.790042 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,116.95593609998468,,,,,,,,,,,,116.94702969997888,117.43797430000268,,,2,1.6783423000015318,,,,,,,,,,,,,,,,,,,,,117.4379837999586,123.43908849998843,Löffel,winzig,"['Löffel', 'winzig']",test_sub,2,"['Trommel', 'Kiste', 'Hammer', 'Uhr', 'Brille', 'Schlüssel', 'Telefon', 'Kette', 'Stift', 'Socke', 'Löffel', 'Tasse', 'Geige', 'Rucksack', 'Buch', 'Vase', 'Hut', 'Würfel', 'Fahrrad', 'Lampe', 'Blume', 'Ring', 'Kerze', 'Tasche', 'Eimer', 'Jacke', 'Schere', 'Flasche', 'Bürste', 'Kamera']","['strahlend', 'niedlich', 'nachhaltig', 'bunt', 'kalt', 'schmutzig', 'groß', 'kurz', 'blass', 'matt', 'winzig']",2,1.6783423000015318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_10h04.21.706,watkins1,2023.2.3,99.75470319832642,25,2023-11-28 10h04.33.790042 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,123.44867680000607,,,,,,,,,,,,123.43961060000584,123.93068499997025,,,2,1.3950984999537468,,,,,,,,,,,,,,,,,,,,,123.93069539999124,129.9389741999912,Tasse,gestreift,"['Tasse', 'gestreift']",test_sub,2,"['Trommel', 'Kiste', 'Hammer', 'Uhr', 'Brille', 'Schlüssel', 'Telefon', 'Kette', 'Stift', 'Socke', 'Löffel', 'Tasse', 'Geige', 'Rucksack', 'Buch', 'Vase', 'Hut', 'Würfel', 'Fahrrad', 'Lampe', 'Blume', 'Ring', 'Kerze', 'Tasche', 'Eimer', 'Jacke', 'Schere', 'Flasche', 'Bürste', 'Kamera']","['strahlend', 'niedlich', 'nachhaltig', 'bunt', 'kalt', 'schmutzig', 'groß', 'kurz', 'blass', 'matt', 'winzig', 'gestreift']",2,1.3950984999537468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_10h04.21.706,watkins1,2023.2.3,99.75470319832642,25,2023-11-28 10h04.33.790042 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,129.94845089997398,,,,,,,,,,,,129.9395027999999,130.43038919998799,,,1,1.4464234000188299,,,,,,,,,,,,,,,,,,,,,130.43039890000364,136.43138089997228,Geige,kaputt,"['Geige', 'kaputt']",test_sub,2,"['Trommel', 'Kiste', 'Hammer', 'Uhr', 'Brille', 'Schlüssel', 'Telefon', 'Kette', 'Stift', 'Socke', 'Löffel', 'Tasse', 'Geige', 'Rucksack', 'Buch', 'Vase', 'Hut', 'Würfel', 'Fahrrad', 'Lampe', 'Blume', 'Ring', 'Kerze', 'Tasche', 'Eimer', 'Jacke', 'Schere', 'Flasche', 'Bürste', 'Kamera']","['strahlend', 'niedlich', 'nachhaltig', 'bunt', 'kalt', 'schmutzig', 'groß', 'kurz', 'blass', 'matt', 'winzig', 'gestreift', 'kaputt']",1,1.4464234000188299,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_10h04.21.706,watkins1,2023.2.3,99.75470319832642,25,2023-11-28 10h04.33.790042 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,136.44081409997307,,,,,,,,,,,,136.431905800011,136.9228320000111,,,1,1.970600700005889,,,,,,,,,,,,,,,,,,,,,136.9228420999716,142.92716039996594,Rucksack,lustig,"['Rucksack', 'lustig']",restudy,2,"['Trommel', 'Kiste', 'Hammer', 'Uhr', 'Brille', 'Schlüssel', 'Telefon', 'Kette', 'Stift', 'Socke', 'Löffel', 'Tasse', 'Geige', 'Rucksack', 'Buch', 'Vase', 'Hut', 'Würfel', 'Fahrrad', 'Lampe', 'Blume', 'Ring', 'Kerze', 'Tasche', 'Eimer', 'Jacke', 'Schere', 'Flasche', 'Bürste', 'Kamera']","['strahlend', 'niedlich', 'nachhaltig', 'bunt', 'kalt', 'schmutzig', 'groß', 'kurz', 'blass', 'matt', 'winzig', 'gestreift', 'kaputt', 'lustig']",1,1.970600700005889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_10h04.21.706,watkins1,2023.2.3,99.75470319832642,25,2023-11-28 10h04.33.790042 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,142.936664799985,,,,,,,,,,,,142.92768630001228,143.4187726000091,,,2,1.2110865999711677,,,,,,,,,,,,,,,,,,,,,143.41878279997036,149.42870709998533,Buch,hübsch,"['Buch', 'hübsch']",test_sub,2,"['Trommel', 'Kiste', 'Hammer', 'Uhr', 'Brille', 'Schlüssel', 'Telefon', 'Kette', 'Stift', 'Socke', 'Löffel', 'Tasse', 'Geige', 'Rucksack', 'Buch', 'Vase', 'Hut', 'Würfel', 'Fahrrad', 'Lampe', 'Blume', 'Ring', 'Kerze', 'Tasche', 'Eimer', 'Jacke', 'Schere', 'Flasche', 'Bürste', 'Kamera']","['strahlend', 'niedlich', 'nachhaltig', 'bunt', 'kalt', 'schmutzig', 'groß', 'kurz', 'blass', 'matt', 'winzig', 'gestreift', 'kaputt', 'lustig', 'hübsch']",2,1.2110865999711677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_10h04.21.706,watkins1,2023.2.3,99.75470319832642,25,2023-11-28 10h04.33.790042 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,149.43827499996405,,,,,,,,,,,,149.4292344999849,149.92035390000092,,,2,1.5888819000101648,,,,,,,,,,,,,,,,,,,,,149.9203647999675,155.93067339999834,Vase,praktisch,"['Vase', 'praktisch']",test_sub,2,"['Trommel', 'Kiste', 'Hammer', 'Uhr', 'Brille', 'Schlüssel', 'Telefon', 'Kette', 'Stift', 'Socke', 'Löffel', 'Tasse', 'Geige', 'Rucksack', 'Buch', 'Vase', 'Hut', 'Würfel', 'Fahrrad', 'Lampe', 'Blume', 'Ring', 'Kerze', 'Tasche', 'Eimer', 'Jacke', 'Schere', 'Flasche', 'Bürste', 'Kamera']","['strahlend', 'niedlich', 'nachhaltig', 'bunt', 'kalt', 'schmutzig', 'groß', 'kurz', 'blass', 'matt', 'winzig', 'gestreift', 'kaputt', 'lustig', 'hübsch', 'praktisch']",2,1.5888819000101648,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_10h04.21.706,watkins1,2023.2.3,99.75470319832642,25,2023-11-28 10h04.33.790042 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,155.94015360000776,,,,,,,,,,,,155.93120280001312,156.422258400009,,,1,2.9346602000296116,,,,,,,,,,,,,,,,,,,,,156.42226859997027,162.4321018999908,Hut,hässlich,"['Hut', 'hässlich']",restudy,2,"['Trommel', 'Kiste', 'Hammer', 'Uhr', 'Brille', 'Schlüssel', 'Telefon', 'Kette', 'Stift', 'Socke', 'Löffel', 'Tasse', 'Geige', 'Rucksack', 'Buch', 'Vase', 'Hut', 'Würfel', 'Fahrrad', 'Lampe', 'Blume', 'Ring', 'Kerze', 'Tasche', 'Eimer', 'Jacke', 'Schere', 'Flasche', 'Bürste', 'Kamera']","['strahlend', 'niedlich', 'nachhaltig', 'bunt', 'kalt', 'schmutzig', 'groß', 'kurz', 'blass', 'matt', 'winzig', 'gestreift', 'kaputt', 'lustig', 'hübsch', 'praktisch', 'hässlich']",1,2.9346602000296116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_10h04.21.706,watkins1,2023.2.3,99.75470319832642,25,2023-11-28 10h04.33.790042 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,162.44156139995903,,,,,,,,,,,,162.43261959997471,162.92357360001188,,,1,3.353374799946323,,,,,,,,,,,,,,,,,,,,,162.92358349997085,168.93390179995913,Würfel,schwer,"['Würfel', 'schwer']",test_sub,2,"['Trommel', 'Kiste', 'Hammer', 'Uhr', 'Brille', 'Schlüssel', 'Telefon', 'Kette', 'Stift', 'Socke', 'Löffel', 'Tasse', 'Geige', 'Rucksack', 'Buch', 'Vase', 'Hut', 'Würfel', 'Fahrrad', 'Lampe', 'Blume', 'Ring', 'Kerze', 'Tasche', 'Eimer', 'Jacke', 'Schere', 'Flasche', 'Bürste', 'Kamera']","['strahlend', 'niedlich', 'nachhaltig', 'bunt', 'kalt', 'schmutzig', 'groß', 'kurz', 'blass', 'matt', 'winzig', 'gestreift', 'kaputt', 'lustig', 'hübsch', 'praktisch', 'hässlich', 'schwer']",1,3.353374799946323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_10h04.21.706,watkins1,2023.2.3,99.75470319832642,25,2023-11-28 10h04.33.790042 +0000,
