Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,98.45454970002174,,,,,,,,,,98.44551570003387,98.93663150002249,,,2,1.9788707999978215,,,,,,,,,,,,,,,,,,,,,98.93664160004118,104.94299609999871,Stift,groß,"['Stift', 'groß']",restudy_diff,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß']",2,1.9788707999978215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,104.95245090004755,,,,,,,,,,104.94347610004479,105.434463600046,,,1,2.1288835000013933,,,,,,,,,,,,,,,,,,,,,105.43447460001335,111.4382560000522,Blume,schlicht,"['Blume', 'schlicht']",restudy_diff,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß', 'schlicht']",1,2.1288835000013933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,111.44772210001247,,,,,,,,,,111.43873430002714,111.92975320003461,,,1,2.0894885000307113,,,,,,,,,,,,,,,,,,,,,111.92976389999967,117.93108520004898,Tasche,flauschig,"['Tasche', 'flauschig']",control,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß', 'schlicht', 'flauschig']",1,2.0894885000307113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,117.94050419999985,,,,,,,,,,117.93155880004633,118.42314610001631,,,1,1.6916886999970302,,,,,,,,,,,,,,,,,,,,,118.42315690004034,124.43125990004046,Uhr,kaputt,"['Uhr', 'kaputt']",restudy_diff,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß', 'schlicht', 'flauschig', 'kaputt']",1,1.6916886999970302,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,124.4408011000487,,,,,,,,,,124.43172880000202,124.92285400000401,,,2,3.217535300005693,,,,,,,,,,,,,,,,,,,,,124.92286450002575,130.92615740001202,Tasse,kratzig,"['Tasse', 'kratzig']",control,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß', 'schlicht', 'flauschig', 'kaputt', 'kratzig']",2,3.217535300005693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,130.93566489999648,,,,,,,,,,130.9266203000443,131.41751190001378,,,3,1.6579785000067204,,,,,,,,,,,,,,,,,,,,,131.41752240003552,137.42528690001927,Flasche,kalt,"['Flasche', 'kalt']",restudy_diff,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß', 'schlicht', 'flauschig', 'kaputt', 'kratzig', 'kalt']",3,1.6579785000067204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,137.43474320002133,,,,,,,,,,137.425747100031,137.91682050004601,,,3,1.3267912999726832,,,,,,,,,,,,,,,,,,,,,137.91683040000498,143.9183219000115,Lampe,rustikal,"['Lampe', 'rustikal']",control,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß', 'schlicht', 'flauschig', 'kaputt', 'kratzig', 'kalt', 'rustikal']",3,1.3267912999726832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,143.9277900000452,,,,,,,,,,143.91879340005107,144.4098481000401,,,1,1.6743140999460593,,,,,,,,,,,,,,,,,,,,,144.40985860000364,150.41762660001405,Kamera,matt,"['Kamera', 'matt']",restudy_diff,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß', 'schlicht', 'flauschig', 'kaputt', 'kratzig', 'kalt', 'rustikal', 'matt']",1,1.6743140999460593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,150.42709230002947,,,,,,,,,,150.41809930000454,150.9091234000516,,,1,1.6784398999880068,,,,,,,,,,,,,,,,,,,,,150.90913390001515,156.9120734000462,Bürste,verspielt,"['Bürste', 'verspielt']",control,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß', 'schlicht', 'flauschig', 'kaputt', 'kratzig', 'kalt', 'rustikal', 'matt', 'verspielt']",1,1.6784398999880068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,156.9215930000064,,,,,,,,,,156.9125513000181,157.40353770001093,,,1,1.6233162000426091,,,,,,,,,,,,,,,,,,,,,157.4035481000319,163.41021930001443,Jacke,winzig,"['Jacke', 'winzig']",restudy_diff,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß', 'schlicht', 'flauschig', 'kaputt', 'kratzig', 'kalt', 'rustikal', 'matt', 'verspielt', 'winzig']",1,1.6233162000426091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,163.41969740000786,,,,,,,,,,163.4106982999947,163.90164100000402,,,3,3.013742999988608,,,,,,,,,,,,,,,,,,,,,163.9016517000273,169.9028374000336,Hammer,dick,"['Hammer', 'dick']",control,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß', 'schlicht', 'flauschig', 'kaputt', 'kratzig', 'kalt', 'rustikal', 'matt', 'verspielt', 'winzig', 'dick']",3,3.013742999988608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,169.91236030001892,,,,,,,,,,169.90331380005227,170.3943292000331,,,1,2.129238900030032,,,,,,,,,,,,,,,,,,,,,170.39434050000273,176.39673239999684,Löffel,blass,"['Löffel', 'blass']",restudy_diff,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß', 'schlicht', 'flauschig', 'kaputt', 'kratzig', 'kalt', 'rustikal', 'matt', 'verspielt', 'winzig', 'dick', 'blass']",1,2.129238900030032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,176.40618290001294,,,,,,,,,,176.39720710000256,176.8882463000482,,,3,4.210637899988797,,,,,,,,,,,,,,,,,,,,,176.8882569000125,182.89426930004265,Geige,glänzend,"['Geige', 'glänzend']",restudy_diff,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß', 'schlicht', 'flauschig', 'kaputt', 'kratzig', 'kalt', 'rustikal', 'matt', 'verspielt', 'winzig', 'dick', 'blass', 'glänzend']",3,4.210637899988797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,182.90378420002526,,,,,,,,,,182.89473920001183,183.38580200000433,,,1,1.354267799993977,,,,,,,,,,,,,,,,,,,,,183.3858127000276,189.38675010000588,Trommel,sportlich,"['Trommel', 'sportlich']",restudy_diff,1,"['Kerze', 'Vase', 'Buch', 'Rucksack', 'Schlüssel', 'Würfel', 'Stift', 'Blume', 'Tasche', 'Uhr', 'Tasse', 'Flasche', 'Lampe', 'Kamera', 'Bürste', 'Jacke', 'Hammer', 'Löffel', 'Geige', 'Trommel', 'Eimer', 'Brille']","['sauber', 'zart', 'hohl', 'elegant', 'neu', 'klobig', 'groß', 'schlicht', 'flauschig', 'kaputt', 'kratzig', 'kalt', 'rustikal', 'matt', 'verspielt', 'winzig', 'dick', 'blass', 'glänzend', 'sportlich']",1,1.354267799993977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-22_11h34.31.902,watkins1,2023.2.3,99.73341261321482,96,2024-01-22 11h35.15.315403 +0000,
