Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,correct,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,169.6148841999966,,,,,,,,,,,,169.60594989999663,170.09684099999868,,,2,2.5314744000061182,,,,,,,,,,,,,,,,,,,,,170.09685129999707,176.09846429999743,Tasse,elegant,"['Tasse', 'elegant']",test_sub,2,"['Kerze', 'Vase', 'Hut', 'Tasche', 'Bürste', 'Kamera', 'Telefon', 'Tasse', 'Trommel', 'Eimer', 'Rucksack', 'Kette', 'Fahrrad', 'Würfel', 'Flasche', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Lampe', 'Blume', 'Hammer', 'Jacke', 'Geige', 'Schere', 'Brille', 'Buch', 'Kiste', 'Ring', 'Schlüssel']","['robust', 'gepunktet', 'dick', 'hohl', 'lang', 'kurz', 'zart', 'elegant']",2,2.5314744000061182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-14_10h27.13.093,watkins1,2023.2.3,99.73072703437632,65,2023-12-14 10h27.20.409841 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,176.10793060000287,,,,,,,,,,,,176.09898879999673,176.58997259999887,,,2,3.31848689999606,,,,,,,,,,,,,,,,,,,,,176.58998299999803,182.59127750000334,Trommel,breit,"['Trommel', 'breit']",test_sub,2,"['Kerze', 'Vase', 'Hut', 'Tasche', 'Bürste', 'Kamera', 'Telefon', 'Tasse', 'Trommel', 'Eimer', 'Rucksack', 'Kette', 'Fahrrad', 'Würfel', 'Flasche', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Lampe', 'Blume', 'Hammer', 'Jacke', 'Geige', 'Schere', 'Brille', 'Buch', 'Kiste', 'Ring', 'Schlüssel']","['robust', 'gepunktet', 'dick', 'hohl', 'lang', 'kurz', 'zart', 'elegant', 'breit']",2,3.31848689999606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-14_10h27.13.093,watkins1,2023.2.3,99.73072703437632,65,2023-12-14 10h27.20.409841 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,182.60072729999956,,,,,,,,,,,,182.59180370000104,183.08267769999657,,,3,3.440956099999312,,,,,,,,,,,,,,,,,,,,,183.0826887000003,189.08985630000097,Eimer,neu,"['Eimer', 'neu']",restudy,2,"['Kerze', 'Vase', 'Hut', 'Tasche', 'Bürste', 'Kamera', 'Telefon', 'Tasse', 'Trommel', 'Eimer', 'Rucksack', 'Kette', 'Fahrrad', 'Würfel', 'Flasche', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Lampe', 'Blume', 'Hammer', 'Jacke', 'Geige', 'Schere', 'Brille', 'Buch', 'Kiste', 'Ring', 'Schlüssel']","['robust', 'gepunktet', 'dick', 'hohl', 'lang', 'kurz', 'zart', 'elegant', 'breit', 'neu']",3,3.440956099999312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-14_10h27.13.093,watkins1,2023.2.3,99.73072703437632,65,2023-12-14 10h27.20.409841 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,189.09931679999863,,,,,,,,,,,,189.0903701999996,189.58131400000275,,,3,3.9094928999984404,,,,,,,,,,,,,,,,,,,,,189.58132450000267,195.588588300001,Rucksack,groß,"['Rucksack', 'groß']",test_sub,2,"['Kerze', 'Vase', 'Hut', 'Tasche', 'Bürste', 'Kamera', 'Telefon', 'Tasse', 'Trommel', 'Eimer', 'Rucksack', 'Kette', 'Fahrrad', 'Würfel', 'Flasche', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Lampe', 'Blume', 'Hammer', 'Jacke', 'Geige', 'Schere', 'Brille', 'Buch', 'Kiste', 'Ring', 'Schlüssel']","['robust', 'gepunktet', 'dick', 'hohl', 'lang', 'kurz', 'zart', 'elegant', 'breit', 'neu', 'groß']",3,3.9094928999984404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-14_10h27.13.093,watkins1,2023.2.3,99.73072703437632,65,2023-12-14 10h27.20.409841 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,195.59809949999908,,,,,,,,,,,,195.5891199999969,196.08010869999998,,,2,2.780266699999629,,,,,,,,,,,,,,,,,,,,,196.08011850000184,202.0889645999996,Kette,praktisch,"['Kette', 'praktisch']",test_sub,2,"['Kerze', 'Vase', 'Hut', 'Tasche', 'Bürste', 'Kamera', 'Telefon', 'Tasse', 'Trommel', 'Eimer', 'Rucksack', 'Kette', 'Fahrrad', 'Würfel', 'Flasche', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Lampe', 'Blume', 'Hammer', 'Jacke', 'Geige', 'Schere', 'Brille', 'Buch', 'Kiste', 'Ring', 'Schlüssel']","['robust', 'gepunktet', 'dick', 'hohl', 'lang', 'kurz', 'zart', 'elegant', 'breit', 'neu', 'groß', 'praktisch']",2,2.780266699999629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-14_10h27.13.093,watkins1,2023.2.3,99.73072703437632,65,2023-12-14 10h27.20.409841 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,202.09822990000248,,,,,,,,,,,,202.0895101999995,202.58038549999765,,,3,2.3993676000027335,,,,,,,,,,,,,,,,,,,,,202.5803958999968,208.59084060000168,Fahrrad,schmutzig,"['Fahrrad', 'schmutzig']",test_sub,2,"['Kerze', 'Vase', 'Hut', 'Tasche', 'Bürste', 'Kamera', 'Telefon', 'Tasse', 'Trommel', 'Eimer', 'Rucksack', 'Kette', 'Fahrrad', 'Würfel', 'Flasche', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Lampe', 'Blume', 'Hammer', 'Jacke', 'Geige', 'Schere', 'Brille', 'Buch', 'Kiste', 'Ring', 'Schlüssel']","['robust', 'gepunktet', 'dick', 'hohl', 'lang', 'kurz', 'zart', 'elegant', 'breit', 'neu', 'groß', 'praktisch', 'schmutzig']",3,2.3993676000027335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-14_10h27.13.093,watkins1,2023.2.3,99.73072703437632,65,2023-12-14 10h27.20.409841 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,208.6003869999986,,,,,,,,,,,,208.59137470000132,209.08245159999933,,,1,2.4971698000008473,,,,,,,,,,,,,,,,,,,,,209.08246189999772,215.08606699999655,Würfel,flauschig,"['Würfel', 'flauschig']",restudy,2,"['Kerze', 'Vase', 'Hut', 'Tasche', 'Bürste', 'Kamera', 'Telefon', 'Tasse', 'Trommel', 'Eimer', 'Rucksack', 'Kette', 'Fahrrad', 'Würfel', 'Flasche', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Lampe', 'Blume', 'Hammer', 'Jacke', 'Geige', 'Schere', 'Brille', 'Buch', 'Kiste', 'Ring', 'Schlüssel']","['robust', 'gepunktet', 'dick', 'hohl', 'lang', 'kurz', 'zart', 'elegant', 'breit', 'neu', 'groß', 'praktisch', 'schmutzig', 'flauschig']",1,2.4971698000008473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-14_10h27.13.093,watkins1,2023.2.3,99.73072703437632,65,2023-12-14 10h27.20.409841 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,215.09552860000258,,,,,,,,,,,,215.0865868999972,215.5775328000018,,,1,3.6987375000026077,,,,,,,,,,,,,,,,,,,,,215.57754350000323,221.57836690000113,Flasche,dunkel,"['Flasche', 'dunkel']",restudy,2,"['Kerze', 'Vase', 'Hut', 'Tasche', 'Bürste', 'Kamera', 'Telefon', 'Tasse', 'Trommel', 'Eimer', 'Rucksack', 'Kette', 'Fahrrad', 'Würfel', 'Flasche', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Lampe', 'Blume', 'Hammer', 'Jacke', 'Geige', 'Schere', 'Brille', 'Buch', 'Kiste', 'Ring', 'Schlüssel']","['robust', 'gepunktet', 'dick', 'hohl', 'lang', 'kurz', 'zart', 'elegant', 'breit', 'neu', 'groß', 'praktisch', 'schmutzig', 'flauschig', 'dunkel']",1,3.6987375000026077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-14_10h27.13.093,watkins1,2023.2.3,99.73072703437632,65,2023-12-14 10h27.20.409841 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,221.58783080000285,,,,,,,,,,,,221.5788962000006,222.0698302000019,,,1,1.3663595000034547,,,,,,,,,,,,,,,,,,,,,222.06984029999876,228.07810679999966,Socke,matt,"['Socke', 'matt']",test_sub,2,"['Kerze', 'Vase', 'Hut', 'Tasche', 'Bürste', 'Kamera', 'Telefon', 'Tasse', 'Trommel', 'Eimer', 'Rucksack', 'Kette', 'Fahrrad', 'Würfel', 'Flasche', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Lampe', 'Blume', 'Hammer', 'Jacke', 'Geige', 'Schere', 'Brille', 'Buch', 'Kiste', 'Ring', 'Schlüssel']","['robust', 'gepunktet', 'dick', 'hohl', 'lang', 'kurz', 'zart', 'elegant', 'breit', 'neu', 'groß', 'praktisch', 'schmutzig', 'flauschig', 'dunkel', 'matt']",1,1.3663595000034547,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-14_10h27.13.093,watkins1,2023.2.3,99.73072703437632,65,2023-12-14 10h27.20.409841 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,228.0875986999963,,,,,,,,,,,,228.07861740000226,228.56968760000018,,,3,3.666425400006119,,,,,,,,,,,,,,,,,,,,,228.5696977999978,234.5777764000013,Stift,schlicht,"['Stift', 'schlicht']",restudy,2,"['Kerze', 'Vase', 'Hut', 'Tasche', 'Bürste', 'Kamera', 'Telefon', 'Tasse', 'Trommel', 'Eimer', 'Rucksack', 'Kette', 'Fahrrad', 'Würfel', 'Flasche', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Lampe', 'Blume', 'Hammer', 'Jacke', 'Geige', 'Schere', 'Brille', 'Buch', 'Kiste', 'Ring', 'Schlüssel']","['robust', 'gepunktet', 'dick', 'hohl', 'lang', 'kurz', 'zart', 'elegant', 'breit', 'neu', 'groß', 'praktisch', 'schmutzig', 'flauschig', 'dunkel', 'matt', 'schlicht']",3,3.666425400006119,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-14_10h27.13.093,watkins1,2023.2.3,99.73072703437632,65,2023-12-14 10h27.20.409841 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,234.58721589999914,,,,,,,,,,,,234.5783145000023,235.0691822000008,,,3,2.81429229999776,,,,,,,,,,,,,,,,,,,,,235.06919229999767,241.0699695000003,Löffel,strahlend,"['Löffel', 'strahlend']",test_sub,2,"['Kerze', 'Vase', 'Hut', 'Tasche', 'Bürste', 'Kamera', 'Telefon', 'Tasse', 'Trommel', 'Eimer', 'Rucksack', 'Kette', 'Fahrrad', 'Würfel', 'Flasche', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Lampe', 'Blume', 'Hammer', 'Jacke', 'Geige', 'Schere', 'Brille', 'Buch', 'Kiste', 'Ring', 'Schlüssel']","['robust', 'gepunktet', 'dick', 'hohl', 'lang', 'kurz', 'zart', 'elegant', 'breit', 'neu', 'groß', 'praktisch', 'schmutzig', 'flauschig', 'dunkel', 'matt', 'schlicht', 'strahlend']",3,2.81429229999776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-14_10h27.13.093,watkins1,2023.2.3,99.73072703437632,65,2023-12-14 10h27.20.409841 +0000,
