Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,scale_answer_4.rt,scale_answer_4.duration,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_6.rt,scale_answer_6.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,76.36180830001831,,,,,,,,,,76.352882499923,76.84402940003201,,,2,1.7894803999224678,,,,,,,,,,,,,,,,,,,,,76.84403939999174,82.84836920001544,Hut,dunkel,"['Hut', 'dunkel']",restudy_diff,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel']",2,1.7894803999224678,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,82.8577396000037,,,,,,,,,,82.84884749993216,83.33981799997855,,,1,3.437313700094819,,,,,,,,,,,,,,,,,,,,,83.33982839994133,89.34197049995419,Stift,klobig,"['Stift', 'klobig']",control,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel', 'klobig']",1,3.437313700094819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,89.35136630001944,,,,,,,,,,89.34245100000408,89.83346009999514,,,1,2.928449400002137,,,,,,,,,,,,,,,,,,,,,89.8334699999541,95.83883010002319,Ring,kalt,"['Ring', 'kalt']",restudy_diff,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel', 'klobig', 'kalt']",1,2.928449400002137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,95.84826260001864,,,,,,,,,,95.8393117999658,96.33036899997387,,,3,1.639569199993275,,,,,,,,,,,,,,,,,,,,,96.33037939993665,102.33356769999955,Socke,hübsch,"['Socke', 'hübsch']",restudy_diff,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel', 'klobig', 'kalt', 'hübsch']",3,1.639569199993275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,102.34307079995051,,,,,,,,,,102.33405659999698,102.82525110000279,,,3,1.3354908000910655,,,,,,,,,,,,,,,,,,,,,102.82526159996632,108.83366669993848,Blume,verspielt,"['Blume', 'verspielt']",restudy_diff,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel', 'klobig', 'kalt', 'hübsch', 'verspielt']",3,1.3354908000910655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,108.84306699992158,,,,,,,,,,108.83413269999437,109.32527759997174,,,2,2.0431448000017554,,,,,,,,,,,,,,,,,,,,,109.32528869993985,115.33182039996609,Würfel,winzig,"['Würfel', 'winzig']",restudy_diff,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel', 'klobig', 'kalt', 'hübsch', 'verspielt', 'winzig']",2,2.0431448000017554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,115.34125539998058,,,,,,,,,,115.33229569997638,115.82320580002852,,,1,1.8513919999822974,,,,,,,,,,,,,,,,,,,,,115.82321609999053,121.83150610001758,Tasse,zart,"['Tasse', 'zart']",restudy_diff,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel', 'klobig', 'kalt', 'hübsch', 'verspielt', 'winzig', 'zart']",1,1.8513919999822974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,121.8408995999489,,,,,,,,,,121.83197759999894,122.32303420000244,,,3,1.191461900016293,,,,,,,,,,,,,,,,,,,,,122.32304419996217,128.33236919995397,Kerze,bunt,"['Kerze', 'bunt']",control,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel', 'klobig', 'kalt', 'hübsch', 'verspielt', 'winzig', 'zart', 'bunt']",3,1.191461900016293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,128.3417948000133,,,,,,,,,,128.33284149994142,128.82366190000903,,,1,1.9865818999242038,,,,,,,,,,,,,,,,,,,,,128.82367249997333,134.8269935999997,Brille,matt,"['Brille', 'matt']",restudy_diff,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel', 'klobig', 'kalt', 'hübsch', 'verspielt', 'winzig', 'zart', 'bunt', 'matt']",1,1.9865818999242038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,134.8363828000147,,,,,,,,,,134.8274641999742,135.31847980001476,,,1,1.4830391999566928,,,,,,,,,,,,,,,,,,,,,135.31848989997525,141.32834739994723,Eimer,kurz,"['Eimer', 'kurz']",restudy_diff,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel', 'klobig', 'kalt', 'hübsch', 'verspielt', 'winzig', 'zart', 'bunt', 'matt', 'kurz']",1,1.4830391999566928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,141.33777540002484,,,,,,,,,,141.32882489997428,141.8199075999437,,,3,2.310261700069532,,,,,,,,,,,,,,,,,,,,,141.81991790002212,147.82800750003662,Bürste,sauber,"['Bürste', 'sauber']",control,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel', 'klobig', 'kalt', 'hübsch', 'verspielt', 'winzig', 'zart', 'bunt', 'matt', 'kurz', 'sauber']",3,2.310261700069532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,147.837451600004,,,,,,,,,,147.8284905999899,148.3193419999443,,,1,1.80275899998378,,,,,,,,,,,,,,,,,,,,,148.3193521000212,154.31998199992813,Trommel,nass,"['Trommel', 'nass']",restudy_diff,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel', 'klobig', 'kalt', 'hübsch', 'verspielt', 'winzig', 'zart', 'bunt', 'matt', 'kurz', 'sauber', 'nass']",1,1.80275899998378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,154.3293682000367,,,,,,,,,,154.32045130000915,154.81179149996024,,,3,3.8697433000197634,,,,,,,,,,,,,,,,,,,,,154.81180229992606,160.81415190000553,Geige,glatt,"['Geige', 'glatt']",restudy_diff,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel', 'klobig', 'kalt', 'hübsch', 'verspielt', 'winzig', 'zart', 'bunt', 'matt', 'kurz', 'sauber', 'nass', 'glatt']",3,3.8697433000197634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,160.82355089997873,,,,,,,,,,160.81463399995118,161.30579809995834,,,1,1.4404968000017107,,,,,,,,,,,,,,,,,,,,,161.30580810003448,167.31532099994365,Buch,blass,"['Buch', 'blass']",control,1,"['Schlüssel', 'Tasche', 'Kiste', 'Fahrrad', 'Löffel', 'Jacke', 'Hut', 'Stift', 'Ring', 'Socke', 'Blume', 'Würfel', 'Tasse', 'Kerze', 'Brille', 'Eimer', 'Bürste', 'Trommel', 'Geige', 'Buch', 'Uhr', 'Flasche']","['hässlich', 'dick', 'glänzend', 'praktisch', 'strahlend', 'elegant', 'dunkel', 'klobig', 'kalt', 'hübsch', 'verspielt', 'winzig', 'zart', 'bunt', 'matt', 'kurz', 'sauber', 'nass', 'glatt', 'blass']",1,1.4404968000017107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-30_11h33.18.882,watkins1,2023.2.3,99.72326793719536,36,2023-11-30 11h33.26.791729 +0000,
