Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Trommel', 'Würfel', 'Rucksack', 'Ring', 'Schere', 'Tasche', 'Buch', 'Schlüssel', 'Telefon', 'Brille', 'Vase', 'Lampe', 'Flasche', 'Tasse', 'Kamera']","['Stift', 'Fahrrad', 'Jacke', 'Kiste', 'Blume', 'Geige', 'Uhr', 'Hut', 'Kette', 'Löffel', 'Eimer', 'Kerze', 'Socke', 'Hammer', 'Bürste']",0.10961390007287264,0.10967799974605441,0.10968590015545487,5.159923499915749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_10h39.49.705,watkins1,2023.2.3,99.74146990636673,89,2024-01-16 10h39.56.788832 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.159971300046891,40.72533959988505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_10h39.49.705,watkins1,2023.2.3,99.74146990636673,89,2024-01-16 10h39.56.788832 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,41.739413199946284,,,,,,,,,,40.7253561001271,41.729454500135034,48.228236800059676,48.719849599990994,42.22149180015549,48.22806049976498,2,2.1367607000283897,None,48.71986129973084,54.720546499826014,2,2.1367607000283897,None,54.720838099718094,54.72086129989475,54.720868200063705,54.720945300068706,,2.0383267998695374,None,54.72111569996923,55.21206649998203,55.21207859972492,61.216772799845785,Hund,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_10h39.49.705,watkins1,2023.2.3,99.74146990636673,89,2024-01-16 10h39.56.788832 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.21693329978734,64.10919369990006,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_10h39.49.705,watkins1,2023.2.3,99.74146990636673,89,2024-01-16 10h39.56.788832 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,65.12305990001187,,,,,,,,,,64.1092111999169,65.11303070001304,65.11349779972807,65.60515710012987,,,1,2.7587250997312367,,,,,,,,,,,,,,,,,,,,,65.60516740009189,71.61330650001764,Telefon,hübsch,"['Telefon', 'hübsch']",restudy,2,"['Telefon', 'Flasche', 'Uhr', 'Hammer', 'Kerze', 'Hut', 'Bürste', 'Würfel', 'Kamera', 'Fahrrad', 'Tasche', 'Schlüssel', 'Socke', 'Buch', 'Ring', 'Stift', 'Kette', 'Eimer', 'Jacke', 'Kiste', 'Geige', 'Trommel', 'Schere', 'Tasse', 'Löffel', 'Rucksack', 'Blume', 'Vase', 'Brille', 'Lampe']",['hübsch'],1,2.7587250997312367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_10h39.49.705,watkins1,2023.2.3,99.74146990636673,89,2024-01-16 10h39.56.788832 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,71.62271620007232,,,,,,,,,,,,71.6140764998272,72.1048753997311,,,1,1.5733739999122918,,,,,,,,,,,,,,,,,,,,,72.10488609969616,78.10737949982285,Flasche,flauschig,"['Flasche', 'flauschig']",restudy,2,"['Telefon', 'Flasche', 'Uhr', 'Hammer', 'Kerze', 'Hut', 'Bürste', 'Würfel', 'Kamera', 'Fahrrad', 'Tasche', 'Schlüssel', 'Socke', 'Buch', 'Ring', 'Stift', 'Kette', 'Eimer', 'Jacke', 'Kiste', 'Geige', 'Trommel', 'Schere', 'Tasse', 'Löffel', 'Rucksack', 'Blume', 'Vase', 'Brille', 'Lampe']","['hübsch', 'flauschig']",1,1.5733739999122918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_10h39.49.705,watkins1,2023.2.3,99.74146990636673,89,2024-01-16 10h39.56.788832 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,78.1168301999569,,,,,,,,,,,,78.10788979986683,78.59898599982262,,,1,1.246396199800074,,,,,,,,,,,,,,,,,,,,,78.59899740014225,84.60133269988,Uhr,kratzig,"['Uhr', 'kratzig']",test_sub,2,"['Telefon', 'Flasche', 'Uhr', 'Hammer', 'Kerze', 'Hut', 'Bürste', 'Würfel', 'Kamera', 'Fahrrad', 'Tasche', 'Schlüssel', 'Socke', 'Buch', 'Ring', 'Stift', 'Kette', 'Eimer', 'Jacke', 'Kiste', 'Geige', 'Trommel', 'Schere', 'Tasse', 'Löffel', 'Rucksack', 'Blume', 'Vase', 'Brille', 'Lampe']","['hübsch', 'flauschig', 'kratzig']",1,1.246396199800074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_10h39.49.705,watkins1,2023.2.3,99.74146990636673,89,2024-01-16 10h39.56.788832 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,84.61074450006709,,,,,,,,,,,,84.6018568999134,85.09277069987729,,,1,1.7060401998460293,,,,,,,,,,,,,,,,,,,,,85.0927817998454,91.09453850006685,Hammer,dick,"['Hammer', 'dick']",test_sub,2,"['Telefon', 'Flasche', 'Uhr', 'Hammer', 'Kerze', 'Hut', 'Bürste', 'Würfel', 'Kamera', 'Fahrrad', 'Tasche', 'Schlüssel', 'Socke', 'Buch', 'Ring', 'Stift', 'Kette', 'Eimer', 'Jacke', 'Kiste', 'Geige', 'Trommel', 'Schere', 'Tasse', 'Löffel', 'Rucksack', 'Blume', 'Vase', 'Brille', 'Lampe']","['hübsch', 'flauschig', 'kratzig', 'dick']",1,1.7060401998460293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_10h39.49.705,watkins1,2023.2.3,99.74146990636673,89,2024-01-16 10h39.56.788832 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,91.1039804997854,,,,,,,,,,,,91.09507409995422,91.58600360015407,,,1,1.8763105999678373,,,,,,,,,,,,,,,,,,,,,91.58601519977674,97.58714079996571,Kerze,zart,"['Kerze', 'zart']",test_sub,2,"['Telefon', 'Flasche', 'Uhr', 'Hammer', 'Kerze', 'Hut', 'Bürste', 'Würfel', 'Kamera', 'Fahrrad', 'Tasche', 'Schlüssel', 'Socke', 'Buch', 'Ring', 'Stift', 'Kette', 'Eimer', 'Jacke', 'Kiste', 'Geige', 'Trommel', 'Schere', 'Tasse', 'Löffel', 'Rucksack', 'Blume', 'Vase', 'Brille', 'Lampe']","['hübsch', 'flauschig', 'kratzig', 'dick', 'zart']",1,1.8763105999678373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_10h39.49.705,watkins1,2023.2.3,99.74146990636673,89,2024-01-16 10h39.56.788832 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,97.59658160014078,,,,,,,,,,,,97.5876835999079,98.07868340006098,,,2,1.904773199930787,,,,,,,,,,,,,,,,,,,,,98.07869410002604,104.0819946997799,Hut,neu,"['Hut', 'neu']",test_sub,2,"['Telefon', 'Flasche', 'Uhr', 'Hammer', 'Kerze', 'Hut', 'Bürste', 'Würfel', 'Kamera', 'Fahrrad', 'Tasche', 'Schlüssel', 'Socke', 'Buch', 'Ring', 'Stift', 'Kette', 'Eimer', 'Jacke', 'Kiste', 'Geige', 'Trommel', 'Schere', 'Tasse', 'Löffel', 'Rucksack', 'Blume', 'Vase', 'Brille', 'Lampe']","['hübsch', 'flauschig', 'kratzig', 'dick', 'zart', 'neu']",2,1.904773199930787,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_10h39.49.705,watkins1,2023.2.3,99.74146990636673,89,2024-01-16 10h39.56.788832 +0000,
