Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11658270000771154,0.11665100000391249,0.11665950001042802,11.874176000012085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-18_11h10.50.190,watkins1,2023.2.3,99.69751772891392,95,2024-01-18 11h10.58.882222 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.874224200000754,57.106233300000895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-18_11h10.50.190,watkins1,2023.2.3,99.69751772891392,95,2024-01-18 11h10.58.882222 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,58.11990100001276,,,,,,,,57.10625130000699,58.10981440001342,64.61160070000915,65.10377960000187,58.60187910000968,64.61143630000879,1,3.9655872000003,None,65.10379030001059,71.11335390000022,1,3.9655872000003,None,71.11365000001388,71.6048465000058,71.60485780000454,77.60975090001011,vergnügt,None,None,77.60997170000337,77.60999700000684,77.61000420000346,77.61008750001201,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-18_11h10.50.190,watkins1,2023.2.3,99.69751772891392,95,2024-01-18 11h10.58.882222 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.61020340000687,85.29212890000781,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-18_11h10.50.190,watkins1,2023.2.3,99.69751772891392,95,2024-01-18 11h10.58.882222 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,86.30570060000173,,,,,,,,85.29214520000096,86.29577070000232,86.29625320000923,86.78771280001092,,,1,4.966127099993173,,,,,,,,,,,,,,,,,,,,,86.78772330000356,92.79314230001182,Stift,elegant,"['Stift', 'elegant']",test_adj,3,"['Stift', 'Kette', 'Brille', 'Tasse', 'Kamera', 'Kiste', 'Tasche', 'Blume', 'Ring', 'Schere', 'Bürste', 'Jacke', 'Hut', 'Eimer', 'Trommel', 'Geige', 'Uhr', 'Rucksack', 'Telefon', 'Vase', 'Buch', 'Würfel', 'Schlüssel', 'Socke', 'Kerze', 'Löffel', 'Fahrrad', 'Hammer', 'Lampe', 'Flasche']",['elegant'],1,4.966127099993173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-18_11h10.50.190,watkins1,2023.2.3,99.69751772891392,95,2024-01-18 11h10.58.882222 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,92.80259180000576,,,,,,,,,,92.79398950000177,93.2846864000021,,,None,[],,,,,,,,,,,,,,,,,,,,,93.2846961000032,99.28579870000249,Kette,nachhaltig,"['Kette', 'nachhaltig']",restudy,3,"['Stift', 'Kette', 'Brille', 'Tasse', 'Kamera', 'Kiste', 'Tasche', 'Blume', 'Ring', 'Schere', 'Bürste', 'Jacke', 'Hut', 'Eimer', 'Trommel', 'Geige', 'Uhr', 'Rucksack', 'Telefon', 'Vase', 'Buch', 'Würfel', 'Schlüssel', 'Socke', 'Kerze', 'Löffel', 'Fahrrad', 'Hammer', 'Lampe', 'Flasche']","['elegant', 'nachhaltig']",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-18_11h10.50.190,watkins1,2023.2.3,99.69751772891392,95,2024-01-18 11h10.58.882222 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,99.29520870000124,,,,,,,,,,99.28620060000685,99.77744670001266,,,1,1.9454820999962976,,,,,,,,,,,,,,,,,,,,,99.7774572000053,105.7810518000042,Brille,matt,"['Brille', 'matt']",restudy,3,"['Stift', 'Kette', 'Brille', 'Tasse', 'Kamera', 'Kiste', 'Tasche', 'Blume', 'Ring', 'Schere', 'Bürste', 'Jacke', 'Hut', 'Eimer', 'Trommel', 'Geige', 'Uhr', 'Rucksack', 'Telefon', 'Vase', 'Buch', 'Würfel', 'Schlüssel', 'Socke', 'Kerze', 'Löffel', 'Fahrrad', 'Hammer', 'Lampe', 'Flasche']","['elegant', 'nachhaltig', 'matt']",1,1.9454820999962976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-18_11h10.50.190,watkins1,2023.2.3,99.69751772891392,95,2024-01-18 11h10.58.882222 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,105.79052090000187,,,,,,,,,,105.78158580001036,106.27263100001437,,,1,2.6584648999996716,,,,,,,,,,,,,,,,,,,,,106.2726418000093,112.27785980000044,Tasse,sportlich,"['Tasse', 'sportlich']",restudy,3,"['Stift', 'Kette', 'Brille', 'Tasse', 'Kamera', 'Kiste', 'Tasche', 'Blume', 'Ring', 'Schere', 'Bürste', 'Jacke', 'Hut', 'Eimer', 'Trommel', 'Geige', 'Uhr', 'Rucksack', 'Telefon', 'Vase', 'Buch', 'Würfel', 'Schlüssel', 'Socke', 'Kerze', 'Löffel', 'Fahrrad', 'Hammer', 'Lampe', 'Flasche']","['elegant', 'nachhaltig', 'matt', 'sportlich']",1,2.6584648999996716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-18_11h10.50.190,watkins1,2023.2.3,99.69751772891392,95,2024-01-18 11h10.58.882222 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,112.28738410001097,,,,,,,,,,112.27838909999991,112.76942090000375,,,3,2.514176700002281,,,,,,,,,,,,,,,,,,,,,112.76943170001323,118.7760011000064,Kamera,gut,"['Kamera', 'gut']",test_adj,3,"['Stift', 'Kette', 'Brille', 'Tasse', 'Kamera', 'Kiste', 'Tasche', 'Blume', 'Ring', 'Schere', 'Bürste', 'Jacke', 'Hut', 'Eimer', 'Trommel', 'Geige', 'Uhr', 'Rucksack', 'Telefon', 'Vase', 'Buch', 'Würfel', 'Schlüssel', 'Socke', 'Kerze', 'Löffel', 'Fahrrad', 'Hammer', 'Lampe', 'Flasche']","['elegant', 'nachhaltig', 'matt', 'sportlich', 'gut']",3,2.514176700002281,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-18_11h10.50.190,watkins1,2023.2.3,99.69751772891392,95,2024-01-18 11h10.58.882222 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,118.78540590000921,,,,,,,,,,118.77652080000553,119.26756210000894,,,3,1.7196968999924138,,,,,,,,,,,,,,,,,,,,,119.26757240000006,125.26861300000746,Kiste,praktisch,"['Kiste', 'praktisch']",restudy,3,"['Stift', 'Kette', 'Brille', 'Tasse', 'Kamera', 'Kiste', 'Tasche', 'Blume', 'Ring', 'Schere', 'Bürste', 'Jacke', 'Hut', 'Eimer', 'Trommel', 'Geige', 'Uhr', 'Rucksack', 'Telefon', 'Vase', 'Buch', 'Würfel', 'Schlüssel', 'Socke', 'Kerze', 'Löffel', 'Fahrrad', 'Hammer', 'Lampe', 'Flasche']","['elegant', 'nachhaltig', 'matt', 'sportlich', 'gut', 'praktisch']",3,1.7196968999924138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-18_11h10.50.190,watkins1,2023.2.3,99.69751772891392,95,2024-01-18 11h10.58.882222 +0000,
