Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bürste', 'Rucksack', 'Hammer', 'Brille', 'Vase', 'Geige', 'Trommel', 'Fahrrad', 'Löffel', 'Ring', 'Eimer', 'Schlüssel', 'Blume', 'Flasche', 'Uhr']","['Tasse', 'Socke', 'Tasche', 'Kiste', 'Stift', 'Buch', 'Lampe', 'Kamera', 'Telefon', 'Hut', 'Kerze', 'Jacke', 'Schere', 'Kette', 'Würfel']",0.0999360999558121,0.100001199869439,0.10000939993187785,16.14623019983992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.146278999978676,90.07718029990792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,91.09094289992936,,,,,,,,,,90.07719959993847,91.08091040002182,97.57707789982669,98.06842139991932,91.57297229999676,97.57691119983792,3,3.212839199928567,None,98.06843249988742,104.07756619993597,3,3.212839199928567,None,104.07788369990885,104.07790849986486,104.07791589992121,104.0779963999521,,1.1647786998655647,None,104.0781616999302,104.56907349987887,104.56908379984088,110.57396849989891,HUndcapslock,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.57412309991196,120.79544329992495,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,121.80900669982657,,,,,,,,,,120.79545990005136,121.79905909998342,121.79952579992823,122.29105379991233,,,1,3.2344887000508606,,,,,,,,,,,,,,,,,,,,,122.29106399999,128.29628959996626,Blume,breit,"['Blume', 'breit']",restudy,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']",['breit'],1,3.2344887000508606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,128.30576719995588,,,,,,,,,,,,128.29694240004756,128.78773809992708,,,2,3.8430623000022024,,,,,,,,,,,,,,,,,,,,,128.78774810000323,134.7907118999865,Geige,robust,"['Geige', 'robust']",restudy,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust']",2,3.8430623000022024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,134.79972109990194,,,,,,,,,,,,134.79123670002446,135.28300139983185,,,1,3.075630099978298,,,,,,,,,,,,,,,,,,,,,135.2830117000267,141.28400009986944,Schlüssel,niedlich,"['Schlüssel', 'niedlich']",restudy,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich']",1,3.075630099978298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,141.29341679997742,,,,,,,,,,,,141.2845264999196,141.7755887999665,,,2,3.759652500040829,,,,,,,,,,,,,,,,,,,,,141.775598899927,147.7799366998952,Rucksack,bunt,"['Rucksack', 'bunt']",restudy,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt']",2,3.759652500040829,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,147.78940939996392,,,,,,,,,,,,147.7804688999895,148.2714541000314,,,1,2.8154023999813944,,,,,,,,,,,,,,,,,,,,,148.27146479999647,154.27369509986602,Jacke,rustikal,"['Jacke', 'rustikal']",test_sub,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal']",1,2.8154023999813944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,154.28317660000175,,,,,,,,,,,,154.2742241998203,154.76520699984394,,,1,1.7858204001095146,,,,,,,,,,,,,,,,,,,,,154.76521699992009,160.7712681000121,Stift,lustig,"['Stift', 'lustig']",test_sub,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig']",1,1.7858204001095146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,160.78067560005002,,,,,,,,,,,,160.77178719989024,161.26273509999737,,,1,2.8091476000845432,,,,,,,,,,,,,,,,,,,,,161.26274539995939,167.2682323998306,Uhr,krumm,"['Uhr', 'krumm']",restudy,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm']",1,2.8091476000845432,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,167.2776881000027,,,,,,,,,,,,167.26876519992948,167.76038099988364,,,3,1.511542199878022,,,,,,,,,,,,,,,,,,,,,167.7603908998426,173.76944920001552,Buch,dick,"['Buch', 'dick']",test_sub,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm', 'dick']",3,1.511542199878022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,173.7789252998773,,,,,,,,,,,,173.7699782999698,174.26105179986916,,,1,1.625394299859181,,,,,,,,,,,,,,,,,,,,,174.26106239994988,180.26420830003917,Löffel,sportlich,"['Löffel', 'sportlich']",restudy,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm', 'dick', 'sportlich']",1,1.625394299859181,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,180.27366740000434,,,,,,,,,,,,180.26473259995691,180.7557783999946,,,1,3.292038100073114,,,,,,,,,,,,,,,,,,,,,180.75578889995813,186.76432029996067,Hut,praktisch,"['Hut', 'praktisch']",test_sub,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm', 'dick', 'sportlich', 'praktisch']",1,3.292038100073114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,186.773801199859,,,,,,,,,,,,186.76484199985862,187.25573759991676,,,1,4.574955899966881,,,,,,,,,,,,,,,,,,,,,187.25574739999138,193.26191390003078,Flasche,winzig,"['Flasche', 'winzig']",restudy,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm', 'dick', 'sportlich', 'praktisch', 'winzig']",1,4.574955899966881,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,193.27139759995043,,,,,,,,,,,,193.262439499842,193.75348239997402,,,1,3.0616930001415312,,,,,,,,,,,,,,,,,,,,,193.7534929998219,199.76160890003666,Kerze,hohl,"['Kerze', 'hohl']",test_sub,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm', 'dick', 'sportlich', 'praktisch', 'winzig', 'hohl']",1,3.0616930001415312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,199.77103189984336,,,,,,,,,,,,199.76214799983427,200.253025499871,,,1,1.8733600999694318,,,,,,,,,,,,,,,,,,,,,200.25303579983301,206.25440620002337,Tasche,matt,"['Tasche', 'matt']",test_sub,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm', 'dick', 'sportlich', 'praktisch', 'winzig', 'hohl', 'matt']",1,1.8733600999694318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,206.26388409989886,,,,,,,,,,,,206.2549472998362,206.7459570998326,,,None,[],,,,,,,,,,,,,,,,,,,,,206.74596780003048,212.7544003999792,Bürste,kalt,"['Bürste', 'kalt']",restudy,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm', 'dick', 'sportlich', 'praktisch', 'winzig', 'hohl', 'matt', 'kalt']",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,212.76397119998,,,,,,,,,,,,212.7547793998383,213.2459243000485,,,1,3.6649601000826806,,,,,,,,,,,,,,,,,,,,,213.24593529989943,219.25509059987962,Würfel,kaputt,"['Würfel', 'kaputt']",test_sub,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm', 'dick', 'sportlich', 'praktisch', 'winzig', 'hohl', 'matt', 'kalt', 'kaputt']",1,3.6649601000826806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,219.264554399997,,,,,,,,,,,,219.2556194998324,219.74665790004656,,,3,1.5892680999822915,,,,,,,,,,,,,,,,,,,,,219.74666800000705,225.7571940999478,Lampe,neu,"['Lampe', 'neu']",test_sub,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm', 'dick', 'sportlich', 'praktisch', 'winzig', 'hohl', 'matt', 'kalt', 'kaputt', 'neu']",3,1.5892680999822915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,225.76667919987813,,,,,,,,,,,,225.7577164999675,226.24866919987835,,,2,2.9830299001187086,,,,,,,,,,,,,,,,,,,,,226.24867949984036,232.24925809982233,Tasse,gestreift,"['Tasse', 'gestreift']",test_sub,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm', 'dick', 'sportlich', 'praktisch', 'winzig', 'hohl', 'matt', 'kalt', 'kaputt', 'neu', 'gestreift']",2,2.9830299001187086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,232.25873879995197,,,,,,,,,,,,232.24978099996224,232.7407946998719,,,1,1.6910190000198781,,,,,,,,,,,,,,,,,,,,,232.7408047998324,238.74575729994103,Trommel,lang,"['Trommel', 'lang']",restudy,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm', 'dick', 'sportlich', 'praktisch', 'winzig', 'hohl', 'matt', 'kalt', 'kaputt', 'neu', 'gestreift', 'lang']",1,1.6910190000198781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,238.75523509993218,,,,,,,,,,,,238.7462869998999,239.23732770001516,,,None,[],,,,,,,,,,,,,,,,,,,,,239.23733829986304,245.2424673999194,Fahrrad,flach,"['Fahrrad', 'flach']",restudy,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm', 'dick', 'sportlich', 'praktisch', 'winzig', 'hohl', 'matt', 'kalt', 'kaputt', 'neu', 'gestreift', 'lang', 'flach']",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,245.25194019987248,,,,,,,,,,,,245.2428510999307,245.73392469994724,,,3,2.9702113999519497,,,,,,,,,,,,,,,,,,,,,245.73393499990925,251.7378487000242,Schere,kurz,"['Schere', 'kurz']",test_sub,2,"['Blume', 'Geige', 'Schlüssel', 'Rucksack', 'Jacke', 'Stift', 'Uhr', 'Buch', 'Löffel', 'Hut', 'Flasche', 'Kerze', 'Tasche', 'Bürste', 'Würfel', 'Lampe', 'Tasse', 'Trommel', 'Fahrrad', 'Schere', 'Telefon', 'Eimer', 'Kiste', 'Brille', 'Hammer', 'Socke', 'Vase', 'Ring', 'Kette', 'Kamera']","['breit', 'robust', 'niedlich', 'bunt', 'rustikal', 'lustig', 'krumm', 'dick', 'sportlich', 'praktisch', 'winzig', 'hohl', 'matt', 'kalt', 'kaputt', 'neu', 'gestreift', 'lang', 'flach', 'kurz']",3,2.9702113999519497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-29_13h50.18.982,watkins1,2023.2.3,99.71740073116374,32,2023-11-29 13h50.26.887753 +0000,
