Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10080069996183738,0.10086629999568686,0.10087480000220239,2.23759269999573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h22.21.294,watkins1,2023.2.3,99.74853397032125,20,2023-11-27 12h22.28.392525 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2376406000112183,31.50606380001409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h22.21.294,watkins1,2023.2.3,99.74853397032125,20,2023-11-27 12h22.28.392525 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,32.51971109997248,,,,,,,,31.50607870001113,32.50964209996164,39.00987329997588,39.50120629998855,33.00176199997077,39.009705399977975,3,1.9968357000034302,None,39.501215900003444,45.50365279999096,3,1.9968357000034302,None,45.503943699994124,45.50396719999844,45.50397439999506,45.50405469996622,,None,None,45.504217299981974,45.5042373999604,45.50424430001294,45.504315399972256,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h22.21.294,watkins1,2023.2.3,99.74853397032125,20,2023-11-27 12h22.28.392525 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.50442869996186,51.61437309999019,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h22.21.294,watkins1,2023.2.3,99.74853397032125,20,2023-11-27 12h22.28.392525 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,52.627918599988334,,,,,,,,51.614389099995606,52.617937200004235,52.61837599996943,53.10983019997366,,,3,1.1320573999546468,,,,,,,,,,,,,,,,,,,,,53.10984109999845,59.1186065999791,Tasche,groß,"['Tasche', 'groß']",restudy_diff,1,"['Tasche', 'Kette', 'Schere', 'Würfel', 'Kerze', 'Tasse', 'Uhr', 'Geige', 'Löffel', 'Blume', 'Stift', 'Bürste', 'Eimer', 'Ring', 'Hammer', 'Brille', 'Kamera', 'Jacke', 'Telefon', 'Vase', 'Fahrrad', 'Schlüssel']",['groß'],3,1.1320573999546468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h22.21.294,watkins1,2023.2.3,99.74853397032125,20,2023-11-27 12h22.28.392525 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,59.12817509996239,,,,,,,,,,59.11920899996767,59.610224800009746,,,2,2.9797269999980927,,,,,,,,,,,,,,,,,,,,,59.61023559997557,65.61356620001607,Kette,gestreift,"['Kette', 'gestreift']",restudy_diff,1,"['Tasche', 'Kette', 'Schere', 'Würfel', 'Kerze', 'Tasse', 'Uhr', 'Geige', 'Löffel', 'Blume', 'Stift', 'Bürste', 'Eimer', 'Ring', 'Hammer', 'Brille', 'Kamera', 'Jacke', 'Telefon', 'Vase', 'Fahrrad', 'Schlüssel']","['groß', 'gestreift']",2,2.9797269999980927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h22.21.294,watkins1,2023.2.3,99.74853397032125,20,2023-11-27 12h22.28.392525 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,65.62302960001398,,,,,,,,,,65.614042399975,66.10513069998706,,,1,2.0050319000147283,,,,,,,,,,,,,,,,,,,,,66.10514080000576,72.11128159996588,Schere,robust,"['Schere', 'robust']",restudy_diff,1,"['Tasche', 'Kette', 'Schere', 'Würfel', 'Kerze', 'Tasse', 'Uhr', 'Geige', 'Löffel', 'Blume', 'Stift', 'Bürste', 'Eimer', 'Ring', 'Hammer', 'Brille', 'Kamera', 'Jacke', 'Telefon', 'Vase', 'Fahrrad', 'Schlüssel']","['groß', 'gestreift', 'robust']",1,2.0050319000147283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h22.21.294,watkins1,2023.2.3,99.74853397032125,20,2023-11-27 12h22.28.392525 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,72.12084789999062,,,,,,,,,,72.11176279996289,72.60281599999871,,,1,1.4433229999849573,,,,,,,,,,,,,,,,,,,,,72.60282679996453,78.6051763999858,Würfel,nass,"['Würfel', 'nass']",restudy_diff,1,"['Tasche', 'Kette', 'Schere', 'Würfel', 'Kerze', 'Tasse', 'Uhr', 'Geige', 'Löffel', 'Blume', 'Stift', 'Bürste', 'Eimer', 'Ring', 'Hammer', 'Brille', 'Kamera', 'Jacke', 'Telefon', 'Vase', 'Fahrrad', 'Schlüssel']","['groß', 'gestreift', 'robust', 'nass']",1,1.4433229999849573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h22.21.294,watkins1,2023.2.3,99.74853397032125,20,2023-11-27 12h22.28.392525 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,78.61460249999072,,,,,,,,,,78.60564929997781,79.09659679996548,,,3,1.5582348000025377,,,,,,,,,,,,,,,,,,,,,79.09660729998723,85.10299759998452,Kerze,strahlend,"['Kerze', 'strahlend']",restudy_diff,1,"['Tasche', 'Kette', 'Schere', 'Würfel', 'Kerze', 'Tasse', 'Uhr', 'Geige', 'Löffel', 'Blume', 'Stift', 'Bürste', 'Eimer', 'Ring', 'Hammer', 'Brille', 'Kamera', 'Jacke', 'Telefon', 'Vase', 'Fahrrad', 'Schlüssel']","['groß', 'gestreift', 'robust', 'nass', 'strahlend']",3,1.5582348000025377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h22.21.294,watkins1,2023.2.3,99.74853397032125,20,2023-11-27 12h22.28.392525 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,85.11246869998286,,,,,,,,,,85.10347420000471,85.59450020000804,,,3,1.4292678999481723,,,,,,,,,,,,,,,,,,,,,85.5945103999693,91.6024427000084,Tasse,hohl,"['Tasse', 'hohl']",restudy_diff,1,"['Tasche', 'Kette', 'Schere', 'Würfel', 'Kerze', 'Tasse', 'Uhr', 'Geige', 'Löffel', 'Blume', 'Stift', 'Bürste', 'Eimer', 'Ring', 'Hammer', 'Brille', 'Kamera', 'Jacke', 'Telefon', 'Vase', 'Fahrrad', 'Schlüssel']","['groß', 'gestreift', 'robust', 'nass', 'strahlend', 'hohl']",3,1.4292678999481723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_12h22.21.294,watkins1,2023.2.3,99.74853397032125,20,2023-11-27 12h22.28.392525 +0000,
