Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,correct,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10520120000001043,0.10526679991744459,0.10527519998140633,9.652701499988325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h52.57.638,watkins1,2023.2.3,99.76216694832176,40,2023-12-04 09h53.05.300957 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.652748799999245,50.188017099979334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h52.57.638,watkins1,2023.2.3,99.76216694832176,40,2023-12-04 09h53.05.300957 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,51.20191950001754,,,,,,,,50.188032799982466,51.19194329995662,57.68834589992184,58.17956049996428,51.68388129991945,57.68818299996201,2,3.1325449999421835,None,58.17957089992706,64.1861372999847,2,3.1325449999421835,None,64.18643549992703,64.67768490000162,64.67769539996516,70.68251479999162,vergnügt,None,None,70.68273959995713,70.68276320002042,70.68277009995654,70.6828538000118,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h52.57.638,watkins1,2023.2.3,99.76216694832176,40,2023-12-04 09h53.05.300957 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.68297510000411,75.6051473999396,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h52.57.638,watkins1,2023.2.3,99.76216694832176,40,2023-12-04 09h53.05.300957 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,76.61898169992492,,,,,,,,75.60516269993968,76.60904300003313,76.60950399993453,77.10098869993817,,,2,3.943269500043243,,,,,,,,,,,,,,,,,,,,,77.10099890001584,83.11087239999324,Kamera,nachhaltig,"['Kamera', 'nachhaltig']",test_adj,3,"['Kamera', 'Würfel', 'Tasse', 'Schlüssel', 'Kerze', 'Telefon', 'Lampe', 'Hut', 'Stift', 'Jacke', 'Vase', 'Tasche', 'Löffel', 'Brille', 'Rucksack', 'Uhr', 'Ring', 'Socke', 'Kiste', 'Blume', 'Trommel', 'Kette', 'Hammer', 'Eimer', 'Flasche', 'Geige', 'Fahrrad', 'Bürste', 'Schere', 'Buch']",['nachhaltig'],2,3.943269500043243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h52.57.638,watkins1,2023.2.3,99.76216694832176,40,2023-12-04 09h53.05.300957 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,83.1203617999563,,,,,,,,,,83.11151810002048,83.60243369999807,,,1,1.698856099974364,,,,,,,,,,,,,,,,,,,,,83.60244349995628,89.60408620000817,Würfel,krumm,"['Würfel', 'krumm']",test_adj,3,"['Kamera', 'Würfel', 'Tasse', 'Schlüssel', 'Kerze', 'Telefon', 'Lampe', 'Hut', 'Stift', 'Jacke', 'Vase', 'Tasche', 'Löffel', 'Brille', 'Rucksack', 'Uhr', 'Ring', 'Socke', 'Kiste', 'Blume', 'Trommel', 'Kette', 'Hammer', 'Eimer', 'Flasche', 'Geige', 'Fahrrad', 'Bürste', 'Schere', 'Buch']","['nachhaltig', 'krumm']",1,1.698856099974364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h52.57.638,watkins1,2023.2.3,99.76216694832176,40,2023-12-04 09h53.05.300957 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,89.61362860002555,,,,,,,,,,89.60461159993429,90.09576089994516,,,1,3.38939439994283,,,,,,,,,,,,,,,,,,,,,90.09577050001826,96.10587979992852,Tasse,schwer,"['Tasse', 'schwer']",restudy,3,"['Kamera', 'Würfel', 'Tasse', 'Schlüssel', 'Kerze', 'Telefon', 'Lampe', 'Hut', 'Stift', 'Jacke', 'Vase', 'Tasche', 'Löffel', 'Brille', 'Rucksack', 'Uhr', 'Ring', 'Socke', 'Kiste', 'Blume', 'Trommel', 'Kette', 'Hammer', 'Eimer', 'Flasche', 'Geige', 'Fahrrad', 'Bürste', 'Schere', 'Buch']","['nachhaltig', 'krumm', 'schwer']",1,3.38939439994283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h52.57.638,watkins1,2023.2.3,99.76216694832176,40,2023-12-04 09h53.05.300957 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,96.11535269999877,,,,,,,,,,96.10641439992469,96.5973935999209,,,1,3.4083688999526203,,,,,,,,,,,,,,,,,,,,,96.59740329999477,102.60115889995359,Schlüssel,hübsch,"['Schlüssel', 'hübsch']",test_adj,3,"['Kamera', 'Würfel', 'Tasse', 'Schlüssel', 'Kerze', 'Telefon', 'Lampe', 'Hut', 'Stift', 'Jacke', 'Vase', 'Tasche', 'Löffel', 'Brille', 'Rucksack', 'Uhr', 'Ring', 'Socke', 'Kiste', 'Blume', 'Trommel', 'Kette', 'Hammer', 'Eimer', 'Flasche', 'Geige', 'Fahrrad', 'Bürste', 'Schere', 'Buch']","['nachhaltig', 'krumm', 'schwer', 'hübsch']",1,3.4083688999526203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h52.57.638,watkins1,2023.2.3,99.76216694832176,40,2023-12-04 09h53.05.300957 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,102.61070389999077,,,,,,,,,,102.60170599992853,103.09273959998973,,,2,3.3296288999263197,,,,,,,,,,,,,,,,,,,,,103.09274929994717,109.10213369992562,Kerze,sauber,"['Kerze', 'sauber']",test_adj,3,"['Kamera', 'Würfel', 'Tasse', 'Schlüssel', 'Kerze', 'Telefon', 'Lampe', 'Hut', 'Stift', 'Jacke', 'Vase', 'Tasche', 'Löffel', 'Brille', 'Rucksack', 'Uhr', 'Ring', 'Socke', 'Kiste', 'Blume', 'Trommel', 'Kette', 'Hammer', 'Eimer', 'Flasche', 'Geige', 'Fahrrad', 'Bürste', 'Schere', 'Buch']","['nachhaltig', 'krumm', 'schwer', 'hübsch', 'sauber']",2,3.3296288999263197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h52.57.638,watkins1,2023.2.3,99.76216694832176,40,2023-12-04 09h53.05.300957 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,109.1115976999281,,,,,,,,,,109.10265539993998,109.59373770002276,,,1,4.532370200031437,,,,,,,,,,,,,,,,,,,,,109.59374799998477,115.59445420000702,Telefon,rustikal,"['Telefon', 'rustikal']",test_adj,3,"['Kamera', 'Würfel', 'Tasse', 'Schlüssel', 'Kerze', 'Telefon', 'Lampe', 'Hut', 'Stift', 'Jacke', 'Vase', 'Tasche', 'Löffel', 'Brille', 'Rucksack', 'Uhr', 'Ring', 'Socke', 'Kiste', 'Blume', 'Trommel', 'Kette', 'Hammer', 'Eimer', 'Flasche', 'Geige', 'Fahrrad', 'Bürste', 'Schere', 'Buch']","['nachhaltig', 'krumm', 'schwer', 'hübsch', 'sauber', 'rustikal']",1,4.532370200031437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h52.57.638,watkins1,2023.2.3,99.76216694832176,40,2023-12-04 09h53.05.300957 +0000,
