Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,correct,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Tasse', 'Geige', 'Kiste', 'Vase', 'Brille', 'Hut', 'Uhr', 'Kerze', 'Eimer', 'Löffel', 'Stift', 'Lampe', 'Telefon', 'Kamera', 'Hammer']","['Socke', 'Ring', 'Schlüssel', 'Jacke', 'Fahrrad', 'Tasche', 'Rucksack', 'Schere', 'Flasche', 'Trommel', 'Bürste', 'Kette', 'Blume', 'Buch', 'Würfel']",0.1104657999239862,0.11053659999743104,0.11054499982856214,5.365328799933195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_08h58.56.844,watkins1,2023.2.3,99.77889006158307,23,2023-11-28 08h59.03.354063 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3653767998330295,32.57276579993777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_08h58.56.844,watkins1,2023.2.3,99.77889006158307,23,2023-11-28 08h59.03.354063 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,33.58634639997035,,,,,,,,,,32.57278189994395,33.57631879998371,40.07631070003845,40.56760279997252,34.068546099821106,40.076149499975145,3,2.273027499904856,None,40.5676133998204,46.57651269994676,3,2.273027499904856,None,46.57681060000323,46.576835399959236,46.57684320001863,46.57693440001458,,1.967994699953124,None,46.57709639985114,47.06801279983483,47.0680255999323,53.07270919997245,Hund,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_08h58.56.844,watkins1,2023.2.3,99.77889006158307,23,2023-11-28 08h59.03.354063 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.072871800046414,57.10934769990854,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_08h58.56.844,watkins1,2023.2.3,99.77889006158307,23,2023-11-28 08h59.03.354063 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,58.122839299961925,,,,,,,,,,57.109364999923855,58.112904499983415,58.11336990003474,58.60504899988882,,,3,2.7350047999061644,,,,,,,,,,,,,,,,,,,,,58.60506059997715,64.61284069996327,Stift,praktisch,"['Stift', 'praktisch']",restudy,2,"['Stift', 'Hut', 'Vase', 'Schere', 'Löffel', 'Telefon', 'Kamera', 'Geige', 'Würfel', 'Buch', 'Kette', 'Jacke', 'Eimer', 'Flasche', 'Tasche', 'Uhr', 'Hammer', 'Fahrrad', 'Kerze', 'Trommel', 'Brille', 'Rucksack', 'Ring', 'Kiste', 'Tasse', 'Lampe', 'Bürste', 'Blume', 'Schlüssel', 'Socke']",['praktisch'],3,2.7350047999061644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_08h58.56.844,watkins1,2023.2.3,99.77889006158307,23,2023-11-28 08h59.03.354063 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,64.62225959985517,,,,,,,,,,,,64.61348970001563,65.10413559991866,,,1,2.061991000082344,,,,,,,,,,,,,,,,,,,,,65.10414629988372,71.1146922998596,Hut,verspielt,"['Hut', 'verspielt']",restudy,2,"['Stift', 'Hut', 'Vase', 'Schere', 'Löffel', 'Telefon', 'Kamera', 'Geige', 'Würfel', 'Buch', 'Kette', 'Jacke', 'Eimer', 'Flasche', 'Tasche', 'Uhr', 'Hammer', 'Fahrrad', 'Kerze', 'Trommel', 'Brille', 'Rucksack', 'Ring', 'Kiste', 'Tasse', 'Lampe', 'Bürste', 'Blume', 'Schlüssel', 'Socke']","['praktisch', 'verspielt']",1,2.061991000082344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_08h58.56.844,watkins1,2023.2.3,99.77889006158307,23,2023-11-28 08h59.03.354063 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,71.12411600002088,,,,,,,,,,,,71.11521769990213,71.60623060003854,,,2,2.256417099852115,,,,,,,,,,,,,,,,,,,,,71.60624170000665,77.61147419991903,Vase,schlicht,"['Vase', 'schlicht']",restudy,2,"['Stift', 'Hut', 'Vase', 'Schere', 'Löffel', 'Telefon', 'Kamera', 'Geige', 'Würfel', 'Buch', 'Kette', 'Jacke', 'Eimer', 'Flasche', 'Tasche', 'Uhr', 'Hammer', 'Fahrrad', 'Kerze', 'Trommel', 'Brille', 'Rucksack', 'Ring', 'Kiste', 'Tasse', 'Lampe', 'Bürste', 'Blume', 'Schlüssel', 'Socke']","['praktisch', 'verspielt', 'schlicht']",2,2.256417099852115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_08h58.56.844,watkins1,2023.2.3,99.77889006158307,23,2023-11-28 08h59.03.354063 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,77.62084069987759,,,,,,,,,,,,77.6119893998839,78.10324790002778,,,3,3.9756029001437128,,,,,,,,,,,,,,,,,,,,,78.10325859999284,84.11326769995503,Schere,glatt,"['Schere', 'glatt']",test_sub,2,"['Stift', 'Hut', 'Vase', 'Schere', 'Löffel', 'Telefon', 'Kamera', 'Geige', 'Würfel', 'Buch', 'Kette', 'Jacke', 'Eimer', 'Flasche', 'Tasche', 'Uhr', 'Hammer', 'Fahrrad', 'Kerze', 'Trommel', 'Brille', 'Rucksack', 'Ring', 'Kiste', 'Tasse', 'Lampe', 'Bürste', 'Blume', 'Schlüssel', 'Socke']","['praktisch', 'verspielt', 'schlicht', 'glatt']",3,3.9756029001437128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_08h58.56.844,watkins1,2023.2.3,99.77889006158307,23,2023-11-28 08h59.03.354063 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,84.12258099997416,,,,,,,,,,,,84.11379810003564,84.60470129991882,,,3,2.0733576000202447,,,,,,,,,,,,,,,,,,,,,84.60471189999953,90.6053222999908,Löffel,breit,"['Löffel', 'breit']",restudy,2,"['Stift', 'Hut', 'Vase', 'Schere', 'Löffel', 'Telefon', 'Kamera', 'Geige', 'Würfel', 'Buch', 'Kette', 'Jacke', 'Eimer', 'Flasche', 'Tasche', 'Uhr', 'Hammer', 'Fahrrad', 'Kerze', 'Trommel', 'Brille', 'Rucksack', 'Ring', 'Kiste', 'Tasse', 'Lampe', 'Bürste', 'Blume', 'Schlüssel', 'Socke']","['praktisch', 'verspielt', 'schlicht', 'glatt', 'breit']",3,2.0733576000202447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_08h58.56.844,watkins1,2023.2.3,99.77889006158307,23,2023-11-28 08h59.03.354063 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,90.61484489985742,,,,,,,,,,,,90.60585789987817,91.09683729987592,,,2,4.637246400117874,,,,,,,,,,,,,,,,,,,,,91.09684869996272,97.1005497998558,Telefon,nachhaltig,"['Telefon', 'nachhaltig']",restudy,2,"['Stift', 'Hut', 'Vase', 'Schere', 'Löffel', 'Telefon', 'Kamera', 'Geige', 'Würfel', 'Buch', 'Kette', 'Jacke', 'Eimer', 'Flasche', 'Tasche', 'Uhr', 'Hammer', 'Fahrrad', 'Kerze', 'Trommel', 'Brille', 'Rucksack', 'Ring', 'Kiste', 'Tasse', 'Lampe', 'Bürste', 'Blume', 'Schlüssel', 'Socke']","['praktisch', 'verspielt', 'schlicht', 'glatt', 'breit', 'nachhaltig']",2,4.637246400117874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_08h58.56.844,watkins1,2023.2.3,99.77889006158307,23,2023-11-28 08h59.03.354063 +0000,
