Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11286569992080331,0.11293109995312989,0.11293970001861453,10.793580199824646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-06_13h58.28.698,watkins1,2023.2.3,99.7386846535348,49,2023-12-06 13h58.34.349332 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.793628999963403,46.46396490000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-06_13h58.28.698,watkins1,2023.2.3,99.7386846535348,49,2023-12-06 13h58.34.349332 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,47.47765539982356,,,,,,,,46.46398359979503,47.46767079993151,53.960421399911866,54.457667199894786,47.95965169998817,53.96026149997488,3,2.62742119980976,None,54.45767809986137,60.46328879985958,3,2.62742119980976,None,60.463576699839905,60.46359939989634,60.46360609983094,60.46368549996987,,None,None,60.463846599915996,60.46386739984155,60.46387439989485,60.46394529985264,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-06_13h58.28.698,watkins1,2023.2.3,99.7386846535348,49,2023-12-06 13h58.34.349332 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.46405289997347,62.77934899996035,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-06_13h58.28.698,watkins1,2023.2.3,99.7386846535348,49,2023-12-06 13h58.34.349332 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,63.79291859990917,,,,,,,,62.77936629997566,63.782918399898335,63.78337249998003,64.27502099983394,,,2,2.9060198001097888,,,,,,,,,,,,,,,,,,,,,64.27503239992075,70.28085029986687,Bürste,hässlich,"['Bürste', 'hässlich']",restudy_diff,1,"['Bürste', 'Rucksack', 'Trommel', 'Buch', 'Vase', 'Socke', 'Kiste', 'Flasche', 'Eimer', 'Tasse', 'Geige', 'Tasche', 'Stift', 'Kamera', 'Telefon', 'Fahrrad', 'Lampe', 'Kette', 'Brille', 'Hammer', 'Kerze', 'Blume']",['hässlich'],2,2.9060198001097888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-06_13h58.28.698,watkins1,2023.2.3,99.7386846535348,49,2023-12-06 13h58.34.349332 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,70.29041369981132,,,,,,,,,,70.28144029993564,70.772260800004,,,3,1.2369763001333922,,,,,,,,,,,,,,,,,,,,,70.77227169997059,76.7789493999444,Rucksack,teuer,"['Rucksack', 'teuer']",restudy_diff,1,"['Bürste', 'Rucksack', 'Trommel', 'Buch', 'Vase', 'Socke', 'Kiste', 'Flasche', 'Eimer', 'Tasse', 'Geige', 'Tasche', 'Stift', 'Kamera', 'Telefon', 'Fahrrad', 'Lampe', 'Kette', 'Brille', 'Hammer', 'Kerze', 'Blume']","['hässlich', 'teuer']",3,1.2369763001333922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-06_13h58.28.698,watkins1,2023.2.3,99.7386846535348,49,2023-12-06 13h58.34.349332 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,76.78841129993089,,,,,,,,,,76.77942739985883,77.2707298998721,,,1,1.8274601998273283,,,,,,,,,,,,,,,,,,,,,77.27074089995585,83.27776809991337,Trommel,schlicht,"['Trommel', 'schlicht']",restudy_diff,1,"['Bürste', 'Rucksack', 'Trommel', 'Buch', 'Vase', 'Socke', 'Kiste', 'Flasche', 'Eimer', 'Tasse', 'Geige', 'Tasche', 'Stift', 'Kamera', 'Telefon', 'Fahrrad', 'Lampe', 'Kette', 'Brille', 'Hammer', 'Kerze', 'Blume']","['hässlich', 'teuer', 'schlicht']",1,1.8274601998273283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-06_13h58.28.698,watkins1,2023.2.3,99.7386846535348,49,2023-12-06 13h58.34.349332 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,83.28716429998167,,,,,,,,,,83.27825059997849,83.76927439984865,,,1,2.584886899916455,,,,,,,,,,,,,,,,,,,,,83.76928569981828,89.7725318998564,Buch,robust,"['Buch', 'robust']",control,1,"['Bürste', 'Rucksack', 'Trommel', 'Buch', 'Vase', 'Socke', 'Kiste', 'Flasche', 'Eimer', 'Tasse', 'Geige', 'Tasche', 'Stift', 'Kamera', 'Telefon', 'Fahrrad', 'Lampe', 'Kette', 'Brille', 'Hammer', 'Kerze', 'Blume']","['hässlich', 'teuer', 'schlicht', 'robust']",1,2.584886899916455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-06_13h58.28.698,watkins1,2023.2.3,99.7386846535348,49,2023-12-06 13h58.34.349332 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,89.78196199983358,,,,,,,,,,89.77299849991687,90.26444399985485,,,1,1.2257342000957578,,,,,,,,,,,,,,,,,,,,,90.26445509982295,96.26637779991142,Vase,sportlich,"['Vase', 'sportlich']",control,1,"['Bürste', 'Rucksack', 'Trommel', 'Buch', 'Vase', 'Socke', 'Kiste', 'Flasche', 'Eimer', 'Tasse', 'Geige', 'Tasche', 'Stift', 'Kamera', 'Telefon', 'Fahrrad', 'Lampe', 'Kette', 'Brille', 'Hammer', 'Kerze', 'Blume']","['hässlich', 'teuer', 'schlicht', 'robust', 'sportlich']",1,1.2257342000957578,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-06_13h58.28.698,watkins1,2023.2.3,99.7386846535348,49,2023-12-06 13h58.34.349332 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,96.27581999986432,,,,,,,,,,96.26687059993856,96.7579037998803,,,3,1.476919500157237,,,,,,,,,,,,,,,,,,,,,96.75791469984688,102.75953439995646,Socke,sauber,"['Socke', 'sauber']",restudy_diff,1,"['Bürste', 'Rucksack', 'Trommel', 'Buch', 'Vase', 'Socke', 'Kiste', 'Flasche', 'Eimer', 'Tasse', 'Geige', 'Tasche', 'Stift', 'Kamera', 'Telefon', 'Fahrrad', 'Lampe', 'Kette', 'Brille', 'Hammer', 'Kerze', 'Blume']","['hässlich', 'teuer', 'schlicht', 'robust', 'sportlich', 'sauber']",3,1.476919500157237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-06_13h58.28.698,watkins1,2023.2.3,99.7386846535348,49,2023-12-06 13h58.34.349332 +0000,
