Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,111.46279300004244,,,,,,,,,,111.45387240004493,111.94479830004275,,,2,3.1314209999982268,,,,,,,,,,,,,,,,,,,,,111.94480830000248,117.948953300016,Bürste,breit,"['Bürste', 'breit']",restudy_diff,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit']",2,3.1314209999982268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,117.95840709999902,,,,,,,,,,117.94942540000193,118.44048540003132,,,1,1.7881519000511616,,,,,,,,,,,,,,,,,,,,,118.44049589999486,124.44580820004921,Schere,gestreift,"['Schere', 'gestreift']",restudy_diff,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit', 'gestreift']",1,1.7881519000511616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,124.45526220003376,,,,,,,,,,124.44628820003709,124.93732800002908,,,2,2.1479740000213496,,,,,,,,,,,,,,,,,,,,,124.93733810004778,130.94624920003116,Schlüssel,neu,"['Schlüssel', 'neu']",restudy_diff,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit', 'gestreift', 'neu']",2,2.1479740000213496,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,130.95570849999785,,,,,,,,,,130.94671630003722,131.43777120002778,,,1,1.1588015999877825,,,,,,,,,,,,,,,,,,,,,131.4377819999936,137.4403944000369,Geige,nass,"['Geige', 'nass']",restudy_diff,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit', 'gestreift', 'neu', 'nass']",1,1.1588015999877825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,137.44988620001823,,,,,,,,,,137.44087109999964,137.93226900004083,,,1,1.6317777000367641,,,,,,,,,,,,,,,,,,,,,137.93227900000056,143.9363835999975,Löffel,rustikal,"['Löffel', 'rustikal']",restudy_diff,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit', 'gestreift', 'neu', 'nass', 'rustikal']",1,1.6317777000367641,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,143.94584510003915,,,,,,,,,,143.93684969999595,144.4278520999942,,,1,1.3367254000040703,,,,,,,,,,,,,,,,,,,,,144.42786290001823,150.43526910000946,Uhr,kratzig,"['Uhr', 'kratzig']",control,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit', 'gestreift', 'neu', 'nass', 'rustikal', 'kratzig']",1,1.3367254000040703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,150.44480789999943,,,,,,,,,,150.4357456000289,150.92680420004763,,,1,3.341908300004434,,,,,,,,,,,,,,,,,,,,,150.9268136000028,156.92979399999604,Vase,flach,"['Vase', 'flach']",restudy_diff,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit', 'gestreift', 'neu', 'nass', 'rustikal', 'kratzig', 'flach']",1,3.341908300004434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,156.93933240004117,,,,,,,,,,156.9303462000098,157.42140630003996,,,2,1.7438158000004478,,,,,,,,,,,,,,,,,,,,,157.42141670000274,163.4306945000426,Socke,sauber,"['Socke', 'sauber']",restudy_diff,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit', 'gestreift', 'neu', 'nass', 'rustikal', 'kratzig', 'flach', 'sauber']",2,1.7438158000004478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,163.44017479999457,,,,,,,,,,163.43116670002928,163.92226150003262,,,1,2.0655409999890253,,,,,,,,,,,,,,,,,,,,,163.92227219999768,169.9267688000109,Jacke,verspielt,"['Jacke', 'verspielt']",control,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit', 'gestreift', 'neu', 'nass', 'rustikal', 'kratzig', 'flach', 'sauber', 'verspielt']",1,2.0655409999890253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,169.9362806000281,,,,,,,,,,169.92723690002458,170.41833710001083,,,2,2.163125300023239,,,,,,,,,,,,,,,,,,,,,170.41834790003486,176.4246020000428,Tasse,elegant,"['Tasse', 'elegant']",control,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit', 'gestreift', 'neu', 'nass', 'rustikal', 'kratzig', 'flach', 'sauber', 'verspielt', 'elegant']",2,2.163125300023239,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,176.43411400000332,,,,,,,,,,176.4250774999964,176.91616910003358,,,2,1.9924553000018932,,,,,,,,,,,,,,,,,,,,,176.91617959999712,182.92187880002894,Eimer,schmutzig,"['Eimer', 'schmutzig']",control,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit', 'gestreift', 'neu', 'nass', 'rustikal', 'kratzig', 'flach', 'sauber', 'verspielt', 'elegant', 'schmutzig']",2,1.9924553000018932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,182.93134950002423,,,,,,,,,,182.922431300045,183.4134845000226,,,1,1.1360273000318557,,,,,,,,,,,,,,,,,,,,,183.4134951000451,189.4210300000268,Blume,glatt,"['Blume', 'glatt']",control,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit', 'gestreift', 'neu', 'nass', 'rustikal', 'kratzig', 'flach', 'sauber', 'verspielt', 'elegant', 'schmutzig', 'glatt']",1,1.1360273000318557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,189.43054610001855,,,,,,,,,,189.42151210003067,189.91247490001842,,,1,2.556943300005514,,,,,,,,,,,,,,,,,,,,,189.91248490003636,195.91868060000706,Tasche,kalt,"['Tasche', 'kalt']",restudy_diff,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit', 'gestreift', 'neu', 'nass', 'rustikal', 'kratzig', 'flach', 'sauber', 'verspielt', 'elegant', 'schmutzig', 'glatt', 'kalt']",1,2.556943300005514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,195.9281551000313,,,,,,,,,,195.91925700003048,196.41013830003794,,,2,4.858990999986418,,,,,,,,,,,,,,,,,,,,,196.41014859999996,202.41510480002034,Ring,bunt,"['Ring', 'bunt']",restudy_diff,1,"['Rucksack', 'Telefon', 'Kamera', 'Hut', 'Würfel', 'Hammer', 'Bürste', 'Schere', 'Schlüssel', 'Geige', 'Löffel', 'Uhr', 'Vase', 'Socke', 'Jacke', 'Tasse', 'Eimer', 'Blume', 'Tasche', 'Ring', 'Fahrrad', 'Stift']","['praktisch', 'teuer', 'gut', 'schlicht', 'sportlich', 'zart', 'breit', 'gestreift', 'neu', 'nass', 'rustikal', 'kratzig', 'flach', 'sauber', 'verspielt', 'elegant', 'schmutzig', 'glatt', 'kalt', 'bunt']",2,4.858990999986418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.25.353,watkins1,2023.2.3,99.72973242216746,98,2024-01-23 11h22.39.609765 +0000,
