Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,correct,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Hut', 'Uhr', 'Vase', 'Tasche', 'Bürste', 'Lampe', 'Stift', 'Jacke', 'Schere', 'Kamera', 'Hammer', 'Geige', 'Rucksack', 'Kiste', 'Socke']","['Schlüssel', 'Kette', 'Fahrrad', 'Trommel', 'Eimer', 'Telefon', 'Würfel', 'Tasse', 'Löffel', 'Brille', 'Ring', 'Kerze', 'Blume', 'Buch', 'Flasche']",0.11508319992572069,0.11514979996718466,0.11515789991244674,11.559282999951392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_12h58.44.437,watkins1,2023.2.3,99.76584964944801,47,2023-12-06 12h58.52.285158 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.559331099968404,105.36161800008267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_12h58.44.437,watkins1,2023.2.3,99.76584964944801,47,2023-12-06 12h58.52.285158 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,106.37546560005285,,,,,,,,,,105.36163439997472,106.36550049996004,112.86430200003088,113.35565999988467,106.85751229990274,112.86413150001317,1,4.06298439996317,None,113.3556707999669,119.36537289991975,1,4.06298439996317,None,119.36567099997774,119.3656957000494,119.36570299998857,119.36578230001032,,3.7954051999840885,None,119.36594920000061,119.85688850004226,119.85689920000732,125.86127489991486,Hu d,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_12h58.44.437,watkins1,2023.2.3,99.76584964944801,47,2023-12-06 12h58.52.285158 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.86142860003747,131.56449509994127,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_12h58.44.437,watkins1,2023.2.3,99.76584964944801,47,2023-12-06 12h58.52.285158 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,132.57810149993747,,,,,,,,,,131.56451150006615,132.568108699983,132.5685668999795,133.0600952000823,,,1,2.753384299809113,,,,,,,,,,,,,,,,,,,,,133.06010679993778,139.06798769999295,Würfel,glänzend,"['Würfel', 'glänzend']",test_sub,2,"['Würfel', 'Kette', 'Jacke', 'Stift', 'Vase', 'Rucksack', 'Uhr', 'Lampe', 'Kerze', 'Löffel', 'Tasse', 'Telefon', 'Socke', 'Brille', 'Ring', 'Geige', 'Blume', 'Trommel', 'Schlüssel', 'Kamera', 'Buch', 'Fahrrad', 'Kiste', 'Tasche', 'Bürste', 'Hut', 'Flasche', 'Hammer', 'Eimer', 'Schere']",['glänzend'],1,2.753384299809113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_12h58.44.437,watkins1,2023.2.3,99.76584964944801,47,2023-12-06 12h58.52.285158 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,139.07741970010102,,,,,,,,,,,,139.0686405999586,139.5595319001004,,,3,2.8964791998732835,,,,,,,,,,,,,,,,,,,,,139.55954149994068,145.56396339996718,Kette,breit,"['Kette', 'breit']",test_sub,2,"['Würfel', 'Kette', 'Jacke', 'Stift', 'Vase', 'Rucksack', 'Uhr', 'Lampe', 'Kerze', 'Löffel', 'Tasse', 'Telefon', 'Socke', 'Brille', 'Ring', 'Geige', 'Blume', 'Trommel', 'Schlüssel', 'Kamera', 'Buch', 'Fahrrad', 'Kiste', 'Tasche', 'Bürste', 'Hut', 'Flasche', 'Hammer', 'Eimer', 'Schere']","['glänzend', 'breit']",3,2.8964791998732835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_12h58.44.437,watkins1,2023.2.3,99.76584964944801,47,2023-12-06 12h58.52.285158 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,145.5733809999656,,,,,,,,,,,,145.5644966000691,146.05547700007446,,,3,2.5032999999821186,,,,,,,,,,,,,,,,,,,,,146.05548759992234,152.06207889993675,Jacke,praktisch,"['Jacke', 'praktisch']",restudy,2,"['Würfel', 'Kette', 'Jacke', 'Stift', 'Vase', 'Rucksack', 'Uhr', 'Lampe', 'Kerze', 'Löffel', 'Tasse', 'Telefon', 'Socke', 'Brille', 'Ring', 'Geige', 'Blume', 'Trommel', 'Schlüssel', 'Kamera', 'Buch', 'Fahrrad', 'Kiste', 'Tasche', 'Bürste', 'Hut', 'Flasche', 'Hammer', 'Eimer', 'Schere']","['glänzend', 'breit', 'praktisch']",3,2.5032999999821186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_12h58.44.437,watkins1,2023.2.3,99.76584964944801,47,2023-12-06 12h58.52.285158 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,152.07153979991563,,,,,,,,,,,,152.06260360009037,152.5534961000085,,,2,2.4234666998963803,,,,,,,,,,,,,,,,,,,,,152.55350650008768,158.56081840000115,Stift,neu,"['Stift', 'neu']",restudy,2,"['Würfel', 'Kette', 'Jacke', 'Stift', 'Vase', 'Rucksack', 'Uhr', 'Lampe', 'Kerze', 'Löffel', 'Tasse', 'Telefon', 'Socke', 'Brille', 'Ring', 'Geige', 'Blume', 'Trommel', 'Schlüssel', 'Kamera', 'Buch', 'Fahrrad', 'Kiste', 'Tasche', 'Bürste', 'Hut', 'Flasche', 'Hammer', 'Eimer', 'Schere']","['glänzend', 'breit', 'praktisch', 'neu']",2,2.4234666998963803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_12h58.44.437,watkins1,2023.2.3,99.76584964944801,47,2023-12-06 12h58.52.285158 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,158.570245699957,,,,,,,,,,,,158.56136330007575,159.0522733000107,,,1,2.180613699834794,,,,,,,,,,,,,,,,,,,,,159.05228359997272,165.06114779994823,Vase,gut,"['Vase', 'gut']",restudy,2,"['Würfel', 'Kette', 'Jacke', 'Stift', 'Vase', 'Rucksack', 'Uhr', 'Lampe', 'Kerze', 'Löffel', 'Tasse', 'Telefon', 'Socke', 'Brille', 'Ring', 'Geige', 'Blume', 'Trommel', 'Schlüssel', 'Kamera', 'Buch', 'Fahrrad', 'Kiste', 'Tasche', 'Bürste', 'Hut', 'Flasche', 'Hammer', 'Eimer', 'Schere']","['glänzend', 'breit', 'praktisch', 'neu', 'gut']",1,2.180613699834794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_12h58.44.437,watkins1,2023.2.3,99.76584964944801,47,2023-12-06 12h58.52.285158 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,165.07059459993616,,,,,,,,,,,,165.0617694000248,165.55264290003106,,,1,2.5837201999966055,,,,,,,,,,,,,,,,,,,,,165.55265289987437,171.56264770007692,Rucksack,kaputt,"['Rucksack', 'kaputt']",restudy,2,"['Würfel', 'Kette', 'Jacke', 'Stift', 'Vase', 'Rucksack', 'Uhr', 'Lampe', 'Kerze', 'Löffel', 'Tasse', 'Telefon', 'Socke', 'Brille', 'Ring', 'Geige', 'Blume', 'Trommel', 'Schlüssel', 'Kamera', 'Buch', 'Fahrrad', 'Kiste', 'Tasche', 'Bürste', 'Hut', 'Flasche', 'Hammer', 'Eimer', 'Schere']","['glänzend', 'breit', 'praktisch', 'neu', 'gut', 'kaputt']",1,2.5837201999966055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_12h58.44.437,watkins1,2023.2.3,99.76584964944801,47,2023-12-06 12h58.52.285158 +0000,
