Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,107.49130470026284,,,,,,,,,,,,107.47834679996595,107.97038900014013,,,2,2.616203899960965,,,,,,,,,,,,,,,,,,,,,107.9703989000991,113.98611670034006,Tasche,dick,"['Tasche', 'dick']",test_sub,2,"['Ring', 'Kamera', 'Uhr', 'Eimer', 'Kette', 'Bürste', 'Tasche', 'Tasse', 'Vase', 'Stift', 'Brille', 'Lampe', 'Blume', 'Kiste', 'Hut', 'Telefon', 'Kerze', 'Würfel', 'Rucksack', 'Socke', 'Geige', 'Flasche', 'Schere', 'Jacke', 'Trommel', 'Schlüssel', 'Fahrrad', 'Löffel', 'Buch', 'Hammer']","['gut', 'schlicht', 'sauber', 'nass', 'sportlich', 'strahlend', 'dick']",2,2.616203899960965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_09h36.54.720,watkins1,2023.2.3,99.7343080095865,87,2024-01-16 09h37.02.647917 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,114.00007140031084,,,,,,,,,,,,113.98663010029122,114.47721690032631,,,2,1.9666607999242842,,,,,,,,,,,,,,,,,,,,,114.47722740005702,120.49572690017521,Tasse,krumm,"['Tasse', 'krumm']",restudy,2,"['Ring', 'Kamera', 'Uhr', 'Eimer', 'Kette', 'Bürste', 'Tasche', 'Tasse', 'Vase', 'Stift', 'Brille', 'Lampe', 'Blume', 'Kiste', 'Hut', 'Telefon', 'Kerze', 'Würfel', 'Rucksack', 'Socke', 'Geige', 'Flasche', 'Schere', 'Jacke', 'Trommel', 'Schlüssel', 'Fahrrad', 'Löffel', 'Buch', 'Hammer']","['gut', 'schlicht', 'sauber', 'nass', 'sportlich', 'strahlend', 'dick', 'krumm']",2,1.9666607999242842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_09h36.54.720,watkins1,2023.2.3,99.7343080095865,87,2024-01-16 09h37.02.647917 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,120.50921400031075,,,,,,,,,,,,120.49624660005793,120.98594030039385,,,3,1.1851578000932932,,,,,,,,,,,,,,,,,,,,,120.98595020035282,126.99980490002781,Vase,elegant,"['Vase', 'elegant']",test_sub,2,"['Ring', 'Kamera', 'Uhr', 'Eimer', 'Kette', 'Bürste', 'Tasche', 'Tasse', 'Vase', 'Stift', 'Brille', 'Lampe', 'Blume', 'Kiste', 'Hut', 'Telefon', 'Kerze', 'Würfel', 'Rucksack', 'Socke', 'Geige', 'Flasche', 'Schere', 'Jacke', 'Trommel', 'Schlüssel', 'Fahrrad', 'Löffel', 'Buch', 'Hammer']","['gut', 'schlicht', 'sauber', 'nass', 'sportlich', 'strahlend', 'dick', 'krumm', 'elegant']",3,1.1851578000932932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_09h36.54.720,watkins1,2023.2.3,99.7343080095865,87,2024-01-16 09h37.02.647917 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,127.01326750032604,,,,,,,,,,,,127.00031390041113,127.49149650009349,,,1,1.1672877999953926,,,,,,,,,,,,,,,,,,,,,127.49150690017268,133.49406120041385,Stift,flauschig,"['Stift', 'flauschig']",restudy,2,"['Ring', 'Kamera', 'Uhr', 'Eimer', 'Kette', 'Bürste', 'Tasche', 'Tasse', 'Vase', 'Stift', 'Brille', 'Lampe', 'Blume', 'Kiste', 'Hut', 'Telefon', 'Kerze', 'Würfel', 'Rucksack', 'Socke', 'Geige', 'Flasche', 'Schere', 'Jacke', 'Trommel', 'Schlüssel', 'Fahrrad', 'Löffel', 'Buch', 'Hammer']","['gut', 'schlicht', 'sauber', 'nass', 'sportlich', 'strahlend', 'dick', 'krumm', 'elegant', 'flauschig']",1,1.1672877999953926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_09h36.54.720,watkins1,2023.2.3,99.7343080095865,87,2024-01-16 09h37.02.647917 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,133.50755840027705,,,,,,,,,,,,133.49458840023726,133.98406710010022,,,1,2.331722399685532,,,,,,,,,,,,,,,,,,,,,133.98407730041072,139.98543830029666,Brille,blass,"['Brille', 'blass']",test_sub,2,"['Ring', 'Kamera', 'Uhr', 'Eimer', 'Kette', 'Bürste', 'Tasche', 'Tasse', 'Vase', 'Stift', 'Brille', 'Lampe', 'Blume', 'Kiste', 'Hut', 'Telefon', 'Kerze', 'Würfel', 'Rucksack', 'Socke', 'Geige', 'Flasche', 'Schere', 'Jacke', 'Trommel', 'Schlüssel', 'Fahrrad', 'Löffel', 'Buch', 'Hammer']","['gut', 'schlicht', 'sauber', 'nass', 'sportlich', 'strahlend', 'dick', 'krumm', 'elegant', 'flauschig', 'blass']",1,2.331722399685532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_09h36.54.720,watkins1,2023.2.3,99.7343080095865,87,2024-01-16 09h37.02.647917 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,139.99890909995884,,,,,,,,,,,,139.98596200020984,140.4801977002062,,,1,1.6028363998048007,,,,,,,,,,,,,,,,,,,,,140.4802078003995,146.49902450013906,Lampe,niedlich,"['Lampe', 'niedlich']",restudy,2,"['Ring', 'Kamera', 'Uhr', 'Eimer', 'Kette', 'Bürste', 'Tasche', 'Tasse', 'Vase', 'Stift', 'Brille', 'Lampe', 'Blume', 'Kiste', 'Hut', 'Telefon', 'Kerze', 'Würfel', 'Rucksack', 'Socke', 'Geige', 'Flasche', 'Schere', 'Jacke', 'Trommel', 'Schlüssel', 'Fahrrad', 'Löffel', 'Buch', 'Hammer']","['gut', 'schlicht', 'sauber', 'nass', 'sportlich', 'strahlend', 'dick', 'krumm', 'elegant', 'flauschig', 'blass', 'niedlich']",1,1.6028363998048007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_09h36.54.720,watkins1,2023.2.3,99.7343080095865,87,2024-01-16 09h37.02.647917 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,146.51249540038407,,,,,,,,,,,,146.49954019999132,146.99418510030955,,,1,2.641452600248158,,,,,,,,,,,,,,,,,,,,,146.9941953001544,153.00008340040222,Blume,rustikal,"['Blume', 'rustikal']",restudy,2,"['Ring', 'Kamera', 'Uhr', 'Eimer', 'Kette', 'Bürste', 'Tasche', 'Tasse', 'Vase', 'Stift', 'Brille', 'Lampe', 'Blume', 'Kiste', 'Hut', 'Telefon', 'Kerze', 'Würfel', 'Rucksack', 'Socke', 'Geige', 'Flasche', 'Schere', 'Jacke', 'Trommel', 'Schlüssel', 'Fahrrad', 'Löffel', 'Buch', 'Hammer']","['gut', 'schlicht', 'sauber', 'nass', 'sportlich', 'strahlend', 'dick', 'krumm', 'elegant', 'flauschig', 'blass', 'niedlich', 'rustikal']",1,2.641452600248158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_09h36.54.720,watkins1,2023.2.3,99.7343080095865,87,2024-01-16 09h37.02.647917 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,153.0135384001769,,,,,,,,,,,,153.00059640035033,153.49684400018305,,,1,2.242691299878061,,,,,,,,,,,,,,,,,,,,,153.4968545003794,159.5136802000925,Kiste,gepunktet,"['Kiste', 'gepunktet']",restudy,2,"['Ring', 'Kamera', 'Uhr', 'Eimer', 'Kette', 'Bürste', 'Tasche', 'Tasse', 'Vase', 'Stift', 'Brille', 'Lampe', 'Blume', 'Kiste', 'Hut', 'Telefon', 'Kerze', 'Würfel', 'Rucksack', 'Socke', 'Geige', 'Flasche', 'Schere', 'Jacke', 'Trommel', 'Schlüssel', 'Fahrrad', 'Löffel', 'Buch', 'Hammer']","['gut', 'schlicht', 'sauber', 'nass', 'sportlich', 'strahlend', 'dick', 'krumm', 'elegant', 'flauschig', 'blass', 'niedlich', 'rustikal', 'gepunktet']",1,2.242691299878061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_09h36.54.720,watkins1,2023.2.3,99.7343080095865,87,2024-01-16 09h37.02.647917 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,159.52714430028573,,,,,,,,,,,,159.51419070037082,160.00541170034558,,,1,2.2770482003688812,,,,,,,,,,,,,,,,,,,,,160.00542220007628,166.01923610037193,Hut,winzig,"['Hut', 'winzig']",restudy,2,"['Ring', 'Kamera', 'Uhr', 'Eimer', 'Kette', 'Bürste', 'Tasche', 'Tasse', 'Vase', 'Stift', 'Brille', 'Lampe', 'Blume', 'Kiste', 'Hut', 'Telefon', 'Kerze', 'Würfel', 'Rucksack', 'Socke', 'Geige', 'Flasche', 'Schere', 'Jacke', 'Trommel', 'Schlüssel', 'Fahrrad', 'Löffel', 'Buch', 'Hammer']","['gut', 'schlicht', 'sauber', 'nass', 'sportlich', 'strahlend', 'dick', 'krumm', 'elegant', 'flauschig', 'blass', 'niedlich', 'rustikal', 'gepunktet', 'winzig']",1,2.2770482003688812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_09h36.54.720,watkins1,2023.2.3,99.7343080095865,87,2024-01-16 09h37.02.647917 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,166.03273010021076,,,,,,,,,,,,166.01976600009948,166.51380009995773,,,2,1.9381022001616657,,,,,,,,,,,,,,,,,,,,,166.5138104003854,172.51968620019034,Telefon,neu,"['Telefon', 'neu']",test_sub,2,"['Ring', 'Kamera', 'Uhr', 'Eimer', 'Kette', 'Bürste', 'Tasche', 'Tasse', 'Vase', 'Stift', 'Brille', 'Lampe', 'Blume', 'Kiste', 'Hut', 'Telefon', 'Kerze', 'Würfel', 'Rucksack', 'Socke', 'Geige', 'Flasche', 'Schere', 'Jacke', 'Trommel', 'Schlüssel', 'Fahrrad', 'Löffel', 'Buch', 'Hammer']","['gut', 'schlicht', 'sauber', 'nass', 'sportlich', 'strahlend', 'dick', 'krumm', 'elegant', 'flauschig', 'blass', 'niedlich', 'rustikal', 'gepunktet', 'winzig', 'neu']",2,1.9381022001616657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_09h36.54.720,watkins1,2023.2.3,99.7343080095865,87,2024-01-16 09h37.02.647917 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,172.53319490002468,,,,,,,,,,,,172.52021250035614,173.01124310027808,,,1,2.615671600215137,,,,,,,,,,,,,,,,,,,,,173.01125300023705,179.01655050041154,Kerze,verspielt,"['Kerze', 'verspielt']",test_sub,2,"['Ring', 'Kamera', 'Uhr', 'Eimer', 'Kette', 'Bürste', 'Tasche', 'Tasse', 'Vase', 'Stift', 'Brille', 'Lampe', 'Blume', 'Kiste', 'Hut', 'Telefon', 'Kerze', 'Würfel', 'Rucksack', 'Socke', 'Geige', 'Flasche', 'Schere', 'Jacke', 'Trommel', 'Schlüssel', 'Fahrrad', 'Löffel', 'Buch', 'Hammer']","['gut', 'schlicht', 'sauber', 'nass', 'sportlich', 'strahlend', 'dick', 'krumm', 'elegant', 'flauschig', 'blass', 'niedlich', 'rustikal', 'gepunktet', 'winzig', 'neu', 'verspielt']",1,2.615671600215137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_09h36.54.720,watkins1,2023.2.3,99.7343080095865,87,2024-01-16 09h37.02.647917 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,179.03007510025054,,,,,,,,,,,,179.0170996002853,179.5136037999764,,,1,1.3134304997511208,,,,,,,,,,,,,,,,,,,,,179.51361440028995,185.5253206002526,Würfel,kurz,"['Würfel', 'kurz']",restudy,2,"['Ring', 'Kamera', 'Uhr', 'Eimer', 'Kette', 'Bürste', 'Tasche', 'Tasse', 'Vase', 'Stift', 'Brille', 'Lampe', 'Blume', 'Kiste', 'Hut', 'Telefon', 'Kerze', 'Würfel', 'Rucksack', 'Socke', 'Geige', 'Flasche', 'Schere', 'Jacke', 'Trommel', 'Schlüssel', 'Fahrrad', 'Löffel', 'Buch', 'Hammer']","['gut', 'schlicht', 'sauber', 'nass', 'sportlich', 'strahlend', 'dick', 'krumm', 'elegant', 'flauschig', 'blass', 'niedlich', 'rustikal', 'gepunktet', 'winzig', 'neu', 'verspielt', 'kurz']",1,1.3134304997511208,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_09h36.54.720,watkins1,2023.2.3,99.7343080095865,87,2024-01-16 09h37.02.647917 +0000,
