Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11757689993828535,0.11764500010758638,0.11765309982001781,4.261284499894828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_12h37.45.529,watkins1,2023.2.3,99.6952314690443,82,2024-01-10 12h37.53.195814 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2613324001431465,60.97127430001274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_12h37.45.529,watkins1,2023.2.3,99.6952314690443,82,2024-01-10 12h37.53.195814 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,61.98488420015201,,,,,,,,60.97129159979522,61.97489670012146,68.47724309982732,68.96861490001902,62.46689969999716,68.47707979986444,1,2.6421971996314824,None,68.96862579975277,74.97917009983212,1,2.6421971996314824,None,74.97946480009705,74.97948849992827,74.97949569998309,74.97957739979029,,None,None,74.97975119994953,74.97977249976248,74.97977939993143,74.9798523997888,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_12h37.45.529,watkins1,2023.2.3,99.6952314690443,82,2024-01-10 12h37.53.195814 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.97996510006487,77.5274264998734,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_12h37.45.529,watkins1,2023.2.3,99.6952314690443,82,2024-01-10 12h37.53.195814 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,78.53996679978445,,,,,,,,77.52744239987805,78.52998440014198,78.53043980011716,79.02208339981735,,,1,2.4600394000299275,,,,,,,,,,,,,,,,,,,,,79.02209409978241,85.02609309973195,Bürste,schwer,"['Bürste', 'schwer']",restudy_diff,1,"['Bürste', 'Schere', 'Hut', 'Trommel', 'Jacke', 'Stift', 'Flasche', 'Kiste', 'Ring', 'Vase', 'Tasche', 'Rucksack', 'Telefon', 'Tasse', 'Eimer', 'Schlüssel', 'Brille', 'Kette', 'Kamera', 'Fahrrad', 'Kerze', 'Geige']",['schwer'],1,2.4600394000299275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_12h37.45.529,watkins1,2023.2.3,99.6952314690443,82,2024-01-10 12h37.53.195814 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,85.03558530006558,,,,,,,,,,85.02667789999396,85.51759189972654,,,1,1.5223249001428485,,,,,,,,,,,,,,,,,,,,,85.51760279992595,91.52528179995716,Schere,nass,"['Schere', 'nass']",control,1,"['Bürste', 'Schere', 'Hut', 'Trommel', 'Jacke', 'Stift', 'Flasche', 'Kiste', 'Ring', 'Vase', 'Tasche', 'Rucksack', 'Telefon', 'Tasse', 'Eimer', 'Schlüssel', 'Brille', 'Kette', 'Kamera', 'Fahrrad', 'Kerze', 'Geige']","['schwer', 'nass']",1,1.5223249001428485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_12h37.45.529,watkins1,2023.2.3,99.6952314690443,82,2024-01-10 12h37.53.195814 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,91.53467659978196,,,,,,,,,,91.52574840001762,92.01705269981176,,,3,2.2551965001039207,,,,,,,,,,,,,,,,,,,,,92.0170633001253,98.02179200015962,Hut,neu,"['Hut', 'neu']",control,1,"['Bürste', 'Schere', 'Hut', 'Trommel', 'Jacke', 'Stift', 'Flasche', 'Kiste', 'Ring', 'Vase', 'Tasche', 'Rucksack', 'Telefon', 'Tasse', 'Eimer', 'Schlüssel', 'Brille', 'Kette', 'Kamera', 'Fahrrad', 'Kerze', 'Geige']","['schwer', 'nass', 'neu']",3,2.2551965001039207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_12h37.45.529,watkins1,2023.2.3,99.6952314690443,82,2024-01-10 12h37.53.195814 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,98.03128769993782,,,,,,,,,,98.02227529976517,98.51338090002537,,,3,2.4705777000635862,,,,,,,,,,,,,,,,,,,,,98.51339079998434,104.51531299995258,Trommel,hohl,"['Trommel', 'hohl']",restudy_diff,1,"['Bürste', 'Schere', 'Hut', 'Trommel', 'Jacke', 'Stift', 'Flasche', 'Kiste', 'Ring', 'Vase', 'Tasche', 'Rucksack', 'Telefon', 'Tasse', 'Eimer', 'Schlüssel', 'Brille', 'Kette', 'Kamera', 'Fahrrad', 'Kerze', 'Geige']","['schwer', 'nass', 'neu', 'hohl']",3,2.4705777000635862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_12h37.45.529,watkins1,2023.2.3,99.6952314690443,82,2024-01-10 12h37.53.195814 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,104.52478529978544,,,,,,,,,,104.51579539990053,105.0068634999916,,,1,1.0733813000842929,,,,,,,,,,,,,,,,,,,,,105.00687439972535,111.01069399993867,Jacke,krumm,"['Jacke', 'krumm']",restudy_diff,1,"['Bürste', 'Schere', 'Hut', 'Trommel', 'Jacke', 'Stift', 'Flasche', 'Kiste', 'Ring', 'Vase', 'Tasche', 'Rucksack', 'Telefon', 'Tasse', 'Eimer', 'Schlüssel', 'Brille', 'Kette', 'Kamera', 'Fahrrad', 'Kerze', 'Geige']","['schwer', 'nass', 'neu', 'hohl', 'krumm']",1,1.0733813000842929,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_12h37.45.529,watkins1,2023.2.3,99.6952314690443,82,2024-01-10 12h37.53.195814 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,111.02013899991289,,,,,,,,,,111.01116129988804,111.50227910000831,,,2,1.7057189997285604,,,,,,,,,,,,,,,,,,,,,111.50228990009055,117.50703709991649,Stift,breit,"['Stift', 'breit']",restudy_diff,1,"['Bürste', 'Schere', 'Hut', 'Trommel', 'Jacke', 'Stift', 'Flasche', 'Kiste', 'Ring', 'Vase', 'Tasche', 'Rucksack', 'Telefon', 'Tasse', 'Eimer', 'Schlüssel', 'Brille', 'Kette', 'Kamera', 'Fahrrad', 'Kerze', 'Geige']","['schwer', 'nass', 'neu', 'hohl', 'krumm', 'breit']",2,1.7057189997285604,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_12h37.45.529,watkins1,2023.2.3,99.6952314690443,82,2024-01-10 12h37.53.195814 +0000,
