Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,85.13500580005348,,,,,,,,,,85.12622720003128,85.61715279985219,,,3,4.0925967998337,,,,,,,,,,,,,,,,,,,,,85.61716350005008,91.62176959984936,Geige,kratzig,"['Geige', 'kratzig']",restudy_diff,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig']",3,4.0925967998337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,91.63123929989524,,,,,,,,,,91.62224599998444,92.11320729996078,,,1,1.3640602000523359,,,,,,,,,,,,,,,,,,,,,92.11321739992127,98.11561089986935,Vase,sportlich,"['Vase', 'sportlich']",restudy_diff,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig', 'sportlich']",1,1.3640602000523359,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,98.12506800005212,,,,,,,,,,98.11610949994065,98.60707459994592,,,1,1.9914478999562562,,,,,,,,,,,,,,,,,,,,,98.6070858000312,104.61221639998257,Schlüssel,gepunktet,"['Schlüssel', 'gepunktet']",restudy_diff,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig', 'sportlich', 'gepunktet']",1,1.9914478999562562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,104.62169439997524,,,,,,,,,,104.61269069998525,105.10373570001684,,,3,1.726364400004968,,,,,,,,,,,,,,,,,,,,,105.10374489985406,111.1056567998603,Hut,glatt,"['Hut', 'glatt']",restudy_diff,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig', 'sportlich', 'gepunktet', 'glatt']",3,1.726364400004968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,111.11512089986354,,,,,,,,,,111.10612370003946,111.59718089993112,,,3,1.5288370999041945,,,,,,,,,,,,,,,,,,,,,111.59719110000879,117.59888720000163,Eimer,kalt,"['Eimer', 'kalt']",control,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig', 'sportlich', 'gepunktet', 'glatt', 'kalt']",3,1.5288370999041945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,117.60831759986468,,,,,,,,,,117.59934669989161,118.09030420007184,,,3,1.5400942000560462,,,,,,,,,,,,,,,,,,,,,118.09031470003538,124.09561640000902,Bürste,praktisch,"['Bürste', 'praktisch']",control,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig', 'sportlich', 'gepunktet', 'glatt', 'kalt', 'praktisch']",3,1.5400942000560462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,124.1051336999517,,,,,,,,,,124.0960796000436,124.58711139997467,,,2,2.1544208999257535,,,,,,,,,,,,,,,,,,,,,124.58712209993973,130.59065939998254,Lampe,rustikal,"['Lampe', 'rustikal']",restudy_diff,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig', 'sportlich', 'gepunktet', 'glatt', 'kalt', 'praktisch', 'rustikal']",2,2.1544208999257535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,130.59997739992104,,,,,,,,,,130.5911153999623,131.0820297000464,,,3,1.1886837999336421,,,,,,,,,,,,,,,,,,,,,131.08203960000537,137.0856623998843,Rucksack,dick,"['Rucksack', 'dick']",restudy_diff,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig', 'sportlich', 'gepunktet', 'glatt', 'kalt', 'praktisch', 'rustikal', 'dick']",3,1.1886837999336421,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,137.09511510003358,,,,,,,,,,137.08613689988852,137.57709719985723,,,1,1.49248669994995,,,,,,,,,,,,,,,,,,,,,137.5771077000536,143.58765139989555,Kiste,flach,"['Kiste', 'flach']",restudy_diff,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig', 'sportlich', 'gepunktet', 'glatt', 'kalt', 'praktisch', 'rustikal', 'dick', 'flach']",1,1.49248669994995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,143.59712829999626,,,,,,,,,,143.58812620001845,144.07918670005165,,,3,1.6301847998984158,,,,,,,,,,,,,,,,,,,,,144.07919749990106,150.08652390004136,Flasche,schmutzig,"['Flasche', 'schmutzig']",control,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig', 'sportlich', 'gepunktet', 'glatt', 'kalt', 'praktisch', 'rustikal', 'dick', 'flach', 'schmutzig']",3,1.6301847998984158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,150.09593079984188,,,,,,,,,,150.08699909993447,150.5779715999961,,,2,1.484574900008738,,,,,,,,,,,,,,,,,,,,,150.57798199984245,156.5830176998861,Hammer,kurz,"['Hammer', 'kurz']",restudy_diff,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig', 'sportlich', 'gepunktet', 'glatt', 'kalt', 'praktisch', 'rustikal', 'dick', 'flach', 'schmutzig', 'kurz']",2,1.484574900008738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,156.59241929999553,,,,,,,,,,156.583496700041,157.07456330000423,,,1,1.707886500051245,,,,,,,,,,,,,,,,,,,,,157.0745731999632,163.0837607998401,Stift,breit,"['Stift', 'breit']",restudy_diff,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig', 'sportlich', 'gepunktet', 'glatt', 'kalt', 'praktisch', 'rustikal', 'dick', 'flach', 'schmutzig', 'kurz', 'breit']",1,1.707886500051245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,163.09315109997988,,,,,,,,,,163.08422489999793,163.5752000999637,,,1,1.5913024998735636,,,,,,,,,,,,,,,,,,,,,163.5752111999318,169.58496989984997,Socke,hohl,"['Socke', 'hohl']",restudy_diff,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig', 'sportlich', 'gepunktet', 'glatt', 'kalt', 'praktisch', 'rustikal', 'dick', 'flach', 'schmutzig', 'kurz', 'breit', 'hohl']",1,1.5913024998735636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,169.5944139000494,,,,,,,,,,169.58545459993184,170.07641079998575,,,2,1.4809898000676185,,,,,,,,,,,,,,,,,,,,,170.07642100006342,176.07746529998258,Brille,glänzend,"['Brille', 'glänzend']",restudy_diff,1,"['Uhr', 'Ring', 'Schere', 'Kette', 'Kamera', 'Blume', 'Geige', 'Vase', 'Schlüssel', 'Hut', 'Eimer', 'Bürste', 'Lampe', 'Rucksack', 'Kiste', 'Flasche', 'Hammer', 'Stift', 'Socke', 'Brille', 'Würfel', 'Kerze']","['groß', 'gut', 'dunkel', 'winzig', 'hübsch', 'robust', 'kratzig', 'sportlich', 'gepunktet', 'glatt', 'kalt', 'praktisch', 'rustikal', 'dick', 'flach', 'schmutzig', 'kurz', 'breit', 'hohl', 'glänzend']",2,1.4809898000676185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-28_10h20.04.082,watkins1,2023.2.3,99.67555593890259,26,2023-11-28 10h20.12.559523 +0000,
