Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,correct,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Tasse', 'Geige', 'Kiste', 'Jacke', 'Lampe', 'Hammer', 'Schlüssel', 'Blume', 'Hut', 'Bürste', 'Kette', 'Telefon', 'Kamera', 'Löffel', 'Socke']","['Tasche', 'Vase', 'Rucksack', 'Fahrrad', 'Kerze', 'Stift', 'Brille', 'Würfel', 'Ring', 'Trommel', 'Buch', 'Flasche', 'Uhr', 'Schere', 'Eimer']",0.10862710000947118,0.10869499994441867,0.10870310012251139,4.9561248999089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_14h37.48.354,watkins1,2023.2.3,99.6827098626323,92,2024-01-16 14h38.02.724976 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.956173799932003,46.15912560001016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_14h37.48.354,watkins1,2023.2.3,99.6827098626323,92,2024-01-16 14h38.02.724976 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,47.172601600177586,,,,,,,,,,46.15914350003004,47.16261570015922,53.65805780002847,54.14912990015,47.65460979985073,53.65789130004123,3,2.5559292999096215,None,54.149139599874616,60.157806099858135,3,2.5559292999096215,None,60.15810009976849,60.15812479984015,60.158131800126284,60.158213399816304,,2.439639599993825,None,60.15838140016422,60.6492538000457,60.6492650997825,66.65386159997433,capslockhcapslock,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_14h37.48.354,watkins1,2023.2.3,99.6827098626323,92,2024-01-16 14h38.02.724976 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.65402119979262,75.46197010017931,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_14h37.48.354,watkins1,2023.2.3,99.6827098626323,92,2024-01-16 14h38.02.724976 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,76.475685399957,,,,,,,,,,75.46198799973354,76.4657005998306,76.46615590015426,76.95771260000765,,,3,3.175668700132519,,,,,,,,,,,,,,,,,,,,,76.95772340008989,82.9602879001759,Vase,flauschig,"['Vase', 'flauschig']",test_sub,2,"['Vase', 'Blume', 'Uhr', 'Ring', 'Geige', 'Hammer', 'Kiste', 'Brille', 'Löffel', 'Lampe', 'Flasche', 'Buch', 'Hut', 'Kette', 'Rucksack', 'Kerze', 'Schlüssel', 'Fahrrad', 'Tasche', 'Jacke', 'Trommel', 'Socke', 'Würfel', 'Tasse', 'Bürste', 'Telefon', 'Stift', 'Schere', 'Kamera', 'Eimer']",['flauschig'],3,3.175668700132519,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_14h37.48.354,watkins1,2023.2.3,99.6827098626323,92,2024-01-16 14h38.02.724976 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,82.96980069996789,,,,,,,,,,,,82.96093120006844,83.45183059992269,,,1,2.7385914004407823,,,,,,,,,,,,,,,,,,,,,83.45184159977362,89.45938629982993,Blume,elegant,"['Blume', 'elegant']",restudy,2,"['Vase', 'Blume', 'Uhr', 'Ring', 'Geige', 'Hammer', 'Kiste', 'Brille', 'Löffel', 'Lampe', 'Flasche', 'Buch', 'Hut', 'Kette', 'Rucksack', 'Kerze', 'Schlüssel', 'Fahrrad', 'Tasche', 'Jacke', 'Trommel', 'Socke', 'Würfel', 'Tasse', 'Bürste', 'Telefon', 'Stift', 'Schere', 'Kamera', 'Eimer']","['flauschig', 'elegant']",1,2.7385914004407823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_14h37.48.354,watkins1,2023.2.3,99.6827098626323,92,2024-01-16 14h38.02.724976 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,89.46886660018936,,,,,,,,,,,,89.45991599978879,89.95205459976569,,,1,2.9987989999353886,,,,,,,,,,,,,,,,,,,,,89.95206729974598,95.95499210013077,Uhr,hohl,"['Uhr', 'hohl']",test_sub,2,"['Vase', 'Blume', 'Uhr', 'Ring', 'Geige', 'Hammer', 'Kiste', 'Brille', 'Löffel', 'Lampe', 'Flasche', 'Buch', 'Hut', 'Kette', 'Rucksack', 'Kerze', 'Schlüssel', 'Fahrrad', 'Tasche', 'Jacke', 'Trommel', 'Socke', 'Würfel', 'Tasse', 'Bürste', 'Telefon', 'Stift', 'Schere', 'Kamera', 'Eimer']","['flauschig', 'elegant', 'hohl']",1,2.9987989999353886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_14h37.48.354,watkins1,2023.2.3,99.6827098626323,92,2024-01-16 14h38.02.724976 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,95.9645223999396,,,,,,,,,,,,95.95552199985832,96.44643810018897,,,2,3.688372100237757,,,,,,,,,,,,,,,,,,,,,96.44644830003381,102.44912160001695,Ring,kratzig,"['Ring', 'kratzig']",test_sub,2,"['Vase', 'Blume', 'Uhr', 'Ring', 'Geige', 'Hammer', 'Kiste', 'Brille', 'Löffel', 'Lampe', 'Flasche', 'Buch', 'Hut', 'Kette', 'Rucksack', 'Kerze', 'Schlüssel', 'Fahrrad', 'Tasche', 'Jacke', 'Trommel', 'Socke', 'Würfel', 'Tasse', 'Bürste', 'Telefon', 'Stift', 'Schere', 'Kamera', 'Eimer']","['flauschig', 'elegant', 'hohl', 'kratzig']",2,3.688372100237757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_14h37.48.354,watkins1,2023.2.3,99.6827098626323,92,2024-01-16 14h38.02.724976 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,102.45857430016622,,,,,,,,,,,,102.44965009996668,102.94061379972845,,,3,1.546152399852872,,,,,,,,,,,,,,,,,,,,,102.94062490016222,108.94335149973631,Geige,nass,"['Geige', 'nass']",restudy,2,"['Vase', 'Blume', 'Uhr', 'Ring', 'Geige', 'Hammer', 'Kiste', 'Brille', 'Löffel', 'Lampe', 'Flasche', 'Buch', 'Hut', 'Kette', 'Rucksack', 'Kerze', 'Schlüssel', 'Fahrrad', 'Tasche', 'Jacke', 'Trommel', 'Socke', 'Würfel', 'Tasse', 'Bürste', 'Telefon', 'Stift', 'Schere', 'Kamera', 'Eimer']","['flauschig', 'elegant', 'hohl', 'kratzig', 'nass']",3,1.546152399852872,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_14h37.48.354,watkins1,2023.2.3,99.6827098626323,92,2024-01-16 14h38.02.724976 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,108.95285389991477,,,,,,,,,,,,108.94388320017606,109.43485599989071,,,3,1.75616140011698,,,,,,,,,,,,,,,,,,,,,109.43486650008708,115.43789659999311,Hammer,zart,"['Hammer', 'zart']",restudy,2,"['Vase', 'Blume', 'Uhr', 'Ring', 'Geige', 'Hammer', 'Kiste', 'Brille', 'Löffel', 'Lampe', 'Flasche', 'Buch', 'Hut', 'Kette', 'Rucksack', 'Kerze', 'Schlüssel', 'Fahrrad', 'Tasche', 'Jacke', 'Trommel', 'Socke', 'Würfel', 'Tasse', 'Bürste', 'Telefon', 'Stift', 'Schere', 'Kamera', 'Eimer']","['flauschig', 'elegant', 'hohl', 'kratzig', 'nass', 'zart']",3,1.75616140011698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-16_14h37.48.354,watkins1,2023.2.3,99.6827098626323,92,2024-01-16 14h38.02.724976 +0000,
