Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09881460014730692,0.09888100018724799,0.09889000002294779,6.238591100089252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_13h47.01.558,watkins1,2023.2.3,99.75092193256201,21,2023-11-27 13h47.08.542835 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.238639099989086,55.47209020005539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_13h47.01.558,watkins1,2023.2.3,99.75092193256201,21,2023-11-27 13h47.08.542835 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,56.48559860000387,,,,,,,,55.47210720018484,56.475565700093284,62.97255600010976,63.4639380001463,56.96769400010817,62.97239230014384,1,2.3924092000816017,None,63.46394870011136,69.46781580010429,1,2.3924092000816017,None,69.46812009997666,69.46814330015332,69.46815050020814,69.46823430014774,,None,None,69.46839589998126,69.4684163001366,69.4684233001899,69.46849590004422,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_13h47.01.558,watkins1,2023.2.3,99.75092193256201,21,2023-11-27 13h47.08.542835 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.46860620006919,76.55344739998691,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_13h47.01.558,watkins1,2023.2.3,99.75092193256201,21,2023-11-27 13h47.08.542835 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,77.56700800010003,,,,,,,,76.55346409999765,77.5569955999963,77.55743840010837,78.04906390001997,,,2,3.791744099929929,,,,,,,,,,,,,,,,,,,,,78.04907490010373,84.05221890006214,Kamera,dick,"['Kamera', 'dick']",restudy_diff,1,"['Kamera', 'Socke', 'Buch', 'Ring', 'Trommel', 'Stift', 'Flasche', 'Schlüssel', 'Uhr', 'Rucksack', 'Vase', 'Geige', 'Hammer', 'Jacke', 'Würfel', 'Telefon', 'Tasche', 'Kerze', 'Brille', 'Kette', 'Lampe', 'Blume']",['dick'],2,3.791744099929929,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_13h47.01.558,watkins1,2023.2.3,99.75092193256201,21,2023-11-27 13h47.08.542835 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,84.0615954999812,,,,,,,,,,84.05281550018117,84.54391740006395,,,1,3.8756194999441504,,,,,,,,,,,,,,,,,,,,,84.54392850003205,90.55194470006973,Socke,kratzig,"['Socke', 'kratzig']",restudy_diff,1,"['Kamera', 'Socke', 'Buch', 'Ring', 'Trommel', 'Stift', 'Flasche', 'Schlüssel', 'Uhr', 'Rucksack', 'Vase', 'Geige', 'Hammer', 'Jacke', 'Würfel', 'Telefon', 'Tasche', 'Kerze', 'Brille', 'Kette', 'Lampe', 'Blume']","['dick', 'kratzig']",1,3.8756194999441504,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_13h47.01.558,watkins1,2023.2.3,99.75092193256201,21,2023-11-27 13h47.08.542835 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,90.56141810002737,,,,,,,,,,90.55242169997655,91.04347799997777,,,3,2.273125199833885,,,,,,,,,,,,,,,,,,,,,91.0434891001787,97.04768030019477,Buch,glatt,"['Buch', 'glatt']",restudy_diff,1,"['Kamera', 'Socke', 'Buch', 'Ring', 'Trommel', 'Stift', 'Flasche', 'Schlüssel', 'Uhr', 'Rucksack', 'Vase', 'Geige', 'Hammer', 'Jacke', 'Würfel', 'Telefon', 'Tasche', 'Kerze', 'Brille', 'Kette', 'Lampe', 'Blume']","['dick', 'kratzig', 'glatt']",3,2.273125199833885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_13h47.01.558,watkins1,2023.2.3,99.75092193256201,21,2023-11-27 13h47.08.542835 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,97.05706640006974,,,,,,,,,,97.04820610000752,97.53910619998351,,,3,2.689626900013536,,,,,,,,,,,,,,,,,,,,,97.53911780007184,103.54874320002273,Ring,winzig,"['Ring', 'winzig']",restudy_diff,1,"['Kamera', 'Socke', 'Buch', 'Ring', 'Trommel', 'Stift', 'Flasche', 'Schlüssel', 'Uhr', 'Rucksack', 'Vase', 'Geige', 'Hammer', 'Jacke', 'Würfel', 'Telefon', 'Tasche', 'Kerze', 'Brille', 'Kette', 'Lampe', 'Blume']","['dick', 'kratzig', 'glatt', 'winzig']",3,2.689626900013536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_13h47.01.558,watkins1,2023.2.3,99.75092193256201,21,2023-11-27 13h47.08.542835 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,103.55815260019153,,,,,,,,,,103.54930890002288,104.04036630014889,,,1,2.860732400091365,,,,,,,,,,,,,,,,,,,,,104.0403766001109,110.04426610004157,Trommel,flach,"['Trommel', 'flach']",control,1,"['Kamera', 'Socke', 'Buch', 'Ring', 'Trommel', 'Stift', 'Flasche', 'Schlüssel', 'Uhr', 'Rucksack', 'Vase', 'Geige', 'Hammer', 'Jacke', 'Würfel', 'Telefon', 'Tasche', 'Kerze', 'Brille', 'Kette', 'Lampe', 'Blume']","['dick', 'kratzig', 'glatt', 'winzig', 'flach']",1,2.860732400091365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_13h47.01.558,watkins1,2023.2.3,99.75092193256201,21,2023-11-27 13h47.08.542835 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,110.05379750020802,,,,,,,,,,110.04474680009298,110.53588380012661,,,1,2.63863329985179,,,,,,,,,,,,,,,,,,,,,110.5358942002058,116.54174670018256,Stift,krumm,"['Stift', 'krumm']",control,1,"['Kamera', 'Socke', 'Buch', 'Ring', 'Trommel', 'Stift', 'Flasche', 'Schlüssel', 'Uhr', 'Rucksack', 'Vase', 'Geige', 'Hammer', 'Jacke', 'Würfel', 'Telefon', 'Tasche', 'Kerze', 'Brille', 'Kette', 'Lampe', 'Blume']","['dick', 'kratzig', 'glatt', 'winzig', 'flach', 'krumm']",1,2.63863329985179,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_13h47.01.558,watkins1,2023.2.3,99.75092193256201,21,2023-11-27 13h47.08.542835 +0000,
