Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,scale_answer_4.rt,scale_answer_4.duration,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_6.rt,scale_answer_6.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10241200006566942,0.10248079989105463,0.10248910007067025,17.879523299867287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_10h29.34.138,watkins1,2023.2.3,99.73072698371853,15,2023-11-27 10h29.41.664525 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.879571999888867,65.36557849985547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_10h29.34.138,watkins1,2023.2.3,99.73072698371853,15,2023-11-27 10h29.41.664525 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,66.37904919986613,,,,,,,,65.36559539986774,66.3691026000306,72.8695427000057,73.3609883999452,66.86119950003922,72.86937669990584,3,2.549092099769041,None,73.36099909991026,79.37166150007397,3,2.549092099769041,None,79.37195999990217,79.37198449997231,79.37199159990996,79.37207519984804,,None,None,79.37224319996312,79.37226350000128,79.3722703999374,79.37234460003674,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_10h29.34.138,watkins1,2023.2.3,99.73072698371853,15,2023-11-27 10h29.41.664525 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.37245899997652,83.97663649986498,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_10h29.34.138,watkins1,2023.2.3,99.73072698371853,15,2023-11-27 10h29.41.664525 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,84.9902230000589,,,,,,,,83.97665269998834,84.98027609987184,84.98073409986682,85.47236060001887,,,2,1.6549492999911308,,,,,,,,,,,,,,,,,,,,,85.47237039986067,91.47417859989218,Hut,elegant,"['Hut', 'elegant']",restudy_diff,1,"['Hut', 'Blume', 'Fahrrad', 'Eimer', 'Kiste', 'Tasse', 'Trommel', 'Jacke', 'Stift', 'Uhr', 'Telefon', 'Kette', 'Vase', 'Flasche', 'Löffel', 'Geige', 'Brille', 'Tasche', 'Rucksack', 'Socke', 'Hammer', 'Kerze']",['elegant'],2,1.6549492999911308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_10h29.34.138,watkins1,2023.2.3,99.73072698371853,15,2023-11-27 10h29.41.664525 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,91.48376269987784,,,,,,,,,,91.47478919988498,91.96574579994194,,,1,1.8678246000781655,,,,,,,,,,,,,,,,,,,,,91.96575609990396,97.97065759985708,Blume,praktisch,"['Blume', 'praktisch']",restudy_diff,1,"['Hut', 'Blume', 'Fahrrad', 'Eimer', 'Kiste', 'Tasse', 'Trommel', 'Jacke', 'Stift', 'Uhr', 'Telefon', 'Kette', 'Vase', 'Flasche', 'Löffel', 'Geige', 'Brille', 'Tasche', 'Rucksack', 'Socke', 'Hammer', 'Kerze']","['elegant', 'praktisch']",1,1.8678246000781655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_10h29.34.138,watkins1,2023.2.3,99.73072698371853,15,2023-11-27 10h29.41.664525 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,97.98011959996074,,,,,,,,,,97.97113869991153,98.46213090000674,,,3,1.7167067998088896,,,,,,,,,,,,,,,,,,,,,98.46214179997332,104.46917230007239,Fahrrad,kratzig,"['Fahrrad', 'kratzig']",control,1,"['Hut', 'Blume', 'Fahrrad', 'Eimer', 'Kiste', 'Tasse', 'Trommel', 'Jacke', 'Stift', 'Uhr', 'Telefon', 'Kette', 'Vase', 'Flasche', 'Löffel', 'Geige', 'Brille', 'Tasche', 'Rucksack', 'Socke', 'Hammer', 'Kerze']","['elegant', 'praktisch', 'kratzig']",3,1.7167067998088896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_10h29.34.138,watkins1,2023.2.3,99.73072698371853,15,2023-11-27 10h29.41.664525 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,104.47874729987234,,,,,,,,,,104.46966409985907,104.96071429993026,,,2,1.9308007000945508,,,,,,,,,,,,,,,,,,,,,104.96072450000793,110.96734129986726,Eimer,breit,"['Eimer', 'breit']",control,1,"['Hut', 'Blume', 'Fahrrad', 'Eimer', 'Kiste', 'Tasse', 'Trommel', 'Jacke', 'Stift', 'Uhr', 'Telefon', 'Kette', 'Vase', 'Flasche', 'Löffel', 'Geige', 'Brille', 'Tasche', 'Rucksack', 'Socke', 'Hammer', 'Kerze']","['elegant', 'praktisch', 'kratzig', 'breit']",2,1.9308007000945508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_10h29.34.138,watkins1,2023.2.3,99.73072698371853,15,2023-11-27 10h29.41.664525 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,110.97687419992872,,,,,,,,,,110.96781839989126,111.45897599984892,,,1,1.7608365998603404,,,,,,,,,,,,,,,,,,,,,111.45898579992354,117.45998949999921,Kiste,durchsichtig,"['Kiste', 'durchsichtig']",restudy_diff,1,"['Hut', 'Blume', 'Fahrrad', 'Eimer', 'Kiste', 'Tasse', 'Trommel', 'Jacke', 'Stift', 'Uhr', 'Telefon', 'Kette', 'Vase', 'Flasche', 'Löffel', 'Geige', 'Brille', 'Tasche', 'Rucksack', 'Socke', 'Hammer', 'Kerze']","['elegant', 'praktisch', 'kratzig', 'breit', 'durchsichtig']",1,1.7608365998603404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_10h29.34.138,watkins1,2023.2.3,99.73072698371853,15,2023-11-27 10h29.41.664525 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,117.46955949999392,,,,,,,,,,117.46046760003082,117.95153009984642,,,1,2.348447300028056,,,,,,,,,,,,,,,,,,,,,117.95154000003822,123.95397230004892,Tasse,dunkel,"['Tasse', 'dunkel']",restudy_diff,1,"['Hut', 'Blume', 'Fahrrad', 'Eimer', 'Kiste', 'Tasse', 'Trommel', 'Jacke', 'Stift', 'Uhr', 'Telefon', 'Kette', 'Vase', 'Flasche', 'Löffel', 'Geige', 'Brille', 'Tasche', 'Rucksack', 'Socke', 'Hammer', 'Kerze']","['elegant', 'praktisch', 'kratzig', 'breit', 'durchsichtig', 'dunkel']",1,2.348447300028056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_10h29.34.138,watkins1,2023.2.3,99.73072698371853,15,2023-11-27 10h29.41.664525 +0000,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,123.96343609993346,,,,,,,,,,123.95445930003189,124.4454266000539,,,3,1.9416946000419557,,,,,,,,,,,,,,,,,,,,,124.44543659989722,130.44971119984984,Trommel,schwer,"['Trommel', 'schwer']",control,1,"['Hut', 'Blume', 'Fahrrad', 'Eimer', 'Kiste', 'Tasse', 'Trommel', 'Jacke', 'Stift', 'Uhr', 'Telefon', 'Kette', 'Vase', 'Flasche', 'Löffel', 'Geige', 'Brille', 'Tasche', 'Rucksack', 'Socke', 'Hammer', 'Kerze']","['elegant', 'praktisch', 'kratzig', 'breit', 'durchsichtig', 'dunkel', 'schwer']",3,1.9416946000419557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-27_10h29.34.138,watkins1,2023.2.3,99.73072698371853,15,2023-11-27 10h29.41.664525 +0000,
