Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10568500007502735,0.10575480002444237,0.10576320008840412,20.55326640000567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-21_13h51.07.912,watkins1,2023.2.3,99.71988681783283,4,2023-11-21 13h51.19.743321 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.55331510002725,53.48892939998768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-21_13h51.07.912,watkins1,2023.2.3,99.71988681783283,4,2023-11-21 13h51.19.743321 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,54.50257030001376,,,,,,,,53.488945799996145,54.49264040007256,60.986597100039944,61.47795640002005,54.9846146000782,60.98643010004889,2,3.5394272999837995,None,61.47796729998663,67.48719600006007,2,3.5394272999837995,None,67.4875078999903,67.48753220005892,67.48753969999962,67.4876228000503,,None,None,67.48778820002917,67.48780940007418,67.48781670001335,67.48789009999018,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-21_13h51.07.912,watkins1,2023.2.3,99.71988681783283,4,2023-11-21 13h51.19.743321 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.48800410004333,74.26136740006041,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-21_13h51.07.912,watkins1,2023.2.3,99.71988681783283,4,2023-11-21 13h51.19.743321 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,75.27497830009088,,,,,,,,74.26138360006735,75.26498910004739,75.26542519999202,75.75708650005981,,,1,2.30082530004438,,,,,,,,,,,,,,,,,,,,,75.7570974000264,81.76405190001242,Eimer,verspielt,"['Eimer', 'verspielt']",control,1,"['Eimer', 'Brille', 'Geige', 'Tasse', 'Hut', 'Ring', 'Tasche', 'Hammer', 'Schlüssel', 'Vase', 'Stift', 'Kerze', 'Bürste', 'Telefon', 'Löffel', 'Buch', 'Uhr', 'Flasche', 'Schere', 'Rucksack', 'Lampe', 'Socke']",['verspielt'],1,2.30082530004438,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-21_13h51.07.912,watkins1,2023.2.3,99.71988681783283,4,2023-11-21 13h51.19.743321 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,81.77351130009629,,,,,,,,,,81.76465630007442,82.25554690009449,,,3,1.4712076999712735,,,,,,,,,,,,,,,,,,,,,82.25555830006488,88.26229240000248,Brille,teuer,"['Brille', 'teuer']",restudy_diff,1,"['Eimer', 'Brille', 'Geige', 'Tasse', 'Hut', 'Ring', 'Tasche', 'Hammer', 'Schlüssel', 'Vase', 'Stift', 'Kerze', 'Bürste', 'Telefon', 'Löffel', 'Buch', 'Uhr', 'Flasche', 'Schere', 'Rucksack', 'Lampe', 'Socke']","['verspielt', 'teuer']",3,1.4712076999712735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-21_13h51.07.912,watkins1,2023.2.3,99.71988681783283,4,2023-11-21 13h51.19.743321 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,88.2718704000581,,,,,,,,,,88.26285490009468,88.75390320003498,,,1,2.2437790000112727,,,,,,,,,,,,,,,,,,,,,88.75391390000004,94.76343120005913,Geige,durchsichtig,"['Geige', 'durchsichtig']",control,1,"['Eimer', 'Brille', 'Geige', 'Tasse', 'Hut', 'Ring', 'Tasche', 'Hammer', 'Schlüssel', 'Vase', 'Stift', 'Kerze', 'Bürste', 'Telefon', 'Löffel', 'Buch', 'Uhr', 'Flasche', 'Schere', 'Rucksack', 'Lampe', 'Socke']","['verspielt', 'teuer', 'durchsichtig']",1,2.2437790000112727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-21_13h51.07.912,watkins1,2023.2.3,99.71988681783283,4,2023-11-21 13h51.19.743321 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,94.77288140007295,,,,,,,,,,94.76391350000631,95.25497130001895,,,3,2.511899400036782,,,,,,,,,,,,,,,,,,,,,95.2549822999863,101.26398759998847,Tasse,glatt,"['Tasse', 'glatt']",restudy_diff,1,"['Eimer', 'Brille', 'Geige', 'Tasse', 'Hut', 'Ring', 'Tasche', 'Hammer', 'Schlüssel', 'Vase', 'Stift', 'Kerze', 'Bürste', 'Telefon', 'Löffel', 'Buch', 'Uhr', 'Flasche', 'Schere', 'Rucksack', 'Lampe', 'Socke']","['verspielt', 'teuer', 'durchsichtig', 'glatt']",3,2.511899400036782,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-21_13h51.07.912,watkins1,2023.2.3,99.71988681783283,4,2023-11-21 13h51.19.743321 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,101.27273140009493,,,,,,,,,,101.26448190002702,101.75541770004202,,,3,3.315302399918437,,,,,,,,,,,,,,,,,,,,,101.7554291000124,107.76535290002357,Hut,robust,"['Hut', 'robust']",restudy_diff,1,"['Eimer', 'Brille', 'Geige', 'Tasse', 'Hut', 'Ring', 'Tasche', 'Hammer', 'Schlüssel', 'Vase', 'Stift', 'Kerze', 'Bürste', 'Telefon', 'Löffel', 'Buch', 'Uhr', 'Flasche', 'Schere', 'Rucksack', 'Lampe', 'Socke']","['verspielt', 'teuer', 'durchsichtig', 'glatt', 'robust']",3,3.315302399918437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-21_13h51.07.912,watkins1,2023.2.3,99.71988681783283,4,2023-11-21 13h51.19.743321 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,107.77481319999788,,,,,,,,,,107.76583490008488,108.25678030005656,,,2,1.7737909000134096,,,,,,,,,,,,,,,,,,,,,108.25679160002619,114.26267970004119,Ring,dick,"['Ring', 'dick']",restudy_diff,1,"['Eimer', 'Brille', 'Geige', 'Tasse', 'Hut', 'Ring', 'Tasche', 'Hammer', 'Schlüssel', 'Vase', 'Stift', 'Kerze', 'Bürste', 'Telefon', 'Löffel', 'Buch', 'Uhr', 'Flasche', 'Schere', 'Rucksack', 'Lampe', 'Socke']","['verspielt', 'teuer', 'durchsichtig', 'glatt', 'robust', 'dick']",2,1.7737909000134096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-21_13h51.07.912,watkins1,2023.2.3,99.71988681783283,4,2023-11-21 13h51.19.743321 +0000,
