Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,scale_answer_4.rt,scale_answer_4.duration,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_6.rt,scale_answer_6.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,109.2679393999988,,,,,,,,,,109.25892649999878,109.75024359999952,,,2,1.6204207000009774,,,,,,,,,,,,,,,,,,,,,109.75025449999885,115.75121179999951,Trommel,praktisch,"['Trommel', 'praktisch']",restudy_diff,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch']",2,1.6204207000009774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,115.76074639999933,,,,,,,,,,115.75167739999961,116.24271099999896,,,2,3.1117772000015975,,,,,,,,,,,,,,,,,,,,,116.24272169999858,122.25189229999887,Blume,blass,"['Blume', 'blass']",restudy_diff,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch', 'blass']",2,3.1117772000015975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,122.26135929999873,,,,,,,,,,122.25236880000011,122.74350849999973,,,2,2.0507517000005464,,,,,,,,,,,,,,,,,,,,,122.74351919999935,128.74856589999945,Löffel,kalt,"['Löffel', 'kalt']",restudy_diff,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch', 'blass', 'kalt']",2,2.0507517000005464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,128.75803279999855,,,,,,,,,,128.7490414999993,129.24019269999917,,,1,1.209892700000637,,,,,,,,,,,,,,,,,,,,,129.2402031999991,135.24949409999863,Stift,hässlich,"['Stift', 'hässlich']",restudy_diff,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch', 'blass', 'kalt', 'hässlich']",1,1.209892700000637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,135.25905359999888,,,,,,,,,,135.25005539999984,135.74102959999982,,,3,1.589370499999859,,,,,,,,,,,,,,,,,,,,,135.74104019999868,141.7423190999998,Jacke,hübsch,"['Jacke', 'hübsch']",control,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch', 'blass', 'kalt', 'hässlich', 'hübsch']",3,1.589370499999859,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,141.75176139999894,,,,,,,,,,141.74277819999952,142.2338200999984,,,1,2.6246637999993254,,,,,,,,,,,,,,,,,,,,,142.23383079999985,148.24301039999955,Rucksack,durchsichtig,"['Rucksack', 'durchsichtig']",restudy_diff,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch', 'blass', 'kalt', 'hässlich', 'hübsch', 'durchsichtig']",1,2.6246637999993254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,148.25244779999957,,,,,,,,,,148.24346929999956,148.7343654999986,,,1,2.2450085999989824,,,,,,,,,,,,,,,,,,,,,148.73437659999945,154.73748389999855,Brille,rustikal,"['Brille', 'rustikal']",restudy_diff,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch', 'blass', 'kalt', 'hässlich', 'hübsch', 'durchsichtig', 'rustikal']",1,2.2450085999989824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,154.74699929999952,,,,,,,,,,154.7379551999984,155.22907849999865,,,1,1.06264149999879,,,,,,,,,,,,,,,,,,,,,155.22908879999886,161.23844610000015,Lampe,nass,"['Lampe', 'nass']",restudy_diff,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch', 'blass', 'kalt', 'hässlich', 'hübsch', 'durchsichtig', 'rustikal', 'nass']",1,1.06264149999879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,161.24794479999946,,,,,,,,,,161.23891299999923,161.72995079999964,,,2,1.417271599999367,,,,,,,,,,,,,,,,,,,,,161.7299613999985,167.73338349999904,Hut,dick,"['Hut', 'dick']",restudy_diff,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch', 'blass', 'kalt', 'hässlich', 'hübsch', 'durchsichtig', 'rustikal', 'nass', 'dick']",2,1.417271599999367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,167.74291449999873,,,,,,,,,,167.7338581999993,168.22498709999854,,,2,1.2587989999992715,,,,,,,,,,,,,,,,,,,,,168.2249972999998,174.22639189999973,Buch,klobig,"['Buch', 'klobig']",control,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch', 'blass', 'kalt', 'hässlich', 'hübsch', 'durchsichtig', 'rustikal', 'nass', 'dick', 'klobig']",2,1.2587989999992715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,174.23588399999971,,,,,,,,,,174.22686429999885,174.71780519999993,,,2,1.8936284000010346,,,,,,,,,,,,,,,,,,,,,174.71781589999955,180.72818279999956,Tasse,schmutzig,"['Tasse', 'schmutzig']",restudy_diff,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch', 'blass', 'kalt', 'hässlich', 'hübsch', 'durchsichtig', 'rustikal', 'nass', 'dick', 'klobig', 'schmutzig']",2,1.8936284000010346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,180.73772699999972,,,,,,,,,,180.72864889999983,181.21974649999902,,,1,1.3111031999997067,,,,,,,,,,,,,,,,,,,,,181.21975679999923,187.22165099999984,Würfel,sauber,"['Würfel', 'sauber']",restudy_diff,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch', 'blass', 'kalt', 'hässlich', 'hübsch', 'durchsichtig', 'rustikal', 'nass', 'dick', 'klobig', 'schmutzig', 'sauber']",1,1.3111031999997067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,187.23116819999996,,,,,,,,,,187.22211699999934,187.71318109999993,,,3,2.25036209999962,,,,,,,,,,,,,,,,,,,,,187.71319199999925,193.7182488999988,Kiste,kurz,"['Kiste', 'kurz']",control,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch', 'blass', 'kalt', 'hässlich', 'hübsch', 'durchsichtig', 'rustikal', 'nass', 'dick', 'klobig', 'schmutzig', 'sauber', 'kurz']",3,2.25036209999962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,193.72771979999925,,,,,,,,,,193.71872559999974,194.20982299999923,,,3,1.2656356999996206,,,,,,,,,,,,,,,,,,,,,194.20983349999915,200.21322079999845,Kette,gepunktet,"['Kette', 'gepunktet']",restudy_diff,1,"['Bürste', 'Kamera', 'Vase', 'Fahrrad', 'Uhr', 'Flasche', 'Trommel', 'Blume', 'Löffel', 'Stift', 'Jacke', 'Rucksack', 'Brille', 'Lampe', 'Hut', 'Buch', 'Tasse', 'Würfel', 'Kiste', 'Kette', 'Hammer', 'Schlüssel']","['breit', 'winzig', 'sportlich', 'groß', 'kratzig', 'hohl', 'praktisch', 'blass', 'kalt', 'hässlich', 'hübsch', 'durchsichtig', 'rustikal', 'nass', 'dick', 'klobig', 'schmutzig', 'sauber', 'kurz', 'gepunktet']",3,1.2656356999996206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_13h34.13.131,watkins1,2023.2.3,99.72993134627866,94,2024-01-17 13h34.22.865169 +0000,
