Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,93.2303245998919,,,,,,,,,,93.22141740005463,93.71244159992784,,,2,3.7071183999069035,,,,,,,,,,,,,,,,,,,,,93.7124522998929,99.71559830009937,Socke,winzig,"['Socke', 'winzig']",restudy,3,"['Kamera', 'Ring', 'Kette', 'Fahrrad', 'Bürste', 'Vase', 'Socke', 'Schere', 'Trommel', 'Buch', 'Tasche', 'Jacke', 'Hammer', 'Uhr', 'Löffel', 'Telefon', 'Stift', 'Kerze', 'Brille', 'Geige', 'Blume', 'Rucksack', 'Würfel', 'Tasse', 'Eimer', 'Flasche', 'Lampe', 'Kiste', 'Hut', 'Schlüssel']","['kurz', 'glatt', 'breit', 'niedlich', 'groß', 'nachhaltig', 'winzig']",2,3.7071183999069035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_10h43.26.831,watkins1,2023.2.3,99.76236623175906,77,2024-01-09 10h43.34.511997 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,99.72506180033088,,,,,,,,,,99.71614150004461,100.20701260026544,,,1,3.2610359000973403,,,,,,,,,,,,,,,,,,,,,100.2070233002305,106.21643220027909,Schere,biegsam,"['Schere', 'biegsam']",restudy,3,"['Kamera', 'Ring', 'Kette', 'Fahrrad', 'Bürste', 'Vase', 'Socke', 'Schere', 'Trommel', 'Buch', 'Tasche', 'Jacke', 'Hammer', 'Uhr', 'Löffel', 'Telefon', 'Stift', 'Kerze', 'Brille', 'Geige', 'Blume', 'Rucksack', 'Würfel', 'Tasse', 'Eimer', 'Flasche', 'Lampe', 'Kiste', 'Hut', 'Schlüssel']","['kurz', 'glatt', 'breit', 'niedlich', 'groß', 'nachhaltig', 'winzig', 'biegsam']",1,3.2610359000973403,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_10h43.26.831,watkins1,2023.2.3,99.76236623175906,77,2024-01-09 10h43.34.511997 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,106.22587809991091,,,,,,,,,,106.2169527001679,106.70784800034016,,,1,1.9358767000958323,,,,,,,,,,,,,,,,,,,,,106.70785900019109,112.71643770020455,Trommel,nass,"['Trommel', 'nass']",test_adj,3,"['Kamera', 'Ring', 'Kette', 'Fahrrad', 'Bürste', 'Vase', 'Socke', 'Schere', 'Trommel', 'Buch', 'Tasche', 'Jacke', 'Hammer', 'Uhr', 'Löffel', 'Telefon', 'Stift', 'Kerze', 'Brille', 'Geige', 'Blume', 'Rucksack', 'Würfel', 'Tasse', 'Eimer', 'Flasche', 'Lampe', 'Kiste', 'Hut', 'Schlüssel']","['kurz', 'glatt', 'breit', 'niedlich', 'groß', 'nachhaltig', 'winzig', 'biegsam', 'nass']",1,1.9358767000958323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_10h43.26.831,watkins1,2023.2.3,99.76236623175906,77,2024-01-09 10h43.34.511997 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,112.72577220015228,,,,,,,,,,112.71696700016037,113.20783130032942,,,2,2.420798299834132,,,,,,,,,,,,,,,,,,,,,113.20784209994599,119.21399560011923,Buch,lustig,"['Buch', 'lustig']",restudy,3,"['Kamera', 'Ring', 'Kette', 'Fahrrad', 'Bürste', 'Vase', 'Socke', 'Schere', 'Trommel', 'Buch', 'Tasche', 'Jacke', 'Hammer', 'Uhr', 'Löffel', 'Telefon', 'Stift', 'Kerze', 'Brille', 'Geige', 'Blume', 'Rucksack', 'Würfel', 'Tasse', 'Eimer', 'Flasche', 'Lampe', 'Kiste', 'Hut', 'Schlüssel']","['kurz', 'glatt', 'breit', 'niedlich', 'groß', 'nachhaltig', 'winzig', 'biegsam', 'nass', 'lustig']",2,2.420798299834132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_10h43.26.831,watkins1,2023.2.3,99.76236623175906,77,2024-01-09 10h43.34.511997 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,119.22338719991967,,,,,,,,,,119.21451590023935,119.70551560027525,,,1,2.770555299706757,,,,,,,,,,,,,,,,,,,,,119.705526500009,125.71309670014307,Tasche,durchsichtig,"['Tasche', 'durchsichtig']",test_adj,3,"['Kamera', 'Ring', 'Kette', 'Fahrrad', 'Bürste', 'Vase', 'Socke', 'Schere', 'Trommel', 'Buch', 'Tasche', 'Jacke', 'Hammer', 'Uhr', 'Löffel', 'Telefon', 'Stift', 'Kerze', 'Brille', 'Geige', 'Blume', 'Rucksack', 'Würfel', 'Tasse', 'Eimer', 'Flasche', 'Lampe', 'Kiste', 'Hut', 'Schlüssel']","['kurz', 'glatt', 'breit', 'niedlich', 'groß', 'nachhaltig', 'winzig', 'biegsam', 'nass', 'lustig', 'durchsichtig']",1,2.770555299706757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_10h43.26.831,watkins1,2023.2.3,99.76236623175906,77,2024-01-09 10h43.34.511997 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,125.72252970002592,,,,,,,,,,125.71361429989338,126.20447480026633,,,3,2.1910391999408603,,,,,,,,,,,,,,,,,,,,,126.20448510022834,132.20627060020342,Jacke,dunkel,"['Jacke', 'dunkel']",test_adj,3,"['Kamera', 'Ring', 'Kette', 'Fahrrad', 'Bürste', 'Vase', 'Socke', 'Schere', 'Trommel', 'Buch', 'Tasche', 'Jacke', 'Hammer', 'Uhr', 'Löffel', 'Telefon', 'Stift', 'Kerze', 'Brille', 'Geige', 'Blume', 'Rucksack', 'Würfel', 'Tasse', 'Eimer', 'Flasche', 'Lampe', 'Kiste', 'Hut', 'Schlüssel']","['kurz', 'glatt', 'breit', 'niedlich', 'groß', 'nachhaltig', 'winzig', 'biegsam', 'nass', 'lustig', 'durchsichtig', 'dunkel']",3,2.1910391999408603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_10h43.26.831,watkins1,2023.2.3,99.76236623175906,77,2024-01-09 10h43.34.511997 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,132.2156930998899,,,,,,,,,,132.2067899000831,132.6976169999689,,,3,2.154085300397128,,,,,,,,,,,,,,,,,,,,,132.69762700004503,138.70767550030723,Hammer,lang,"['Hammer', 'lang']",restudy,3,"['Kamera', 'Ring', 'Kette', 'Fahrrad', 'Bürste', 'Vase', 'Socke', 'Schere', 'Trommel', 'Buch', 'Tasche', 'Jacke', 'Hammer', 'Uhr', 'Löffel', 'Telefon', 'Stift', 'Kerze', 'Brille', 'Geige', 'Blume', 'Rucksack', 'Würfel', 'Tasse', 'Eimer', 'Flasche', 'Lampe', 'Kiste', 'Hut', 'Schlüssel']","['kurz', 'glatt', 'breit', 'niedlich', 'groß', 'nachhaltig', 'winzig', 'biegsam', 'nass', 'lustig', 'durchsichtig', 'dunkel', 'lang']",3,2.154085300397128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_10h43.26.831,watkins1,2023.2.3,99.76236623175906,77,2024-01-09 10h43.34.511997 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,138.716971100308,,,,,,,,,,138.70821620011702,139.19912320002913,,,2,4.61174469999969,,,,,,,,,,,,,,,,,,,,,139.19913380034268,145.2049348000437,Uhr,glänzend,"['Uhr', 'glänzend']",restudy,3,"['Kamera', 'Ring', 'Kette', 'Fahrrad', 'Bürste', 'Vase', 'Socke', 'Schere', 'Trommel', 'Buch', 'Tasche', 'Jacke', 'Hammer', 'Uhr', 'Löffel', 'Telefon', 'Stift', 'Kerze', 'Brille', 'Geige', 'Blume', 'Rucksack', 'Würfel', 'Tasse', 'Eimer', 'Flasche', 'Lampe', 'Kiste', 'Hut', 'Schlüssel']","['kurz', 'glatt', 'breit', 'niedlich', 'groß', 'nachhaltig', 'winzig', 'biegsam', 'nass', 'lustig', 'durchsichtig', 'dunkel', 'lang', 'glänzend']",2,4.61174469999969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_10h43.26.831,watkins1,2023.2.3,99.76236623175906,77,2024-01-09 10h43.34.511997 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,145.21434239996597,,,,,,,,,,145.20545920031145,145.69634120026603,,,1,2.274504399858415,,,,,,,,,,,,,,,,,,,,,145.6963519002311,151.69825119990855,Löffel,elegant,"['Löffel', 'elegant']",restudy,3,"['Kamera', 'Ring', 'Kette', 'Fahrrad', 'Bürste', 'Vase', 'Socke', 'Schere', 'Trommel', 'Buch', 'Tasche', 'Jacke', 'Hammer', 'Uhr', 'Löffel', 'Telefon', 'Stift', 'Kerze', 'Brille', 'Geige', 'Blume', 'Rucksack', 'Würfel', 'Tasse', 'Eimer', 'Flasche', 'Lampe', 'Kiste', 'Hut', 'Schlüssel']","['kurz', 'glatt', 'breit', 'niedlich', 'groß', 'nachhaltig', 'winzig', 'biegsam', 'nass', 'lustig', 'durchsichtig', 'dunkel', 'lang', 'glänzend', 'elegant']",1,2.274504399858415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_10h43.26.831,watkins1,2023.2.3,99.76236623175906,77,2024-01-09 10h43.34.511997 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,151.70770730031654,,,,,,,,,,151.69877699995413,152.18968100007623,,,2,2.4469113000668585,,,,,,,,,,,,,,,,,,,,,152.18969190027565,158.19962189998478,Telefon,gut,"['Telefon', 'gut']",restudy,3,"['Kamera', 'Ring', 'Kette', 'Fahrrad', 'Bürste', 'Vase', 'Socke', 'Schere', 'Trommel', 'Buch', 'Tasche', 'Jacke', 'Hammer', 'Uhr', 'Löffel', 'Telefon', 'Stift', 'Kerze', 'Brille', 'Geige', 'Blume', 'Rucksack', 'Würfel', 'Tasse', 'Eimer', 'Flasche', 'Lampe', 'Kiste', 'Hut', 'Schlüssel']","['kurz', 'glatt', 'breit', 'niedlich', 'groß', 'nachhaltig', 'winzig', 'biegsam', 'nass', 'lustig', 'durchsichtig', 'dunkel', 'lang', 'glänzend', 'elegant', 'gut']",2,2.4469113000668585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_10h43.26.831,watkins1,2023.2.3,99.76236623175906,77,2024-01-09 10h43.34.511997 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,158.20908660022542,,,,,,,,,,158.20014530001208,158.69112890027463,,,1,3.1773817003704607,,,,,,,,,,,,,,,,,,,,,158.69113930035383,164.69432289991528,Stift,klobig,"['Stift', 'klobig']",restudy,3,"['Kamera', 'Ring', 'Kette', 'Fahrrad', 'Bürste', 'Vase', 'Socke', 'Schere', 'Trommel', 'Buch', 'Tasche', 'Jacke', 'Hammer', 'Uhr', 'Löffel', 'Telefon', 'Stift', 'Kerze', 'Brille', 'Geige', 'Blume', 'Rucksack', 'Würfel', 'Tasse', 'Eimer', 'Flasche', 'Lampe', 'Kiste', 'Hut', 'Schlüssel']","['kurz', 'glatt', 'breit', 'niedlich', 'groß', 'nachhaltig', 'winzig', 'biegsam', 'nass', 'lustig', 'durchsichtig', 'dunkel', 'lang', 'glänzend', 'elegant', 'gut', 'klobig']",1,3.1773817003704607,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_10h43.26.831,watkins1,2023.2.3,99.76236623175906,77,2024-01-09 10h43.34.511997 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,164.7037090002559,,,,,,,,,,164.69485149998218,165.18602540018037,,,1,2.754635199904442,,,,,,,,,,,,,,,,,,,,,165.18603600002825,171.18875840026885,Kerze,zart,"['Kerze', 'zart']",restudy,3,"['Kamera', 'Ring', 'Kette', 'Fahrrad', 'Bürste', 'Vase', 'Socke', 'Schere', 'Trommel', 'Buch', 'Tasche', 'Jacke', 'Hammer', 'Uhr', 'Löffel', 'Telefon', 'Stift', 'Kerze', 'Brille', 'Geige', 'Blume', 'Rucksack', 'Würfel', 'Tasse', 'Eimer', 'Flasche', 'Lampe', 'Kiste', 'Hut', 'Schlüssel']","['kurz', 'glatt', 'breit', 'niedlich', 'groß', 'nachhaltig', 'winzig', 'biegsam', 'nass', 'lustig', 'durchsichtig', 'dunkel', 'lang', 'glänzend', 'elegant', 'gut', 'klobig', 'zart']",1,2.754635199904442,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_10h43.26.831,watkins1,2023.2.3,99.76236623175906,77,2024-01-09 10h43.34.511997 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,171.1981438002549,,,,,,,,,,171.18929570028558,171.68015700019896,,,1,2.388057299889624,,,,,,,,,,,,,,,,,,,,,171.68016680004075,177.68095399998128,Brille,schwer,"['Brille', 'schwer']",test_adj,3,"['Kamera', 'Ring', 'Kette', 'Fahrrad', 'Bürste', 'Vase', 'Socke', 'Schere', 'Trommel', 'Buch', 'Tasche', 'Jacke', 'Hammer', 'Uhr', 'Löffel', 'Telefon', 'Stift', 'Kerze', 'Brille', 'Geige', 'Blume', 'Rucksack', 'Würfel', 'Tasse', 'Eimer', 'Flasche', 'Lampe', 'Kiste', 'Hut', 'Schlüssel']","['kurz', 'glatt', 'breit', 'niedlich', 'groß', 'nachhaltig', 'winzig', 'biegsam', 'nass', 'lustig', 'durchsichtig', 'dunkel', 'lang', 'glänzend', 'elegant', 'gut', 'klobig', 'zart', 'schwer']",1,2.388057299889624,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_10h43.26.831,watkins1,2023.2.3,99.76236623175906,77,2024-01-09 10h43.34.511997 +0000,
