Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,133.51730609999504,,,,,,,,,,133.50842379999813,133.99946530000307,,,2,2.1663350000744686,,,,,,,,,,,,,,,,,,,,,133.99947680009063,140.00425380002707,Hut,nass,"['Hut', 'nass']",restudy,3,"['Tasche', 'Jacke', 'Trommel', 'Kamera', 'Blume', 'Vase', 'Hut', 'Tasse', 'Uhr', 'Hammer', 'Kette', 'Brille', 'Stift', 'Eimer', 'Würfel', 'Kerze', 'Buch', 'Ring', 'Löffel', 'Telefon', 'Lampe', 'Schere', 'Bürste', 'Flasche', 'Schlüssel', 'Socke', 'Rucksack', 'Geige', 'Kiste', 'Fahrrad']","['blass', 'verspielt', 'kratzig', 'niedlich', 'sauber', 'lustig', 'nass']",2,2.1663350000744686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-20_11h31.21.772,watkins1,2023.2.3,99.7480365384276,72,2023-12-20 11h31.32.394022 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,140.01357740000822,,,,,,,,,,140.00478030007798,140.49575130001176,,,3,3.6073202000698075,,,,,,,,,,,,,,,,,,,,,140.49576249998063,146.4976166000124,Tasse,kaputt,"['Tasse', 'kaputt']",test_adj,3,"['Tasche', 'Jacke', 'Trommel', 'Kamera', 'Blume', 'Vase', 'Hut', 'Tasse', 'Uhr', 'Hammer', 'Kette', 'Brille', 'Stift', 'Eimer', 'Würfel', 'Kerze', 'Buch', 'Ring', 'Löffel', 'Telefon', 'Lampe', 'Schere', 'Bürste', 'Flasche', 'Schlüssel', 'Socke', 'Rucksack', 'Geige', 'Kiste', 'Fahrrad']","['blass', 'verspielt', 'kratzig', 'niedlich', 'sauber', 'lustig', 'nass', 'kaputt']",3,3.6073202000698075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-20_11h31.21.772,watkins1,2023.2.3,99.7480365384276,72,2023-12-20 11h31.32.394022 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,146.50710450008046,,,,,,,,,,146.49814120004885,146.98924830008764,,,1,3.512759399949573,,,,,,,,,,,,,,,,,,,,,146.98925940005574,152.99276350007858,Uhr,nachhaltig,"['Uhr', 'nachhaltig']",restudy,3,"['Tasche', 'Jacke', 'Trommel', 'Kamera', 'Blume', 'Vase', 'Hut', 'Tasse', 'Uhr', 'Hammer', 'Kette', 'Brille', 'Stift', 'Eimer', 'Würfel', 'Kerze', 'Buch', 'Ring', 'Löffel', 'Telefon', 'Lampe', 'Schere', 'Bürste', 'Flasche', 'Schlüssel', 'Socke', 'Rucksack', 'Geige', 'Kiste', 'Fahrrad']","['blass', 'verspielt', 'kratzig', 'niedlich', 'sauber', 'lustig', 'nass', 'kaputt', 'nachhaltig']",1,3.512759399949573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-20_11h31.21.772,watkins1,2023.2.3,99.7480365384276,72,2023-12-20 11h31.32.394022 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,153.00208130001556,,,,,,,,,,152.99329480004963,153.48418490006588,,,2,3.4258201000047848,,,,,,,,,,,,,,,,,,,,,153.484196000034,159.4893221000675,Hammer,hässlich,"['Hammer', 'hässlich']",test_adj,3,"['Tasche', 'Jacke', 'Trommel', 'Kamera', 'Blume', 'Vase', 'Hut', 'Tasse', 'Uhr', 'Hammer', 'Kette', 'Brille', 'Stift', 'Eimer', 'Würfel', 'Kerze', 'Buch', 'Ring', 'Löffel', 'Telefon', 'Lampe', 'Schere', 'Bürste', 'Flasche', 'Schlüssel', 'Socke', 'Rucksack', 'Geige', 'Kiste', 'Fahrrad']","['blass', 'verspielt', 'kratzig', 'niedlich', 'sauber', 'lustig', 'nass', 'kaputt', 'nachhaltig', 'hässlich']",2,3.4258201000047848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-20_11h31.21.772,watkins1,2023.2.3,99.7480365384276,72,2023-12-20 11h31.32.394022 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,159.49882350000553,,,,,,,,,,159.48986900004093,159.9809611000819,,,2,2.177375900093466,,,,,,,,,,,,,,,,,,,,,159.9809725000523,165.9849010000471,Kette,krumm,"['Kette', 'krumm']",test_adj,3,"['Tasche', 'Jacke', 'Trommel', 'Kamera', 'Blume', 'Vase', 'Hut', 'Tasse', 'Uhr', 'Hammer', 'Kette', 'Brille', 'Stift', 'Eimer', 'Würfel', 'Kerze', 'Buch', 'Ring', 'Löffel', 'Telefon', 'Lampe', 'Schere', 'Bürste', 'Flasche', 'Schlüssel', 'Socke', 'Rucksack', 'Geige', 'Kiste', 'Fahrrad']","['blass', 'verspielt', 'kratzig', 'niedlich', 'sauber', 'lustig', 'nass', 'kaputt', 'nachhaltig', 'hässlich', 'krumm']",2,2.177375900093466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-20_11h31.21.772,watkins1,2023.2.3,99.7480365384276,72,2023-12-20 11h31.32.394022 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,165.9943318000296,,,,,,,,,,165.98542220005766,166.47633309999947,,,1,2.289527599932626,,,,,,,,,,,,,,,,,,,,,166.47634490008932,172.47972740000114,Brille,winzig,"['Brille', 'winzig']",restudy,3,"['Tasche', 'Jacke', 'Trommel', 'Kamera', 'Blume', 'Vase', 'Hut', 'Tasse', 'Uhr', 'Hammer', 'Kette', 'Brille', 'Stift', 'Eimer', 'Würfel', 'Kerze', 'Buch', 'Ring', 'Löffel', 'Telefon', 'Lampe', 'Schere', 'Bürste', 'Flasche', 'Schlüssel', 'Socke', 'Rucksack', 'Geige', 'Kiste', 'Fahrrad']","['blass', 'verspielt', 'kratzig', 'niedlich', 'sauber', 'lustig', 'nass', 'kaputt', 'nachhaltig', 'hässlich', 'krumm', 'winzig']",1,2.289527599932626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-20_11h31.21.772,watkins1,2023.2.3,99.7480365384276,72,2023-12-20 11h31.32.394022 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,172.489127799985,,,,,,,,,,172.48024980002083,172.9715057000285,,,2,2.8824890999821946,,,,,,,,,,,,,,,,,,,,,172.97151730000041,178.9821647000499,Stift,kalt,"['Stift', 'kalt']",test_adj,3,"['Tasche', 'Jacke', 'Trommel', 'Kamera', 'Blume', 'Vase', 'Hut', 'Tasse', 'Uhr', 'Hammer', 'Kette', 'Brille', 'Stift', 'Eimer', 'Würfel', 'Kerze', 'Buch', 'Ring', 'Löffel', 'Telefon', 'Lampe', 'Schere', 'Bürste', 'Flasche', 'Schlüssel', 'Socke', 'Rucksack', 'Geige', 'Kiste', 'Fahrrad']","['blass', 'verspielt', 'kratzig', 'niedlich', 'sauber', 'lustig', 'nass', 'kaputt', 'nachhaltig', 'hässlich', 'krumm', 'winzig', 'kalt']",2,2.8824890999821946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-20_11h31.21.772,watkins1,2023.2.3,99.7480365384276,72,2023-12-20 11h31.32.394022 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,178.99154439999256,,,,,,,,,,178.98269219999202,179.47377869999036,,,3,2.8280443999683484,,,,,,,,,,,,,,,,,,,,,179.4737895000726,185.4774175999919,Eimer,glatt,"['Eimer', 'glatt']",test_adj,3,"['Tasche', 'Jacke', 'Trommel', 'Kamera', 'Blume', 'Vase', 'Hut', 'Tasse', 'Uhr', 'Hammer', 'Kette', 'Brille', 'Stift', 'Eimer', 'Würfel', 'Kerze', 'Buch', 'Ring', 'Löffel', 'Telefon', 'Lampe', 'Schere', 'Bürste', 'Flasche', 'Schlüssel', 'Socke', 'Rucksack', 'Geige', 'Kiste', 'Fahrrad']","['blass', 'verspielt', 'kratzig', 'niedlich', 'sauber', 'lustig', 'nass', 'kaputt', 'nachhaltig', 'hässlich', 'krumm', 'winzig', 'kalt', 'glatt']",3,2.8280443999683484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-20_11h31.21.772,watkins1,2023.2.3,99.7480365384276,72,2023-12-20 11h31.32.394022 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,185.48680120008066,,,,,,,,,,185.47795249999035,185.9689120000694,,,2,4.236992000020109,,,,,,,,,,,,,,,,,,,,,185.96892280003522,191.9750037000049,Würfel,glänzend,"['Würfel', 'glänzend']",test_adj,3,"['Tasche', 'Jacke', 'Trommel', 'Kamera', 'Blume', 'Vase', 'Hut', 'Tasse', 'Uhr', 'Hammer', 'Kette', 'Brille', 'Stift', 'Eimer', 'Würfel', 'Kerze', 'Buch', 'Ring', 'Löffel', 'Telefon', 'Lampe', 'Schere', 'Bürste', 'Flasche', 'Schlüssel', 'Socke', 'Rucksack', 'Geige', 'Kiste', 'Fahrrad']","['blass', 'verspielt', 'kratzig', 'niedlich', 'sauber', 'lustig', 'nass', 'kaputt', 'nachhaltig', 'hässlich', 'krumm', 'winzig', 'kalt', 'glatt', 'glänzend']",2,4.236992000020109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-20_11h31.21.772,watkins1,2023.2.3,99.7480365384276,72,2023-12-20 11h31.32.394022 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,191.98437790002208,,,,,,,,,,191.97554350004066,192.46646500006318,,,3,2.3803631000919268,,,,,,,,,,,,,,,,,,,,,192.46647640003357,198.47538680001162,Kerze,praktisch,"['Kerze', 'praktisch']",restudy,3,"['Tasche', 'Jacke', 'Trommel', 'Kamera', 'Blume', 'Vase', 'Hut', 'Tasse', 'Uhr', 'Hammer', 'Kette', 'Brille', 'Stift', 'Eimer', 'Würfel', 'Kerze', 'Buch', 'Ring', 'Löffel', 'Telefon', 'Lampe', 'Schere', 'Bürste', 'Flasche', 'Schlüssel', 'Socke', 'Rucksack', 'Geige', 'Kiste', 'Fahrrad']","['blass', 'verspielt', 'kratzig', 'niedlich', 'sauber', 'lustig', 'nass', 'kaputt', 'nachhaltig', 'hässlich', 'krumm', 'winzig', 'kalt', 'glatt', 'glänzend', 'praktisch']",3,2.3803631000919268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-20_11h31.21.772,watkins1,2023.2.3,99.7480365384276,72,2023-12-20 11h31.32.394022 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,198.48480880004354,,,,,,,,,,198.47591720009223,198.9669753999915,,,1,1.4160449999617413,,,,,,,,,,,,,,,,,,,,,198.96698720008135,204.97010540007614,Buch,dunkel,"['Buch', 'dunkel']",restudy,3,"['Tasche', 'Jacke', 'Trommel', 'Kamera', 'Blume', 'Vase', 'Hut', 'Tasse', 'Uhr', 'Hammer', 'Kette', 'Brille', 'Stift', 'Eimer', 'Würfel', 'Kerze', 'Buch', 'Ring', 'Löffel', 'Telefon', 'Lampe', 'Schere', 'Bürste', 'Flasche', 'Schlüssel', 'Socke', 'Rucksack', 'Geige', 'Kiste', 'Fahrrad']","['blass', 'verspielt', 'kratzig', 'niedlich', 'sauber', 'lustig', 'nass', 'kaputt', 'nachhaltig', 'hässlich', 'krumm', 'winzig', 'kalt', 'glatt', 'glänzend', 'praktisch', 'dunkel']",1,1.4160449999617413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-20_11h31.21.772,watkins1,2023.2.3,99.7480365384276,72,2023-12-20 11h31.32.394022 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,204.97949779999908,,,,,,,,,,204.97063670004718,205.46163490007166,,,2,1.8405144000425935,,,,,,,,,,,,,,,,,,,,,205.46164600003976,211.46949170005973,Ring,schwer,"['Ring', 'schwer']",test_adj,3,"['Tasche', 'Jacke', 'Trommel', 'Kamera', 'Blume', 'Vase', 'Hut', 'Tasse', 'Uhr', 'Hammer', 'Kette', 'Brille', 'Stift', 'Eimer', 'Würfel', 'Kerze', 'Buch', 'Ring', 'Löffel', 'Telefon', 'Lampe', 'Schere', 'Bürste', 'Flasche', 'Schlüssel', 'Socke', 'Rucksack', 'Geige', 'Kiste', 'Fahrrad']","['blass', 'verspielt', 'kratzig', 'niedlich', 'sauber', 'lustig', 'nass', 'kaputt', 'nachhaltig', 'hässlich', 'krumm', 'winzig', 'kalt', 'glatt', 'glänzend', 'praktisch', 'dunkel', 'schwer']",2,1.8405144000425935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-20_11h31.21.772,watkins1,2023.2.3,99.7480365384276,72,2023-12-20 11h31.32.394022 +0000,
