Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,152.289100300055,,,,,,,,,,,,152.28021220001392,152.77122600004077,,,2,2.606396999908611,,,,,,,,,,,,,,,,,,,,,152.77123750001192,158.7720894999802,Tasse,sauber,"['Tasse', 'sauber']",test_sub,2,"['Ring', 'Geige', 'Schere', 'Jacke', 'Löffel', 'Kamera', 'Tasse', 'Flasche', 'Socke', 'Buch', 'Hammer', 'Telefon', 'Stift', 'Eimer', 'Kerze', 'Lampe', 'Uhr', 'Rucksack', 'Blume', 'Vase', 'Kiste', 'Brille', 'Schlüssel', 'Hut', 'Würfel', 'Fahrrad', 'Bürste', 'Tasche', 'Kette', 'Trommel']","['flauschig', 'nass', 'kalt', 'nachhaltig', 'flach', 'kurz', 'sauber']",2,2.606396999908611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-04_13h05.32.763,watkins1,2023.2.3,99.70189130356688,41,2023-12-04 13h05.38.816473 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,158.78156469995156,,,,,,,,,,,,158.77261119987816,159.26363659999333,,,1,2.4022286001127213,,,,,,,,,,,,,,,,,,,,,159.26364789996296,165.26937350002117,Flasche,krumm,"['Flasche', 'krumm']",test_sub,2,"['Ring', 'Geige', 'Schere', 'Jacke', 'Löffel', 'Kamera', 'Tasse', 'Flasche', 'Socke', 'Buch', 'Hammer', 'Telefon', 'Stift', 'Eimer', 'Kerze', 'Lampe', 'Uhr', 'Rucksack', 'Blume', 'Vase', 'Kiste', 'Brille', 'Schlüssel', 'Hut', 'Würfel', 'Fahrrad', 'Bürste', 'Tasche', 'Kette', 'Trommel']","['flauschig', 'nass', 'kalt', 'nachhaltig', 'flach', 'kurz', 'sauber', 'krumm']",1,2.4022286001127213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-04_13h05.32.763,watkins1,2023.2.3,99.70189130356688,41,2023-12-04 13h05.38.816473 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,165.27884719986469,,,,,,,,,,,,165.26989510003477,165.76065139984712,,,1,2.641340699978173,,,,,,,,,,,,,,,,,,,,,165.76066219992936,171.76325730001554,Socke,klobig,"['Socke', 'klobig']",test_sub,2,"['Ring', 'Geige', 'Schere', 'Jacke', 'Löffel', 'Kamera', 'Tasse', 'Flasche', 'Socke', 'Buch', 'Hammer', 'Telefon', 'Stift', 'Eimer', 'Kerze', 'Lampe', 'Uhr', 'Rucksack', 'Blume', 'Vase', 'Kiste', 'Brille', 'Schlüssel', 'Hut', 'Würfel', 'Fahrrad', 'Bürste', 'Tasche', 'Kette', 'Trommel']","['flauschig', 'nass', 'kalt', 'nachhaltig', 'flach', 'kurz', 'sauber', 'krumm', 'klobig']",1,2.641340699978173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-04_13h05.32.763,watkins1,2023.2.3,99.70189130356688,41,2023-12-04 13h05.38.816473 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,171.77271779999137,,,,,,,,,,,,171.76378739997745,172.25474799983203,,,3,1.858768600039184,,,,,,,,,,,,,,,,,,,,,172.25475959992036,178.25719269993715,Buch,hübsch,"['Buch', 'hübsch']",test_sub,2,"['Ring', 'Geige', 'Schere', 'Jacke', 'Löffel', 'Kamera', 'Tasse', 'Flasche', 'Socke', 'Buch', 'Hammer', 'Telefon', 'Stift', 'Eimer', 'Kerze', 'Lampe', 'Uhr', 'Rucksack', 'Blume', 'Vase', 'Kiste', 'Brille', 'Schlüssel', 'Hut', 'Würfel', 'Fahrrad', 'Bürste', 'Tasche', 'Kette', 'Trommel']","['flauschig', 'nass', 'kalt', 'nachhaltig', 'flach', 'kurz', 'sauber', 'krumm', 'klobig', 'hübsch']",3,1.858768600039184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-04_13h05.32.763,watkins1,2023.2.3,99.70189130356688,41,2023-12-04 13h05.38.816473 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,178.26674459991045,,,,,,,,,,,,178.25769779994152,178.74876610003412,,,1,1.189550400013104,,,,,,,,,,,,,,,,,,,,,178.748776699882,184.7570807999,Hammer,hohl,"['Hammer', 'hohl']",test_sub,2,"['Ring', 'Geige', 'Schere', 'Jacke', 'Löffel', 'Kamera', 'Tasse', 'Flasche', 'Socke', 'Buch', 'Hammer', 'Telefon', 'Stift', 'Eimer', 'Kerze', 'Lampe', 'Uhr', 'Rucksack', 'Blume', 'Vase', 'Kiste', 'Brille', 'Schlüssel', 'Hut', 'Würfel', 'Fahrrad', 'Bürste', 'Tasche', 'Kette', 'Trommel']","['flauschig', 'nass', 'kalt', 'nachhaltig', 'flach', 'kurz', 'sauber', 'krumm', 'klobig', 'hübsch', 'hohl']",1,1.189550400013104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-04_13h05.32.763,watkins1,2023.2.3,99.70189130356688,41,2023-12-04 13h05.38.816473 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,184.76655339985155,,,,,,,,,,,,184.75761229987256,185.24870759993792,,,2,1.7928579999133945,,,,,,,,,,,,,,,,,,,,,185.24872129992582,191.25727929989807,Telefon,schwer,"['Telefon', 'schwer']",restudy,2,"['Ring', 'Geige', 'Schere', 'Jacke', 'Löffel', 'Kamera', 'Tasse', 'Flasche', 'Socke', 'Buch', 'Hammer', 'Telefon', 'Stift', 'Eimer', 'Kerze', 'Lampe', 'Uhr', 'Rucksack', 'Blume', 'Vase', 'Kiste', 'Brille', 'Schlüssel', 'Hut', 'Würfel', 'Fahrrad', 'Bürste', 'Tasche', 'Kette', 'Trommel']","['flauschig', 'nass', 'kalt', 'nachhaltig', 'flach', 'kurz', 'sauber', 'krumm', 'klobig', 'hübsch', 'hohl', 'schwer']",2,1.7928579999133945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-04_13h05.32.763,watkins1,2023.2.3,99.70189130356688,41,2023-12-04 13h05.38.816473 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,191.2668335000053,,,,,,,,,,,,191.2577998000197,191.74890809995122,,,3,1.5091059000696987,,,,,,,,,,,,,,,,,,,,,191.74891919991933,197.75539479986764,Stift,kaputt,"['Stift', 'kaputt']",test_sub,2,"['Ring', 'Geige', 'Schere', 'Jacke', 'Löffel', 'Kamera', 'Tasse', 'Flasche', 'Socke', 'Buch', 'Hammer', 'Telefon', 'Stift', 'Eimer', 'Kerze', 'Lampe', 'Uhr', 'Rucksack', 'Blume', 'Vase', 'Kiste', 'Brille', 'Schlüssel', 'Hut', 'Würfel', 'Fahrrad', 'Bürste', 'Tasche', 'Kette', 'Trommel']","['flauschig', 'nass', 'kalt', 'nachhaltig', 'flach', 'kurz', 'sauber', 'krumm', 'klobig', 'hübsch', 'hohl', 'schwer', 'kaputt']",3,1.5091059000696987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-04_13h05.32.763,watkins1,2023.2.3,99.70189130356688,41,2023-12-04 13h05.38.816473 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,197.76481139985844,,,,,,,,,,,,197.75594399985857,198.24704539985396,,,1,1.7460753000341356,,,,,,,,,,,,,,,,,,,,,198.24705670005642,204.24865289987065,Eimer,niedlich,"['Eimer', 'niedlich']",restudy,2,"['Ring', 'Geige', 'Schere', 'Jacke', 'Löffel', 'Kamera', 'Tasse', 'Flasche', 'Socke', 'Buch', 'Hammer', 'Telefon', 'Stift', 'Eimer', 'Kerze', 'Lampe', 'Uhr', 'Rucksack', 'Blume', 'Vase', 'Kiste', 'Brille', 'Schlüssel', 'Hut', 'Würfel', 'Fahrrad', 'Bürste', 'Tasche', 'Kette', 'Trommel']","['flauschig', 'nass', 'kalt', 'nachhaltig', 'flach', 'kurz', 'sauber', 'krumm', 'klobig', 'hübsch', 'hohl', 'schwer', 'kaputt', 'niedlich']",1,1.7460753000341356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-04_13h05.32.763,watkins1,2023.2.3,99.70189130356688,41,2023-12-04 13h05.38.816473 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,204.25814009993337,,,,,,,,,,,,204.24918049992993,204.74014159990475,,,2,1.502692800015211,,,,,,,,,,,,,,,,,,,,,204.74015289987437,210.74865660001524,Kerze,blass,"['Kerze', 'blass']",restudy,2,"['Ring', 'Geige', 'Schere', 'Jacke', 'Löffel', 'Kamera', 'Tasse', 'Flasche', 'Socke', 'Buch', 'Hammer', 'Telefon', 'Stift', 'Eimer', 'Kerze', 'Lampe', 'Uhr', 'Rucksack', 'Blume', 'Vase', 'Kiste', 'Brille', 'Schlüssel', 'Hut', 'Würfel', 'Fahrrad', 'Bürste', 'Tasche', 'Kette', 'Trommel']","['flauschig', 'nass', 'kalt', 'nachhaltig', 'flach', 'kurz', 'sauber', 'krumm', 'klobig', 'hübsch', 'hohl', 'schwer', 'kaputt', 'niedlich', 'blass']",2,1.502692800015211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-04_13h05.32.763,watkins1,2023.2.3,99.70189130356688,41,2023-12-04 13h05.38.816473 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,210.75804059999064,,,,,,,,,,,,210.74920069985092,211.2403865000233,,,1,2.1054011997766793,,,,,,,,,,,,,,,,,,,,,211.2403980998788,217.24877289985307,Lampe,hässlich,"['Lampe', 'hässlich']",restudy,2,"['Ring', 'Geige', 'Schere', 'Jacke', 'Löffel', 'Kamera', 'Tasse', 'Flasche', 'Socke', 'Buch', 'Hammer', 'Telefon', 'Stift', 'Eimer', 'Kerze', 'Lampe', 'Uhr', 'Rucksack', 'Blume', 'Vase', 'Kiste', 'Brille', 'Schlüssel', 'Hut', 'Würfel', 'Fahrrad', 'Bürste', 'Tasche', 'Kette', 'Trommel']","['flauschig', 'nass', 'kalt', 'nachhaltig', 'flach', 'kurz', 'sauber', 'krumm', 'klobig', 'hübsch', 'hohl', 'schwer', 'kaputt', 'niedlich', 'blass', 'hässlich']",1,2.1054011997766793,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-04_13h05.32.763,watkins1,2023.2.3,99.70189130356688,41,2023-12-04 13h05.38.816473 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,217.2582320999354,,,,,,,,,,,,217.2492982998956,217.74030539998785,,,3,1.4935975999105722,,,,,,,,,,,,,,,,,,,,,217.74031629995443,223.7433501998894,Uhr,praktisch,"['Uhr', 'praktisch']",test_sub,2,"['Ring', 'Geige', 'Schere', 'Jacke', 'Löffel', 'Kamera', 'Tasse', 'Flasche', 'Socke', 'Buch', 'Hammer', 'Telefon', 'Stift', 'Eimer', 'Kerze', 'Lampe', 'Uhr', 'Rucksack', 'Blume', 'Vase', 'Kiste', 'Brille', 'Schlüssel', 'Hut', 'Würfel', 'Fahrrad', 'Bürste', 'Tasche', 'Kette', 'Trommel']","['flauschig', 'nass', 'kalt', 'nachhaltig', 'flach', 'kurz', 'sauber', 'krumm', 'klobig', 'hübsch', 'hohl', 'schwer', 'kaputt', 'niedlich', 'blass', 'hässlich', 'praktisch']",3,1.4935975999105722,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-04_13h05.32.763,watkins1,2023.2.3,99.70189130356688,41,2023-12-04 13h05.38.816473 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,223.75281089986674,,,,,,,,,,,,223.74387959996238,224.23485010000877,,,2,2.223219499923289,,,,,,,,,,,,,,,,,,,,,224.23486179998145,230.23724929988384,Rucksack,dunkel,"['Rucksack', 'dunkel']",test_sub,2,"['Ring', 'Geige', 'Schere', 'Jacke', 'Löffel', 'Kamera', 'Tasse', 'Flasche', 'Socke', 'Buch', 'Hammer', 'Telefon', 'Stift', 'Eimer', 'Kerze', 'Lampe', 'Uhr', 'Rucksack', 'Blume', 'Vase', 'Kiste', 'Brille', 'Schlüssel', 'Hut', 'Würfel', 'Fahrrad', 'Bürste', 'Tasche', 'Kette', 'Trommel']","['flauschig', 'nass', 'kalt', 'nachhaltig', 'flach', 'kurz', 'sauber', 'krumm', 'klobig', 'hübsch', 'hohl', 'schwer', 'kaputt', 'niedlich', 'blass', 'hässlich', 'praktisch', 'dunkel']",2,2.223219499923289,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-04_13h05.32.763,watkins1,2023.2.3,99.70189130356688,41,2023-12-04 13h05.38.816473 +0000,
