Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,correct,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11130290012806654,0.11136930016800761,0.11137770023196936,4.405935199931264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h32.44.481,watkins1,2023.2.3,99.71660524665177,90,2024-01-16 11h32.52.128726 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.405982700176537,33.49200830003247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h32.44.481,watkins1,2023.2.3,99.71660524665177,90,2024-01-16 11h32.52.128726 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,34.50586349982768,,,,,,,,33.492024099919945,34.4958954998292,40.99476539995521,41.486481700092554,34.98778050020337,40.99460509978235,2,3.784093499649316,None,41.48649139981717,47.49039229983464,2,3.784093499649316,None,47.49068860011175,47.981806700117886,47.98181750020012,53.98621289990842,vergnügt,None,None,53.98643309995532,53.986455800011754,53.986462799832225,53.986545199994,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h32.44.481,watkins1,2023.2.3,99.71660524665177,90,2024-01-16 11h32.52.128726 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.986662900075316,59.1069200001657,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h32.44.481,watkins1,2023.2.3,99.71660524665177,90,2024-01-16 11h32.52.128726 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,60.120759199839085,,,,,,,,59.1069363001734,60.1107807001099,60.11124090012163,60.6028578998521,,,1,1.82314969971776,,,,,,,,,,,,,,,,,,,,,60.60286909993738,66.60577049991116,Buch,schmutzig,"['Buch', 'schmutzig']",test_adj,3,"['Buch', 'Schere', 'Rucksack', 'Geige', 'Löffel', 'Hut', 'Stift', 'Jacke', 'Würfel', 'Hammer', 'Uhr', 'Flasche', 'Brille', 'Eimer', 'Blume', 'Ring', 'Vase', 'Fahrrad', 'Trommel', 'Kette', 'Lampe', 'Schlüssel', 'Bürste', 'Telefon', 'Kerze', 'Socke', 'Tasche', 'Tasse', 'Kiste', 'Kamera']",['schmutzig'],1,1.82314969971776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h32.44.481,watkins1,2023.2.3,99.71660524665177,90,2024-01-16 11h32.52.128726 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,66.61526709981263,,,,,,,,,,66.60642059985548,67.09697150019929,,,1,2.138421199750155,,,,,,,,,,,,,,,,,,,,,67.0969818001613,73.10406510019675,Schere,kratzig,"['Schere', 'kratzig']",test_adj,3,"['Buch', 'Schere', 'Rucksack', 'Geige', 'Löffel', 'Hut', 'Stift', 'Jacke', 'Würfel', 'Hammer', 'Uhr', 'Flasche', 'Brille', 'Eimer', 'Blume', 'Ring', 'Vase', 'Fahrrad', 'Trommel', 'Kette', 'Lampe', 'Schlüssel', 'Bürste', 'Telefon', 'Kerze', 'Socke', 'Tasche', 'Tasse', 'Kiste', 'Kamera']","['schmutzig', 'kratzig']",1,2.138421199750155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h32.44.481,watkins1,2023.2.3,99.71660524665177,90,2024-01-16 11h32.52.128726 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,73.11354239983484,,,,,,,,,,73.10458019981161,73.59557410003617,,,3,2.8160056001506746,,,,,,,,,,,,,,,,,,,,,73.59558429988101,79.6010835999623,Rucksack,klobig,"['Rucksack', 'klobig']",test_adj,3,"['Buch', 'Schere', 'Rucksack', 'Geige', 'Löffel', 'Hut', 'Stift', 'Jacke', 'Würfel', 'Hammer', 'Uhr', 'Flasche', 'Brille', 'Eimer', 'Blume', 'Ring', 'Vase', 'Fahrrad', 'Trommel', 'Kette', 'Lampe', 'Schlüssel', 'Bürste', 'Telefon', 'Kerze', 'Socke', 'Tasche', 'Tasse', 'Kiste', 'Kamera']","['schmutzig', 'kratzig', 'klobig']",3,2.8160056001506746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h32.44.481,watkins1,2023.2.3,99.71660524665177,90,2024-01-16 11h32.52.128726 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,79.6106050000526,,,,,,,,,,79.60160729987547,80.09257380012423,,,1,1.6068996000103652,,,,,,,,,,,,,,,,,,,,,80.09258389985189,86.0968944998458,Geige,durchsichtig,"['Geige', 'durchsichtig']",test_adj,3,"['Buch', 'Schere', 'Rucksack', 'Geige', 'Löffel', 'Hut', 'Stift', 'Jacke', 'Würfel', 'Hammer', 'Uhr', 'Flasche', 'Brille', 'Eimer', 'Blume', 'Ring', 'Vase', 'Fahrrad', 'Trommel', 'Kette', 'Lampe', 'Schlüssel', 'Bürste', 'Telefon', 'Kerze', 'Socke', 'Tasche', 'Tasse', 'Kiste', 'Kamera']","['schmutzig', 'kratzig', 'klobig', 'durchsichtig']",1,1.6068996000103652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h32.44.481,watkins1,2023.2.3,99.71660524665177,90,2024-01-16 11h32.52.128726 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,86.10640020016581,,,,,,,,,,86.09741829987615,86.58854829985648,,,2,2.7428589002229273,,,,,,,,,,,,,,,,,,,,,86.58855819981545,92.59327040007338,Löffel,matt,"['Löffel', 'matt']",test_adj,3,"['Buch', 'Schere', 'Rucksack', 'Geige', 'Löffel', 'Hut', 'Stift', 'Jacke', 'Würfel', 'Hammer', 'Uhr', 'Flasche', 'Brille', 'Eimer', 'Blume', 'Ring', 'Vase', 'Fahrrad', 'Trommel', 'Kette', 'Lampe', 'Schlüssel', 'Bürste', 'Telefon', 'Kerze', 'Socke', 'Tasche', 'Tasse', 'Kiste', 'Kamera']","['schmutzig', 'kratzig', 'klobig', 'durchsichtig', 'matt']",2,2.7428589002229273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h32.44.481,watkins1,2023.2.3,99.71660524665177,90,2024-01-16 11h32.52.128726 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,92.6027080998756,,,,,,,,,,92.59379140008241,93.0846437998116,,,1,3.271445699967444,,,,,,,,,,,,,,,,,,,,,93.08465459989384,99.09513150015846,Hut,rustikal,"['Hut', 'rustikal']",test_adj,3,"['Buch', 'Schere', 'Rucksack', 'Geige', 'Löffel', 'Hut', 'Stift', 'Jacke', 'Würfel', 'Hammer', 'Uhr', 'Flasche', 'Brille', 'Eimer', 'Blume', 'Ring', 'Vase', 'Fahrrad', 'Trommel', 'Kette', 'Lampe', 'Schlüssel', 'Bürste', 'Telefon', 'Kerze', 'Socke', 'Tasche', 'Tasse', 'Kiste', 'Kamera']","['schmutzig', 'kratzig', 'klobig', 'durchsichtig', 'matt', 'rustikal']",1,3.271445699967444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h32.44.481,watkins1,2023.2.3,99.71660524665177,90,2024-01-16 11h32.52.128726 +0000,
