Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,correct,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,115.36811060016043,,,,,,,,,,115.35920489998534,115.85006180009805,,,2,4.4501859000884,,,,,,,,,,,,,,,,,,,,,115.8500747999642,121.85937550012022,Kamera,durchsichtig,"['Kamera', 'durchsichtig']",restudy,3,"['Buch', 'Bürste', 'Löffel', 'Kiste', 'Hammer', 'Flasche', 'Kamera', 'Tasse', 'Tasche', 'Würfel', 'Jacke', 'Socke', 'Lampe', 'Schlüssel', 'Trommel', 'Brille', 'Blume', 'Geige', 'Schere', 'Uhr', 'Stift', 'Fahrrad', 'Rucksack', 'Vase', 'Kette', 'Hut', 'Telefon', 'Ring', 'Kerze', 'Eimer']","['praktisch', 'dunkel', 'schlicht', 'groß', 'krumm', 'hässlich', 'durchsichtig']",2,4.4501859000884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_14h32.20.961,watkins1,2023.2.3,99.77002997908971,45,2023-12-05 14h32.28.124911 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,121.8689469001256,,,,,,,,,,121.85988999996334,122.35106740007177,,,3,2.5165964998304844,,,,,,,,,,,,,,,,,,,,,122.35107830003835,128.3523240000941,Tasse,bunt,"['Tasse', 'bunt']",restudy,3,"['Buch', 'Bürste', 'Löffel', 'Kiste', 'Hammer', 'Flasche', 'Kamera', 'Tasse', 'Tasche', 'Würfel', 'Jacke', 'Socke', 'Lampe', 'Schlüssel', 'Trommel', 'Brille', 'Blume', 'Geige', 'Schere', 'Uhr', 'Stift', 'Fahrrad', 'Rucksack', 'Vase', 'Kette', 'Hut', 'Telefon', 'Ring', 'Kerze', 'Eimer']","['praktisch', 'dunkel', 'schlicht', 'groß', 'krumm', 'hässlich', 'durchsichtig', 'bunt']",3,2.5165964998304844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_14h32.20.961,watkins1,2023.2.3,99.77002997908971,45,2023-12-05 14h32.28.124911 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,128.36172519996762,,,,,,,,,,128.35284509998746,128.84398040012456,,,2,3.512496199924499,,,,,,,,,,,,,,,,,,,,,128.84399190009572,134.84638470015489,Tasche,flauschig,"['Tasche', 'flauschig']",restudy,3,"['Buch', 'Bürste', 'Löffel', 'Kiste', 'Hammer', 'Flasche', 'Kamera', 'Tasse', 'Tasche', 'Würfel', 'Jacke', 'Socke', 'Lampe', 'Schlüssel', 'Trommel', 'Brille', 'Blume', 'Geige', 'Schere', 'Uhr', 'Stift', 'Fahrrad', 'Rucksack', 'Vase', 'Kette', 'Hut', 'Telefon', 'Ring', 'Kerze', 'Eimer']","['praktisch', 'dunkel', 'schlicht', 'groß', 'krumm', 'hässlich', 'durchsichtig', 'bunt', 'flauschig']",2,3.512496199924499,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_14h32.20.961,watkins1,2023.2.3,99.77002997908971,45,2023-12-05 14h32.28.124911 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,134.855809800094,,,,,,,,,,134.84690660005435,135.337797800079,,,3,1.673739500110969,,,,,,,,,,,,,,,,,,,,,135.3378092001658,141.3417128000874,Würfel,glatt,"['Würfel', 'glatt']",test_adj,3,"['Buch', 'Bürste', 'Löffel', 'Kiste', 'Hammer', 'Flasche', 'Kamera', 'Tasse', 'Tasche', 'Würfel', 'Jacke', 'Socke', 'Lampe', 'Schlüssel', 'Trommel', 'Brille', 'Blume', 'Geige', 'Schere', 'Uhr', 'Stift', 'Fahrrad', 'Rucksack', 'Vase', 'Kette', 'Hut', 'Telefon', 'Ring', 'Kerze', 'Eimer']","['praktisch', 'dunkel', 'schlicht', 'groß', 'krumm', 'hässlich', 'durchsichtig', 'bunt', 'flauschig', 'glatt']",3,1.673739500110969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_14h32.20.961,watkins1,2023.2.3,99.77002997908971,45,2023-12-05 14h32.28.124911 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,141.35119449999183,,,,,,,,,,141.3422304999549,141.8330747000873,,,2,2.5140213000122458,,,,,,,,,,,,,,,,,,,,,141.83308550016955,147.83430059999228,Jacke,schwer,"['Jacke', 'schwer']",test_adj,3,"['Buch', 'Bürste', 'Löffel', 'Kiste', 'Hammer', 'Flasche', 'Kamera', 'Tasse', 'Tasche', 'Würfel', 'Jacke', 'Socke', 'Lampe', 'Schlüssel', 'Trommel', 'Brille', 'Blume', 'Geige', 'Schere', 'Uhr', 'Stift', 'Fahrrad', 'Rucksack', 'Vase', 'Kette', 'Hut', 'Telefon', 'Ring', 'Kerze', 'Eimer']","['praktisch', 'dunkel', 'schlicht', 'groß', 'krumm', 'hässlich', 'durchsichtig', 'bunt', 'flauschig', 'glatt', 'schwer']",2,2.5140213000122458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_14h32.20.961,watkins1,2023.2.3,99.77002997908971,45,2023-12-05 14h32.28.124911 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,147.84376440010965,,,,,,,,,,147.83483100007288,148.33339669997804,,,1,3.438371099997312,,,,,,,,,,,,,,,,,,,,,148.3334081999492,154.33509030006826,Socke,winzig,"['Socke', 'winzig']",test_adj,3,"['Buch', 'Bürste', 'Löffel', 'Kiste', 'Hammer', 'Flasche', 'Kamera', 'Tasse', 'Tasche', 'Würfel', 'Jacke', 'Socke', 'Lampe', 'Schlüssel', 'Trommel', 'Brille', 'Blume', 'Geige', 'Schere', 'Uhr', 'Stift', 'Fahrrad', 'Rucksack', 'Vase', 'Kette', 'Hut', 'Telefon', 'Ring', 'Kerze', 'Eimer']","['praktisch', 'dunkel', 'schlicht', 'groß', 'krumm', 'hässlich', 'durchsichtig', 'bunt', 'flauschig', 'glatt', 'schwer', 'winzig']",1,3.438371099997312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_14h32.20.961,watkins1,2023.2.3,99.77002997908971,45,2023-12-05 14h32.28.124911 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,154.34455889998935,,,,,,,,,,154.33560690004379,154.82669420004822,,,2,4.121483199996874,,,,,,,,,,,,,,,,,,,,,154.82670500013046,160.83325000014156,Lampe,sauber,"['Lampe', 'sauber']",restudy,3,"['Buch', 'Bürste', 'Löffel', 'Kiste', 'Hammer', 'Flasche', 'Kamera', 'Tasse', 'Tasche', 'Würfel', 'Jacke', 'Socke', 'Lampe', 'Schlüssel', 'Trommel', 'Brille', 'Blume', 'Geige', 'Schere', 'Uhr', 'Stift', 'Fahrrad', 'Rucksack', 'Vase', 'Kette', 'Hut', 'Telefon', 'Ring', 'Kerze', 'Eimer']","['praktisch', 'dunkel', 'schlicht', 'groß', 'krumm', 'hässlich', 'durchsichtig', 'bunt', 'flauschig', 'glatt', 'schwer', 'winzig', 'sauber']",2,4.121483199996874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_14h32.20.961,watkins1,2023.2.3,99.77002997908971,45,2023-12-05 14h32.28.124911 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,160.8427250001114,,,,,,,,,,160.83376440010034,161.32472519995645,,,1,2.647712599951774,,,,,,,,,,,,,,,,,,,,,161.32473600003868,167.32691380009055,Schlüssel,matt,"['Schlüssel', 'matt']",test_adj,3,"['Buch', 'Bürste', 'Löffel', 'Kiste', 'Hammer', 'Flasche', 'Kamera', 'Tasse', 'Tasche', 'Würfel', 'Jacke', 'Socke', 'Lampe', 'Schlüssel', 'Trommel', 'Brille', 'Blume', 'Geige', 'Schere', 'Uhr', 'Stift', 'Fahrrad', 'Rucksack', 'Vase', 'Kette', 'Hut', 'Telefon', 'Ring', 'Kerze', 'Eimer']","['praktisch', 'dunkel', 'schlicht', 'groß', 'krumm', 'hässlich', 'durchsichtig', 'bunt', 'flauschig', 'glatt', 'schwer', 'winzig', 'sauber', 'matt']",1,2.647712599951774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_14h32.20.961,watkins1,2023.2.3,99.77002997908971,45,2023-12-05 14h32.28.124911 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,167.33644690015353,,,,,,,,,,167.32743529998697,167.8185289001558,,,3,2.2660586999263614,,,,,,,,,,,,,,,,,,,,,167.8185397000052,173.82275340007618,Trommel,hohl,"['Trommel', 'hohl']",restudy,3,"['Buch', 'Bürste', 'Löffel', 'Kiste', 'Hammer', 'Flasche', 'Kamera', 'Tasse', 'Tasche', 'Würfel', 'Jacke', 'Socke', 'Lampe', 'Schlüssel', 'Trommel', 'Brille', 'Blume', 'Geige', 'Schere', 'Uhr', 'Stift', 'Fahrrad', 'Rucksack', 'Vase', 'Kette', 'Hut', 'Telefon', 'Ring', 'Kerze', 'Eimer']","['praktisch', 'dunkel', 'schlicht', 'groß', 'krumm', 'hässlich', 'durchsichtig', 'bunt', 'flauschig', 'glatt', 'schwer', 'winzig', 'sauber', 'matt', 'hohl']",3,2.2660586999263614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_14h32.20.961,watkins1,2023.2.3,99.77002997908971,45,2023-12-05 14h32.28.124911 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,173.83221590006724,,,,,,,,,,173.82326780003496,174.3142683999613,,,2,3.3620627999771386,,,,,,,,,,,,,,,,,,,,,174.3142793001607,180.32249090005644,Brille,dick,"['Brille', 'dick']",test_adj,3,"['Buch', 'Bürste', 'Löffel', 'Kiste', 'Hammer', 'Flasche', 'Kamera', 'Tasse', 'Tasche', 'Würfel', 'Jacke', 'Socke', 'Lampe', 'Schlüssel', 'Trommel', 'Brille', 'Blume', 'Geige', 'Schere', 'Uhr', 'Stift', 'Fahrrad', 'Rucksack', 'Vase', 'Kette', 'Hut', 'Telefon', 'Ring', 'Kerze', 'Eimer']","['praktisch', 'dunkel', 'schlicht', 'groß', 'krumm', 'hässlich', 'durchsichtig', 'bunt', 'flauschig', 'glatt', 'schwer', 'winzig', 'sauber', 'matt', 'hohl', 'dick']",2,3.3620627999771386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_14h32.20.961,watkins1,2023.2.3,99.77002997908971,45,2023-12-05 14h32.28.124911 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,180.33205730002373,,,,,,,,,,180.32301010005176,180.81408670009114,,,1,2.4221861001569778,,,,,,,,,,,,,,,,,,,,,180.81409749994054,186.82297370000742,Blume,robust,"['Blume', 'robust']",restudy,3,"['Buch', 'Bürste', 'Löffel', 'Kiste', 'Hammer', 'Flasche', 'Kamera', 'Tasse', 'Tasche', 'Würfel', 'Jacke', 'Socke', 'Lampe', 'Schlüssel', 'Trommel', 'Brille', 'Blume', 'Geige', 'Schere', 'Uhr', 'Stift', 'Fahrrad', 'Rucksack', 'Vase', 'Kette', 'Hut', 'Telefon', 'Ring', 'Kerze', 'Eimer']","['praktisch', 'dunkel', 'schlicht', 'groß', 'krumm', 'hässlich', 'durchsichtig', 'bunt', 'flauschig', 'glatt', 'schwer', 'winzig', 'sauber', 'matt', 'hohl', 'dick', 'robust']",1,2.4221861001569778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_14h32.20.961,watkins1,2023.2.3,99.77002997908971,45,2023-12-05 14h32.28.124911 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,186.8324111001566,,,,,,,,,,186.82349930005148,187.31475140014663,,,2,2.6729794000275433,,,,,,,,,,,,,,,,,,,,,187.31476219999604,193.31714890012518,Geige,gut,"['Geige', 'gut']",restudy,3,"['Buch', 'Bürste', 'Löffel', 'Kiste', 'Hammer', 'Flasche', 'Kamera', 'Tasse', 'Tasche', 'Würfel', 'Jacke', 'Socke', 'Lampe', 'Schlüssel', 'Trommel', 'Brille', 'Blume', 'Geige', 'Schere', 'Uhr', 'Stift', 'Fahrrad', 'Rucksack', 'Vase', 'Kette', 'Hut', 'Telefon', 'Ring', 'Kerze', 'Eimer']","['praktisch', 'dunkel', 'schlicht', 'groß', 'krumm', 'hässlich', 'durchsichtig', 'bunt', 'flauschig', 'glatt', 'schwer', 'winzig', 'sauber', 'matt', 'hohl', 'dick', 'robust', 'gut']",2,2.6729794000275433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_14h32.20.961,watkins1,2023.2.3,99.77002997908971,45,2023-12-05 14h32.28.124911 +0000,
