Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11043979999999465,0.11052369999993061,0.11053199999992103,13.449804100000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_11h34.28.330,watkins1,2023.2.3,99.76644674808321,93,2024-01-17 11h34.37.507578 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.449853399999938,53.385349600000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_11h34.28.330,watkins1,2023.2.3,99.76644674808321,93,2024-01-17 11h34.37.507578 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,54.39866699999993,,,,,,,,53.38536500000009,54.388708699999825,60.888410099999874,61.37947440000016,54.88106830000015,60.88823000000002,1,2.1135951000001114,None,61.37948460000007,67.38890170000013,1,2.1135951000001114,None,67.38919699999997,67.3892222999998,67.38922950000006,67.38931379999985,,None,None,67.3894765,67.38949769999999,67.38950479999994,67.38957769999979,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_11h34.28.330,watkins1,2023.2.3,99.76644674808321,93,2024-01-17 11h34.37.507578 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.38969180000004,70.40724390000014,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_11h34.28.330,watkins1,2023.2.3,99.76644674808321,93,2024-01-17 11h34.37.507578 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,71.42101980000007,,,,,,,,70.40725979999979,71.41107929999998,71.41152580000016,71.9031315000002,,,3,2.293202199999996,,,,,,,,,,,,,,,,,,,,,71.90314269999999,77.90512919999992,Lampe,praktisch,"['Lampe', 'praktisch']",control,1,"['Lampe', 'Kiste', 'Kamera', 'Flasche', 'Löffel', 'Tasse', 'Geige', 'Kerze', 'Rucksack', 'Telefon', 'Eimer', 'Kette', 'Brille', 'Buch', 'Stift', 'Fahrrad', 'Hammer', 'Trommel', 'Socke', 'Tasche', 'Blume', 'Schlüssel']",['praktisch'],3,2.293202199999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_11h34.28.330,watkins1,2023.2.3,99.76644674808321,93,2024-01-17 11h34.37.507578 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,77.91461819999995,,,,,,,,,,77.90573750000021,78.3970647000001,,,1,1.5641517999997632,,,,,,,,,,,,,,,,,,,,,78.39707529999987,84.39953090000017,Kiste,niedlich,"['Kiste', 'niedlich']",control,1,"['Lampe', 'Kiste', 'Kamera', 'Flasche', 'Löffel', 'Tasse', 'Geige', 'Kerze', 'Rucksack', 'Telefon', 'Eimer', 'Kette', 'Brille', 'Buch', 'Stift', 'Fahrrad', 'Hammer', 'Trommel', 'Socke', 'Tasche', 'Blume', 'Schlüssel']","['praktisch', 'niedlich']",1,1.5641517999997632,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_11h34.28.330,watkins1,2023.2.3,99.76644674808321,93,2024-01-17 11h34.37.507578 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,84.40901089999988,,,,,,,,,,84.40000740000005,84.89094380000006,,,1,1.4227127000003748,,,,,,,,,,,,,,,,,,,,,84.89095429999998,90.89275739999994,Kamera,biegsam,"['Kamera', 'biegsam']",control,1,"['Lampe', 'Kiste', 'Kamera', 'Flasche', 'Löffel', 'Tasse', 'Geige', 'Kerze', 'Rucksack', 'Telefon', 'Eimer', 'Kette', 'Brille', 'Buch', 'Stift', 'Fahrrad', 'Hammer', 'Trommel', 'Socke', 'Tasche', 'Blume', 'Schlüssel']","['praktisch', 'niedlich', 'biegsam']",1,1.4227127000003748,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_11h34.28.330,watkins1,2023.2.3,99.76644674808321,93,2024-01-17 11h34.37.507578 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,90.90227180000011,,,,,,,,,,90.89324739999984,91.38433010000017,,,2,1.6822878000002675,,,,,,,,,,,,,,,,,,,,,91.38434210000014,97.38623009999992,Flasche,lang,"['Flasche', 'lang']",restudy_diff,1,"['Lampe', 'Kiste', 'Kamera', 'Flasche', 'Löffel', 'Tasse', 'Geige', 'Kerze', 'Rucksack', 'Telefon', 'Eimer', 'Kette', 'Brille', 'Buch', 'Stift', 'Fahrrad', 'Hammer', 'Trommel', 'Socke', 'Tasche', 'Blume', 'Schlüssel']","['praktisch', 'niedlich', 'biegsam', 'lang']",2,1.6822878000002675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_11h34.28.330,watkins1,2023.2.3,99.76644674808321,93,2024-01-17 11h34.37.507578 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,97.3957690000002,,,,,,,,,,97.38669960000016,97.87787579999986,,,1,3.707071199999973,,,,,,,,,,,,,,,,,,,,,97.87788670000009,103.8837039,Löffel,winzig,"['Löffel', 'winzig']",restudy_diff,1,"['Lampe', 'Kiste', 'Kamera', 'Flasche', 'Löffel', 'Tasse', 'Geige', 'Kerze', 'Rucksack', 'Telefon', 'Eimer', 'Kette', 'Brille', 'Buch', 'Stift', 'Fahrrad', 'Hammer', 'Trommel', 'Socke', 'Tasche', 'Blume', 'Schlüssel']","['praktisch', 'niedlich', 'biegsam', 'lang', 'winzig']",1,3.707071199999973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_11h34.28.330,watkins1,2023.2.3,99.76644674808321,93,2024-01-17 11h34.37.507578 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,103.8932479,,,,,,,,,,103.88417750000008,104.37532389999978,,,1,3.1306411999999,,,,,,,,,,,,,,,,,,,,,104.37533450000001,110.37643919999982,Tasse,lustig,"['Tasse', 'lustig']",restudy_diff,1,"['Lampe', 'Kiste', 'Kamera', 'Flasche', 'Löffel', 'Tasse', 'Geige', 'Kerze', 'Rucksack', 'Telefon', 'Eimer', 'Kette', 'Brille', 'Buch', 'Stift', 'Fahrrad', 'Hammer', 'Trommel', 'Socke', 'Tasche', 'Blume', 'Schlüssel']","['praktisch', 'niedlich', 'biegsam', 'lang', 'winzig', 'lustig']",1,3.1306411999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-17_11h34.28.330,watkins1,2023.2.3,99.76644674808321,93,2024-01-17 11h34.37.507578 +0000,
