Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Fahrrad', 'Flasche', 'Eimer', 'Würfel', 'Löffel', 'Socke', 'Schere', 'Hammer', 'Ring', 'Hut', 'Vase', 'Rucksack', 'Uhr', 'Kiste', 'Lampe']","['Geige', 'Buch', 'Trommel', 'Stift', 'Jacke', 'Telefon', 'Tasse', 'Schlüssel', 'Kerze', 'Kette', 'Bürste', 'Tasche', 'Blume', 'Brille', 'Kamera']",0.11441150004975498,0.11447770008817315,0.11448640003800392,5.937105500139296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-30_12h01.14.746,watkins1,2023.2.3,99.6706879991844,103,2024-01-30 12h01.21.815605 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9371557999402285,55.66198240010999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-30_12h01.14.746,watkins1,2023.2.3,99.6706879991844,103,2024-01-30 12h01.21.815605 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,56.675445599947125,,,,,,,,,,55.66199880000204,56.665419900091365,63.16811760002747,63.65960090002045,57.157743599964306,63.16795550007373,1,2.665723399957642,None,63.659612900111824,69.66563459997997,1,2.665723399957642,None,69.66592009994201,69.66594510013238,69.66595229995437,69.66603279998526,,3.273004300193861,None,69.66619150014594,70.15718420012854,70.15719630010426,76.16125639993697,Hund,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-30_12h01.14.746,watkins1,2023.2.3,99.6706879991844,103,2024-01-30 12h01.21.815605 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.16141279996373,80.90017589996569,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-30_12h01.14.746,watkins1,2023.2.3,99.6706879991844,103,2024-01-30 12h01.21.815605 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,81.91371200000867,,,,,,,,,,80.90019219997339,81.90379310003482,81.90425939997658,82.39576430013403,,,2,2.9961396001745015,,,,,,,,,,,,,,,,,,,,,82.39577580010518,88.40579170011915,Löffel,elegant,"['Löffel', 'elegant']",restudy,2,"['Löffel', 'Hut', 'Kette', 'Hammer', 'Tasse', 'Telefon', 'Schere', 'Buch', 'Ring', 'Blume', 'Rucksack', 'Trommel', 'Stift', 'Lampe', 'Kerze', 'Schlüssel', 'Vase', 'Socke', 'Eimer', 'Kiste', 'Fahrrad', 'Jacke', 'Bürste', 'Würfel', 'Brille', 'Geige', 'Uhr', 'Tasche', 'Kamera', 'Flasche']",['elegant'],2,2.9961396001745015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-30_12h01.14.746,watkins1,2023.2.3,99.6706879991844,103,2024-01-30 12h01.21.815605 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,88.41519790003076,,,,,,,,,,,,88.40643119998276,88.8972474001348,,,3,2.273734699934721,,,,,,,,,,,,,,,,,,,,,88.89725910010748,94.90046839998104,Hut,bunt,"['Hut', 'bunt']",restudy,2,"['Löffel', 'Hut', 'Kette', 'Hammer', 'Tasse', 'Telefon', 'Schere', 'Buch', 'Ring', 'Blume', 'Rucksack', 'Trommel', 'Stift', 'Lampe', 'Kerze', 'Schlüssel', 'Vase', 'Socke', 'Eimer', 'Kiste', 'Fahrrad', 'Jacke', 'Bürste', 'Würfel', 'Brille', 'Geige', 'Uhr', 'Tasche', 'Kamera', 'Flasche']","['elegant', 'bunt']",3,2.273734699934721,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-30_12h01.14.746,watkins1,2023.2.3,99.6706879991844,103,2024-01-30 12h01.21.815605 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,94.9098652000539,,,,,,,,,,,,94.9010261001531,95.392017000122,,,1,3.105847100028768,,,,,,,,,,,,,,,,,,,,,95.39202899998054,101.39326800010167,Kette,flach,"['Kette', 'flach']",test_sub,2,"['Löffel', 'Hut', 'Kette', 'Hammer', 'Tasse', 'Telefon', 'Schere', 'Buch', 'Ring', 'Blume', 'Rucksack', 'Trommel', 'Stift', 'Lampe', 'Kerze', 'Schlüssel', 'Vase', 'Socke', 'Eimer', 'Kiste', 'Fahrrad', 'Jacke', 'Bürste', 'Würfel', 'Brille', 'Geige', 'Uhr', 'Tasche', 'Kamera', 'Flasche']","['elegant', 'bunt', 'flach']",1,3.105847100028768,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-30_12h01.14.746,watkins1,2023.2.3,99.6706879991844,103,2024-01-30 12h01.21.815605 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,101.40271169994958,,,,,,,,,,,,101.39379140012898,101.88478740002029,,,1,1.94069780013524,,,,,,,,,,,,,,,,,,,,,101.88479869998991,107.8885586000979,Hammer,gepunktet,"['Hammer', 'gepunktet']",restudy,2,"['Löffel', 'Hut', 'Kette', 'Hammer', 'Tasse', 'Telefon', 'Schere', 'Buch', 'Ring', 'Blume', 'Rucksack', 'Trommel', 'Stift', 'Lampe', 'Kerze', 'Schlüssel', 'Vase', 'Socke', 'Eimer', 'Kiste', 'Fahrrad', 'Jacke', 'Bürste', 'Würfel', 'Brille', 'Geige', 'Uhr', 'Tasche', 'Kamera', 'Flasche']","['elegant', 'bunt', 'flach', 'gepunktet']",1,1.94069780013524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-30_12h01.14.746,watkins1,2023.2.3,99.6706879991844,103,2024-01-30 12h01.21.815605 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,107.89811250008643,,,,,,,,,,,,107.88907809997909,108.38002169993706,,,2,2.837281399872154,,,,,,,,,,,,,,,,,,,,,108.38003330002539,114.38241680013016,Tasse,rustikal,"['Tasse', 'rustikal']",test_sub,2,"['Löffel', 'Hut', 'Kette', 'Hammer', 'Tasse', 'Telefon', 'Schere', 'Buch', 'Ring', 'Blume', 'Rucksack', 'Trommel', 'Stift', 'Lampe', 'Kerze', 'Schlüssel', 'Vase', 'Socke', 'Eimer', 'Kiste', 'Fahrrad', 'Jacke', 'Bürste', 'Würfel', 'Brille', 'Geige', 'Uhr', 'Tasche', 'Kamera', 'Flasche']","['elegant', 'bunt', 'flach', 'gepunktet', 'rustikal']",2,2.837281399872154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-30_12h01.14.746,watkins1,2023.2.3,99.6706879991844,103,2024-01-30 12h01.21.815605 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,114.39191709994338,,,,,,,,,,,,114.38293600012548,114.87368230009452,,,2,2.840358999790624,,,,,,,,,,,,,,,,,,,,,114.8736932000611,120.87793730013072,Telefon,schwer,"['Telefon', 'schwer']",test_sub,2,"['Löffel', 'Hut', 'Kette', 'Hammer', 'Tasse', 'Telefon', 'Schere', 'Buch', 'Ring', 'Blume', 'Rucksack', 'Trommel', 'Stift', 'Lampe', 'Kerze', 'Schlüssel', 'Vase', 'Socke', 'Eimer', 'Kiste', 'Fahrrad', 'Jacke', 'Bürste', 'Würfel', 'Brille', 'Geige', 'Uhr', 'Tasche', 'Kamera', 'Flasche']","['elegant', 'bunt', 'flach', 'gepunktet', 'rustikal', 'schwer']",2,2.840358999790624,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-30_12h01.14.746,watkins1,2023.2.3,99.6706879991844,103,2024-01-30 12h01.21.815605 +0000,
