Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,99.48103930009529,,,,,,,,,,99.472022799775,99.96313520008698,,,1,1.2870949995703995,,,,,,,,,,,,,,,,,,,,,99.96314499992877,105.9653616999276,Brille,krumm,"['Brille', 'krumm']",restudy_diff,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm']",1,1.2870949995703995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,105.97477980004624,,,,,,,,,,105.96585060004145,106.45728900004178,,,3,3.919606300070882,,,,,,,,,,,,,,,,,,,,,106.45730180013925,112.46089809993282,Kiste,gepunktet,"['Kiste', 'gepunktet']",restudy_diff,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm', 'gepunktet']",3,3.919606300070882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,112.47037940006703,,,,,,,,,,112.46139909978956,112.95237720012665,,,1,2.816407900303602,,,,,,,,,,,,,,,,,,,,,112.95238729985431,118.96014830004424,Vase,strahlend,"['Vase', 'strahlend']",restudy_diff,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm', 'gepunktet', 'strahlend']",1,2.816407900303602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,118.96961529972032,,,,,,,,,,118.96064059995115,119.45248039998114,,,2,2.9719150997698307,,,,,,,,,,,,,,,,,,,,,119.45249120006338,125.454141699709,Uhr,gestreift,"['Uhr', 'gestreift']",restudy_diff,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm', 'gepunktet', 'strahlend', 'gestreift']",2,2.9719150997698307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,125.46367800002918,,,,,,,,,,125.45462749991566,125.94571939995512,,,1,1.5433498001657426,,,,,,,,,,,,,,,,,,,,,125.94572949968278,131.94934639986604,Telefon,durchsichtig,"['Telefon', 'durchsichtig']",restudy_diff,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm', 'gepunktet', 'strahlend', 'gestreift', 'durchsichtig']",1,1.5433498001657426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,131.95879809977487,,,,,,,,,,131.94982329988852,132.44088899996132,,,2,3.6728248996660113,,,,,,,,,,,,,,,,,,,,,132.4408994000405,138.44162339996547,Schere,kratzig,"['Schere', 'kratzig']",control,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm', 'gepunktet', 'strahlend', 'gestreift', 'durchsichtig', 'kratzig']",2,3.6728248996660113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,138.45103240013123,,,,,,,,,,138.44209739984944,138.9329089000821,,,1,1.4045954002067447,,,,,,,,,,,,,,,,,,,,,138.9329196996987,144.94280759990215,Blume,kaputt,"['Blume', 'kaputt']",control,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm', 'gepunktet', 'strahlend', 'gestreift', 'durchsichtig', 'kratzig', 'kaputt']",1,1.4045954002067447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,144.95224629994482,,,,,,,,,,144.94328959984705,145.43438419979066,,,2,2.83040209999308,,,,,,,,,,,,,,,,,,,,,145.43439469998702,151.44490560004488,Löffel,schlicht,"['Löffel', 'schlicht']",restudy_diff,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm', 'gepunktet', 'strahlend', 'gestreift', 'durchsichtig', 'kratzig', 'kaputt', 'schlicht']",2,2.83040209999308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,151.45440359972417,,,,,,,,,,151.44539369968697,151.93633859977126,,,3,1.8964677001349628,,,,,,,,,,,,,,,,,,,,,151.93634969973937,157.94679589988664,Eimer,neu,"['Eimer', 'neu']",control,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm', 'gepunktet', 'strahlend', 'gestreift', 'durchsichtig', 'kratzig', 'kaputt', 'schlicht', 'neu']",3,1.8964677001349628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,157.95623270003125,,,,,,,,,,157.94727029977366,158.43814470013604,,,1,1.323424099944532,,,,,,,,,,,,,,,,,,,,,158.43815569998696,164.44596449984238,Kerze,lustig,"['Kerze', 'lustig']",restudy_diff,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm', 'gepunktet', 'strahlend', 'gestreift', 'durchsichtig', 'kratzig', 'kaputt', 'schlicht', 'neu', 'lustig']",1,1.323424099944532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,164.45539369992912,,,,,,,,,,164.44646759983152,164.93748300010338,,,2,2.007006600033492,,,,,,,,,,,,,,,,,,,,,164.93749279994518,170.93916489975527,Jacke,robust,"['Jacke', 'robust']",control,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm', 'gepunktet', 'strahlend', 'gestreift', 'durchsichtig', 'kratzig', 'kaputt', 'schlicht', 'neu', 'lustig', 'robust']",2,2.007006600033492,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,170.94861909979954,,,,,,,,,,170.9396584997885,171.43072499986738,,,1,1.5943305999971926,,,,,,,,,,,,,,,,,,,,,171.43073579994962,177.4353187000379,Hammer,bunt,"['Hammer', 'bunt']",control,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm', 'gepunktet', 'strahlend', 'gestreift', 'durchsichtig', 'kratzig', 'kaputt', 'schlicht', 'neu', 'lustig', 'robust', 'bunt']",1,1.5943305999971926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,177.4447972998023,,,,,,,,,,177.43580790003762,177.92681859992445,,,2,1.6011562002822757,,,,,,,,,,,,,,,,,,,,,177.92682919977233,183.93385499995202,Würfel,groß,"['Würfel', 'groß']",restudy_diff,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm', 'gepunktet', 'strahlend', 'gestreift', 'durchsichtig', 'kratzig', 'kaputt', 'schlicht', 'neu', 'lustig', 'robust', 'bunt', 'groß']",2,1.6011562002822757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,183.94335529999807,,,,,,,,,,183.93434179993346,184.4254352999851,,,3,2.472109300084412,,,,,,,,,,,,,,,,,,,,,184.42544559994712,190.4334627999924,Schlüssel,rustikal,"['Schlüssel', 'rustikal']",restudy_diff,1,"['Tasche', 'Fahrrad', 'Bürste', 'Socke', 'Lampe', 'Flasche', 'Brille', 'Kiste', 'Vase', 'Uhr', 'Telefon', 'Schere', 'Blume', 'Löffel', 'Eimer', 'Kerze', 'Jacke', 'Hammer', 'Würfel', 'Schlüssel', 'Stift', 'Tasse']","['praktisch', 'glänzend', 'zart', 'hübsch', 'breit', 'gut', 'krumm', 'gepunktet', 'strahlend', 'gestreift', 'durchsichtig', 'kratzig', 'kaputt', 'schlicht', 'neu', 'lustig', 'robust', 'bunt', 'groß', 'rustikal']",3,2.472109300084412,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_13h40.27.726,watkins1,2023.2.3,99.72565451617996,84,2024-01-10 13h40.44.718837 +0000,
