Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,108.79429950006306,,,,,,,,,,108.78530940017663,109.27631190000102,,,1,1.4113383998628706,,,,,,,,,,,,,,,,,,,,,109.27632170007564,115.2795179001987,Telefon,strahlend,"['Telefon', 'strahlend']",restudy_diff,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend']",1,1.4113383998628706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,115.28899030014873,,,,,,,,,,115.2799935999792,115.77102049998939,,,2,1.6205035999882966,,,,,,,,,,,,,,,,,,,,,115.77103050006554,121.77270329999737,Würfel,neu,"['Würfel', 'neu']",restudy_diff,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend', 'neu']",2,1.6205035999882966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,121.78214920009486,,,,,,,,,,121.77319560013711,122.26432420010678,,,1,1.4949813999701291,,,,,,,,,,,,,,,,,,,,,122.26433520019054,128.26552380016074,Kerze,durchsichtig,"['Kerze', 'durchsichtig']",restudy_diff,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend', 'neu', 'durchsichtig']",1,1.4949813999701291,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,128.27499060006812,,,,,,,,,,128.26600500009954,128.75698000006378,,,2,1.8341484998818487,,,,,,,,,,,,,,,,,,,,,128.7569905000273,134.76076830015518,Uhr,winzig,"['Uhr', 'winzig']",control,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend', 'neu', 'durchsichtig', 'winzig']",2,1.8341484998818487,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,134.77032830007374,,,,,,,,,,134.76123400009237,135.25244000018574,,,2,2.435158600099385,,,,,,,,,,,,,,,,,,,,,135.2524494000245,141.25428960006684,Jacke,schmutzig,"['Jacke', 'schmutzig']",restudy_diff,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend', 'neu', 'durchsichtig', 'winzig', 'schmutzig']",2,2.435158600099385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,141.26377449999563,,,,,,,,,,141.25476410007104,141.74573690001853,,,2,4.525771500077099,,,,,,,,,,,,,,,,,,,,,141.74574690009467,147.74947859998792,Hammer,breit,"['Hammer', 'breit']",restudy_diff,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend', 'neu', 'durchsichtig', 'winzig', 'schmutzig', 'breit']",2,4.525771500077099,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,147.75898180017248,,,,,,,,,,147.74994820007123,148.24104880006053,,,1,2.478351700119674,,,,,,,,,,,,,,,,,,,,,148.2410590001382,154.25001180008985,Geige,rustikal,"['Geige', 'rustikal']",control,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend', 'neu', 'durchsichtig', 'winzig', 'schmutzig', 'breit', 'rustikal']",1,2.478351700119674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,154.25948510016315,,,,,,,,,,154.25048710010014,154.74148260010406,,,3,1.739064599853009,,,,,,,,,,,,,,,,,,,,,154.74149240017869,160.74811330018565,Socke,lang,"['Socke', 'lang']",restudy_diff,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend', 'neu', 'durchsichtig', 'winzig', 'schmutzig', 'breit', 'rustikal', 'lang']",3,1.739064599853009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,160.75766020012088,,,,,,,,,,160.74858750007115,161.23967110016383,,,1,1.5922560000326484,,,,,,,,,,,,,,,,,,,,,161.23968090000562,167.2497233999893,Lampe,kaputt,"['Lampe', 'kaputt']",restudy_diff,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend', 'neu', 'durchsichtig', 'winzig', 'schmutzig', 'breit', 'rustikal', 'lang', 'kaputt']",1,1.5922560000326484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,167.25921160005964,,,,,,,,,,167.25019960012287,167.74112620018423,,,1,1.8743609001394361,,,,,,,,,,,,,,,,,,,,,167.7411368000321,173.745418000035,Rucksack,biegsam,"['Rucksack', 'biegsam']",restudy_diff,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend', 'neu', 'durchsichtig', 'winzig', 'schmutzig', 'breit', 'rustikal', 'lang', 'kaputt', 'biegsam']",1,1.8743609001394361,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,173.75483340001665,,,,,,,,,,173.74588930001482,174.23701180005446,,,2,4.331490700133145,,,,,,,,,,,,,,,,,,,,,174.23702160012908,180.24737430014648,Hut,sauber,"['Hut', 'sauber']",restudy_diff,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend', 'neu', 'durchsichtig', 'winzig', 'schmutzig', 'breit', 'rustikal', 'lang', 'kaputt', 'biegsam', 'sauber']",2,4.331490700133145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,180.2568389000371,,,,,,,,,,180.24784930003807,180.7389448999893,,,2,3.5406473001930863,,,,,,,,,,,,,,,,,,,,,180.7389547000639,186.73966310010292,Ring,hässlich,"['Ring', 'hässlich']",restudy_diff,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend', 'neu', 'durchsichtig', 'winzig', 'schmutzig', 'breit', 'rustikal', 'lang', 'kaputt', 'biegsam', 'sauber', 'hässlich']",2,3.5406473001930863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,186.7491833001841,,,,,,,,,,186.74013880011626,187.23131679999642,,,2,2.089181900024414,,,,,,,,,,,,,,,,,,,,,187.23132630018517,193.23201730009168,Kiste,bunt,"['Kiste', 'bunt']",control,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend', 'neu', 'durchsichtig', 'winzig', 'schmutzig', 'breit', 'rustikal', 'lang', 'kaputt', 'biegsam', 'sauber', 'hässlich', 'bunt']",2,2.089181900024414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,193.24152090004645,,,,,,,,,,193.23249030020088,193.7236085999757,,,2,3.1638976999092847,,,,,,,,,,,,,,,,,,,,,193.72361910017207,199.7244379001204,Tasche,verspielt,"['Tasche', 'verspielt']",restudy_diff,1,"['Löffel', 'Brille', 'Blume', 'Schere', 'Stift', 'Tasse', 'Telefon', 'Würfel', 'Kerze', 'Uhr', 'Jacke', 'Hammer', 'Geige', 'Socke', 'Lampe', 'Rucksack', 'Hut', 'Ring', 'Kiste', 'Tasche', 'Trommel', 'Kette']","['dunkel', 'elegant', 'gepunktet', 'nachhaltig', 'nass', 'praktisch', 'strahlend', 'neu', 'durchsichtig', 'winzig', 'schmutzig', 'breit', 'rustikal', 'lang', 'kaputt', 'biegsam', 'sauber', 'hässlich', 'bunt', 'verspielt']",2,3.1638976999092847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-29_12h55.08.042,watkins1,2023.2.3,99.7532106750154,31,2023-11-29 12h55.17.370613 +0000,
