Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,correct,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,70.99023690004833,,,,,,,,,,70.98126360005699,71.472173999995,,,2,3.3451853999868035,,,,,,,,,,,,,,,,,,,,,71.47218449995853,77.47879259998444,Blume,nachhaltig,"['Blume', 'nachhaltig']",restudy,3,"['Uhr', 'Tasche', 'Kerze', 'Löffel', 'Kamera', 'Kette', 'Blume', 'Jacke', 'Ring', 'Bürste', 'Hammer', 'Flasche', 'Fahrrad', 'Eimer', 'Schlüssel', 'Telefon', 'Vase', 'Hut', 'Socke', 'Brille', 'Geige', 'Lampe', 'Kiste', 'Tasse', 'Stift', 'Buch', 'Würfel', 'Schere', 'Rucksack', 'Trommel']","['flach', 'glänzend', 'schwer', 'flauschig', 'breit', 'hässlich', 'nachhaltig']",2,3.3451853999868035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h19.59.808,watkins1,2023.2.3,99.76684487355958,39,2023-12-04 09h20.06.527777 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,77.48817789996974,,,,,,,,,,77.47932799998671,77.97023310000077,,,1,3.518512799986638,,,,,,,,,,,,,,,,,,,,,77.9702443999704,83.97286320000421,Jacke,durchsichtig,"['Jacke', 'durchsichtig']",test_adj,3,"['Uhr', 'Tasche', 'Kerze', 'Löffel', 'Kamera', 'Kette', 'Blume', 'Jacke', 'Ring', 'Bürste', 'Hammer', 'Flasche', 'Fahrrad', 'Eimer', 'Schlüssel', 'Telefon', 'Vase', 'Hut', 'Socke', 'Brille', 'Geige', 'Lampe', 'Kiste', 'Tasse', 'Stift', 'Buch', 'Würfel', 'Schere', 'Rucksack', 'Trommel']","['flach', 'glänzend', 'schwer', 'flauschig', 'breit', 'hässlich', 'nachhaltig', 'durchsichtig']",1,3.518512799986638,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h19.59.808,watkins1,2023.2.3,99.76684487355958,39,2023-12-04 09h20.06.527777 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,83.98239310004283,,,,,,,,,,83.97339120006654,84.46416360000148,,,2,3.8494784000795335,,,,,,,,,,,,,,,,,,,,,84.46417409996502,90.46815239998978,Ring,neu,"['Ring', 'neu']",test_adj,3,"['Uhr', 'Tasche', 'Kerze', 'Löffel', 'Kamera', 'Kette', 'Blume', 'Jacke', 'Ring', 'Bürste', 'Hammer', 'Flasche', 'Fahrrad', 'Eimer', 'Schlüssel', 'Telefon', 'Vase', 'Hut', 'Socke', 'Brille', 'Geige', 'Lampe', 'Kiste', 'Tasse', 'Stift', 'Buch', 'Würfel', 'Schere', 'Rucksack', 'Trommel']","['flach', 'glänzend', 'schwer', 'flauschig', 'breit', 'hässlich', 'nachhaltig', 'durchsichtig', 'neu']",2,3.8494784000795335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h19.59.808,watkins1,2023.2.3,99.76684487355958,39,2023-12-04 09h20.06.527777 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,90.47768290003296,,,,,,,,,,90.46867560001556,90.95967680006288,,,2,4.218554300023243,,,,,,,,,,,,,,,,,,,,,90.95968850003555,96.96929400006775,Bürste,kalt,"['Bürste', 'kalt']",restudy,3,"['Uhr', 'Tasche', 'Kerze', 'Löffel', 'Kamera', 'Kette', 'Blume', 'Jacke', 'Ring', 'Bürste', 'Hammer', 'Flasche', 'Fahrrad', 'Eimer', 'Schlüssel', 'Telefon', 'Vase', 'Hut', 'Socke', 'Brille', 'Geige', 'Lampe', 'Kiste', 'Tasse', 'Stift', 'Buch', 'Würfel', 'Schere', 'Rucksack', 'Trommel']","['flach', 'glänzend', 'schwer', 'flauschig', 'breit', 'hässlich', 'nachhaltig', 'durchsichtig', 'neu', 'kalt']",2,4.218554300023243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h19.59.808,watkins1,2023.2.3,99.76684487355958,39,2023-12-04 09h20.06.527777 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,96.97871349996421,,,,,,,,,,96.969822700019,97.46122329996433,,,1,1.788182899937965,,,,,,,,,,,,,,,,,,,,,97.461233500042,103.4650078000268,Hammer,hübsch,"['Hammer', 'hübsch']",test_adj,3,"['Uhr', 'Tasche', 'Kerze', 'Löffel', 'Kamera', 'Kette', 'Blume', 'Jacke', 'Ring', 'Bürste', 'Hammer', 'Flasche', 'Fahrrad', 'Eimer', 'Schlüssel', 'Telefon', 'Vase', 'Hut', 'Socke', 'Brille', 'Geige', 'Lampe', 'Kiste', 'Tasse', 'Stift', 'Buch', 'Würfel', 'Schere', 'Rucksack', 'Trommel']","['flach', 'glänzend', 'schwer', 'flauschig', 'breit', 'hässlich', 'nachhaltig', 'durchsichtig', 'neu', 'kalt', 'hübsch']",1,1.788182899937965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h19.59.808,watkins1,2023.2.3,99.76684487355958,39,2023-12-04 09h20.06.527777 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,103.47442300000694,,,,,,,,,,103.4655418000184,103.95638870005496,,,1,2.1330695999786258,,,,,,,,,,,,,,,,,,,,,103.95640010002535,109.96419710002374,Flasche,lustig,"['Flasche', 'lustig']",test_adj,3,"['Uhr', 'Tasche', 'Kerze', 'Löffel', 'Kamera', 'Kette', 'Blume', 'Jacke', 'Ring', 'Bürste', 'Hammer', 'Flasche', 'Fahrrad', 'Eimer', 'Schlüssel', 'Telefon', 'Vase', 'Hut', 'Socke', 'Brille', 'Geige', 'Lampe', 'Kiste', 'Tasse', 'Stift', 'Buch', 'Würfel', 'Schere', 'Rucksack', 'Trommel']","['flach', 'glänzend', 'schwer', 'flauschig', 'breit', 'hässlich', 'nachhaltig', 'durchsichtig', 'neu', 'kalt', 'hübsch', 'lustig']",1,2.1330695999786258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h19.59.808,watkins1,2023.2.3,99.76684487355958,39,2023-12-04 09h20.06.527777 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,109.97370239999145,,,,,,,,,,109.96472409996204,110.45587970002089,,,2,2.9143079000059515,,,,,,,,,,,,,,,,,,,,,110.4558894999791,116.46378019999247,Fahrrad,elegant,"['Fahrrad', 'elegant']",test_adj,3,"['Uhr', 'Tasche', 'Kerze', 'Löffel', 'Kamera', 'Kette', 'Blume', 'Jacke', 'Ring', 'Bürste', 'Hammer', 'Flasche', 'Fahrrad', 'Eimer', 'Schlüssel', 'Telefon', 'Vase', 'Hut', 'Socke', 'Brille', 'Geige', 'Lampe', 'Kiste', 'Tasse', 'Stift', 'Buch', 'Würfel', 'Schere', 'Rucksack', 'Trommel']","['flach', 'glänzend', 'schwer', 'flauschig', 'breit', 'hässlich', 'nachhaltig', 'durchsichtig', 'neu', 'kalt', 'hübsch', 'lustig', 'elegant']",2,2.9143079000059515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h19.59.808,watkins1,2023.2.3,99.76684487355958,39,2023-12-04 09h20.06.527777 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,116.47332360001747,,,,,,,,,,116.46430400002282,116.95520850003231,,,1,2.5821659999201074,,,,,,,,,,,,,,,,,,,,,116.95521949999966,122.95580470003188,Eimer,strahlend,"['Eimer', 'strahlend']",test_adj,3,"['Uhr', 'Tasche', 'Kerze', 'Löffel', 'Kamera', 'Kette', 'Blume', 'Jacke', 'Ring', 'Bürste', 'Hammer', 'Flasche', 'Fahrrad', 'Eimer', 'Schlüssel', 'Telefon', 'Vase', 'Hut', 'Socke', 'Brille', 'Geige', 'Lampe', 'Kiste', 'Tasse', 'Stift', 'Buch', 'Würfel', 'Schere', 'Rucksack', 'Trommel']","['flach', 'glänzend', 'schwer', 'flauschig', 'breit', 'hässlich', 'nachhaltig', 'durchsichtig', 'neu', 'kalt', 'hübsch', 'lustig', 'elegant', 'strahlend']",1,2.5821659999201074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h19.59.808,watkins1,2023.2.3,99.76684487355958,39,2023-12-04 09h20.06.527777 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,122.96517330000643,,,,,,,,,,122.95633329998236,123.44740599999204,,,2,3.529973499942571,,,,,,,,,,,,,,,,,,,,,123.44741689995863,129.45695320004597,Schlüssel,glatt,"['Schlüssel', 'glatt']",restudy,3,"['Uhr', 'Tasche', 'Kerze', 'Löffel', 'Kamera', 'Kette', 'Blume', 'Jacke', 'Ring', 'Bürste', 'Hammer', 'Flasche', 'Fahrrad', 'Eimer', 'Schlüssel', 'Telefon', 'Vase', 'Hut', 'Socke', 'Brille', 'Geige', 'Lampe', 'Kiste', 'Tasse', 'Stift', 'Buch', 'Würfel', 'Schere', 'Rucksack', 'Trommel']","['flach', 'glänzend', 'schwer', 'flauschig', 'breit', 'hässlich', 'nachhaltig', 'durchsichtig', 'neu', 'kalt', 'hübsch', 'lustig', 'elegant', 'strahlend', 'glatt']",2,3.529973499942571,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h19.59.808,watkins1,2023.2.3,99.76684487355958,39,2023-12-04 09h20.06.527777 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,129.4663858000422,,,,,,,,,,129.45748290000483,129.94847599999048,,,2,3.821018800023012,,,,,,,,,,,,,,,,,,,,,129.94848689995706,135.9539837000193,Telefon,schlicht,"['Telefon', 'schlicht']",restudy,3,"['Uhr', 'Tasche', 'Kerze', 'Löffel', 'Kamera', 'Kette', 'Blume', 'Jacke', 'Ring', 'Bürste', 'Hammer', 'Flasche', 'Fahrrad', 'Eimer', 'Schlüssel', 'Telefon', 'Vase', 'Hut', 'Socke', 'Brille', 'Geige', 'Lampe', 'Kiste', 'Tasse', 'Stift', 'Buch', 'Würfel', 'Schere', 'Rucksack', 'Trommel']","['flach', 'glänzend', 'schwer', 'flauschig', 'breit', 'hässlich', 'nachhaltig', 'durchsichtig', 'neu', 'kalt', 'hübsch', 'lustig', 'elegant', 'strahlend', 'glatt', 'schlicht']",2,3.821018800023012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h19.59.808,watkins1,2023.2.3,99.76684487355958,39,2023-12-04 09h20.06.527777 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,135.96337450004648,,,,,,,,,,135.9545132999774,136.4453658000566,,,3,1.8926336000440642,,,,,,,,,,,,,,,,,,,,,136.44537550001405,142.45313829998486,Vase,nass,"['Vase', 'nass']",restudy,3,"['Uhr', 'Tasche', 'Kerze', 'Löffel', 'Kamera', 'Kette', 'Blume', 'Jacke', 'Ring', 'Bürste', 'Hammer', 'Flasche', 'Fahrrad', 'Eimer', 'Schlüssel', 'Telefon', 'Vase', 'Hut', 'Socke', 'Brille', 'Geige', 'Lampe', 'Kiste', 'Tasse', 'Stift', 'Buch', 'Würfel', 'Schere', 'Rucksack', 'Trommel']","['flach', 'glänzend', 'schwer', 'flauschig', 'breit', 'hässlich', 'nachhaltig', 'durchsichtig', 'neu', 'kalt', 'hübsch', 'lustig', 'elegant', 'strahlend', 'glatt', 'schlicht', 'nass']",3,1.8926336000440642,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h19.59.808,watkins1,2023.2.3,99.76684487355958,39,2023-12-04 09h20.06.527777 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,142.4625089999754,,,,,,,,,,142.45368060003966,142.9444569000043,,,3,3.657523399917409,,,,,,,,,,,,,,,,,,,,,142.94446819997393,148.95088170003146,Hut,kratzig,"['Hut', 'kratzig']",test_adj,3,"['Uhr', 'Tasche', 'Kerze', 'Löffel', 'Kamera', 'Kette', 'Blume', 'Jacke', 'Ring', 'Bürste', 'Hammer', 'Flasche', 'Fahrrad', 'Eimer', 'Schlüssel', 'Telefon', 'Vase', 'Hut', 'Socke', 'Brille', 'Geige', 'Lampe', 'Kiste', 'Tasse', 'Stift', 'Buch', 'Würfel', 'Schere', 'Rucksack', 'Trommel']","['flach', 'glänzend', 'schwer', 'flauschig', 'breit', 'hässlich', 'nachhaltig', 'durchsichtig', 'neu', 'kalt', 'hübsch', 'lustig', 'elegant', 'strahlend', 'glatt', 'schlicht', 'nass', 'kratzig']",3,3.657523399917409,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-04_09h19.59.808,watkins1,2023.2.3,99.76684487355958,39,2023-12-04 09h20.06.527777 +0000,
