Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,correct,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,148.19418450002559,,,,,,,,,,148.18523480021395,148.67615200020373,,,1,3.2473609999287874,,,,,,,,,,,,,,,,,,,,,148.6761624000501,154.68144980003126,Uhr,sportlich,"['Uhr', 'sportlich']",restudy,3,"['Rucksack', 'Blume', 'Telefon', 'Hammer', 'Geige', 'Buch', 'Uhr', 'Flasche', 'Brille', 'Trommel', 'Fahrrad', 'Schlüssel', 'Tasche', 'Würfel', 'Ring', 'Kette', 'Tasse', 'Bürste', 'Kiste', 'Jacke', 'Löffel', 'Eimer', 'Kerze', 'Hut', 'Vase', 'Lampe', 'Kamera', 'Socke', 'Stift', 'Schere']","['dunkel', 'bunt', 'schwer', 'groß', 'schlicht', 'glänzend', 'sportlich']",1,3.2473609999287874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_09h55.53.301,watkins1,2023.2.3,99.73331331871356,101,2024-01-30 09h56.01.381190 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,154.6909613001626,,,,,,,,,,154.68196720001288,155.173015500186,,,1,2.2878512998577207,,,,,,,,,,,,,,,,,,,,,155.17302580014803,161.17728360020556,Flasche,gepunktet,"['Flasche', 'gepunktet']",restudy,3,"['Rucksack', 'Blume', 'Telefon', 'Hammer', 'Geige', 'Buch', 'Uhr', 'Flasche', 'Brille', 'Trommel', 'Fahrrad', 'Schlüssel', 'Tasche', 'Würfel', 'Ring', 'Kette', 'Tasse', 'Bürste', 'Kiste', 'Jacke', 'Löffel', 'Eimer', 'Kerze', 'Hut', 'Vase', 'Lampe', 'Kamera', 'Socke', 'Stift', 'Schere']","['dunkel', 'bunt', 'schwer', 'groß', 'schlicht', 'glänzend', 'sportlich', 'gepunktet']",1,2.2878512998577207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_09h55.53.301,watkins1,2023.2.3,99.73331331871356,101,2024-01-30 09h56.01.381190 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,161.18684180011041,,,,,,,,,,161.17779970006086,161.66875790013,,,3,2.295876699965447,,,,,,,,,,,,,,,,,,,,,161.6687688000966,167.67070600017905,Brille,praktisch,"['Brille', 'praktisch']",restudy,3,"['Rucksack', 'Blume', 'Telefon', 'Hammer', 'Geige', 'Buch', 'Uhr', 'Flasche', 'Brille', 'Trommel', 'Fahrrad', 'Schlüssel', 'Tasche', 'Würfel', 'Ring', 'Kette', 'Tasse', 'Bürste', 'Kiste', 'Jacke', 'Löffel', 'Eimer', 'Kerze', 'Hut', 'Vase', 'Lampe', 'Kamera', 'Socke', 'Stift', 'Schere']","['dunkel', 'bunt', 'schwer', 'groß', 'schlicht', 'glänzend', 'sportlich', 'gepunktet', 'praktisch']",3,2.295876699965447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_09h55.53.301,watkins1,2023.2.3,99.73331331871356,101,2024-01-30 09h56.01.381190 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,167.68021140014753,,,,,,,,,,167.6712311001029,168.1623014002107,,,2,2.9786278000101447,,,,,,,,,,,,,,,,,,,,,168.16231180005707,174.16677620005794,Trommel,elegant,"['Trommel', 'elegant']",test_adj,3,"['Rucksack', 'Blume', 'Telefon', 'Hammer', 'Geige', 'Buch', 'Uhr', 'Flasche', 'Brille', 'Trommel', 'Fahrrad', 'Schlüssel', 'Tasche', 'Würfel', 'Ring', 'Kette', 'Tasse', 'Bürste', 'Kiste', 'Jacke', 'Löffel', 'Eimer', 'Kerze', 'Hut', 'Vase', 'Lampe', 'Kamera', 'Socke', 'Stift', 'Schere']","['dunkel', 'bunt', 'schwer', 'groß', 'schlicht', 'glänzend', 'sportlich', 'gepunktet', 'praktisch', 'elegant']",2,2.9786278000101447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_09h55.53.301,watkins1,2023.2.3,99.73331331871356,101,2024-01-30 09h56.01.381190 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,174.17627720022574,,,,,,,,,,174.16729150013998,174.65864910022356,,,2,4.098422900075093,,,,,,,,,,,,,,,,,,,,,174.65865980018862,180.6609703002032,Fahrrad,winzig,"['Fahrrad', 'winzig']",test_adj,3,"['Rucksack', 'Blume', 'Telefon', 'Hammer', 'Geige', 'Buch', 'Uhr', 'Flasche', 'Brille', 'Trommel', 'Fahrrad', 'Schlüssel', 'Tasche', 'Würfel', 'Ring', 'Kette', 'Tasse', 'Bürste', 'Kiste', 'Jacke', 'Löffel', 'Eimer', 'Kerze', 'Hut', 'Vase', 'Lampe', 'Kamera', 'Socke', 'Stift', 'Schere']","['dunkel', 'bunt', 'schwer', 'groß', 'schlicht', 'glänzend', 'sportlich', 'gepunktet', 'praktisch', 'elegant', 'winzig']",2,4.098422900075093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_09h55.53.301,watkins1,2023.2.3,99.73331331871356,101,2024-01-30 09h56.01.381190 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,180.6703765001148,,,,,,,,,,180.66149150021374,181.15257340017706,,,2,2.4671667001675814,,,,,,,,,,,,,,,,,,,,,181.1525847001467,187.15440180012956,Schlüssel,flach,"['Schlüssel', 'flach']",test_adj,3,"['Rucksack', 'Blume', 'Telefon', 'Hammer', 'Geige', 'Buch', 'Uhr', 'Flasche', 'Brille', 'Trommel', 'Fahrrad', 'Schlüssel', 'Tasche', 'Würfel', 'Ring', 'Kette', 'Tasse', 'Bürste', 'Kiste', 'Jacke', 'Löffel', 'Eimer', 'Kerze', 'Hut', 'Vase', 'Lampe', 'Kamera', 'Socke', 'Stift', 'Schere']","['dunkel', 'bunt', 'schwer', 'groß', 'schlicht', 'glänzend', 'sportlich', 'gepunktet', 'praktisch', 'elegant', 'winzig', 'flach']",2,2.4671667001675814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_09h55.53.301,watkins1,2023.2.3,99.73331331871356,101,2024-01-30 09h56.01.381190 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,187.16381100006402,,,,,,,,,,187.15490920003504,187.64590480015613,,,1,3.0308472998440266,,,,,,,,,,,,,,,,,,,,,187.64591540000401,193.6562508000061,Tasche,glatt,"['Tasche', 'glatt']",test_adj,3,"['Rucksack', 'Blume', 'Telefon', 'Hammer', 'Geige', 'Buch', 'Uhr', 'Flasche', 'Brille', 'Trommel', 'Fahrrad', 'Schlüssel', 'Tasche', 'Würfel', 'Ring', 'Kette', 'Tasse', 'Bürste', 'Kiste', 'Jacke', 'Löffel', 'Eimer', 'Kerze', 'Hut', 'Vase', 'Lampe', 'Kamera', 'Socke', 'Stift', 'Schere']","['dunkel', 'bunt', 'schwer', 'groß', 'schlicht', 'glänzend', 'sportlich', 'gepunktet', 'praktisch', 'elegant', 'winzig', 'flach', 'glatt']",1,3.0308472998440266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_09h55.53.301,watkins1,2023.2.3,99.73331331871356,101,2024-01-30 09h56.01.381190 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,193.6656594001688,,,,,,,,,,193.65678190020844,194.14791340008378,,,2,2.816471599973738,,,,,,,,,,,,,,,,,,,,,194.1479240001645,200.15853840019554,Würfel,kalt,"['Würfel', 'kalt']",test_adj,3,"['Rucksack', 'Blume', 'Telefon', 'Hammer', 'Geige', 'Buch', 'Uhr', 'Flasche', 'Brille', 'Trommel', 'Fahrrad', 'Schlüssel', 'Tasche', 'Würfel', 'Ring', 'Kette', 'Tasse', 'Bürste', 'Kiste', 'Jacke', 'Löffel', 'Eimer', 'Kerze', 'Hut', 'Vase', 'Lampe', 'Kamera', 'Socke', 'Stift', 'Schere']","['dunkel', 'bunt', 'schwer', 'groß', 'schlicht', 'glänzend', 'sportlich', 'gepunktet', 'praktisch', 'elegant', 'winzig', 'flach', 'glatt', 'kalt']",2,2.816471599973738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_09h55.53.301,watkins1,2023.2.3,99.73331331871356,101,2024-01-30 09h56.01.381190 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,200.16799139999785,,,,,,,,,,200.15909230010584,200.64998800004832,,,3,2.731338300043717,,,,,,,,,,,,,,,,,,,,,200.64999910001643,206.65383710013703,Ring,gut,"['Ring', 'gut']",restudy,3,"['Rucksack', 'Blume', 'Telefon', 'Hammer', 'Geige', 'Buch', 'Uhr', 'Flasche', 'Brille', 'Trommel', 'Fahrrad', 'Schlüssel', 'Tasche', 'Würfel', 'Ring', 'Kette', 'Tasse', 'Bürste', 'Kiste', 'Jacke', 'Löffel', 'Eimer', 'Kerze', 'Hut', 'Vase', 'Lampe', 'Kamera', 'Socke', 'Stift', 'Schere']","['dunkel', 'bunt', 'schwer', 'groß', 'schlicht', 'glänzend', 'sportlich', 'gepunktet', 'praktisch', 'elegant', 'winzig', 'flach', 'glatt', 'kalt', 'gut']",3,2.731338300043717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_09h55.53.301,watkins1,2023.2.3,99.73331331871356,101,2024-01-30 09h56.01.381190 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,206.6632972001098,,,,,,,,,,206.65435300022364,207.1453160000965,,,1,1.9871561999898404,,,,,,,,,,,,,,,,,,,,,207.14532690006308,213.14787450013682,Kette,lustig,"['Kette', 'lustig']",test_adj,3,"['Rucksack', 'Blume', 'Telefon', 'Hammer', 'Geige', 'Buch', 'Uhr', 'Flasche', 'Brille', 'Trommel', 'Fahrrad', 'Schlüssel', 'Tasche', 'Würfel', 'Ring', 'Kette', 'Tasse', 'Bürste', 'Kiste', 'Jacke', 'Löffel', 'Eimer', 'Kerze', 'Hut', 'Vase', 'Lampe', 'Kamera', 'Socke', 'Stift', 'Schere']","['dunkel', 'bunt', 'schwer', 'groß', 'schlicht', 'glänzend', 'sportlich', 'gepunktet', 'praktisch', 'elegant', 'winzig', 'flach', 'glatt', 'kalt', 'gut', 'lustig']",1,1.9871561999898404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_09h55.53.301,watkins1,2023.2.3,99.73331331871356,101,2024-01-30 09h56.01.381190 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,213.1572713002097,,,,,,,,,,213.1484114001505,213.6393482000567,,,1,3.1734964000061154,,,,,,,,,,,,,,,,,,,,,213.63935910002328,219.6497847000137,Tasse,flauschig,"['Tasse', 'flauschig']",test_adj,3,"['Rucksack', 'Blume', 'Telefon', 'Hammer', 'Geige', 'Buch', 'Uhr', 'Flasche', 'Brille', 'Trommel', 'Fahrrad', 'Schlüssel', 'Tasche', 'Würfel', 'Ring', 'Kette', 'Tasse', 'Bürste', 'Kiste', 'Jacke', 'Löffel', 'Eimer', 'Kerze', 'Hut', 'Vase', 'Lampe', 'Kamera', 'Socke', 'Stift', 'Schere']","['dunkel', 'bunt', 'schwer', 'groß', 'schlicht', 'glänzend', 'sportlich', 'gepunktet', 'praktisch', 'elegant', 'winzig', 'flach', 'glatt', 'kalt', 'gut', 'lustig', 'flauschig']",1,3.1734964000061154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_09h55.53.301,watkins1,2023.2.3,99.73331331871356,101,2024-01-30 09h56.01.381190 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,219.6592761001084,,,,,,,,,,219.6503017002251,220.14136170013808,,,1,2.87171300011687,,,,,,,,,,,,,,,,,,,,,220.1413722001016,226.15142450015992,Bürste,verspielt,"['Bürste', 'verspielt']",restudy,3,"['Rucksack', 'Blume', 'Telefon', 'Hammer', 'Geige', 'Buch', 'Uhr', 'Flasche', 'Brille', 'Trommel', 'Fahrrad', 'Schlüssel', 'Tasche', 'Würfel', 'Ring', 'Kette', 'Tasse', 'Bürste', 'Kiste', 'Jacke', 'Löffel', 'Eimer', 'Kerze', 'Hut', 'Vase', 'Lampe', 'Kamera', 'Socke', 'Stift', 'Schere']","['dunkel', 'bunt', 'schwer', 'groß', 'schlicht', 'glänzend', 'sportlich', 'gepunktet', 'praktisch', 'elegant', 'winzig', 'flach', 'glatt', 'kalt', 'gut', 'lustig', 'flauschig', 'verspielt']",1,2.87171300011687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_09h55.53.301,watkins1,2023.2.3,99.73331331871356,101,2024-01-30 09h56.01.381190 +0000,
