Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,correct,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Hut', 'Rucksack', 'Tasse', 'Kette', 'Vase', 'Brille', 'Schere', 'Kamera', 'Trommel', 'Jacke', 'Hammer', 'Eimer', 'Schlüssel', 'Stift', 'Uhr']","['Kerze', 'Fahrrad', 'Kiste', 'Ring', 'Löffel', 'Tasche', 'Flasche', 'Lampe', 'Buch', 'Würfel', 'Telefon', 'Bürste', 'Geige', 'Socke', 'Blume']",0.10416029999032617,0.10422430001199245,0.1042327000759542,2.771289300173521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_11h45.22.502,watkins1,2023.2.3,99.71948928568385,28,2023-11-28 11h45.28.582865 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.771338500082493,35.62478660000488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_11h45.22.502,watkins1,2023.2.3,99.71948928568385,28,2023-11-28 11h45.28.582865 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,36.638415500056,,,,,,,,,,35.624803100014105,36.62843500007875,43.12623340007849,43.617573800031096,37.12046520016156,43.12606599996798,3,4.117370800115168,None,43.61758460011333,49.627200100105256,3,4.117370800115168,None,49.62749980017543,49.62752370000817,49.62753100018017,49.62761400011368,,2.2893606999423355,None,49.6277762001846,50.11881220014766,50.11882319999859,56.12395779998042,Hund,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_11h45.22.502,watkins1,2023.2.3,99.71948928568385,28,2023-11-28 11h45.28.582865 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.12412489997223,66.89886680012569,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_11h45.22.502,watkins1,2023.2.3,99.71948928568385,28,2023-11-28 11h45.28.582865 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,67.91267790016718,,,,,,,,,,66.89888390013948,67.90270350011997,67.90321680018678,68.39470220007934,,,3,3.1680598000530154,,,,,,,,,,,,,,,,,,,,,68.3947132001631,74.40175840002485,Uhr,glatt,"['Uhr', 'glatt']",restudy,2,"['Uhr', 'Buch', 'Löffel', 'Tasche', 'Kette', 'Brille', 'Schere', 'Vase', 'Geige', 'Stift', 'Würfel', 'Hammer', 'Kerze', 'Fahrrad', 'Eimer', 'Bürste', 'Blume', 'Socke', 'Kamera', 'Flasche', 'Jacke', 'Kiste', 'Lampe', 'Trommel', 'Tasse', 'Telefon', 'Ring', 'Schlüssel', 'Rucksack', 'Hut']",['glatt'],3,3.1680598000530154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_11h45.22.502,watkins1,2023.2.3,99.71948928568385,28,2023-11-28 11h45.28.582865 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,74.4112301999703,,,,,,,,,,,,74.40241560013965,74.89335090015084,,,1,1.9025587998330593,,,,,,,,,,,,,,,,,,,,,74.8933616001159,80.89789360016584,Buch,flauschig,"['Buch', 'flauschig']",test_sub,2,"['Uhr', 'Buch', 'Löffel', 'Tasche', 'Kette', 'Brille', 'Schere', 'Vase', 'Geige', 'Stift', 'Würfel', 'Hammer', 'Kerze', 'Fahrrad', 'Eimer', 'Bürste', 'Blume', 'Socke', 'Kamera', 'Flasche', 'Jacke', 'Kiste', 'Lampe', 'Trommel', 'Tasse', 'Telefon', 'Ring', 'Schlüssel', 'Rucksack', 'Hut']","['glatt', 'flauschig']",1,1.9025587998330593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_11h45.22.502,watkins1,2023.2.3,99.71948928568385,28,2023-11-28 11h45.28.582865 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,80.9073054001201,,,,,,,,,,,,80.89844100014307,81.38932020007633,,,3,3.4302400001324713,,,,,,,,,,,,,,,,,,,,,81.38933170004748,87.39199020015076,Löffel,gestreift,"['Löffel', 'gestreift']",test_sub,2,"['Uhr', 'Buch', 'Löffel', 'Tasche', 'Kette', 'Brille', 'Schere', 'Vase', 'Geige', 'Stift', 'Würfel', 'Hammer', 'Kerze', 'Fahrrad', 'Eimer', 'Bürste', 'Blume', 'Socke', 'Kamera', 'Flasche', 'Jacke', 'Kiste', 'Lampe', 'Trommel', 'Tasse', 'Telefon', 'Ring', 'Schlüssel', 'Rucksack', 'Hut']","['glatt', 'flauschig', 'gestreift']",3,3.4302400001324713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_11h45.22.502,watkins1,2023.2.3,99.71948928568385,28,2023-11-28 11h45.28.582865 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,87.40155920013785,,,,,,,,,,,,87.39252550015226,87.88359660003334,,,3,1.5686107999645174,,,,,,,,,,,,,,,,,,,,,87.88360720011406,93.88562610000372,Tasche,kurz,"['Tasche', 'kurz']",test_sub,2,"['Uhr', 'Buch', 'Löffel', 'Tasche', 'Kette', 'Brille', 'Schere', 'Vase', 'Geige', 'Stift', 'Würfel', 'Hammer', 'Kerze', 'Fahrrad', 'Eimer', 'Bürste', 'Blume', 'Socke', 'Kamera', 'Flasche', 'Jacke', 'Kiste', 'Lampe', 'Trommel', 'Tasse', 'Telefon', 'Ring', 'Schlüssel', 'Rucksack', 'Hut']","['glatt', 'flauschig', 'gestreift', 'kurz']",3,1.5686107999645174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_11h45.22.502,watkins1,2023.2.3,99.71948928568385,28,2023-11-28 11h45.28.582865 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,93.89505659998395,,,,,,,,,,,,93.88616160000674,94.37724700011313,,,2,2.131406100001186,,,,,,,,,,,,,,,,,,,,,94.37725740019232,100.38739340007305,Kette,kratzig,"['Kette', 'kratzig']",restudy,2,"['Uhr', 'Buch', 'Löffel', 'Tasche', 'Kette', 'Brille', 'Schere', 'Vase', 'Geige', 'Stift', 'Würfel', 'Hammer', 'Kerze', 'Fahrrad', 'Eimer', 'Bürste', 'Blume', 'Socke', 'Kamera', 'Flasche', 'Jacke', 'Kiste', 'Lampe', 'Trommel', 'Tasse', 'Telefon', 'Ring', 'Schlüssel', 'Rucksack', 'Hut']","['glatt', 'flauschig', 'gestreift', 'kurz', 'kratzig']",2,2.131406100001186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_11h45.22.502,watkins1,2023.2.3,99.71948928568385,28,2023-11-28 11h45.28.582865 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,100.39685850008391,,,,,,,,,,,,100.3879413001705,100.87892740010284,,,3,1.7577907000668347,,,,,,,,,,,,,,,,,,,,,100.87893740017898,106.88929020008072,Brille,gepunktet,"['Brille', 'gepunktet']",restudy,2,"['Uhr', 'Buch', 'Löffel', 'Tasche', 'Kette', 'Brille', 'Schere', 'Vase', 'Geige', 'Stift', 'Würfel', 'Hammer', 'Kerze', 'Fahrrad', 'Eimer', 'Bürste', 'Blume', 'Socke', 'Kamera', 'Flasche', 'Jacke', 'Kiste', 'Lampe', 'Trommel', 'Tasse', 'Telefon', 'Ring', 'Schlüssel', 'Rucksack', 'Hut']","['glatt', 'flauschig', 'gestreift', 'kurz', 'kratzig', 'gepunktet']",3,1.7577907000668347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-28_11h45.22.502,watkins1,2023.2.3,99.71948928568385,28,2023-11-28 11h45.28.582865 +0000,
