Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,correct,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Kiste', 'Schere', 'Rucksack', 'Hut', 'Tasche', 'Kette', 'Socke', 'Ring', 'Eimer', 'Schlüssel', 'Blume', 'Hammer', 'Kerze', 'Vase', 'Würfel']","['Telefon', 'Lampe', 'Fahrrad', 'Geige', 'Buch', 'Uhr', 'Flasche', 'Bürste', 'Löffel', 'Jacke', 'Kamera', 'Stift', 'Brille', 'Tasse', 'Trommel']",0.09951639996143058,0.09958259999984875,0.09959050000179559,7.126750600000378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_11h34.30.477,watkins1,2023.2.3,99.71819640200785,18,2023-11-27 11h34.35.947935 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.126798400015105,77.93038540001726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_11h34.30.477,watkins1,2023.2.3,99.71819640200785,18,2023-11-27 11h34.35.947935 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,78.94379879999906,,,,,,,,,,77.9304038999835,78.93376330001047,85.4338623000076,85.92533120000735,79.42580929998076,85.43369839998195,3,3.047100500029046,None,85.92534209997393,91.92807969998103,3,3.047100500029046,None,91.92837609996786,91.92840009997599,91.92840709997108,91.92848579998827,,2.370095400023274,None,91.92864980001468,92.4196408999851,92.41965250001522,98.42496099998243,hund,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_11h34.30.477,watkins1,2023.2.3,99.71819640200785,18,2023-11-27 11h34.35.947935 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.42513019999024,109.33906849997584,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_11h34.30.477,watkins1,2023.2.3,99.71819640200785,18,2023-11-27 11h34.35.947935 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,110.35250749997795,,,,,,,,,,109.3390848999843,110.34252469998319,110.34301949996734,110.83443439996336,,,1,2.5416707000113092,,,,,,,,,,,,,,,,,,,,,110.834446199995,116.83725509996293,Kerze,matt,"['Kerze', 'matt']",restudy,2,"['Kerze', 'Fahrrad', 'Tasse', 'Blume', 'Würfel', 'Jacke', 'Kamera', 'Telefon', 'Trommel', 'Hammer', 'Löffel', 'Ring', 'Eimer', 'Lampe', 'Vase', 'Flasche', 'Kette', 'Schere', 'Brille', 'Kiste', 'Buch', 'Tasche', 'Schlüssel', 'Bürste', 'Stift', 'Uhr', 'Hut', 'Geige', 'Socke', 'Rucksack']",['matt'],1,2.5416707000113092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_11h34.30.477,watkins1,2023.2.3,99.71819640200785,18,2023-11-27 11h34.35.947935 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,116.84674110001652,,,,,,,,,,,,116.8379014999955,117.32868619996589,,,2,3.2813039000029676,,,,,,,,,,,,,,,,,,,,,117.32869639998535,123.33889229997294,Fahrrad,krumm,"['Fahrrad', 'krumm']",test_sub,2,"['Kerze', 'Fahrrad', 'Tasse', 'Blume', 'Würfel', 'Jacke', 'Kamera', 'Telefon', 'Trommel', 'Hammer', 'Löffel', 'Ring', 'Eimer', 'Lampe', 'Vase', 'Flasche', 'Kette', 'Schere', 'Brille', 'Kiste', 'Buch', 'Tasche', 'Schlüssel', 'Bürste', 'Stift', 'Uhr', 'Hut', 'Geige', 'Socke', 'Rucksack']","['matt', 'krumm']",2,3.2813039000029676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_11h34.30.477,watkins1,2023.2.3,99.71819640200785,18,2023-11-27 11h34.35.947935 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,123.34837570000673,,,,,,,,,,,,123.33941209997283,123.8304687999771,,,3,3.435106899996754,,,,,,,,,,,,,,,,,,,,,123.83047980000265,129.83607789996313,Tasse,robust,"['Tasse', 'robust']",test_sub,2,"['Kerze', 'Fahrrad', 'Tasse', 'Blume', 'Würfel', 'Jacke', 'Kamera', 'Telefon', 'Trommel', 'Hammer', 'Löffel', 'Ring', 'Eimer', 'Lampe', 'Vase', 'Flasche', 'Kette', 'Schere', 'Brille', 'Kiste', 'Buch', 'Tasche', 'Schlüssel', 'Bürste', 'Stift', 'Uhr', 'Hut', 'Geige', 'Socke', 'Rucksack']","['matt', 'krumm', 'robust']",3,3.435106899996754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_11h34.30.477,watkins1,2023.2.3,99.71819640200785,18,2023-11-27 11h34.35.947935 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,129.84560860000784,,,,,,,,,,,,129.83660280000186,130.32760429999325,,,1,2.6740578999742866,,,,,,,,,,,,,,,,,,,,,130.32761510001728,136.32825029996457,Blume,rustikal,"['Blume', 'rustikal']",restudy,2,"['Kerze', 'Fahrrad', 'Tasse', 'Blume', 'Würfel', 'Jacke', 'Kamera', 'Telefon', 'Trommel', 'Hammer', 'Löffel', 'Ring', 'Eimer', 'Lampe', 'Vase', 'Flasche', 'Kette', 'Schere', 'Brille', 'Kiste', 'Buch', 'Tasche', 'Schlüssel', 'Bürste', 'Stift', 'Uhr', 'Hut', 'Geige', 'Socke', 'Rucksack']","['matt', 'krumm', 'robust', 'rustikal']",1,2.6740578999742866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_11h34.30.477,watkins1,2023.2.3,99.71819640200785,18,2023-11-27 11h34.35.947935 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,136.33783259999473,,,,,,,,,,,,136.32877809996717,136.81986859999597,,,1,2.2377107000211254,,,,,,,,,,,,,,,,,,,,,136.81987900001695,142.8301757000154,Würfel,lustig,"['Würfel', 'lustig']",restudy,2,"['Kerze', 'Fahrrad', 'Tasse', 'Blume', 'Würfel', 'Jacke', 'Kamera', 'Telefon', 'Trommel', 'Hammer', 'Löffel', 'Ring', 'Eimer', 'Lampe', 'Vase', 'Flasche', 'Kette', 'Schere', 'Brille', 'Kiste', 'Buch', 'Tasche', 'Schlüssel', 'Bürste', 'Stift', 'Uhr', 'Hut', 'Geige', 'Socke', 'Rucksack']","['matt', 'krumm', 'robust', 'rustikal', 'lustig']",1,2.2377107000211254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_11h34.30.477,watkins1,2023.2.3,99.71819640200785,18,2023-11-27 11h34.35.947935 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,142.83959469996626,,,,,,,,,,,,142.8307070999872,143.32158459996572,,,2,4.520594899950083,,,,,,,,,,,,,,,,,,,,,143.3215954999905,149.32557340001222,Jacke,elegant,"['Jacke', 'elegant']",test_sub,2,"['Kerze', 'Fahrrad', 'Tasse', 'Blume', 'Würfel', 'Jacke', 'Kamera', 'Telefon', 'Trommel', 'Hammer', 'Löffel', 'Ring', 'Eimer', 'Lampe', 'Vase', 'Flasche', 'Kette', 'Schere', 'Brille', 'Kiste', 'Buch', 'Tasche', 'Schlüssel', 'Bürste', 'Stift', 'Uhr', 'Hut', 'Geige', 'Socke', 'Rucksack']","['matt', 'krumm', 'robust', 'rustikal', 'lustig', 'elegant']",2,4.520594899950083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_11h34.30.477,watkins1,2023.2.3,99.71819640200785,18,2023-11-27 11h34.35.947935 +0000,
