Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11457880004309118,0.11464700009673834,0.11465499992482364,4.482362699927762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-05_10h51.55.204,watkins1,2023.2.3,99.75957934834813,44,2023-12-05 10h52.03.480158 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48241059994325,32.24841609993018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-05_10h51.55.204,watkins1,2023.2.3,99.75957934834813,44,2023-12-05 10h52.03.480158 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,33.26220740005374,,,,,,,,32.24843250005506,33.252122699981555,39.75199389993213,40.24339730013162,33.74424450006336,39.75182120013051,2,2.585679299896583,None,40.24340760009363,46.25170959997922,2,2.585679299896583,None,46.2520067000296,46.252030699979514,46.252037700032815,46.25211729994044,,None,None,46.25228070002049,46.25230149994604,46.252308400115,46.252379700075835,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-05_10h51.55.204,watkins1,2023.2.3,99.75957934834813,44,2023-12-05 10h52.03.480158 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.25249140011147,51.017899099970236,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-05_10h51.55.204,watkins1,2023.2.3,99.75957934834813,44,2023-12-05 10h52.03.480158 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,52.03172990004532,,,,,,,,51.01791530009359,52.02174540003762,52.02218460012227,52.51386810000986,,,3,2.1235158001072705,,,,,,,,,,,,,,,,,,,,,52.51387839997187,58.5171682999935,Kamera,kaputt,"['Kamera', 'kaputt']",control,1,"['Kamera', 'Hut', 'Geige', 'Hammer', 'Tasche', 'Socke', 'Schere', 'Ring', 'Tasse', 'Kerze', 'Lampe', 'Buch', 'Jacke', 'Rucksack', 'Uhr', 'Fahrrad', 'Kiste', 'Vase', 'Stift', 'Würfel', 'Kette', 'Brille']",['kaputt'],3,2.1235158001072705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-05_10h51.55.204,watkins1,2023.2.3,99.75957934834813,44,2023-12-05 10h52.03.480158 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,58.526583899976686,,,,,,,,,,58.517769699916244,59.00848720013164,,,1,2.5285863999743015,,,,,,,,,,,,,,,,,,,,,59.00849819998257,65.01456980011426,Hut,rustikal,"['Hut', 'rustikal']",restudy_diff,1,"['Kamera', 'Hut', 'Geige', 'Hammer', 'Tasche', 'Socke', 'Schere', 'Ring', 'Tasse', 'Kerze', 'Lampe', 'Buch', 'Jacke', 'Rucksack', 'Uhr', 'Fahrrad', 'Kiste', 'Vase', 'Stift', 'Würfel', 'Kette', 'Brille']","['kaputt', 'rustikal']",1,2.5285863999743015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-05_10h51.55.204,watkins1,2023.2.3,99.75957934834813,44,2023-12-05 10h52.03.480158 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,65.02396719995886,,,,,,,,,,65.01503759995103,65.50601770007052,,,1,1.0706784999929368,,,,,,,,,,,,,,,,,,,,,65.506027800031,71.51661160006188,Geige,niedlich,"['Geige', 'niedlich']",restudy_diff,1,"['Kamera', 'Hut', 'Geige', 'Hammer', 'Tasche', 'Socke', 'Schere', 'Ring', 'Tasse', 'Kerze', 'Lampe', 'Buch', 'Jacke', 'Rucksack', 'Uhr', 'Fahrrad', 'Kiste', 'Vase', 'Stift', 'Würfel', 'Kette', 'Brille']","['kaputt', 'rustikal', 'niedlich']",1,1.0706784999929368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-05_10h51.55.204,watkins1,2023.2.3,99.75957934834813,44,2023-12-05 10h52.03.480158 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,71.52604299993254,,,,,,,,,,71.51709370012395,72.00832760008052,,,1,1.0259503999259323,,,,,,,,,,,,,,,,,,,,,72.00833859993145,78.01475950004533,Hammer,flach,"['Hammer', 'flach']",restudy_diff,1,"['Kamera', 'Hut', 'Geige', 'Hammer', 'Tasche', 'Socke', 'Schere', 'Ring', 'Tasse', 'Kerze', 'Lampe', 'Buch', 'Jacke', 'Rucksack', 'Uhr', 'Fahrrad', 'Kiste', 'Vase', 'Stift', 'Würfel', 'Kette', 'Brille']","['kaputt', 'rustikal', 'niedlich', 'flach']",1,1.0259503999259323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-05_10h51.55.204,watkins1,2023.2.3,99.75957934834813,44,2023-12-05 10h52.03.480158 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,78.02429910004139,,,,,,,,,,78.01523269992322,78.50648039998487,,,1,0.8721324000507593,,,,,,,,,,,,,,,,,,,,,78.50649049994536,84.50816170009784,Tasche,lustig,"['Tasche', 'lustig']",control,1,"['Kamera', 'Hut', 'Geige', 'Hammer', 'Tasche', 'Socke', 'Schere', 'Ring', 'Tasse', 'Kerze', 'Lampe', 'Buch', 'Jacke', 'Rucksack', 'Uhr', 'Fahrrad', 'Kiste', 'Vase', 'Stift', 'Würfel', 'Kette', 'Brille']","['kaputt', 'rustikal', 'niedlich', 'flach', 'lustig']",1,0.8721324000507593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-05_10h51.55.204,watkins1,2023.2.3,99.75957934834813,44,2023-12-05 10h52.03.480158 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,84.51760259992443,,,,,,,,,,84.50863900012337,84.99965510005131,,,3,2.2975109999533743,,,,,,,,,,,,,,,,,,,,,84.9996652000118,91.0071481000632,Socke,winzig,"['Socke', 'winzig']",restudy_diff,1,"['Kamera', 'Hut', 'Geige', 'Hammer', 'Tasche', 'Socke', 'Schere', 'Ring', 'Tasse', 'Kerze', 'Lampe', 'Buch', 'Jacke', 'Rucksack', 'Uhr', 'Fahrrad', 'Kiste', 'Vase', 'Stift', 'Würfel', 'Kette', 'Brille']","['kaputt', 'rustikal', 'niedlich', 'flach', 'lustig', 'winzig']",3,2.2975109999533743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-05_10h51.55.204,watkins1,2023.2.3,99.75957934834813,44,2023-12-05 10h52.03.480158 +0000,
