Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,correct,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,125.78625909984112,,,,,,,,,,,,125.77728280005977,126.26822429988533,,,2,1.835067800246179,,,,,,,,,,,,,,,,,,,,,126.26823549997061,132.27652220008895,Stift,rustikal,"['Stift', 'rustikal']",restudy,2,"['Lampe', 'Tasse', 'Schlüssel', 'Kerze', 'Hammer', 'Rucksack', 'Stift', 'Löffel', 'Telefon', 'Fahrrad', 'Trommel', 'Buch', 'Schere', 'Bürste', 'Socke', 'Vase', 'Kiste', 'Geige', 'Würfel', 'Tasche', 'Ring', 'Flasche', 'Uhr', 'Brille', 'Hut', 'Blume', 'Kamera', 'Eimer', 'Jacke', 'Kette']","['schmutzig', 'flach', 'hohl', 'teuer', 'schlicht', 'glatt', 'rustikal']",2,1.835067800246179,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-09_12h44.18.247,watkins1,2023.2.3,99.73311391974083,78,2024-01-09 12h44.29.372484 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,132.2860174002126,,,,,,,,,,,,132.27704480011016,132.76793850027025,,,2,1.934386800043285,,,,,,,,,,,,,,,,,,,,,132.76794870011508,138.77754569984972,Löffel,nass,"['Löffel', 'nass']",restudy,2,"['Lampe', 'Tasse', 'Schlüssel', 'Kerze', 'Hammer', 'Rucksack', 'Stift', 'Löffel', 'Telefon', 'Fahrrad', 'Trommel', 'Buch', 'Schere', 'Bürste', 'Socke', 'Vase', 'Kiste', 'Geige', 'Würfel', 'Tasche', 'Ring', 'Flasche', 'Uhr', 'Brille', 'Hut', 'Blume', 'Kamera', 'Eimer', 'Jacke', 'Kette']","['schmutzig', 'flach', 'hohl', 'teuer', 'schlicht', 'glatt', 'rustikal', 'nass']",2,1.934386800043285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-09_12h44.18.247,watkins1,2023.2.3,99.73311391974083,78,2024-01-09 12h44.29.372484 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,138.7869878001511,,,,,,,,,,,,138.7780550001189,139.26886630011722,,,2,2.7220577001571655,,,,,,,,,,,,,,,,,,,,,139.26887719985098,145.27755929995328,Telefon,gestreift,"['Telefon', 'gestreift']",test_sub,2,"['Lampe', 'Tasse', 'Schlüssel', 'Kerze', 'Hammer', 'Rucksack', 'Stift', 'Löffel', 'Telefon', 'Fahrrad', 'Trommel', 'Buch', 'Schere', 'Bürste', 'Socke', 'Vase', 'Kiste', 'Geige', 'Würfel', 'Tasche', 'Ring', 'Flasche', 'Uhr', 'Brille', 'Hut', 'Blume', 'Kamera', 'Eimer', 'Jacke', 'Kette']","['schmutzig', 'flach', 'hohl', 'teuer', 'schlicht', 'glatt', 'rustikal', 'nass', 'gestreift']",2,2.7220577001571655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-09_12h44.18.247,watkins1,2023.2.3,99.73311391974083,78,2024-01-09 12h44.29.372484 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,145.2870562998578,,,,,,,,,,,,145.27809779997915,145.76903950003907,,,1,2.4537084996700287,,,,,,,,,,,,,,,,,,,,,145.76905009988695,151.77888510003686,Fahrrad,dunkel,"['Fahrrad', 'dunkel']",test_sub,2,"['Lampe', 'Tasse', 'Schlüssel', 'Kerze', 'Hammer', 'Rucksack', 'Stift', 'Löffel', 'Telefon', 'Fahrrad', 'Trommel', 'Buch', 'Schere', 'Bürste', 'Socke', 'Vase', 'Kiste', 'Geige', 'Würfel', 'Tasche', 'Ring', 'Flasche', 'Uhr', 'Brille', 'Hut', 'Blume', 'Kamera', 'Eimer', 'Jacke', 'Kette']","['schmutzig', 'flach', 'hohl', 'teuer', 'schlicht', 'glatt', 'rustikal', 'nass', 'gestreift', 'dunkel']",1,2.4537084996700287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-09_12h44.18.247,watkins1,2023.2.3,99.73311391974083,78,2024-01-09 12h44.29.372484 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,151.788307600189,,,,,,,,,,,,151.77940940018743,152.27030530013144,,,2,2.256975300144404,,,,,,,,,,,,,,,,,,,,,152.27031650021672,158.2792903999798,Trommel,kalt,"['Trommel', 'kalt']",restudy,2,"['Lampe', 'Tasse', 'Schlüssel', 'Kerze', 'Hammer', 'Rucksack', 'Stift', 'Löffel', 'Telefon', 'Fahrrad', 'Trommel', 'Buch', 'Schere', 'Bürste', 'Socke', 'Vase', 'Kiste', 'Geige', 'Würfel', 'Tasche', 'Ring', 'Flasche', 'Uhr', 'Brille', 'Hut', 'Blume', 'Kamera', 'Eimer', 'Jacke', 'Kette']","['schmutzig', 'flach', 'hohl', 'teuer', 'schlicht', 'glatt', 'rustikal', 'nass', 'gestreift', 'dunkel', 'kalt']",2,2.256975300144404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-09_12h44.18.247,watkins1,2023.2.3,99.73311391974083,78,2024-01-09 12h44.29.372484 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,158.28875020006672,,,,,,,,,,,,158.2798154000193,158.77068010019138,,,1,3.291768899653107,,,,,,,,,,,,,,,,,,,,,158.7706912001595,164.78036420000717,Buch,sportlich,"['Buch', 'sportlich']",restudy,2,"['Lampe', 'Tasse', 'Schlüssel', 'Kerze', 'Hammer', 'Rucksack', 'Stift', 'Löffel', 'Telefon', 'Fahrrad', 'Trommel', 'Buch', 'Schere', 'Bürste', 'Socke', 'Vase', 'Kiste', 'Geige', 'Würfel', 'Tasche', 'Ring', 'Flasche', 'Uhr', 'Brille', 'Hut', 'Blume', 'Kamera', 'Eimer', 'Jacke', 'Kette']","['schmutzig', 'flach', 'hohl', 'teuer', 'schlicht', 'glatt', 'rustikal', 'nass', 'gestreift', 'dunkel', 'kalt', 'sportlich']",1,3.291768899653107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-09_12h44.18.247,watkins1,2023.2.3,99.73311391974083,78,2024-01-09 12h44.29.372484 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,164.7897928999737,,,,,,,,,,,,164.7808902002871,165.27207519998774,,,3,2.3984714997932315,,,,,,,,,,,,,,,,,,,,,165.2720866999589,171.27489300025627,Schere,sauber,"['Schere', 'sauber']",restudy,2,"['Lampe', 'Tasse', 'Schlüssel', 'Kerze', 'Hammer', 'Rucksack', 'Stift', 'Löffel', 'Telefon', 'Fahrrad', 'Trommel', 'Buch', 'Schere', 'Bürste', 'Socke', 'Vase', 'Kiste', 'Geige', 'Würfel', 'Tasche', 'Ring', 'Flasche', 'Uhr', 'Brille', 'Hut', 'Blume', 'Kamera', 'Eimer', 'Jacke', 'Kette']","['schmutzig', 'flach', 'hohl', 'teuer', 'schlicht', 'glatt', 'rustikal', 'nass', 'gestreift', 'dunkel', 'kalt', 'sportlich', 'sauber']",3,2.3984714997932315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-09_12h44.18.247,watkins1,2023.2.3,99.73311391974083,78,2024-01-09 12h44.29.372484 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,171.28439920023084,,,,,,,,,,,,171.275501600001,171.766364000272,,,2,2.9529200000688434,,,,,,,,,,,,,,,,,,,,,171.7663738001138,177.77690170006827,Bürste,zart,"['Bürste', 'zart']",test_sub,2,"['Lampe', 'Tasse', 'Schlüssel', 'Kerze', 'Hammer', 'Rucksack', 'Stift', 'Löffel', 'Telefon', 'Fahrrad', 'Trommel', 'Buch', 'Schere', 'Bürste', 'Socke', 'Vase', 'Kiste', 'Geige', 'Würfel', 'Tasche', 'Ring', 'Flasche', 'Uhr', 'Brille', 'Hut', 'Blume', 'Kamera', 'Eimer', 'Jacke', 'Kette']","['schmutzig', 'flach', 'hohl', 'teuer', 'schlicht', 'glatt', 'rustikal', 'nass', 'gestreift', 'dunkel', 'kalt', 'sportlich', 'sauber', 'zart']",2,2.9529200000688434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-09_12h44.18.247,watkins1,2023.2.3,99.73311391974083,78,2024-01-09 12h44.29.372484 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,177.78639080002904,,,,,,,,,,,,177.77742699999362,178.26830499991775,,,3,3.9307972001843154,,,,,,,,,,,,,,,,,,,,,178.26831660000607,184.27215600013733,Socke,praktisch,"['Socke', 'praktisch']",test_sub,2,"['Lampe', 'Tasse', 'Schlüssel', 'Kerze', 'Hammer', 'Rucksack', 'Stift', 'Löffel', 'Telefon', 'Fahrrad', 'Trommel', 'Buch', 'Schere', 'Bürste', 'Socke', 'Vase', 'Kiste', 'Geige', 'Würfel', 'Tasche', 'Ring', 'Flasche', 'Uhr', 'Brille', 'Hut', 'Blume', 'Kamera', 'Eimer', 'Jacke', 'Kette']","['schmutzig', 'flach', 'hohl', 'teuer', 'schlicht', 'glatt', 'rustikal', 'nass', 'gestreift', 'dunkel', 'kalt', 'sportlich', 'sauber', 'zart', 'praktisch']",3,3.9307972001843154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-09_12h44.18.247,watkins1,2023.2.3,99.73311391974083,78,2024-01-09 12h44.29.372484 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,184.28156709996983,,,,,,,,,,,,184.27268749987707,184.763568200171,,,None,[],,,,,,,,,,,,,,,,,,,,,184.76357890013605,190.76493979990482,Vase,matt,"['Vase', 'matt']",restudy,2,"['Lampe', 'Tasse', 'Schlüssel', 'Kerze', 'Hammer', 'Rucksack', 'Stift', 'Löffel', 'Telefon', 'Fahrrad', 'Trommel', 'Buch', 'Schere', 'Bürste', 'Socke', 'Vase', 'Kiste', 'Geige', 'Würfel', 'Tasche', 'Ring', 'Flasche', 'Uhr', 'Brille', 'Hut', 'Blume', 'Kamera', 'Eimer', 'Jacke', 'Kette']","['schmutzig', 'flach', 'hohl', 'teuer', 'schlicht', 'glatt', 'rustikal', 'nass', 'gestreift', 'dunkel', 'kalt', 'sportlich', 'sauber', 'zart', 'praktisch', 'matt']",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-09_12h44.18.247,watkins1,2023.2.3,99.73311391974083,78,2024-01-09 12h44.29.372484 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,190.77446220023558,,,,,,,,,,,,190.76531609985977,191.25649360008538,,,3,1.8706895001232624,,,,,,,,,,,,,,,,,,,,,191.25650640018284,197.2670263000764,Kiste,robust,"['Kiste', 'robust']",test_sub,2,"['Lampe', 'Tasse', 'Schlüssel', 'Kerze', 'Hammer', 'Rucksack', 'Stift', 'Löffel', 'Telefon', 'Fahrrad', 'Trommel', 'Buch', 'Schere', 'Bürste', 'Socke', 'Vase', 'Kiste', 'Geige', 'Würfel', 'Tasche', 'Ring', 'Flasche', 'Uhr', 'Brille', 'Hut', 'Blume', 'Kamera', 'Eimer', 'Jacke', 'Kette']","['schmutzig', 'flach', 'hohl', 'teuer', 'schlicht', 'glatt', 'rustikal', 'nass', 'gestreift', 'dunkel', 'kalt', 'sportlich', 'sauber', 'zart', 'praktisch', 'matt', 'robust']",3,1.8706895001232624,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-09_12h44.18.247,watkins1,2023.2.3,99.73311391974083,78,2024-01-09 12h44.29.372484 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,197.27644579997286,,,,,,,,,,,,197.26754860021174,197.7584462002851,,,2,2.3996411999687552,,,,,,,,,,,,,,,,,,,,,197.75845690025017,203.76412709988654,Geige,kaputt,"['Geige', 'kaputt']",test_sub,2,"['Lampe', 'Tasse', 'Schlüssel', 'Kerze', 'Hammer', 'Rucksack', 'Stift', 'Löffel', 'Telefon', 'Fahrrad', 'Trommel', 'Buch', 'Schere', 'Bürste', 'Socke', 'Vase', 'Kiste', 'Geige', 'Würfel', 'Tasche', 'Ring', 'Flasche', 'Uhr', 'Brille', 'Hut', 'Blume', 'Kamera', 'Eimer', 'Jacke', 'Kette']","['schmutzig', 'flach', 'hohl', 'teuer', 'schlicht', 'glatt', 'rustikal', 'nass', 'gestreift', 'dunkel', 'kalt', 'sportlich', 'sauber', 'zart', 'praktisch', 'matt', 'robust', 'kaputt']",2,2.3996411999687552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-09_12h44.18.247,watkins1,2023.2.3,99.73311391974083,78,2024-01-09 12h44.29.372484 +0000,
