Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,109.71772910002619,,,,,,,,,,,,109.70880839996971,110.19977850001305,,,3,1.4541770999785513,,,,,,,,,,,,,,,,,,,,,110.19978959998116,116.20883110002615,Löffel,schwer,"['Löffel', 'schwer']",test_sub,2,"['Brille', 'Rucksack', 'Telefon', 'Trommel', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Bürste', 'Kamera', 'Schere', 'Buch', 'Eimer', 'Tasse', 'Blume', 'Geige', 'Lampe', 'Würfel', 'Schlüssel', 'Vase', 'Kiste', 'Kerze', 'Fahrrad', 'Flasche', 'Tasche', 'Kette', 'Hut', 'Ring', 'Jacke', 'Hammer']","['groß', 'kurz', 'hohl', 'rustikal', 'flauschig', 'klobig', 'schwer']",3,1.4541770999785513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-05_10h52.14.970,watkins1,2023.2.3,99.75629539599242,43,2023-12-05 10h52.23.165582 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,116.21826030011289,,,,,,,,,,,,116.20936219999567,116.70023029996082,,,2,1.4825776000507176,,,,,,,,,,,,,,,,,,,,,116.70024139992893,122.70809510000981,Uhr,kalt,"['Uhr', 'kalt']",test_sub,2,"['Brille', 'Rucksack', 'Telefon', 'Trommel', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Bürste', 'Kamera', 'Schere', 'Buch', 'Eimer', 'Tasse', 'Blume', 'Geige', 'Lampe', 'Würfel', 'Schlüssel', 'Vase', 'Kiste', 'Kerze', 'Fahrrad', 'Flasche', 'Tasche', 'Kette', 'Hut', 'Ring', 'Jacke', 'Hammer']","['groß', 'kurz', 'hohl', 'rustikal', 'flauschig', 'klobig', 'schwer', 'kalt']",2,1.4825776000507176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-05_10h52.14.970,watkins1,2023.2.3,99.75629539599242,43,2023-12-05 10h52.23.165582 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,122.71744800009765,,,,,,,,,,,,122.70861790003255,123.19960159994662,,,2,3.3359286000486463,,,,,,,,,,,,,,,,,,,,,123.1996124999132,129.20081060007215,Bürste,matt,"['Bürste', 'matt']",restudy,2,"['Brille', 'Rucksack', 'Telefon', 'Trommel', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Bürste', 'Kamera', 'Schere', 'Buch', 'Eimer', 'Tasse', 'Blume', 'Geige', 'Lampe', 'Würfel', 'Schlüssel', 'Vase', 'Kiste', 'Kerze', 'Fahrrad', 'Flasche', 'Tasche', 'Kette', 'Hut', 'Ring', 'Jacke', 'Hammer']","['groß', 'kurz', 'hohl', 'rustikal', 'flauschig', 'klobig', 'schwer', 'kalt', 'matt']",2,3.3359286000486463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-05_10h52.14.970,watkins1,2023.2.3,99.75629539599242,43,2023-12-05 10h52.23.165582 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,129.21023819991387,,,,,,,,,,,,129.20133460010402,129.69221600005403,,,3,1.3942056999076158,,,,,,,,,,,,,,,,,,,,,129.69222710002214,135.69394259992987,Kamera,schmutzig,"['Kamera', 'schmutzig']",restudy,2,"['Brille', 'Rucksack', 'Telefon', 'Trommel', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Bürste', 'Kamera', 'Schere', 'Buch', 'Eimer', 'Tasse', 'Blume', 'Geige', 'Lampe', 'Würfel', 'Schlüssel', 'Vase', 'Kiste', 'Kerze', 'Fahrrad', 'Flasche', 'Tasche', 'Kette', 'Hut', 'Ring', 'Jacke', 'Hammer']","['groß', 'kurz', 'hohl', 'rustikal', 'flauschig', 'klobig', 'schwer', 'kalt', 'matt', 'schmutzig']",3,1.3942056999076158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-05_10h52.14.970,watkins1,2023.2.3,99.75629539599242,43,2023-12-05 10h52.23.165582 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,135.70330869988538,,,,,,,,,,,,135.6944720998872,136.18527360004373,,,1,1.0940264998935163,,,,,,,,,,,,,,,,,,,,,136.18528539990075,142.18628849997185,Schere,hübsch,"['Schere', 'hübsch']",restudy,2,"['Brille', 'Rucksack', 'Telefon', 'Trommel', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Bürste', 'Kamera', 'Schere', 'Buch', 'Eimer', 'Tasse', 'Blume', 'Geige', 'Lampe', 'Würfel', 'Schlüssel', 'Vase', 'Kiste', 'Kerze', 'Fahrrad', 'Flasche', 'Tasche', 'Kette', 'Hut', 'Ring', 'Jacke', 'Hammer']","['groß', 'kurz', 'hohl', 'rustikal', 'flauschig', 'klobig', 'schwer', 'kalt', 'matt', 'schmutzig', 'hübsch']",1,1.0940264998935163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-05_10h52.14.970,watkins1,2023.2.3,99.75629539599242,43,2023-12-05 10h52.23.165582 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,142.19573309994303,,,,,,,,,,,,142.18682430009358,142.67796040000394,,,1,1.185447300085798,,,,,,,,,,,,,,,,,,,,,142.67797080008313,148.68722219998017,Buch,blass,"['Buch', 'blass']",test_sub,2,"['Brille', 'Rucksack', 'Telefon', 'Trommel', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Bürste', 'Kamera', 'Schere', 'Buch', 'Eimer', 'Tasse', 'Blume', 'Geige', 'Lampe', 'Würfel', 'Schlüssel', 'Vase', 'Kiste', 'Kerze', 'Fahrrad', 'Flasche', 'Tasche', 'Kette', 'Hut', 'Ring', 'Jacke', 'Hammer']","['groß', 'kurz', 'hohl', 'rustikal', 'flauschig', 'klobig', 'schwer', 'kalt', 'matt', 'schmutzig', 'hübsch', 'blass']",1,1.185447300085798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-05_10h52.14.970,watkins1,2023.2.3,99.75629539599242,43,2023-12-05 10h52.23.165582 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,148.69661580002867,,,,,,,,,,,,148.68774609989487,149.17850470007397,,,3,1.4037512999493629,,,,,,,,,,,,,,,,,,,,,149.17851580004208,155.1811039999593,Eimer,robust,"['Eimer', 'robust']",restudy,2,"['Brille', 'Rucksack', 'Telefon', 'Trommel', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Bürste', 'Kamera', 'Schere', 'Buch', 'Eimer', 'Tasse', 'Blume', 'Geige', 'Lampe', 'Würfel', 'Schlüssel', 'Vase', 'Kiste', 'Kerze', 'Fahrrad', 'Flasche', 'Tasche', 'Kette', 'Hut', 'Ring', 'Jacke', 'Hammer']","['groß', 'kurz', 'hohl', 'rustikal', 'flauschig', 'klobig', 'schwer', 'kalt', 'matt', 'schmutzig', 'hübsch', 'blass', 'robust']",3,1.4037512999493629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-05_10h52.14.970,watkins1,2023.2.3,99.75629539599242,43,2023-12-05 10h52.23.165582 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,155.19051810004748,,,,,,,,,,,,155.1816308000125,155.67243949999101,,,3,1.0225231000222266,,,,,,,,,,,,,,,,,,,,,155.67245050007477,161.68105740007013,Tasse,dunkel,"['Tasse', 'dunkel']",restudy,2,"['Brille', 'Rucksack', 'Telefon', 'Trommel', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Bürste', 'Kamera', 'Schere', 'Buch', 'Eimer', 'Tasse', 'Blume', 'Geige', 'Lampe', 'Würfel', 'Schlüssel', 'Vase', 'Kiste', 'Kerze', 'Fahrrad', 'Flasche', 'Tasche', 'Kette', 'Hut', 'Ring', 'Jacke', 'Hammer']","['groß', 'kurz', 'hohl', 'rustikal', 'flauschig', 'klobig', 'schwer', 'kalt', 'matt', 'schmutzig', 'hübsch', 'blass', 'robust', 'dunkel']",3,1.0225231000222266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-05_10h52.14.970,watkins1,2023.2.3,99.75629539599242,43,2023-12-05 10h52.23.165582 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,161.69043210009113,,,,,,,,,,,,161.68159190006554,162.1724270998966,,,1,1.3461010998580605,,,,,,,,,,,,,,,,,,,,,162.17243780009449,168.173639500048,Blume,kaputt,"['Blume', 'kaputt']",test_sub,2,"['Brille', 'Rucksack', 'Telefon', 'Trommel', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Bürste', 'Kamera', 'Schere', 'Buch', 'Eimer', 'Tasse', 'Blume', 'Geige', 'Lampe', 'Würfel', 'Schlüssel', 'Vase', 'Kiste', 'Kerze', 'Fahrrad', 'Flasche', 'Tasche', 'Kette', 'Hut', 'Ring', 'Jacke', 'Hammer']","['groß', 'kurz', 'hohl', 'rustikal', 'flauschig', 'klobig', 'schwer', 'kalt', 'matt', 'schmutzig', 'hübsch', 'blass', 'robust', 'dunkel', 'kaputt']",1,1.3461010998580605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-05_10h52.14.970,watkins1,2023.2.3,99.75629539599242,43,2023-12-05 10h52.23.165582 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,168.18304529995658,,,,,,,,,,,,168.17417029989883,168.66502789990045,,,2,1.2294290999416262,,,,,,,,,,,,,,,,,,,,,168.66503829997964,174.66663029999472,Geige,zart,"['Geige', 'zart']",restudy,2,"['Brille', 'Rucksack', 'Telefon', 'Trommel', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Bürste', 'Kamera', 'Schere', 'Buch', 'Eimer', 'Tasse', 'Blume', 'Geige', 'Lampe', 'Würfel', 'Schlüssel', 'Vase', 'Kiste', 'Kerze', 'Fahrrad', 'Flasche', 'Tasche', 'Kette', 'Hut', 'Ring', 'Jacke', 'Hammer']","['groß', 'kurz', 'hohl', 'rustikal', 'flauschig', 'klobig', 'schwer', 'kalt', 'matt', 'schmutzig', 'hübsch', 'blass', 'robust', 'dunkel', 'kaputt', 'zart']",2,1.2294290999416262,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-05_10h52.14.970,watkins1,2023.2.3,99.75629539599242,43,2023-12-05 10h52.23.165582 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,174.67610500007868,,,,,,,,,,,,174.66715670004487,175.1579726000782,,,2,2.6649507998954505,,,,,,,,,,,,,,,,,,,,,175.15798410004936,181.16493250010535,Lampe,nachhaltig,"['Lampe', 'nachhaltig']",test_sub,2,"['Brille', 'Rucksack', 'Telefon', 'Trommel', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Bürste', 'Kamera', 'Schere', 'Buch', 'Eimer', 'Tasse', 'Blume', 'Geige', 'Lampe', 'Würfel', 'Schlüssel', 'Vase', 'Kiste', 'Kerze', 'Fahrrad', 'Flasche', 'Tasche', 'Kette', 'Hut', 'Ring', 'Jacke', 'Hammer']","['groß', 'kurz', 'hohl', 'rustikal', 'flauschig', 'klobig', 'schwer', 'kalt', 'matt', 'schmutzig', 'hübsch', 'blass', 'robust', 'dunkel', 'kaputt', 'zart', 'nachhaltig']",2,2.6649507998954505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-05_10h52.14.970,watkins1,2023.2.3,99.75629539599242,43,2023-12-05 10h52.23.165582 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,181.17441289988346,,,,,,,,,,,,181.16546469996683,181.65643769991584,,,1,1.1418417999520898,,,,,,,,,,,,,,,,,,,,,181.65644829999655,187.66456250008196,Würfel,sauber,"['Würfel', 'sauber']",test_sub,2,"['Brille', 'Rucksack', 'Telefon', 'Trommel', 'Socke', 'Stift', 'Löffel', 'Uhr', 'Bürste', 'Kamera', 'Schere', 'Buch', 'Eimer', 'Tasse', 'Blume', 'Geige', 'Lampe', 'Würfel', 'Schlüssel', 'Vase', 'Kiste', 'Kerze', 'Fahrrad', 'Flasche', 'Tasche', 'Kette', 'Hut', 'Ring', 'Jacke', 'Hammer']","['groß', 'kurz', 'hohl', 'rustikal', 'flauschig', 'klobig', 'schwer', 'kalt', 'matt', 'schmutzig', 'hübsch', 'blass', 'robust', 'dunkel', 'kaputt', 'zart', 'nachhaltig', 'sauber']",1,1.1418417999520898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-05_10h52.14.970,watkins1,2023.2.3,99.75629539599242,43,2023-12-05 10h52.23.165582 +0000,
