Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,correct,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,107.67135459999554,,,,,,,,,,,,107.66244770004414,108.15349320007954,,,2,2.4022953000385314,,,,,,,,,,,,,,,,,,,,,108.15350340004079,114.15558530006092,Buch,groß,"['Buch', 'groß']",restudy,2,"['Socke', 'Tasse', 'Hut', 'Telefon', 'Hammer', 'Löffel', 'Buch', 'Kerze', 'Uhr', 'Fahrrad', 'Ring', 'Geige', 'Jacke', 'Kette', 'Schlüssel', 'Stift', 'Vase', 'Würfel', 'Kamera', 'Rucksack', 'Flasche', 'Kiste', 'Blume', 'Trommel', 'Eimer', 'Brille', 'Lampe', 'Schere', 'Tasche', 'Bürste']","['durchsichtig', 'gut', 'schmutzig', 'kurz', 'hohl', 'lang', 'groß']",2,2.4022953000385314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-23_10h46.57.551,watkins1,2023.2.3,99.77968642425476,11,2023-11-23 10h47.05.365681 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,114.16500880010426,,,,,,,,,,,,114.15611660003196,114.64715650002472,,,1,4.437112599960528,,,,,,,,,,,,,,,,,,,,,114.64716759999283,120.65371080010664,Kerze,sauber,"['Kerze', 'sauber']",restudy,2,"['Socke', 'Tasse', 'Hut', 'Telefon', 'Hammer', 'Löffel', 'Buch', 'Kerze', 'Uhr', 'Fahrrad', 'Ring', 'Geige', 'Jacke', 'Kette', 'Schlüssel', 'Stift', 'Vase', 'Würfel', 'Kamera', 'Rucksack', 'Flasche', 'Kiste', 'Blume', 'Trommel', 'Eimer', 'Brille', 'Lampe', 'Schere', 'Tasche', 'Bürste']","['durchsichtig', 'gut', 'schmutzig', 'kurz', 'hohl', 'lang', 'groß', 'sauber']",1,4.437112599960528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-23_10h46.57.551,watkins1,2023.2.3,99.77968642425476,11,2023-11-23 10h47.05.365681 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,120.66328750003595,,,,,,,,,,,,120.65425090002827,121.14529130002484,,,3,3.738573999959044,,,,,,,,,,,,,,,,,,,,,121.14530239999294,127.15062760002911,Uhr,teuer,"['Uhr', 'teuer']",restudy,2,"['Socke', 'Tasse', 'Hut', 'Telefon', 'Hammer', 'Löffel', 'Buch', 'Kerze', 'Uhr', 'Fahrrad', 'Ring', 'Geige', 'Jacke', 'Kette', 'Schlüssel', 'Stift', 'Vase', 'Würfel', 'Kamera', 'Rucksack', 'Flasche', 'Kiste', 'Blume', 'Trommel', 'Eimer', 'Brille', 'Lampe', 'Schere', 'Tasche', 'Bürste']","['durchsichtig', 'gut', 'schmutzig', 'kurz', 'hohl', 'lang', 'groß', 'sauber', 'teuer']",3,3.738573999959044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-23_10h46.57.551,watkins1,2023.2.3,99.77968642425476,11,2023-11-23 10h47.05.365681 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,127.1600520000793,,,,,,,,,,,,127.1511624000268,127.64215319999494,,,2,1.2507418000604957,,,,,,,,,,,,,,,,,,,,,127.64216350007337,133.65192740003113,Fahrrad,kaputt,"['Fahrrad', 'kaputt']",test_sub,2,"['Socke', 'Tasse', 'Hut', 'Telefon', 'Hammer', 'Löffel', 'Buch', 'Kerze', 'Uhr', 'Fahrrad', 'Ring', 'Geige', 'Jacke', 'Kette', 'Schlüssel', 'Stift', 'Vase', 'Würfel', 'Kamera', 'Rucksack', 'Flasche', 'Kiste', 'Blume', 'Trommel', 'Eimer', 'Brille', 'Lampe', 'Schere', 'Tasche', 'Bürste']","['durchsichtig', 'gut', 'schmutzig', 'kurz', 'hohl', 'lang', 'groß', 'sauber', 'teuer', 'kaputt']",2,1.2507418000604957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-23_10h46.57.551,watkins1,2023.2.3,99.77968642425476,11,2023-11-23 10h47.05.365681 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,133.6613604000304,,,,,,,,,,,,133.65245170006528,134.143609700026,,,2,1.75643020006828,,,,,,,,,,,,,,,,,,,,,134.14361990010366,140.14474250003695,Ring,verspielt,"['Ring', 'verspielt']",test_sub,2,"['Socke', 'Tasse', 'Hut', 'Telefon', 'Hammer', 'Löffel', 'Buch', 'Kerze', 'Uhr', 'Fahrrad', 'Ring', 'Geige', 'Jacke', 'Kette', 'Schlüssel', 'Stift', 'Vase', 'Würfel', 'Kamera', 'Rucksack', 'Flasche', 'Kiste', 'Blume', 'Trommel', 'Eimer', 'Brille', 'Lampe', 'Schere', 'Tasche', 'Bürste']","['durchsichtig', 'gut', 'schmutzig', 'kurz', 'hohl', 'lang', 'groß', 'sauber', 'teuer', 'kaputt', 'verspielt']",2,1.75643020006828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-23_10h46.57.551,watkins1,2023.2.3,99.77968642425476,11,2023-11-23 10h47.05.365681 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,140.15415550000034,,,,,,,,,,,,140.14526250003837,140.63629610009957,,,1,1.8880521999672055,,,,,,,,,,,,,,,,,,,,,140.63630730006844,146.64666570001282,Geige,praktisch,"['Geige', 'praktisch']",restudy,2,"['Socke', 'Tasse', 'Hut', 'Telefon', 'Hammer', 'Löffel', 'Buch', 'Kerze', 'Uhr', 'Fahrrad', 'Ring', 'Geige', 'Jacke', 'Kette', 'Schlüssel', 'Stift', 'Vase', 'Würfel', 'Kamera', 'Rucksack', 'Flasche', 'Kiste', 'Blume', 'Trommel', 'Eimer', 'Brille', 'Lampe', 'Schere', 'Tasche', 'Bürste']","['durchsichtig', 'gut', 'schmutzig', 'kurz', 'hohl', 'lang', 'groß', 'sauber', 'teuer', 'kaputt', 'verspielt', 'praktisch']",1,1.8880521999672055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-23_10h46.57.551,watkins1,2023.2.3,99.77968642425476,11,2023-11-23 10h47.05.365681 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,146.6561786000384,,,,,,,,,,,,146.64719440008048,147.13832790008746,,,1,1.6181130000622943,,,,,,,,,,,,,,,,,,,,,147.13833880005404,153.14272880007047,Jacke,strahlend,"['Jacke', 'strahlend']",restudy,2,"['Socke', 'Tasse', 'Hut', 'Telefon', 'Hammer', 'Löffel', 'Buch', 'Kerze', 'Uhr', 'Fahrrad', 'Ring', 'Geige', 'Jacke', 'Kette', 'Schlüssel', 'Stift', 'Vase', 'Würfel', 'Kamera', 'Rucksack', 'Flasche', 'Kiste', 'Blume', 'Trommel', 'Eimer', 'Brille', 'Lampe', 'Schere', 'Tasche', 'Bürste']","['durchsichtig', 'gut', 'schmutzig', 'kurz', 'hohl', 'lang', 'groß', 'sauber', 'teuer', 'kaputt', 'verspielt', 'praktisch', 'strahlend']",1,1.6181130000622943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-23_10h46.57.551,watkins1,2023.2.3,99.77968642425476,11,2023-11-23 10h47.05.365681 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,153.15217550005764,,,,,,,,,,,,153.143257800024,153.6343879000051,,,3,1.250177999958396,,,,,,,,,,,,,,,,,,,,,153.6343985000858,159.64448510005604,Kette,hübsch,"['Kette', 'hübsch']",restudy,2,"['Socke', 'Tasse', 'Hut', 'Telefon', 'Hammer', 'Löffel', 'Buch', 'Kerze', 'Uhr', 'Fahrrad', 'Ring', 'Geige', 'Jacke', 'Kette', 'Schlüssel', 'Stift', 'Vase', 'Würfel', 'Kamera', 'Rucksack', 'Flasche', 'Kiste', 'Blume', 'Trommel', 'Eimer', 'Brille', 'Lampe', 'Schere', 'Tasche', 'Bürste']","['durchsichtig', 'gut', 'schmutzig', 'kurz', 'hohl', 'lang', 'groß', 'sauber', 'teuer', 'kaputt', 'verspielt', 'praktisch', 'strahlend', 'hübsch']",3,1.250177999958396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-23_10h46.57.551,watkins1,2023.2.3,99.77968642425476,11,2023-11-23 10h47.05.365681 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,159.6539750000229,,,,,,,,,,,,159.64501520001795,160.1357840000419,,,1,1.405217600055039,,,,,,,,,,,,,,,,,,,,,160.13579570001457,166.14456730009988,Schlüssel,gestreift,"['Schlüssel', 'gestreift']",test_sub,2,"['Socke', 'Tasse', 'Hut', 'Telefon', 'Hammer', 'Löffel', 'Buch', 'Kerze', 'Uhr', 'Fahrrad', 'Ring', 'Geige', 'Jacke', 'Kette', 'Schlüssel', 'Stift', 'Vase', 'Würfel', 'Kamera', 'Rucksack', 'Flasche', 'Kiste', 'Blume', 'Trommel', 'Eimer', 'Brille', 'Lampe', 'Schere', 'Tasche', 'Bürste']","['durchsichtig', 'gut', 'schmutzig', 'kurz', 'hohl', 'lang', 'groß', 'sauber', 'teuer', 'kaputt', 'verspielt', 'praktisch', 'strahlend', 'hübsch', 'gestreift']",1,1.405217600055039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-23_10h46.57.551,watkins1,2023.2.3,99.77968642425476,11,2023-11-23 10h47.05.365681 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,166.15400780003984,,,,,,,,,,,,166.14509780006483,166.63612170005217,,,1,1.7291170000098646,,,,,,,,,,,,,,,,,,,,,166.63613230001647,172.64211830007844,Stift,niedlich,"['Stift', 'niedlich']",restudy,2,"['Socke', 'Tasse', 'Hut', 'Telefon', 'Hammer', 'Löffel', 'Buch', 'Kerze', 'Uhr', 'Fahrrad', 'Ring', 'Geige', 'Jacke', 'Kette', 'Schlüssel', 'Stift', 'Vase', 'Würfel', 'Kamera', 'Rucksack', 'Flasche', 'Kiste', 'Blume', 'Trommel', 'Eimer', 'Brille', 'Lampe', 'Schere', 'Tasche', 'Bürste']","['durchsichtig', 'gut', 'schmutzig', 'kurz', 'hohl', 'lang', 'groß', 'sauber', 'teuer', 'kaputt', 'verspielt', 'praktisch', 'strahlend', 'hübsch', 'gestreift', 'niedlich']",1,1.7291170000098646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-23_10h46.57.551,watkins1,2023.2.3,99.77968642425476,11,2023-11-23 10h47.05.365681 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,172.65163160010707,,,,,,,,,,,,172.64265660010278,173.1337457000045,,,1,3.110159199917689,,,,,,,,,,,,,,,,,,,,,173.13375620008446,179.1351470000809,Vase,hässlich,"['Vase', 'hässlich']",test_sub,2,"['Socke', 'Tasse', 'Hut', 'Telefon', 'Hammer', 'Löffel', 'Buch', 'Kerze', 'Uhr', 'Fahrrad', 'Ring', 'Geige', 'Jacke', 'Kette', 'Schlüssel', 'Stift', 'Vase', 'Würfel', 'Kamera', 'Rucksack', 'Flasche', 'Kiste', 'Blume', 'Trommel', 'Eimer', 'Brille', 'Lampe', 'Schere', 'Tasche', 'Bürste']","['durchsichtig', 'gut', 'schmutzig', 'kurz', 'hohl', 'lang', 'groß', 'sauber', 'teuer', 'kaputt', 'verspielt', 'praktisch', 'strahlend', 'hübsch', 'gestreift', 'niedlich', 'hässlich']",1,3.110159199917689,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-23_10h46.57.551,watkins1,2023.2.3,99.77968642425476,11,2023-11-23 10h47.05.365681 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,179.144617700018,,,,,,,,,,,,179.13567180000246,179.62673880008515,,,1,1.9616368999704719,,,,,,,,,,,,,,,,,,,,,179.62674990005326,185.6275270000333,Würfel,breit,"['Würfel', 'breit']",test_sub,2,"['Socke', 'Tasse', 'Hut', 'Telefon', 'Hammer', 'Löffel', 'Buch', 'Kerze', 'Uhr', 'Fahrrad', 'Ring', 'Geige', 'Jacke', 'Kette', 'Schlüssel', 'Stift', 'Vase', 'Würfel', 'Kamera', 'Rucksack', 'Flasche', 'Kiste', 'Blume', 'Trommel', 'Eimer', 'Brille', 'Lampe', 'Schere', 'Tasche', 'Bürste']","['durchsichtig', 'gut', 'schmutzig', 'kurz', 'hohl', 'lang', 'groß', 'sauber', 'teuer', 'kaputt', 'verspielt', 'praktisch', 'strahlend', 'hübsch', 'gestreift', 'niedlich', 'hässlich', 'breit']",1,1.9616368999704719,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-23_10h46.57.551,watkins1,2023.2.3,99.77968642425476,11,2023-11-23 10h47.05.365681 +0000,
