Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,correct,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,132.29043819988146,,,,,,,,,,132.28150719986297,132.77249070000835,,,2,2.902457899879664,,,,,,,,,,,,,,,,,,,,,132.77250209986232,138.77349959989078,Hut,niedlich,"['Hut', 'niedlich']",restudy,3,"['Uhr', 'Rucksack', 'Tasse', 'Telefon', 'Socke', 'Löffel', 'Hut', 'Fahrrad', 'Schlüssel', 'Kerze', 'Vase', 'Blume', 'Brille', 'Lampe', 'Würfel', 'Eimer', 'Kiste', 'Buch', 'Ring', 'Schere', 'Kamera', 'Geige', 'Jacke', 'Trommel', 'Kette', 'Flasche', 'Tasche', 'Hammer', 'Stift', 'Bürste']","['blass', 'kratzig', 'teuer', 'sportlich', 'klobig', 'lustig', 'niedlich']",2,2.902457899879664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-07_10h34.24.348,watkins1,2023.2.3,99.75410613730513,52,2023-12-07 10h34.30.914276 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,138.78296909993514,,,,,,,,,,138.7740273999516,139.2650385000743,,,2,2.7146883998066187,,,,,,,,,,,,,,,,,,,,,139.26504840003327,145.27413469995372,Fahrrad,lang,"['Fahrrad', 'lang']",test_adj,3,"['Uhr', 'Rucksack', 'Tasse', 'Telefon', 'Socke', 'Löffel', 'Hut', 'Fahrrad', 'Schlüssel', 'Kerze', 'Vase', 'Blume', 'Brille', 'Lampe', 'Würfel', 'Eimer', 'Kiste', 'Buch', 'Ring', 'Schere', 'Kamera', 'Geige', 'Jacke', 'Trommel', 'Kette', 'Flasche', 'Tasche', 'Hammer', 'Stift', 'Bürste']","['blass', 'kratzig', 'teuer', 'sportlich', 'klobig', 'lustig', 'niedlich', 'lang']",2,2.7146883998066187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-07_10h34.24.348,watkins1,2023.2.3,99.75410613730513,52,2023-12-07 10h34.30.914276 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,145.2837246998679,,,,,,,,,,145.2746627999004,145.76572129991837,,,3,2.6061863000504673,,,,,,,,,,,,,,,,,,,,,145.76573159988038,151.76970759988762,Schlüssel,strahlend,"['Schlüssel', 'strahlend']",restudy,3,"['Uhr', 'Rucksack', 'Tasse', 'Telefon', 'Socke', 'Löffel', 'Hut', 'Fahrrad', 'Schlüssel', 'Kerze', 'Vase', 'Blume', 'Brille', 'Lampe', 'Würfel', 'Eimer', 'Kiste', 'Buch', 'Ring', 'Schere', 'Kamera', 'Geige', 'Jacke', 'Trommel', 'Kette', 'Flasche', 'Tasche', 'Hammer', 'Stift', 'Bürste']","['blass', 'kratzig', 'teuer', 'sportlich', 'klobig', 'lustig', 'niedlich', 'lang', 'strahlend']",3,2.6061863000504673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-07_10h34.24.348,watkins1,2023.2.3,99.75410613730513,52,2023-12-07 10h34.30.914276 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,151.77917039999738,,,,,,,,,,151.77023770008236,152.26101949997246,,,2,2.3980793999508023,,,,,,,,,,,,,,,,,,,,,152.2610303000547,158.26740240002982,Kerze,kurz,"['Kerze', 'kurz']",test_adj,3,"['Uhr', 'Rucksack', 'Tasse', 'Telefon', 'Socke', 'Löffel', 'Hut', 'Fahrrad', 'Schlüssel', 'Kerze', 'Vase', 'Blume', 'Brille', 'Lampe', 'Würfel', 'Eimer', 'Kiste', 'Buch', 'Ring', 'Schere', 'Kamera', 'Geige', 'Jacke', 'Trommel', 'Kette', 'Flasche', 'Tasche', 'Hammer', 'Stift', 'Bürste']","['blass', 'kratzig', 'teuer', 'sportlich', 'klobig', 'lustig', 'niedlich', 'lang', 'strahlend', 'kurz']",2,2.3980793999508023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-07_10h34.24.348,watkins1,2023.2.3,99.75410613730513,52,2023-12-07 10h34.30.914276 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,158.2769845998846,,,,,,,,,,158.2679248000495,158.75904749985784,,,3,2.292841099901125,,,,,,,,,,,,,,,,,,,,,158.75905829994008,164.76285559986718,Vase,elegant,"['Vase', 'elegant']",restudy,3,"['Uhr', 'Rucksack', 'Tasse', 'Telefon', 'Socke', 'Löffel', 'Hut', 'Fahrrad', 'Schlüssel', 'Kerze', 'Vase', 'Blume', 'Brille', 'Lampe', 'Würfel', 'Eimer', 'Kiste', 'Buch', 'Ring', 'Schere', 'Kamera', 'Geige', 'Jacke', 'Trommel', 'Kette', 'Flasche', 'Tasche', 'Hammer', 'Stift', 'Bürste']","['blass', 'kratzig', 'teuer', 'sportlich', 'klobig', 'lustig', 'niedlich', 'lang', 'strahlend', 'kurz', 'elegant']",3,2.292841099901125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-07_10h34.24.348,watkins1,2023.2.3,99.75410613730513,52,2023-12-07 10h34.30.914276 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,164.77239589998499,,,,,,,,,,164.76338739995845,165.25449940003455,,,1,1.8282772998791188,,,,,,,,,,,,,,,,,,,,,165.25451039988548,171.2557206999045,Blume,durchsichtig,"['Blume', 'durchsichtig']",restudy,3,"['Uhr', 'Rucksack', 'Tasse', 'Telefon', 'Socke', 'Löffel', 'Hut', 'Fahrrad', 'Schlüssel', 'Kerze', 'Vase', 'Blume', 'Brille', 'Lampe', 'Würfel', 'Eimer', 'Kiste', 'Buch', 'Ring', 'Schere', 'Kamera', 'Geige', 'Jacke', 'Trommel', 'Kette', 'Flasche', 'Tasche', 'Hammer', 'Stift', 'Bürste']","['blass', 'kratzig', 'teuer', 'sportlich', 'klobig', 'lustig', 'niedlich', 'lang', 'strahlend', 'kurz', 'elegant', 'durchsichtig']",1,1.8282772998791188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-07_10h34.24.348,watkins1,2023.2.3,99.75410613730513,52,2023-12-07 10h34.30.914276 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,171.2651976000052,,,,,,,,,,171.2562472000718,171.74727190006524,,,1,3.168814699864015,,,,,,,,,,,,,,,,,,,,,171.74728249991313,177.75589470006526,Brille,dick,"['Brille', 'dick']",test_adj,3,"['Uhr', 'Rucksack', 'Tasse', 'Telefon', 'Socke', 'Löffel', 'Hut', 'Fahrrad', 'Schlüssel', 'Kerze', 'Vase', 'Blume', 'Brille', 'Lampe', 'Würfel', 'Eimer', 'Kiste', 'Buch', 'Ring', 'Schere', 'Kamera', 'Geige', 'Jacke', 'Trommel', 'Kette', 'Flasche', 'Tasche', 'Hammer', 'Stift', 'Bürste']","['blass', 'kratzig', 'teuer', 'sportlich', 'klobig', 'lustig', 'niedlich', 'lang', 'strahlend', 'kurz', 'elegant', 'durchsichtig', 'dick']",1,3.168814699864015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-07_10h34.24.348,watkins1,2023.2.3,99.75410613730513,52,2023-12-07 10h34.30.914276 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,177.76532989996485,,,,,,,,,,177.75642019999214,178.24742030003108,,,2,3.5245041998568922,,,,,,,,,,,,,,,,,,,,,178.2474313999992,184.25143969990313,Lampe,breit,"['Lampe', 'breit']",test_adj,3,"['Uhr', 'Rucksack', 'Tasse', 'Telefon', 'Socke', 'Löffel', 'Hut', 'Fahrrad', 'Schlüssel', 'Kerze', 'Vase', 'Blume', 'Brille', 'Lampe', 'Würfel', 'Eimer', 'Kiste', 'Buch', 'Ring', 'Schere', 'Kamera', 'Geige', 'Jacke', 'Trommel', 'Kette', 'Flasche', 'Tasche', 'Hammer', 'Stift', 'Bürste']","['blass', 'kratzig', 'teuer', 'sportlich', 'klobig', 'lustig', 'niedlich', 'lang', 'strahlend', 'kurz', 'elegant', 'durchsichtig', 'dick', 'breit']",2,3.5245041998568922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-07_10h34.24.348,watkins1,2023.2.3,99.75410613730513,52,2023-12-07 10h34.30.914276 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,184.26101429993287,,,,,,,,,,184.2519685998559,184.74302980001085,,,1,1.3401128000114113,,,,,,,,,,,,,,,,,,,,,184.74304069997743,190.74464929988608,Würfel,hübsch,"['Würfel', 'hübsch']",test_adj,3,"['Uhr', 'Rucksack', 'Tasse', 'Telefon', 'Socke', 'Löffel', 'Hut', 'Fahrrad', 'Schlüssel', 'Kerze', 'Vase', 'Blume', 'Brille', 'Lampe', 'Würfel', 'Eimer', 'Kiste', 'Buch', 'Ring', 'Schere', 'Kamera', 'Geige', 'Jacke', 'Trommel', 'Kette', 'Flasche', 'Tasche', 'Hammer', 'Stift', 'Bürste']","['blass', 'kratzig', 'teuer', 'sportlich', 'klobig', 'lustig', 'niedlich', 'lang', 'strahlend', 'kurz', 'elegant', 'durchsichtig', 'dick', 'breit', 'hübsch']",1,1.3401128000114113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-07_10h34.24.348,watkins1,2023.2.3,99.75410613730513,52,2023-12-07 10h34.30.914276 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,190.75407469994389,,,,,,,,,,190.7451803998556,191.2361812000163,,,3,1.6072275000624359,,,,,,,,,,,,,,,,,,,,,191.23619139986113,197.24225290003233,Eimer,gut,"['Eimer', 'gut']",test_adj,3,"['Uhr', 'Rucksack', 'Tasse', 'Telefon', 'Socke', 'Löffel', 'Hut', 'Fahrrad', 'Schlüssel', 'Kerze', 'Vase', 'Blume', 'Brille', 'Lampe', 'Würfel', 'Eimer', 'Kiste', 'Buch', 'Ring', 'Schere', 'Kamera', 'Geige', 'Jacke', 'Trommel', 'Kette', 'Flasche', 'Tasche', 'Hammer', 'Stift', 'Bürste']","['blass', 'kratzig', 'teuer', 'sportlich', 'klobig', 'lustig', 'niedlich', 'lang', 'strahlend', 'kurz', 'elegant', 'durchsichtig', 'dick', 'breit', 'hübsch', 'gut']",3,1.6072275000624359,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-07_10h34.24.348,watkins1,2023.2.3,99.75410613730513,52,2023-12-07 10h34.30.914276 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,197.251722099958,,,,,,,,,,197.2428033000324,197.73376509989612,,,1,2.2702893000096083,,,,,,,,,,,,,,,,,,,,,197.73377559985965,203.74245309992693,Kiste,zart,"['Kiste', 'zart']",restudy,3,"['Uhr', 'Rucksack', 'Tasse', 'Telefon', 'Socke', 'Löffel', 'Hut', 'Fahrrad', 'Schlüssel', 'Kerze', 'Vase', 'Blume', 'Brille', 'Lampe', 'Würfel', 'Eimer', 'Kiste', 'Buch', 'Ring', 'Schere', 'Kamera', 'Geige', 'Jacke', 'Trommel', 'Kette', 'Flasche', 'Tasche', 'Hammer', 'Stift', 'Bürste']","['blass', 'kratzig', 'teuer', 'sportlich', 'klobig', 'lustig', 'niedlich', 'lang', 'strahlend', 'kurz', 'elegant', 'durchsichtig', 'dick', 'breit', 'hübsch', 'gut', 'zart']",1,2.2702893000096083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-07_10h34.24.348,watkins1,2023.2.3,99.75410613730513,52,2023-12-07 10h34.30.914276 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,203.7519207999576,,,,,,,,,,203.74299889989197,204.2339498999063,,,3,2.898047599941492,,,,,,,,,,,,,,,,,,,,,204.23396069998853,210.2425011000596,Buch,verspielt,"['Buch', 'verspielt']",restudy,3,"['Uhr', 'Rucksack', 'Tasse', 'Telefon', 'Socke', 'Löffel', 'Hut', 'Fahrrad', 'Schlüssel', 'Kerze', 'Vase', 'Blume', 'Brille', 'Lampe', 'Würfel', 'Eimer', 'Kiste', 'Buch', 'Ring', 'Schere', 'Kamera', 'Geige', 'Jacke', 'Trommel', 'Kette', 'Flasche', 'Tasche', 'Hammer', 'Stift', 'Bürste']","['blass', 'kratzig', 'teuer', 'sportlich', 'klobig', 'lustig', 'niedlich', 'lang', 'strahlend', 'kurz', 'elegant', 'durchsichtig', 'dick', 'breit', 'hübsch', 'gut', 'zart', 'verspielt']",3,2.898047599941492,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-07_10h34.24.348,watkins1,2023.2.3,99.75410613730513,52,2023-12-07 10h34.30.914276 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,210.252053800039,,,,,,,,,,210.24302779999562,210.73428219999187,,,3,2.6378960001748055,,,,,,,,,,,,,,,,,,,,,210.73429289995693,216.73666929989122,Ring,neu,"['Ring', 'neu']",restudy,3,"['Uhr', 'Rucksack', 'Tasse', 'Telefon', 'Socke', 'Löffel', 'Hut', 'Fahrrad', 'Schlüssel', 'Kerze', 'Vase', 'Blume', 'Brille', 'Lampe', 'Würfel', 'Eimer', 'Kiste', 'Buch', 'Ring', 'Schere', 'Kamera', 'Geige', 'Jacke', 'Trommel', 'Kette', 'Flasche', 'Tasche', 'Hammer', 'Stift', 'Bürste']","['blass', 'kratzig', 'teuer', 'sportlich', 'klobig', 'lustig', 'niedlich', 'lang', 'strahlend', 'kurz', 'elegant', 'durchsichtig', 'dick', 'breit', 'hübsch', 'gut', 'zart', 'verspielt', 'neu']",3,2.6378960001748055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-07_10h34.24.348,watkins1,2023.2.3,99.75410613730513,52,2023-12-07 10h34.30.914276 +0000,
